municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,0,0,2,0,2
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,0,0,1,1,2
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-01-01,1,1,0,5,5,1,13
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,0,1,1,0,2
TARIJA,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,3,1,5,1,10
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2011-01-01,0,1,0,0,2,0,3
ZUDAÑEZ,sospecha diagnostica,mordedura de serpiente,2011-01-01,0,0,0,0,1,0,1
AIQUILE,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
APOLO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,0,1,1
ARANI,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,2,0,1,0,1,4
ASCENCION DE GUARAYOS,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,0,0,1
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,2,1,0,3
BOYUIBE,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
CAJUATA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,0,1,1
CAMIRI,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,1,0,2
CARAPARI,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,1,2
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,2,1,0,3
COTOCA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,0,0,1
CUATRO CAÑADAS,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
CUEVO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,2,0,2,4
ENTRE RIOS TRJ,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,0,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,1,0,2
FILADELFIA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,3,0,4
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,0,1,1
MOJOCOYA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,1,0,0,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,2,3
PADILLA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,3,0,3
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,5,0,5
ROBORE,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,1,0,0,0,1
SAIPINA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
SAN CARLOS,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,1,1,3
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,1,0,0,0,0,1
SAN RAFAEL,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,3,1,10,2,16
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,1,0,0,0,1
SUCRE,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,3,1,13,3,20
WARNES,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,1,0,0,0,0,1
YACUIBA,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,0,0,1,1
YAPACANI,sospecha diagnostica,mordedura de serpiente,2011-02-01,0,0,0,1,2,0,3
APOLO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,1,0,0,1,0,2
ARANI,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,1,2
CABEZAS,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,0,1,1
CHARAGUA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,3,0,3
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,1,0,0,0,1
COMARAPA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,2,0,2
EL TORNO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,1,1,0,1,0,3
ENTRE RIOS TRJ,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,1,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,4,1,5
EXALTACION,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
FILADELFIA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,2,0,3
LA PAZ,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,2,0,2
MAIRANA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,2,5,1,8
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,5,0,5
PADCAYA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
PUERTO SILES,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,1,1,2,7,1,12
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,1,0,0,0,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,0,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,1,0,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,1,2,2,0,5
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,2,0,2
SUCRE,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
TARABUCO,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,2,2,0,4
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,2,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,1,3,11,2,17
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2011-03-01,0,0,0,0,1,0,1
APOLO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
ARANI,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,1,2,2,0,1,6
ASCENCION DE GUARAYOS,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,0,1
CABEZAS,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,1,0,2
CHIMORE,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,1,0,2
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,1,0,1,0,2
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
COROICO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,0,1,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,2,0,2
CUEVO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,4,0,4
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,2,1,1,0,4
HUACARETA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,0,1,1
LA PAZ,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,0,1
MAIRANA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,5,0,6
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,4,0,4
PADILLA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,1,0,1,1,0,3
POSTRER VALLE,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,2,2,2,4,1,11
ROBORE,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,2,0,2
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,2,0,4,7,1,14
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,1,0,0,0,0,1
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,1,2
VILA VILA,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,0,0,1
VILLA SERRANO,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,1,1,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,3,11,0,14
WARNES,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,1,0,3,0,0,4
YAPACANI,sospecha diagnostica,mordedura de serpiente,2011-04-01,0,0,0,0,2,0,2
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,1,0,0,1
CAMIRI,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,1,1,0,0,0,2
CARANAVI,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
CARAPARI,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,0,1,1
CKOCHAS,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,2,0,4,0,6
COTOCA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,1,1,0,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,1,0,0,0,1
GENERAL SAAVEDRA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,1,3,0,4
GUTIERREZ,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,1,1,0,1,0,3
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
MAIRANA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,1,0,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,3,4,0,7
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,1,1,0,2
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,1,1,0,2,0,4
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,1,0,0,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,1,0,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,1,0,0,0,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
SAN RAFAEL,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,1,0,0,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,1,0,0,5,0,6
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
SHINAOTA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,2,0,0,2
SUCRE,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,1,2
VACAS,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,1,3,6,0,10
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,1,0,1,2
YAPACANI,sospecha diagnostica,mordedura de serpiente,2011-05-01,0,0,0,0,1,0,1
AIQUILE,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,1,0,0,0,1
CABEZAS,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,2,0,2
COTOCA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,2,1,0,3
GENERAL SAAVEDRA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,0,1,2
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,1,0,2
MINEROS,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,3,1,5
PAILON,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,1,0,2
PUCARA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,1,0,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,1,2,0,2,5
ROBORE,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,0,0,1
SAN CARLOS,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,1,0,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,1,0,0,0,1
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
SAN RAFAEL,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,3,2,2,7
SUCRE,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,1,0,1,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,1,0,2,13,2,18
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,2,1,3
YAPACANI,sospecha diagnostica,mordedura de serpiente,2011-06-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,2,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,1,1,5,0,7
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,2,1,0,3
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,1,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,1,1,1,3,0,6
SAN CARLOS,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,1,0,0,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,2,0,2
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,1,0,1
SENA,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,1,1,4,0,6
WARNES,sospecha diagnostica,mordedura de serpiente,2011-07-01,0,0,0,1,0,0,1
APOLO,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,1,0,1,0,2
ARANI,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,3,0,3
CAMIRI,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,3,0,3
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,1,2,0,3
COROICO,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,2,0,2
PORONGO,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,0,1,1
PUERTO GONZALO MORENO,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,5,0,5
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,1,0,1,0,2
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2011-08-01,1,0,1,4,10,0,16
WARNES,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,mordedura de serpiente,2011-08-01,0,0,0,1,0,0,1
ARANI,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,2,1,0,3
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,1,2,0,3
COLPA BELGICA,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
COROICO,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
CUATRO CAÑADAS,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,2,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2011-09-01,1,0,1,0,2,0,4
MONTERO,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,2,0,2
PORONGO,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,2,0,2
PUERTO SUAREZ,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,1,2,0,3
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
SAN JAVIER(STC),sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2011-09-01,0,0,0,1,0,0,1
