municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-09-01,3,0,0,1,2,0,6
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-09-01,0,1,0,0,1,0,2
ORURO,sospecha diagnostica,sarampion / rubeola,2011-09-01,2,3,2,1,0,0,8
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-09-01,0,0,0,0,0,0,0
SUCRE,sospecha diagnostica,sarampion / rubeola,2011-09-01,0,1,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-09-01,0,1,2,0,0,0,3
TEOPONTE,sospecha diagnostica,sarampion / rubeola,2011-09-01,0,0,0,1,0,0,1
CARAPARI,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,1,0,0,0,1
"COLCHA ""K""",sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,0,1,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,1,1,0,0,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,0,0,1,0,1
MACHACAMARCA,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,0,1,0,0,1
ORURO,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,1,0,1,0,2
PATACAMAYA,sospecha diagnostica,sarampion / rubeola,2011-10-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,1,1,0,0,2
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,1,0,1,0,2
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-10-01,2,1,1,0,0,0,4
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2011-10-01,1,0,0,0,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,sarampion / rubeola,2011-10-01,0,0,0,0,1,0,1
BERMEJO,sospecha diagnostica,sarampion / rubeola,2011-11-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-11-01,0,2,0,0,0,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-11-01,0,0,0,1,1,0,2
ORURO,sospecha diagnostica,sarampion / rubeola,2011-11-01,1,1,0,0,0,0,2
POTOSI,sospecha diagnostica,sarampion / rubeola,2011-11-01,0,0,1,0,0,0,1
PUCARANI,sospecha diagnostica,sarampion / rubeola,2011-11-01,0,1,0,3,3,1,8
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2011-11-01,1,0,0,0,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,sarampion / rubeola,2011-11-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-11-01,0,0,0,0,0,0,0
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-11-01,2,0,0,2,1,0,5
URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2011-11-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2011-12-01,0,1,0,0,1,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2011-12-01,1,0,0,0,1,0,2
ORURO,sospecha diagnostica,sarampion / rubeola,2011-12-01,0,0,0,1,0,0,1
PADCAYA,sospecha diagnostica,sarampion / rubeola,2011-12-01,1,0,0,0,0,0,1
PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2011-12-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2011-12-01,0,2,0,0,0,0,2
SUCRE,sospecha diagnostica,sarampion / rubeola,2011-12-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2011-12-01,1,0,0,0,0,0,1
UYUNI,sospecha diagnostica,sarampion / rubeola,2011-12-01,0,0,1,0,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,sarampion / rubeola,2011-12-01,0,0,1,0,0,0,1
