municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-05-01,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-05-01,1,0,0,0,2,2,5
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-05-01,3,7,0,0,1,0,11
POTOSI,sospecha diagnostica,influenza / pandemica,2011-05-01,0,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-05-01,5,6,1,1,1,0,14
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-06-01,0,3,0,0,23,0,26
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-06-01,11,10,1,0,3,10,35
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-06-01,4,7,3,6,1,0,21
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-06-01,4,12,4,7,11,1,39
SUCRE,sospecha diagnostica,influenza / pandemica,2011-06-01,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-07-01,0,0,1,2,9,2,14
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-07-01,8,8,0,1,1,8,26
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-07-01,0,0,0,0,1,2,3
POTOSI,sospecha diagnostica,influenza / pandemica,2011-07-01,0,0,0,0,4,2,6
QUILLACOLLO,sospecha diagnostica,influenza / pandemica,2011-07-01,0,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-07-01,5,6,4,5,12,0,32
SUCRE,sospecha diagnostica,influenza / pandemica,2011-07-01,0,1,0,1,5,0,7
TARIJA,sospecha diagnostica,influenza / pandemica,2011-07-01,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-08-01,6,9,15,4,18,2,54
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-08-01,6,6,2,2,7,12,35
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-08-01,1,0,0,3,4,0,8
POTOSI,sospecha diagnostica,influenza / pandemica,2011-08-01,0,0,0,2,14,3,19
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-08-01,25,23,25,31,97,3,204
SUCRE,sospecha diagnostica,influenza / pandemica,2011-08-01,0,0,0,0,5,0,5
TARIJA,sospecha diagnostica,influenza / pandemica,2011-08-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,influenza / pandemica,2011-09-01,0,1,2,1,13,0,17
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-09-01,0,14,15,16,37,1,83
COTOCA,sospecha diagnostica,influenza / pandemica,2011-09-01,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-09-01,5,5,2,0,4,9,25
LA GUARDIA,sospecha diagnostica,influenza / pandemica,2011-09-01,0,1,2,4,1,0,8
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-09-01,0,1,2,0,5,0,8
MONTEAGUDO,sospecha diagnostica,influenza / pandemica,2011-09-01,0,0,0,0,0,1,1
MONTERO,sospecha diagnostica,influenza / pandemica,2011-09-01,0,0,1,3,2,0,6
PAILON,sospecha diagnostica,influenza / pandemica,2011-09-01,1,2,1,5,0,0,9
POTOSI,sospecha diagnostica,influenza / pandemica,2011-09-01,0,0,1,0,4,1,6
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza / pandemica,2011-09-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-09-01,74,128,140,227,441,35,1045
SUCRE,sospecha diagnostica,influenza / pandemica,2011-09-01,0,6,39,12,37,0,94
TARIJA,sospecha diagnostica,influenza / pandemica,2011-09-01,2,6,1,2,12,2,25
VALLEGRANDE,sospecha diagnostica,influenza / pandemica,2011-09-01,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,influenza / pandemica,2011-09-01,0,1,0,0,0,0,1
BERMEJO,sospecha diagnostica,influenza / pandemica,2011-10-01,2,5,3,16,31,1,58
BOYUIBE,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,1,1,2,0,4
CAMIRI,sospecha diagnostica,influenza / pandemica,2011-10-01,0,3,2,12,20,4,41
CHARAGUA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,0,1,4,0,6
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-10-01,1,18,16,25,49,6,115
COTOCA,sospecha diagnostica,influenza / pandemica,2011-10-01,2,9,6,9,12,2,40
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-10-01,7,11,7,4,7,7,43
EL TORNO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,1,0,1,0,3
ENTRE RIOS TRJ,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,1,2,0,0,3
LA GUARDIA,sospecha diagnostica,influenza / pandemica,2011-10-01,12,34,7,29,27,3,112
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-10-01,7,14,20,11,30,6,88
LAGUNILLAS,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,0,0,0,0,1
MAIRANA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,1,0,0,1
MONTEAGUDO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,0,0,3,0,4
MONTERO,sospecha diagnostica,influenza / pandemica,2011-10-01,3,12,3,3,6,1,28
ORURO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,3,8,1,12
PADCAYA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,1,4,3,0,9
PAILON,sospecha diagnostica,influenza / pandemica,2011-10-01,0,4,2,2,8,0,16
PORONGO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,1,2,1,4
PORTACHUELO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,2,0,1,1,1,5
POTOSI,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,0,0,5,5,11
PUERTO SUAREZ,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,3,1,0,4
PUNATA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,1,2,0,3
SACABA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,2,3,7,6,0,18
SAMAIPATA,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,1,2,9,0,12
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza / pandemica,2011-10-01,1,3,1,0,1,0,6
SAN JUAN DE YAPACANI,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,0,0,1,1
SAN JULIAN,sospecha diagnostica,influenza / pandemica,2011-10-01,0,2,0,0,2,0,4
SAN MIGUEL DE VELASCO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,influenza / pandemica,2011-10-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-10-01,138,288,215,439,927,74,2081
SUCRE,sospecha diagnostica,influenza / pandemica,2011-10-01,2,12,18,41,108,7,188
TARIJA,sospecha diagnostica,influenza / pandemica,2011-10-01,6,7,4,15,33,5,70
VALLEGRANDE,sospecha diagnostica,influenza / pandemica,2011-10-01,1,1,0,3,3,0,8
WARNES,sospecha diagnostica,influenza / pandemica,2011-10-01,0,1,3,10,10,0,24
YACUIBA,sospecha diagnostica,influenza / pandemica,2011-10-01,2,1,2,13,7,1,26
BERMEJO,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,2,6,0,8
CAMIRI,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,2,7,0,9
COBIJA,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,2,16,1,19
COTOCA,sospecha diagnostica,influenza / pandemica,2011-11-01,2,0,0,0,0,0,2
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-11-01,11,11,5,5,9,11,52
LA GUARDIA,sospecha diagnostica,influenza / pandemica,2011-11-01,1,1,1,3,0,0,6
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-11-01,0,13,13,8,16,3,53
MONTERO,sospecha diagnostica,influenza / pandemica,2011-11-01,3,1,0,1,0,0,5
POTOSI,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,1,0,3,4
PUCARA,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,2,3,0,5
SACABA,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,1,1,1,3
SAMAIPATA,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-11-01,33,59,26,41,90,11,260
SUCRE,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,1,2,4,0,7
TARIJA,sospecha diagnostica,influenza / pandemica,2011-11-01,0,1,0,1,9,0,11
VALLEGRANDE,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,2,0,0,2
VILLA MONTES,sospecha diagnostica,influenza / pandemica,2011-11-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2011-12-01,0,0,0,1,0,0,1
COLQUECHACA,sospecha diagnostica,influenza / pandemica,2011-12-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,influenza / pandemica,2011-12-01,0,2,0,0,0,0,2
EL ALTO,sospecha diagnostica,influenza / pandemica,2011-12-01,8,3,2,0,4,8,25
LA PAZ,sospecha diagnostica,influenza / pandemica,2011-12-01,0,2,1,1,2,1,7
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza / pandemica,2011-12-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2011-12-01,13,5,3,8,11,0,40
VALLEGRANDE,sospecha diagnostica,influenza / pandemica,2011-12-01,0,0,1,1,1,0,3
