,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,1,0,0,1,1,2
COLQUECHACA,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,2,3,0,1,0,0,3,5,8
COMARAPA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
CONCEPCION,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,2,1,0,0,0,0,3,2,5
CORQUE,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
COTAGAITA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,1,0,0,0,0,0,2,0,2
COTOCA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,2,0,0,0,0,0,2,2
CULPINA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,2,0,0,0,2,0,2
EL ALTO,estado nutricional,desnutricion moderada (m),2013-01-01,15,4,14,9,7,4,0,0,36,17,53
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
EL TORNO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,1,0,0,0,2,2
ENTRE RIOS TRJ,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,1,0,0,1,1,2
ENTRE RIOS CBBA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,1,0,0,0,0,1,2,3
EUCALIPTUS,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
EXALTACION,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
FERNANDEZ ALONSO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,2,0,0,0,0,0,2,2
FILADELFIA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,1,0,0,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
GUANAY,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,1,2,0,0,0,3,1,4
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2013-01-01,7,4,9,8,3,0,0,0,19,12,31
GUTIERREZ,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,1,0,0,0,2,0,2
HUANUNI,estado nutricional,desnutricion moderada (m),2013-01-01,3,3,0,0,0,0,0,0,3,3,6
HUATAJATA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
INQUISIVI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
IXIAMAS,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,1,0,1,0,0,1,2,3
JESUS DE MACHACA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
LA GUARDIA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,0,0,1,0,0,1,2,3
LA PAZ,estado nutricional,desnutricion moderada (m),2013-01-01,17,11,14,6,6,9,0,0,37,26,63
LAGUNILLAS,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,1,0,0,1,1,2
LLALLAGUA,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,2,0,0,0,0,0,3,1,4
MACHARETI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
MAGDALENA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,1,0,0,0,0,1,1,2
MALLA,estado nutricional,desnutricion moderada (m),2013-01-01,2,2,0,0,0,1,0,0,2,3,5
MAPIRI,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,0,0,0,0,0,1,1,2
MECAPACA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,2,0,0,1,0,0,2,1,3
MINEROS,estado nutricional,desnutricion moderada (m),2013-01-01,2,0,2,1,0,0,0,0,4,1,5
MIZQUE,estado nutricional,desnutricion moderada (m),2013-01-01,3,1,4,4,1,0,0,0,8,5,13
MONTEAGUDO,estado nutricional,desnutricion moderada (m),2013-01-01,0,2,1,1,2,0,0,0,3,3,6
MONTERO,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,1,1,0,0,0,0,2,2,4
MORO MORO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
MOROCHATA,estado nutricional,desnutricion moderada (m),2013-01-01,2,1,0,2,0,0,0,0,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
OCURI,estado nutricional,desnutricion moderada (m),2013-01-01,2,0,0,0,0,0,0,0,2,0,2
OKINAWA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
ORURO,estado nutricional,desnutricion moderada (m),2013-01-01,11,5,4,5,6,3,0,0,21,13,34
PADCAYA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
PADILLA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
PAILON,estado nutricional,desnutricion moderada (m),2013-01-01,5,2,2,1,5,3,0,0,12,6,18
PALCA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,0,0,0,0,0,1,1,2
PALOS BLANCOS,estado nutricional,desnutricion moderada (m),2013-01-01,2,1,0,2,3,6,0,0,5,9,14
PAMPA GRANDE,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
PATACAMAYA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,0,1,0,0,0,2,1,3
PAZÑA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,1,0,0,0,2,0,2
POCOATA,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,0,0,0,0,0,0,1,1,2
POCONA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,0,0,2,0,0,1,3,4
PORCO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,1,0,0,1,1,2
POROMA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,2,0,1,0,0,0,3,3
PORONGO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
POTOSI,estado nutricional,desnutricion moderada (m),2013-01-01,4,3,8,0,2,0,0,0,14,3,17
PUCARANI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,2,0,0,0,0,0,2,0,2
PUERTO GONZALO MORENO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,2,0,2,0,0,1,4,5
PUERTO QUIJARRO,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,4,3,1,1,0,0,5,5,10
PUERTO RICO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,1,0,0,1,1,2
PUERTO SUAREZ,estado nutricional,desnutricion moderada (m),2013-01-01,3,0,6,1,2,0,0,0,11,1,12
PUERTO VILLARROEL,estado nutricional,desnutricion moderada (m),2013-01-01,4,4,6,5,6,5,0,0,16,14,30
PUNA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,1,0,0,1,1,2
PUNATA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,1,0,0,3,0,0,2,3,5
QUILLACOLLO,estado nutricional,desnutricion moderada (m),2013-01-01,8,2,15,8,6,9,0,0,29,19,48
REYES,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion moderada (m),2013-01-01,2,3,7,8,2,1,0,0,11,12,23
ROBORE,estado nutricional,desnutricion moderada (m),2013-01-01,3,1,1,1,0,0,0,0,4,2,6
RURRENABAQUE,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,2,0,0,0,0,0,3,1,4
SACABA,estado nutricional,desnutricion moderada (m),2013-01-01,4,3,2,3,0,1,0,0,6,7,13
SACACA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,2,0,0,0,0,0,3,0,3
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion moderada (m),2013-01-01,1,2,1,0,0,1,0,0,2,3,5
SAN BENITO,estado nutricional,desnutricion moderada (m),2013-01-01,1,4,0,1,0,3,0,0,1,8,9
SAN BORJA,estado nutricional,desnutricion moderada (m),2013-01-01,3,4,6,1,1,1,0,0,10,6,16
SAN BUENA VENTURA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,1,0,0,1,1,2
SAN CARLOS,estado nutricional,desnutricion moderada (m),2013-01-01,3,0,2,1,0,0,0,0,5,1,6
SAN IGNACIO,estado nutricional,desnutricion moderada (m),2013-01-01,2,1,3,2,3,6,0,0,8,9,17
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion moderada (m),2013-01-01,3,2,10,1,1,1,0,0,14,4,18
SAN JAVIER(BNI),estado nutricional,desnutricion moderada (m),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN JAVIER(STC),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN JOAQUIN,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion moderada (m),2013-01-01,5,3,7,2,2,0,0,0,14,5,19
SAN JUAN DE YAPACANI,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,0,1,0,0,0,0,0,2,2
SAN JULIAN,estado nutricional,desnutricion moderada (m),2013-01-01,2,0,1,6,2,2,0,0,5,8,13
SAN LORENZO(PND),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,1,1,0,0,1,2,3
SAN LUCAS,estado nutricional,desnutricion moderada (m),2013-01-01,2,2,2,0,0,0,0,0,4,2,6
SAN MATIAS,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,0,0,0,0,0,1,1,2
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,1,1,0,1,0,0,1,3,4
SAN PABLO DE LIPEZ,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,1,1,0,0,2,1,3
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion moderada (m),2013-01-01,3,2,0,1,0,0,0,0,3,3,6
SAN RAFAEL,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,3,0,0,0,0,0,3,0,3
SAN RAMON BENI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,1,0,0,0,1,1,2
SAN RAMON SCZ,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
SANTA ANA,estado nutricional,desnutricion moderada (m),2013-01-01,2,1,1,3,0,2,0,0,3,6,9
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion moderada (m),2013-01-01,45,30,46,39,28,13,0,0,119,82,201
SANTA ROSA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,2,0,0,0,0,0,2,0,2
SANTA ROSA DEL SARA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTIAGO DE HUARI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
SAPAHAQUI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,1,0,0,1,1,2
SENA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,2,1,0,0,0,0,2,1,3
SHINAOTA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,5,5,0,0,5,5,10
SICA SICA (VILLA AROMA),estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
SIPE SIPE,estado nutricional,desnutricion moderada (m),2013-01-01,5,7,3,2,2,1,0,0,10,10,20
SOPACHUY,estado nutricional,desnutricion moderada (m),2013-01-01,0,1,0,1,0,0,0,0,0,2,2
SORACACHI,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
SUCRE,estado nutricional,desnutricion moderada (m),2013-01-01,8,6,13,8,5,3,0,0,26,17,43
TACACOMA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
TACOPAYA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
TAPACARI,estado nutricional,desnutricion moderada (m),2013-01-01,3,2,1,0,1,0,0,0,5,2,7
TARABUCO,estado nutricional,desnutricion moderada (m),2013-01-01,0,2,1,0,0,0,0,0,1,2,3
TARIJA,estado nutricional,desnutricion moderada (m),2013-01-01,5,8,10,7,7,6,0,0,22,21,43
TINGUIPAYA,estado nutricional,desnutricion moderada (m),2013-01-01,2,0,1,2,2,0,0,0,5,2,7
TIQUIPAYA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,3,1,0,0,0,0,4,1,5
TIRAQUE (CBBA),estado nutricional,desnutricion moderada (m),2013-01-01,1,0,2,1,0,1,0,0,3,2,5
TOLATA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
TOMINA,estado nutricional,desnutricion moderada (m),2013-01-01,0,2,0,0,0,0,0,0,0,2,2
TORO TORO,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,estado nutricional,desnutricion moderada (m),2013-01-01,3,5,2,7,5,1,0,0,10,13,23
TUPIZA,estado nutricional,desnutricion moderada (m),2013-01-01,3,3,0,0,0,1,0,0,3,4,7
URIONDO (A. CONCEPCION),estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,1,0,0,0,0,1,1,2
URUBICHA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
VACAS,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,1,1,4,0,0,0,6,2,8
VIACHA,estado nutricional,desnutricion moderada (m),2013-01-01,2,1,2,1,1,0,0,0,5,2,7
VILA VILA,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,2,0,0,1,2,3
VILLA MONTES,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,2,2,3,0,0,3,5,8
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,2,1,0,0,3,1,4
VILLA RIVERO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,1,0,2,0,0,1,3,4
VILLA SERRANO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
VILLA TUNARI,estado nutricional,desnutricion moderada (m),2013-01-01,2,2,11,7,4,4,0,0,17,13,30
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
VILLAZON,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,2,2,0,0,0,0,3,3,6
VINTO,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,6,1,0,0,0,0,6,1,7
WALDO BALLIVIAN,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
WARNES,estado nutricional,desnutricion moderada (m),2013-01-01,1,1,1,0,0,0,0,0,2,1,3
YACUIBA,estado nutricional,desnutricion moderada (m),2013-01-01,4,0,3,2,1,0,0,0,8,2,10
YAMPARAEZ,estado nutricional,desnutricion moderada (m),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
YAPACANI,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,1,0,2,2,0,0,4,2,6
YUNCHARA,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
ZUDAÑEZ,estado nutricional,desnutricion moderada (m),2013-01-01,1,0,0,0,0,1,0,0,1,1,2
ACACIO,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
ACHACACHI,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,0,2,0,0,0,2,0,2
ACHOCALLA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,1,0,1,0,0,0,2,2
AIQUILE,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,2,2,0,0,0,0,2,2,4
ALTO BENI,estado nutricional,desnutricion moderada (m),2013-02-01,2,1,0,1,0,0,0,0,2,2,4
ANZALDO,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,1,0,0,0,0,0,2,0,2
APOLO,estado nutricional,desnutricion moderada (m),2013-02-01,3,0,1,0,2,0,0,0,6,0,6
ARAMPAMPA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
ARBIETO,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,1,0,0,0,2,0,2
ARQUE,estado nutricional,desnutricion moderada (m),2013-02-01,1,1,1,1,0,0,0,0,2,2,4
ASCENCION DE GUARAYOS,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,5,3,3,0,0,4,8,12
ATOCHA,estado nutricional,desnutricion moderada (m),2013-02-01,1,1,5,2,1,1,0,0,7,4,11
AYO AYO,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2013-02-01,1,0,2,0,2,1,0,0,5,1,6
BELEN DE URMIRI,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
BOLIVAR,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,0,0,1,0,0,1,1,2
BOLPEBRA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
CAJUATA,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
CAPINOTA,estado nutricional,desnutricion moderada (m),2013-02-01,0,1,1,0,0,0,0,0,1,1,2
CARANAVI,estado nutricional,desnutricion moderada (m),2013-02-01,3,3,2,1,1,3,0,0,6,7,13
CARAPARI,estado nutricional,desnutricion moderada (m),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
CARIPUYO,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,2,0,0,0,0,0,2,0,2
CHARAGUA,estado nutricional,desnutricion moderada (m),2013-02-01,2,0,0,1,0,0,0,0,2,1,3
CHAYANTA,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,1,0,0,0,0,1,1,2
CHIMORE,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,3,0,1,0,0,1,4,5
CHUMA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
CLIZA,estado nutricional,desnutricion moderada (m),2013-02-01,2,1,0,0,0,0,0,0,2,1,3
COBIJA,estado nutricional,desnutricion moderada (m),2013-02-01,5,3,2,0,3,3,0,0,10,6,16
COCAPATA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,estado nutricional,desnutricion moderada (m),2013-02-01,25,11,25,26,6,14,0,0,56,51,107
COLPA BELGICA,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,1,0,1,0,0,0,3,0,3
COLQUECHACA,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,3,0,0,0,0,0,4,0,4
COLQUIRI,estado nutricional,desnutricion moderada (m),2013-02-01,0,1,1,0,2,0,0,0,3,1,4
CONCEPCION,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,1,0,0,0,0,1,1,2
COPACABANA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
CORQUE,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
COTAGAITA,estado nutricional,desnutricion moderada (m),2013-02-01,1,1,0,0,1,0,0,0,2,1,3
COTOCA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,1,0,2,0,0,0,3,3
CUATRO CAÑADAS,estado nutricional,desnutricion moderada (m),2013-02-01,0,1,0,1,0,0,0,0,0,2,2
CUEVO,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion moderada (m),2013-02-01,14,4,12,7,4,8,0,0,30,19,49
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,estado nutricional,desnutricion moderada (m),2013-02-01,1,1,0,0,0,0,0,0,1,1,2
EUCALIPTUS,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
FILADELFIA,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,1,0,2,0,0,0,4,0,4
GUANAY,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,3,0,0,0,0,0,4,0,4
GUAQUI,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2013-02-01,5,0,9,3,1,1,0,0,15,4,19
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion moderada (m),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
HUACHACALLA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
HUANUNI,estado nutricional,desnutricion moderada (m),2013-02-01,3,0,1,1,2,0,0,0,6,1,7
HUARINA,estado nutricional,desnutricion moderada (m),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
HUATAJATA,estado nutricional,desnutricion moderada (m),2013-02-01,1,0,0,0,1,1,0,0,2,1,3
ICLA,estado nutricional,desnutricion moderada (m),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
