,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARACOLLO,estado nutricional,sobrepeso (s),2013-01-01,1,0,2,1,4,1,11,0,18,2,20
CARANAVI,estado nutricional,sobrepeso (s),2013-01-01,13,23,21,20,11,8,15,0,60,51,111
CARAPARI,estado nutricional,sobrepeso (s),2013-01-01,1,4,1,2,0,2,0,0,2,8,10
CARIPUYO,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,2,0,3,0,3
CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2013-01-01,4,3,0,1,0,0,9,0,13,4,17
CATACORA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,sobrepeso (s),2013-01-01,4,0,0,0,4,2,48,0,56,2,58
CHAQUI,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,2,0,2,0,2
CHARAGUA,estado nutricional,sobrepeso (s),2013-01-01,8,9,2,5,4,5,2,0,16,19,35
CHAYANTA,estado nutricional,sobrepeso (s),2013-01-01,4,6,0,4,1,2,0,0,5,12,17
CHIMORE,estado nutricional,sobrepeso (s),2013-01-01,10,7,8,3,6,3,14,0,38,13,51
CHIPAYA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
CHOQUE COTA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,1,1,0,1,1,2
CHUMA,estado nutricional,sobrepeso (s),2013-01-01,1,1,2,1,0,0,7,0,10,2,12
CKOCHAS,estado nutricional,sobrepeso (s),2013-01-01,2,0,0,0,0,0,2,0,4,0,4
CLIZA,estado nutricional,sobrepeso (s),2013-01-01,20,22,15,12,17,19,0,0,52,53,105
COBIJA,estado nutricional,sobrepeso (s),2013-01-01,8,5,1,4,2,1,18,0,29,10,39
COCAPATA,estado nutricional,sobrepeso (s),2013-01-01,7,12,14,18,11,18,0,0,32,48,80
COCHABAMBA,estado nutricional,sobrepeso (s),2013-01-01,185,122,53,44,67,82,563,0,868,248,1116
COIPASA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
COLCAPIRHUA,estado nutricional,sobrepeso (s),2013-01-01,10,5,1,1,2,3,2,0,15,9,24
"COLCHA ""K""",estado nutricional,sobrepeso (s),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
COLLANA,estado nutricional,sobrepeso (s),2013-01-01,1,0,1,0,1,2,0,0,3,2,5
COLOMI,estado nutricional,sobrepeso (s),2013-01-01,0,1,0,0,1,1,4,0,5,2,7
COLPA BELGICA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,1,0,14,0,15,0,15
COLQUECHACA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,13,0,13,0,13
COLQUENCHA,estado nutricional,sobrepeso (s),2013-01-01,2,0,2,8,1,2,6,0,11,10,21
COLQUIRI,estado nutricional,sobrepeso (s),2013-01-01,3,1,0,0,0,0,0,0,3,1,4
COMANCHE,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
COMARAPA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,2,0,0,1,0,2,2,4
COMBAYA,estado nutricional,sobrepeso (s),2013-01-01,1,0,1,0,0,0,0,0,2,0,2
CONCEPCION,estado nutricional,sobrepeso (s),2013-01-01,2,2,3,0,0,1,52,0,57,3,60
COPACABANA,estado nutricional,sobrepeso (s),2013-01-01,1,3,0,3,2,5,9,0,12,11,23
CORIPATA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,1,1,0,0,1,1,2
CORO CORO,estado nutricional,sobrepeso (s),2013-01-01,2,2,3,3,1,2,3,0,9,7,16
COTAGAITA,estado nutricional,sobrepeso (s),2013-01-01,3,1,0,1,1,0,0,0,4,2,6
COTOCA,estado nutricional,sobrepeso (s),2013-01-01,5,1,3,1,2,1,25,0,35,3,38
CRUZ DE MACHACAMARCA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
CUATRO CAÑADAS,estado nutricional,sobrepeso (s),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
CUEVO,estado nutricional,sobrepeso (s),2013-01-01,5,2,1,2,4,3,0,0,10,7,17
CULPINA,estado nutricional,sobrepeso (s),2013-01-01,6,7,2,2,2,5,0,0,10,14,24
CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2013-01-01,1,2,0,0,0,0,0,0,1,2,3
CURVA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,3,0,0,1,3,4
DESAGUADERO,estado nutricional,sobrepeso (s),2013-01-01,2,3,1,1,0,0,2,0,5,4,9
EL ALTO,estado nutricional,sobrepeso (s),2013-01-01,187,180,73,84,49,45,608,0,917,309,1226
EL CHORO,estado nutricional,sobrepeso (s),2013-01-01,2,1,0,0,1,0,0,0,3,1,4
EL PUENTE(STC),estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
EL PUENTE(TJA),estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
EL TORNO,estado nutricional,sobrepeso (s),2013-01-01,6,8,3,3,2,2,4,0,15,13,28
EL VILLAR,estado nutricional,sobrepeso (s),2013-01-01,4,1,1,0,1,1,1,0,7,2,9
ENTRE RIOS TRJ,estado nutricional,sobrepeso (s),2013-01-01,6,3,0,2,1,1,17,0,24,6,30
ENTRE RIOS CBBA,estado nutricional,sobrepeso (s),2013-01-01,4,4,0,1,0,0,15,0,19,5,24
ESCOMA,estado nutricional,sobrepeso (s),2013-01-01,0,0,3,1,1,0,4,0,8,1,9
EUCALIPTUS,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,5,0,5,0,5
EUREKA (SANTOS MERCADO),estado nutricional,sobrepeso (s),2013-01-01,2,0,0,0,0,2,2,0,4,2,6
EXALTACION,estado nutricional,sobrepeso (s),2013-01-01,2,1,2,3,1,2,0,0,5,6,11
FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2013-01-01,9,3,1,2,4,1,17,0,31,6,37
FILADELFIA,estado nutricional,sobrepeso (s),2013-01-01,1,0,1,0,1,0,1,0,4,0,4
GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2013-01-01,5,5,2,3,3,3,1,0,11,11,22
GUANAY,estado nutricional,sobrepeso (s),2013-01-01,8,8,6,2,8,5,9,0,31,15,46
GUAQUI,estado nutricional,sobrepeso (s),2013-01-01,2,0,2,1,0,0,0,0,4,1,5
GUAYARAMERIN,estado nutricional,sobrepeso (s),2013-01-01,18,18,2,4,3,5,46,0,69,27,96
GUTIERREZ,estado nutricional,sobrepeso (s),2013-01-01,13,9,10,7,13,16,3,0,39,32,71
HUACARETA,estado nutricional,sobrepeso (s),2013-01-01,2,3,4,1,3,2,2,0,11,6,17
HUACAYA (VILLA DE HUACAYA),estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
HUACHACALLA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,4,0,4,0,4
HUANUNI,estado nutricional,sobrepeso (s),2013-01-01,0,2,0,2,1,0,18,0,19,4,23
HUARACAJE,estado nutricional,sobrepeso (s),2013-01-01,1,3,0,0,0,3,0,0,1,6,7
HUARINA,estado nutricional,sobrepeso (s),2013-01-01,3,2,0,0,2,3,3,0,8,5,13
HUATAJATA,estado nutricional,sobrepeso (s),2013-01-01,0,1,1,0,1,3,4,0,6,4,10
HUAYLLAMARCA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
HUMANATA,estado nutricional,sobrepeso (s),2013-01-01,7,3,4,4,2,1,4,0,17,8,25
ICHOCA,estado nutricional,sobrepeso (s),2013-01-01,0,1,3,1,0,3,1,0,4,5,9
ICLA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
INCAHUASI,estado nutricional,sobrepeso (s),2013-01-01,2,3,3,4,3,2,10,0,18,9,27
INQUISIVI,estado nutricional,sobrepeso (s),2013-01-01,2,3,1,2,3,4,8,0,14,9,23
IXIAMAS,estado nutricional,sobrepeso (s),2013-01-01,6,7,5,4,1,0,0,0,12,11,23
JESUS DE MACHACA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,2,0,0,7,0,7,2,9
LA GUARDIA,estado nutricional,sobrepeso (s),2013-01-01,24,13,8,6,6,2,20,0,58,21,79
LA PAZ,estado nutricional,sobrepeso (s),2013-01-01,233,235,130,103,141,129,354,0,858,467,1325
LAGUNILLAS,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,1,0,2,0,2
LAJA,estado nutricional,sobrepeso (s),2013-01-01,3,5,1,1,0,0,7,0,11,6,17
LAS CARRERAS,estado nutricional,sobrepeso (s),2013-01-01,1,1,0,1,0,0,0,0,1,2,3
LICOMA PAMPA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,1,0,0,0,0,1,1,2
LLALLAGUA,estado nutricional,sobrepeso (s),2013-01-01,15,15,5,15,7,4,0,0,27,34,61
LORETO,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,1,3,1,0,0,3,2,5
LURIBAY,estado nutricional,sobrepeso (s),2013-01-01,1,1,3,0,0,0,3,0,7,1,8
MACHACAMARCA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,1,0,2,0,2
MACHARETI,estado nutricional,sobrepeso (s),2013-01-01,3,3,1,2,3,4,6,0,13,9,22
MAGDALENA,estado nutricional,sobrepeso (s),2013-01-01,9,9,4,2,3,2,0,0,16,13,29
MAIRANA,estado nutricional,sobrepeso (s),2013-01-01,1,5,0,1,0,0,6,0,7,6,13
MALLA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
MAPIRI,estado nutricional,sobrepeso (s),2013-01-01,3,7,3,5,3,4,14,0,23,16,39
MECAPACA,estado nutricional,sobrepeso (s),2013-01-01,5,3,3,1,1,3,5,0,14,7,21
MINEROS,estado nutricional,sobrepeso (s),2013-01-01,3,4,4,3,8,2,0,0,15,9,24
MIZQUE,estado nutricional,sobrepeso (s),2013-01-01,10,8,4,6,8,5,72,0,94,19,113
MOCOMOCO,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,2,1,2,4,0,6,4,10
MOJOCOYA,estado nutricional,sobrepeso (s),2013-01-01,2,0,1,0,1,0,0,0,4,0,4
MONTEAGUDO,estado nutricional,sobrepeso (s),2013-01-01,14,17,5,12,11,6,31,0,61,35,96
MONTERO,estado nutricional,sobrepeso (s),2013-01-01,14,50,7,16,13,6,71,0,105,72,177
MORO MORO,estado nutricional,sobrepeso (s),2013-01-01,3,1,0,1,0,0,1,0,4,2,6
MOROCHATA,estado nutricional,sobrepeso (s),2013-01-01,16,11,9,23,22,27,27,0,74,61,135
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,1,0,1,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,1,0,0,1,1,2
OCURI,estado nutricional,sobrepeso (s),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
OKINAWA,estado nutricional,sobrepeso (s),2013-01-01,1,1,2,0,0,0,13,0,16,1,17
OMEREQUE,estado nutricional,sobrepeso (s),2013-01-01,0,1,1,0,0,0,3,0,4,1,5
ORURO,estado nutricional,sobrepeso (s),2013-01-01,33,33,2,12,15,10,183,0,233,55,288
PADCAYA,estado nutricional,sobrepeso (s),2013-01-01,0,3,1,1,0,0,6,0,7,4,11
PADILLA,estado nutricional,sobrepeso (s),2013-01-01,5,3,4,2,5,8,6,0,20,13,33
PAILON,estado nutricional,sobrepeso (s),2013-01-01,7,4,3,2,3,0,4,0,17,6,23
PALCA,estado nutricional,sobrepeso (s),2013-01-01,5,5,2,4,3,2,2,0,12,11,23
PALOS BLANCOS,estado nutricional,sobrepeso (s),2013-01-01,13,8,2,3,4,3,21,0,40,14,54
PAMPA AULLAGAS,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,3,0,3,0,3
PAMPA GRANDE,estado nutricional,sobrepeso (s),2013-01-01,3,2,1,0,0,0,22,0,26,2,28
PAPEL PAMPA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,3,0,3,0,3
PASORAPA,estado nutricional,sobrepeso (s),2013-01-01,0,0,1,1,0,0,0,0,1,1,2
PATACAMAYA,estado nutricional,sobrepeso (s),2013-01-01,0,1,0,0,0,0,19,0,19,1,20
PAZÑA,estado nutricional,sobrepeso (s),2013-01-01,1,1,0,1,1,1,3,0,5,3,8
PELECHUCO,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
POCONA,estado nutricional,sobrepeso (s),2013-01-01,5,2,8,1,2,6,1,0,16,9,25
POJO (CBBA),estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,1,0,2,0,2
PORCO,estado nutricional,sobrepeso (s),2013-01-01,17,15,3,8,6,6,0,0,26,29,55
POROMA,estado nutricional,sobrepeso (s),2013-01-01,4,0,1,3,1,1,0,0,6,4,10
PORONGO,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,1,1,0,1,1,2
PORTACHUELO,estado nutricional,sobrepeso (s),2013-01-01,6,2,1,0,0,0,13,0,20,2,22
PORVENIR,estado nutricional,sobrepeso (s),2013-01-01,5,2,1,0,0,0,5,0,11,2,13
POSTRER VALLE,estado nutricional,sobrepeso (s),2013-01-01,4,0,0,0,0,0,8,0,12,0,12
POTOSI,estado nutricional,sobrepeso (s),2013-01-01,85,66,18,14,17,15,188,0,308,95,403
PRESTO,estado nutricional,sobrepeso (s),2013-01-01,1,4,3,1,3,2,2,0,9,7,16
PUCARA,estado nutricional,sobrepeso (s),2013-01-01,1,0,1,0,0,0,1,0,3,0,3
PUCARANI,estado nutricional,sobrepeso (s),2013-01-01,14,9,6,2,2,1,14,0,36,12,48
PUERTO ACOSTA,estado nutricional,sobrepeso (s),2013-01-01,2,5,0,0,4,0,9,0,15,5,20
PUERTO CARABUCO,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,2,0,2,0,4,0,4
PUERTO GONZALO MORENO,estado nutricional,sobrepeso (s),2013-01-01,4,2,0,1,1,1,2,0,7,4,11
PUERTO PEREZ,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,2,0,2,0,2
PUERTO QUIJARRO,estado nutricional,sobrepeso (s),2013-01-01,6,11,6,2,1,5,1,0,14,18,32
PUERTO RICO,estado nutricional,sobrepeso (s),2013-01-01,3,5,4,4,2,0,2,0,11,9,20
PUERTO SILES,estado nutricional,sobrepeso (s),2013-01-01,2,1,0,0,0,0,0,0,2,1,3
PUERTO SUAREZ,estado nutricional,sobrepeso (s),2013-01-01,17,30,12,13,4,4,46,0,79,47,126
PUERTO VILLARROEL,estado nutricional,sobrepeso (s),2013-01-01,5,9,4,7,8,2,92,0,109,18,127
PUNA,estado nutricional,sobrepeso (s),2013-01-01,4,3,1,4,0,2,7,0,12,9,21
PUNATA,estado nutricional,sobrepeso (s),2013-01-01,1,5,2,4,2,4,8,0,13,13,26
QUIABAYA,estado nutricional,sobrepeso (s),2013-01-01,2,2,0,0,1,2,4,0,7,4,11
QUILLACOLLO,estado nutricional,sobrepeso (s),2013-01-01,41,20,23,21,16,24,24,0,104,65,169
QUIME,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,1,0,1,0,2,0,2
QUIRUSILLAS,estado nutricional,sobrepeso (s),2013-01-01,0,2,0,0,0,1,1,0,1,3,4
RAVELO,estado nutricional,sobrepeso (s),2013-01-01,1,1,0,0,1,0,14,0,16,1,17
REYES,estado nutricional,sobrepeso (s),2013-01-01,1,1,0,1,0,0,5,0,6,2,8
RIBERALTA,estado nutricional,sobrepeso (s),2013-01-01,4,3,1,1,2,1,8,0,15,5,20
ROBORE,estado nutricional,sobrepeso (s),2013-01-01,2,0,0,1,0,1,48,0,50,2,52
RURRENABAQUE,estado nutricional,sobrepeso (s),2013-01-01,4,0,0,2,1,0,0,0,5,2,7
SABAYA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
SACABA,estado nutricional,sobrepeso (s),2013-01-01,8,5,1,3,3,0,67,0,79,8,87
SACABAMBA,estado nutricional,sobrepeso (s),2013-01-01,2,3,1,2,0,0,0,0,3,5,8
SACACA,estado nutricional,sobrepeso (s),2013-01-01,4,3,0,1,0,3,11,0,15,7,22
SAIPINA,estado nutricional,sobrepeso (s),2013-01-01,3,1,4,0,1,2,0,0,8,3,11
SALINAS DE GARCI MENDOZA,estado nutricional,sobrepeso (s),2013-01-01,2,2,0,1,1,1,6,0,9,4,13
SAMAIPATA,estado nutricional,sobrepeso (s),2013-01-01,6,6,1,1,2,1,21,0,30,8,38
SAN AGUSTIN,estado nutricional,sobrepeso (s),2013-01-01,1,0,3,0,0,0,0,0,4,0,4
SAN ANDRES,estado nutricional,sobrepeso (s),2013-01-01,4,1,2,0,5,1,0,0,11,2,13
SAN ANDRES DE MACHACA,estado nutricional,sobrepeso (s),2013-01-01,3,0,0,0,0,0,0,0,3,0,3
SAN ANTONIO DE LOMERIO,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,1,0,7,0,9,0,9
SAN BENITO,estado nutricional,sobrepeso (s),2013-01-01,3,8,3,1,2,4,14,0,22,13,35
SAN BORJA,estado nutricional,sobrepeso (s),2013-01-01,18,31,6,7,8,6,102,0,134,44,178
SAN BUENA VENTURA,estado nutricional,sobrepeso (s),2013-01-01,2,5,4,1,1,1,1,0,8,7,15
SAN CARLOS,estado nutricional,sobrepeso (s),2013-01-01,8,13,8,3,14,3,0,0,30,19,49
SAN IGNACIO,estado nutricional,sobrepeso (s),2013-01-01,6,7,0,3,4,3,8,0,18,13,31
SAN IGNACIO DE VELASCO,estado nutricional,sobrepeso (s),2013-01-01,2,0,0,0,0,0,19,0,21,0,21
SAN JAVIER(BNI),estado nutricional,sobrepeso (s),2013-01-01,2,1,1,1,1,0,0,0,4,2,6
SAN JOAQUIN,estado nutricional,sobrepeso (s),2013-01-01,12,4,8,6,2,3,0,0,22,13,35
SAN JOSE DE CHIQUITOS,estado nutricional,sobrepeso (s),2013-01-01,14,15,5,6,8,7,0,0,27,28,55
SAN JUAN DE YAPACANI,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN JULIAN,estado nutricional,sobrepeso (s),2013-01-01,21,10,10,5,7,10,0,0,38,25,63
SAN LORENZO(PND),estado nutricional,sobrepeso (s),2013-01-01,0,1,1,1,1,0,2,0,4,2,6
SAN LORENZO(TJA),estado nutricional,sobrepeso (s),2013-01-01,6,3,1,1,0,1,0,0,7,5,12
SAN LUCAS,estado nutricional,sobrepeso (s),2013-01-01,24,19,15,13,45,42,0,0,84,74,158
SAN MATIAS,estado nutricional,sobrepeso (s),2013-01-01,3,2,0,0,0,0,0,0,3,2,5
SAN MIGUEL DE VELASCO,estado nutricional,sobrepeso (s),2013-01-01,6,8,0,0,0,0,16,0,22,8,30
SAN PABLO DE LIPEZ,estado nutricional,sobrepeso (s),2013-01-01,0,0,3,1,0,0,2,0,5,1,6
SAN PEDRO,estado nutricional,sobrepeso (s),2013-01-01,3,5,5,5,2,6,38,0,48,16,64
SAN PEDRO DE BUENA VISTA,estado nutricional,sobrepeso (s),2013-01-01,7,4,0,1,1,0,0,0,8,5,13
SAN PEDRO DE CURAHUARA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
SAN PEDRO DE TIQUINA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,1,0,0,0,0,1,1,2
SAN RAFAEL,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN RAMON BENI,estado nutricional,sobrepeso (s),2013-01-01,2,5,4,7,4,1,0,0,10,13,23
SAN RAMON SCZ,estado nutricional,sobrepeso (s),2013-01-01,0,6,1,3,1,1,0,0,2,10,12
SANTA ANA,estado nutricional,sobrepeso (s),2013-01-01,2,5,3,2,0,0,0,0,5,7,12
SANTA CRUZ DE LA SIERRA,estado nutricional,sobrepeso (s),2013-01-01,374,249,149,112,147,144,283,0,953,505,1458
SANTA ROSA,estado nutricional,sobrepeso (s),2013-01-01,2,2,3,0,5,5,5,0,15,7,22
SANTA ROSA DEL SARA,estado nutricional,sobrepeso (s),2013-01-01,0,2,0,0,0,0,3,0,3,2,5
SANTIAGO DE HUARI,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,3,0,3,0,3
SANTIAGO DE HUATA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,0,2,1,0,2,2,4
SANTIAGO DE MACHACA,estado nutricional,sobrepeso (s),2013-01-01,1,0,0,0,1,1,1,0,3,1,4
SANTIVAÑES,estado nutricional,sobrepeso (s),2013-01-01,0,0,1,0,1,0,0,0,2,0,2
SANTUARIO DE QUILLACAS,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SAPAHAQUI,estado nutricional,sobrepeso (s),2013-01-01,4,2,4,1,4,5,3,0,15,8,23
SENA,estado nutricional,sobrepeso (s),2013-01-01,1,1,1,0,1,0,3,0,6,1,7
SHINAOTA,estado nutricional,sobrepeso (s),2013-01-01,21,12,12,16,1,7,9,0,43,35,78
SICA SICA (VILLA AROMA),estado nutricional,sobrepeso (s),2013-01-01,1,1,3,0,1,2,1,0,6,3,9
SIPE SIPE,estado nutricional,sobrepeso (s),2013-01-01,23,13,6,7,2,7,31,0,62,27,89
SOPACHUY,estado nutricional,sobrepeso (s),2013-01-01,0,1,2,0,1,1,0,0,3,2,5
SORACACHI,estado nutricional,sobrepeso (s),2013-01-01,1,1,1,1,0,0,3,0,5,2,7
SORATA,estado nutricional,sobrepeso (s),2013-01-01,3,1,3,4,2,4,7,0,15,9,24
SUCRE,estado nutricional,sobrepeso (s),2013-01-01,88,60,31,41,28,19,67,0,214,120,334
TACACOMA,estado nutricional,sobrepeso (s),2013-01-01,3,2,0,0,0,1,0,0,3,3,6
TACOBAMBA,estado nutricional,sobrepeso (s),2013-01-01,0,0,0,1,0,1,0,0,0,2,2
TACOPAYA,estado nutricional,sobrepeso (s),2013-01-01,5,4,0,4,4,8,11,0,20,16,36
