,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
HUAYLLAMARCA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
INCAHUASI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
INQUISIVI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
JESUS DE MACHACA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
LA GUARDIA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
LA PAZ,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,106,0,106,0,106
LAJA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
LORETO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
LURIBAY,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
MACHACAMARCA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
MAPIRI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,6,0,6,0,6
MECAPACA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
MIZQUE,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,12,0,12,0,12
MONTERO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,7,0,7,0,7
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
OKINAWA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
ORURO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,81,0,81,0,81
PADCAYA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
PAILON,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
PALOS BLANCOS,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
PAMPA GRANDE,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,5,0,5,0,5
PATACAMAYA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
PELECHUCO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
POCOATA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
PORTACHUELO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,10,0,10,0,10
PORVENIR,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
POSTRER VALLE,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
POTOSI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,36,0,36,0,36
PRESTO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
PUCARANI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
PUERTO CARABUCO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
PUERTO GONZALO MORENO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,8,0,8,0,8
PUERTO PEREZ,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO SUAREZ,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,6,0,6,0,6
PUERTO VILLARROEL,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,13,0,13,0,13
PUNATA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
QUIABAYA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
QUILLACOLLO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
REYES,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
RIBERALTA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,11,0,11,0,11
ROBORE,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SACABA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,15,0,15,0,15
SACACA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
SALINAS DE GARCI MENDOZA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SAMAIPATA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN BENITO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,5,0,5,0,5
SAN BORJA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,29,0,29,0,29
SAN IGNACIO DE VELASCO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN JOSE DE CHIQUITOS,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN LORENZO(PND),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN LORENZO(TJA),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,5,0,5,0,5
SAN PEDRO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,19,0,19,0,19
SANTA ROSA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SANTIAGO DE HUARI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SENA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,14,0,14,0,14
SORACACHI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SORATA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
SUCRE,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,31,0,31,0,31
TACOPAYA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
TARIJA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,22,0,22,0,22
TEOPONTE,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
TINGUIPAYA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,8,0,8,0,8
TIQUIPAYA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,10,0,10,0,10
TIRAQUE (CBBA),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
TOLEDO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
TOMINA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,5,0,5,0,5
TOTORA(CBBA),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
TRINIDAD,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,22,0,22,0,22
TUPIZA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,8,0,8,0,8
UNCIA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,3,0,3,0,3
VACAS,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
VIACHA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
VILA VILA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,4,0,4,0,4
VILLA MONTES,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
VILLA NUEVA (LOMA ALTA),estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
VILLA SERRANO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
VILLA TUNARI,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,21,0,21,0,21
VILLAZON,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,6,0,6,0,6
VINTO,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,1,0,1,0,1
YACUIBA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
YOCALLA,estado nutricional,embarazada desnutrida,2013-01-01,0,0,0,0,0,0,2,0,2,0,2
ACHACACHI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
AIQUILE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
ANCORAIMES,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
ANDAMARCA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
APOLO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,12,0,12,0,12
ARAMPAMPA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
ARQUE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,5,0,5,0,5
ATOCHA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,5,0,5,0,5
AUCAPATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
AYATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
AYO AYO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
BATALLAS,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
BELLA FLOR,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
BOLPEBRA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
CALAMARCA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
CAMIRI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,10,0,10,0,10
CAPINOTA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,14,0,14,0,14
CAQUIAVIRI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,4,0,4,0,4
CARACOLLO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
CARANAVI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
CARIPUYO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
CARMEN RIVERO TORREZ,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,5,0,5,0,5
CHARAGUA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
CHIMORE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
CHUA COCANI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
CHUMA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
CLIZA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
COBIJA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,15,0,15,0,15
COCAPATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
COCHABAMBA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,58,0,58,0,58
COLQUECHACA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
COLQUENCHA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,6,0,6,0,6
COLQUIRI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
COMANCHE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
COMARAPA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
CORO CORO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
COROICO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
CORQUE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
COTOCA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
CUATRO CAÑADAS,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
CULPINA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
CURVA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
EL ALTO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,108,0,108,0,108
EL TORNO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS TRJ,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS CBBA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
FERNANDEZ ALONSO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
FILADELFIA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,48,0,48,0,48
HUANUNI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
ICHOCA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
INCAHUASI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
INQUISIVI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
JESUS DE MACHACA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,4,0,4,0,4
LA ASUNTA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
LA GUARDIA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,6,0,6,0,6
LA PAZ,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,129,0,129,0,129
LICOMA PAMPA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
LURIBAY,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
MACHARETI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
MAPIRI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
MECAPACA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
MIZQUE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,12,0,12,0,12
MOCOMOCO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
MOJOCOYA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
MONTERO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,5,0,5,0,5
MOROCHATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
OCURI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
OKINAWA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
ORURO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,48,0,48,0,48
PAILON,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
PALOS BLANCOS,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,7,0,7,0,7
PAMPA GRANDE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,5,0,5,0,5
PATACAMAYA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
PAZÑA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
POCONA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
POROMA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,4,0,4,0,4
PORTACHUELO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
PORVENIR,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
POTOSI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,21,0,21,0,21
PRESTO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
PUCARANI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO ACOSTA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO CARABUCO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO GONZALO MORENO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
PUERTO RICO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO SUAREZ,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,4,0,4,0,4
PUERTO VILLARROEL,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,14,0,14,0,14
PUNA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
PUNATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,7,0,7,0,7
QUILLACOLLO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,14,0,14,0,14
QUIRUSILLAS,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
RAVELO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
RIBERALTA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,18,0,18,0,18
ROBORE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
SACABA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,9,0,9,0,9
SACACA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,9,0,9,0,9
SALINAS DE GARCI MENDOZA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
SAMAIPATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
SAN BORJA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,30,0,30,0,30
SAN IGNACIO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
SAN LORENZO(TJA),estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
SAN LUCAS,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
SAN MIGUEL DE VELASCO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
SAN PEDRO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,108,0,108,0,108
SANTIAGO DE HUARI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
SANTIAGO DE MACHACA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
SAPAHAQUI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
SHINAOTA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
SIPE SIPE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
SORACACHI,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,3,0,3,0,3
SORATA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,4,0,4,0,4
SUCRE,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,23,0,23,0,23
TACACOMA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,1,0,1,0,1
TACOPAYA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
TARABUCO,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,2,0,2,0,2
TARIJA,estado nutricional,embarazada desnutrida,2013-02-01,0,0,0,0,0,0,12,0,12,0,12
