,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
PAILON,estado nutricional,desnutricion grave (g),2013-01-01,1,1,2,0,1,0,0,0,4,1,5
PALOS BLANCOS,estado nutricional,desnutricion grave (g),2013-01-01,2,0,2,2,4,1,0,0,8,3,11
PELECHUCO,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,1,0,0,0,0,0,2,2
POCOATA,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
PORTACHUELO,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
POTOSI,estado nutricional,desnutricion grave (g),2013-01-01,2,0,0,0,0,0,0,0,2,0,2
PUERTO GONZALO MORENO,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
PUERTO RICO,estado nutricional,desnutricion grave (g),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO SUAREZ,estado nutricional,desnutricion grave (g),2013-01-01,0,0,1,0,1,0,0,0,2,0,2
PUNATA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,1,0,1,0,0,0,2,2
QUILLACOLLO,estado nutricional,desnutricion grave (g),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,3,2,0,0,0,0,3,2,5
ROBORE,estado nutricional,desnutricion grave (g),2013-01-01,2,1,1,1,0,0,0,0,3,2,5
RURRENABAQUE,estado nutricional,desnutricion grave (g),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
SACABA,estado nutricional,desnutricion grave (g),2013-01-01,2,0,0,0,0,0,0,0,2,0,2
SAN BENITO,estado nutricional,desnutricion grave (g),2013-01-01,0,2,0,0,0,0,0,0,0,2,2
SAN BORJA,estado nutricional,desnutricion grave (g),2013-01-01,2,0,0,0,0,1,0,0,2,1,3
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2013-01-01,1,1,1,0,0,0,0,0,2,1,3
SAN JAVIER(STC),estado nutricional,desnutricion grave (g),2013-01-01,1,0,0,0,1,0,0,0,2,0,2
SAN JOAQUIN,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN JULIAN,estado nutricional,desnutricion grave (g),2013-01-01,0,0,1,1,0,0,0,0,1,1,2
SAN LUCAS,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN MATIAS,estado nutricional,desnutricion grave (g),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion grave (g),2013-01-01,2,0,0,0,0,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN RAFAEL,estado nutricional,desnutricion grave (g),2013-01-01,0,0,2,0,0,0,0,0,2,0,2
SAN RAMON BENI,estado nutricional,desnutricion grave (g),2013-01-01,0,1,1,0,0,1,0,0,1,2,3
SAN RAMON SCZ,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,1,1,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion grave (g),2013-01-01,19,9,11,6,5,1,0,0,35,16,51
SANTA ROSA,estado nutricional,desnutricion grave (g),2013-01-01,1,1,0,0,0,0,0,0,1,1,2
SHINAOTA,estado nutricional,desnutricion grave (g),2013-01-01,1,0,1,1,0,3,0,0,2,4,6
SIPE SIPE,estado nutricional,desnutricion grave (g),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
SORATA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
SUCRE,estado nutricional,desnutricion grave (g),2013-01-01,1,2,1,3,1,0,0,0,3,5,8
TARIJA,estado nutricional,desnutricion grave (g),2013-01-01,2,3,2,1,1,0,0,0,5,4,9
TIQUIPAYA,estado nutricional,desnutricion grave (g),2013-01-01,2,1,0,0,0,1,0,0,2,2,4
TOCO,estado nutricional,desnutricion grave (g),2013-01-01,2,0,0,0,0,0,0,0,2,0,2
TORO TORO,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
TOTORA(CBBA),estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
TRINIDAD,estado nutricional,desnutricion grave (g),2013-01-01,2,1,2,0,1,1,0,0,5,2,7
UNCIA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
VACAS,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
VIACHA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
VILA VILA,estado nutricional,desnutricion grave (g),2013-01-01,2,0,0,0,0,0,0,0,2,0,2
VILLA MONTES,estado nutricional,desnutricion grave (g),2013-01-01,0,0,1,0,0,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,1,0,0,0,1,0,1
VILLA RIVERO,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,0,0,1,0,0,0,2,2
VILLA TUNARI,estado nutricional,desnutricion grave (g),2013-01-01,1,1,2,0,0,0,0,0,3,1,4
VILLAZON,estado nutricional,desnutricion grave (g),2013-01-01,2,1,1,1,0,0,0,0,3,2,5
VINTO,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,0,0,1,0,0,0,1,1
WALDO BALLIVIAN,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
WARNES,estado nutricional,desnutricion grave (g),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,1,0,0,0,0,0,1,1
YAPACANI,estado nutricional,desnutricion grave (g),2013-01-01,0,0,0,2,0,0,0,0,0,2,2
ACHACACHI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
ACHOCALLA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
ALTO BENI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
APOLO,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,1,0,0,0,2,2
ARANI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,estado nutricional,desnutricion grave (g),2013-02-01,1,0,2,0,0,0,0,0,3,0,3
BETANZOS,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
CAIROMA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
CAQUIAVIRI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
CARANAVI,estado nutricional,desnutricion grave (g),2013-02-01,0,2,0,0,1,0,0,0,1,2,3
CARMEN RIVERO TORREZ,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
COBIJA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,2,0,0,0,0,0,3,0,3
COCHABAMBA,estado nutricional,desnutricion grave (g),2013-02-01,1,9,5,7,4,4,0,0,10,20,30
CONCEPCION,estado nutricional,desnutricion grave (g),2013-02-01,0,0,2,0,0,0,0,0,2,0,2
COPACABANA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
COTAGAITA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion grave (g),2013-02-01,1,4,3,1,1,0,0,0,5,5,10
EL TORNO,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
GUANAY,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,estado nutricional,desnutricion grave (g),2013-02-01,1,1,2,0,0,1,0,0,3,2,5
HUATAJATA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
INCAHUASI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
INGAVI (HUMAITA),estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
LA GUARDIA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,estado nutricional,desnutricion grave (g),2013-02-01,4,3,2,0,0,1,0,0,6,4,10
LLALLAGUA,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
MAIRANA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
MALLA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
MINEROS,estado nutricional,desnutricion grave (g),2013-02-01,1,1,0,0,0,0,0,0,1,1,2
MONTERO,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
MOROCHATA,estado nutricional,desnutricion grave (g),2013-02-01,2,1,0,0,0,0,0,0,2,1,3
ORURO,estado nutricional,desnutricion grave (g),2013-02-01,1,1,0,0,0,0,0,0,1,1,2
PAILON,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
PALCA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,0,1,0,0,0,1,1
PALOS BLANCOS,estado nutricional,desnutricion grave (g),2013-02-01,2,0,0,3,3,0,0,0,5,3,8
PAMPA GRANDE,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
PAPEL PAMPA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
PATACAMAYA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
POCOATA,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
POCONA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
POJO (CBBA),estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,1,0,0,0,0,0,2,2
POTOSI,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,1,0,1,0,0,1,2,3
PUERTO CARABUCO,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,1,0,0,1,1,2
PUNATA,estado nutricional,desnutricion grave (g),2013-02-01,0,2,1,0,0,0,0,0,1,2,3
QUILLACOLLO,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
RIBERALTA,estado nutricional,desnutricion grave (g),2013-02-01,0,2,3,0,1,1,0,0,4,3,7
SACABA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,3,0,0,0,0,0,3,3
SACACA,estado nutricional,desnutricion grave (g),2013-02-01,1,1,0,0,0,0,0,0,1,1,2
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
SAN BENITO,estado nutricional,desnutricion grave (g),2013-02-01,0,2,0,0,0,0,0,0,0,2,2
SAN BORJA,estado nutricional,desnutricion grave (g),2013-02-01,2,2,0,0,1,0,0,0,3,2,5
SAN CARLOS,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,1,0,0,0,0,1,1,2
SAN IGNACIO,estado nutricional,desnutricion grave (g),2013-02-01,1,1,1,1,2,0,0,0,4,2,6
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2013-02-01,1,0,4,0,0,0,0,0,5,0,5
SAN JAVIER(BNI),estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,1,0,0,0,0,1,1,2
SAN JULIAN,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
SAN LORENZO(TJA),estado nutricional,desnutricion grave (g),2013-02-01,0,1,2,0,0,1,0,0,2,2,4
SAN LUCAS,estado nutricional,desnutricion grave (g),2013-02-01,0,2,0,0,0,0,0,0,0,2,2
SAN MATIAS,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
SANTA ANA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion grave (g),2013-02-01,9,3,8,2,3,0,0,0,20,5,25
SANTIAGO DE MACHACA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,1,0,0,0,0,0,2,0,2
SHINAOTA,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
SICAYA,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
SUCRE,estado nutricional,desnutricion grave (g),2013-02-01,2,2,0,1,0,1,0,0,2,4,6
TACACOMA,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
TARABUCO,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,0,0,0,0,0,1,0,1
TARIJA,estado nutricional,desnutricion grave (g),2013-02-01,1,1,1,0,0,0,0,0,2,1,3
TIQUIPAYA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
TIRAQUE (CBBA),estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
TOCO,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,estado nutricional,desnutricion grave (g),2013-02-01,1,0,3,0,0,0,0,0,4,0,4
TUPIZA,estado nutricional,desnutricion grave (g),2013-02-01,0,1,0,0,0,0,0,0,0,1,1
VACAS,estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
VILA VILA,estado nutricional,desnutricion grave (g),2013-02-01,2,1,0,0,0,0,0,0,2,1,3
VILLA TUNARI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,0,0,1,0,0,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion grave (g),2013-02-01,1,0,0,0,0,0,0,0,1,0,1
VINTO,estado nutricional,desnutricion grave (g),2013-02-01,0,0,1,2,0,0,0,0,1,2,3
VITICHI,estado nutricional,desnutricion grave (g),2013-02-01,0,0,0,1,0,0,0,0,0,1,1
YACUIBA,estado nutricional,desnutricion grave (g),2013-02-01,1,0,1,0,0,0,0,0,2,0,2
AIQUILE,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,0,0,0,0,1,0,1
ALALAY,estado nutricional,desnutricion grave (g),2013-03-01,2,1,0,0,0,0,0,0,2,1,3
ALTO BENI,estado nutricional,desnutricion grave (g),2013-03-01,0,0,2,0,0,0,0,0,2,0,2
ANTEQUERA,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
ANZALDO,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
APOLO,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,0,0,1,0,0,0,1,1
ARQUE,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,1,1,0,0,0,2,1,3
ASCENCION DE GUARAYOS,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,1,0,1,0,0,0,2,2
ATOCHA,estado nutricional,desnutricion grave (g),2013-03-01,0,1,1,0,0,0,0,0,1,1,2
AYATA,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
BATALLAS,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,0,0,0,0,1,0,1
CABEZAS,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
CAIROMA,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
CAPINOTA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,0,0,0,0,1,0,1
CARANAVI,estado nutricional,desnutricion grave (g),2013-03-01,1,2,0,1,1,0,0,0,2,3,5
CARIPUYO,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
COBIJA,estado nutricional,desnutricion grave (g),2013-03-01,1,0,1,0,1,0,0,0,3,0,3
COCHABAMBA,estado nutricional,desnutricion grave (g),2013-03-01,2,2,5,2,9,7,0,0,16,11,27
COLQUIRI,estado nutricional,desnutricion grave (g),2013-03-01,2,2,0,0,0,0,0,0,2,2,4
COMARAPA,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,1,0,0,0,1,1,2
CONCEPCION,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
COPACABANA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,0,1,0,0,1,1,2
COROICO,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,3,0,0,0,4,0,4
COTAGAITA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion grave (g),2013-03-01,2,1,0,0,1,0,0,0,3,1,4
ENTRE RIOS TRJ,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,0,0,1,0,0,0,1,1
EXALTACION,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,1,0,0,0,0,0,1,1
GUANAY,estado nutricional,desnutricion grave (g),2013-03-01,1,11,2,1,0,0,0,0,3,12,15
GUAYARAMERIN,estado nutricional,desnutricion grave (g),2013-03-01,1,1,0,0,0,0,0,0,1,1,2
HUANUNI,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,2,0,0,0,2,1,3
HUAYLLAMARCA,estado nutricional,desnutricion grave (g),2013-03-01,0,1,1,0,0,0,0,0,1,1,2
ICLA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,1,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion grave (g),2013-03-01,1,1,2,0,1,0,0,0,4,1,5
LA ASUNTA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,0,0,0,0,1,0,1
LA GUARDIA,estado nutricional,desnutricion grave (g),2013-03-01,2,1,0,0,0,0,0,0,2,1,3
LA PAZ,estado nutricional,desnutricion grave (g),2013-03-01,1,2,2,0,1,0,0,0,4,2,6
LLALLAGUA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,1,0,0,0,0,0,1,1
MAPIRI,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,1,0,0,0,2,0,2
MINEROS,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,0,1,0,0,0,1,0,1
MIZQUE,estado nutricional,desnutricion grave (g),2013-03-01,1,0,1,1,1,1,0,0,3,2,5
MONTERO,estado nutricional,desnutricion grave (g),2013-03-01,2,3,1,0,0,0,0,0,3,3,6
ORURO,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
PAILON,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,1,0,0,0,1,1,2
PALCA,estado nutricional,desnutricion grave (g),2013-03-01,1,0,1,0,0,0,0,0,2,0,2
PALOS BLANCOS,estado nutricional,desnutricion grave (g),2013-03-01,1,2,0,1,2,1,0,0,3,4,7
PAPEL PAMPA,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
POCOATA,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,1,0,0,0,0,0,1,1
POTOSI,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO SUAREZ,estado nutricional,desnutricion grave (g),2013-03-01,1,1,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,0,3,0,0,0,3,0,3
QUILLACOLLO,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,0,0,1,0,0,0,1,1
RAVELO,estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,1,0,1,0,0,1,2,3
RURRENABAQUE,estado nutricional,desnutricion grave (g),2013-03-01,2,0,0,0,0,0,0,0,2,0,2
SACABA,estado nutricional,desnutricion grave (g),2013-03-01,4,0,0,0,1,1,0,0,5,1,6
SACACA,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
SAN BENITO,estado nutricional,desnutricion grave (g),2013-03-01,1,0,0,0,0,0,0,0,1,0,1
SAN BORJA,estado nutricional,desnutricion grave (g),2013-03-01,2,0,1,0,1,1,0,0,4,1,5
SAN CARLOS,estado nutricional,desnutricion grave (g),2013-03-01,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO,estado nutricional,desnutricion grave (g),2013-03-01,1,0,1,1,0,0,0,0,2,1,3
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2013-03-01,1,1,1,2,2,1,0,0,4,4,8
SAN JAVIER(STC),estado nutricional,desnutricion grave (g),2013-03-01,0,1,0,0,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion grave (g),2013-03-01,2,0,0,0,0,1,0,0,2,1,3
SAN JULIAN,estado nutricional,desnutricion grave (g),2013-03-01,0,0,0,1,0,0,0,0,0,1,1
SAN LUCAS,estado nutricional,desnutricion grave (g),2013-03-01,1,2,0,0,0,0,0,0,1,2,3
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion grave (g),2013-03-01,1,0,1,0,0,0,0,0,2,0,2
