,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
SAN BORJA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
SAN BUENA VENTURA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MATIAS,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,1,0,2,0,1,0,4,0,4
VILLA TUNARI,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,0,0,0,5,2,10,8,0,1,15,11,26
YACUIBA,otras infecciones,leishmaniasis sospechosos,2010-01-01,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3
ALTO BENI,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BERMEJO,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
BOLPEBRA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,1,0,1,0,1,0,0,0,3,3
CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,3,1,0,4,2,8,5,1,0,14,10,24
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,1,2,1,2,3,0,0,4,5,9
COBIJA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
CORIPATA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COROICO,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL TORNO,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,4,1,8,1,2,0,14,2,16
ENTRE RIOS CBBA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,2,0,0,4,3,0,0,1,5,5,10
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,2,0,1,4,5,1,3,4,0,0,11,9,20
LA PAZ,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,1,2,2,1,5,1,9,2,0,0,17,6,23
LICOMA PAMPA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,1,0,0,5,0,9,0,1,0,15,1,16
PUERTO RICO,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
RIBERALTA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,1,1,0,3,1,5,2,3,0,12,4,16
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BORJA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO,otras infecciones,leishmaniasis sospechosos,2010-02-01,1,1,0,0,1,0,1,0,2,0,0,0,5,1,6
SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
TEOPONTE,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,1,0,1,1,1,0,0,0,3,1,4
TIPUANI,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA TUNARI,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,1,1,1,3,4,8,4,2,0,14,10,24
YAPACANI,otras infecciones,leishmaniasis sospechosos,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ALTO BENI,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BELLA FLOR,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BOLPEBRA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,2,2,1,0,2,3,4,5,1,0,1,10,11,21
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-03-01,1,0,0,1,0,1,2,0,1,0,0,0,4,2,6
COBIJA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
FILADELFIA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUANAY,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,1,0,0,10,3,7,2,0,0,17,6,23
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,1,0,0,0,0,0,1,0,1,0,3,0,3
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,1,3,0,2,2,4,2,0,0,9,5,14
LA PAZ,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,1,0,1,1,1,4,1,13,7,3,1,21,12,33
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,leishmaniasis sospechosos,2010-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,1,0,0,0,0,0,1,5,1,1,3,6,9
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,1,0,0,0,3,0,6,1,2,0,12,1,13
PORVENIR,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
PUERTO VILLARROEL,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
REYES,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
RIBERALTA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,3,1,7,2,2,1,12,4,16
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
SACABA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
SAN BORJA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
SAN BUENA VENTURA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
SAN IGNACIO DE VELASCO,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
TARIJA,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TEOPONTE,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,1,0,0,2,0,0,0,0,0,2,1,3
TIPUANI,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA TUNARI,otras infecciones,leishmaniasis sospechosos,2010-03-01,0,0,0,0,1,0,3,1,5,2,1,0,10,3,13
BELLA FLOR,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,1,2,1,4,1,2,2,4,0,0,5,12,17
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-04-01,1,0,0,1,0,0,2,0,2,2,0,0,5,3,8
COBIJA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,2,0,4,2,0,0,6,2,8
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
CORIPATA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CUATRO CAÑADAS,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL PUENTE(STC),otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FILADELFIA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,2,2,1,0,0,2,3,5
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,1,0,0,4,1,5,2,1,0,10,4,14
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
IXIAMAS,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,1,0,0,2,1,0,0,2,2,4
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,2,4,2,1,8,5,16,13,2,0,30,23,53
LA PAZ,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,1,1,0,1,3,4,11,6,3,1,18,13,31
PALCA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,1,3,0,0,5,5,1,19,3,4,0,31,10,41
PORONGO,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO RICO,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
RIBERALTA,otras infecciones,leishmaniasis sospechosos,2010-04-01,1,0,0,0,0,0,16,1,22,13,1,1,40,15,55
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
SAN BORJA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAN IGNACIO,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SANTA ROSA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SHINAOTA,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
SUCRE,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA TUNARI,otras infecciones,leishmaniasis sospechosos,2010-04-01,0,0,0,0,0,1,9,1,7,6,0,1,16,9,25
ALTO BENI,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,1,0,1,0,2,1,0,0,0,0,4,1,5
BERMEJO,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
BOLPEBRA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,3,0,2,0,0,0,5,0,5
CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,1,1,1,1,3,13,1,0,1,15,7,22
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,2,1,0,3,3,2,2,0,1,6,8,14
COBIJA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,1,0,0,7,2,7,0,1,0,15,3,18
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CORIPATA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,2,0,1,2,1,1,0,0,4,3,7
COROICO,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,2,0,3,1,1,0,6,1,7
EUREKA (SANTOS MERCADO),otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
FILADELFIA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,2,1,4,1,3,1,0,0,9,3,12
GUANAY,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,2,2,1,2,1,1,0,5,4,9
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,1,0,1,6,0,13,4,12,9,1,0,32,15,47
LA PAZ,otras infecciones,leishmaniasis sospechosos,2010-05-01,2,0,1,3,1,0,3,6,11,9,2,0,20,18,38
PALCA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,2,1,2,2,8,3,8,5,3,0,23,11,34
PORVENIR,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,2,1,1,3,0,0,3,4,7
PUERTO GONZALO MORENO,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO RICO,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,3,1,5,1,0,0,8,2,10
REYES,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
RIBERALTA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,3,0,19,7,32,3,2,0,56,10,66
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
SACABA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
SAN IGNACIO,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN LORENZO(PND),otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2
SENA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
SHINAOTA,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TEOPONTE,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
VILLA TUNARI,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,1,2,0,6,1,0,0,8,2,10
YAPACANI,otras infecciones,leishmaniasis sospechosos,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,1,2,2,1,4,3,7,3,0,1,14,10,24
CARAPARI,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-06-01,0,1,5,3,5,3,7,1,9,9,7,0,33,17,50
COBIJA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,1,1,0,3,0,7,6,2,1,13,8,21
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,1,0,3,7,0,0,4,7,11
CORIPATA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,1,1,0,0,1,0,1,0,0,0,3,1,4
COROICO,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,1,0,2,3,0,1,3,1,1,0,7,5,12
EL ALTO,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
FILADELFIA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
GUANAY,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,2,0,7,1,3,0,12,1,13
INGAVI (HUMAITA),otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,2,0,1,1,0,0,3,1,4
IXIAMAS,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,2,4,1,0,0,0,3,4,7
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,2,5,2,9,13,10,14,9,2,2,33,35,68
LA PAZ,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,2,1,16,3,2,8,1,23,6,0,1,35,28,63
MOCOMOCO,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PALOS BLANCOS,otras infecciones,leishmaniasis sospechosos,2010-06-01,1,1,0,2,1,4,8,7,12,12,2,1,24,27,51
PORVENIR,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,1,0,0,0,5,0,3,0,0,0,9,0,9
PUERTO GONZALO MORENO,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO RICO,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
REYES,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,1,1,5,1,0,2,6,8
RIBERALTA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,2,2,2,29,12,22,22,3,1,56,39,95
RURRENABAQUE,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,1,0,0,0,0,1,2,1,0,0,3,2,5
SAN BORJA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,1,0,0,1,0,3,0,0,1,4,5
SAN LORENZO(PND),otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN PEDRO(PND),otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SENA,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
TEOPONTE,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TRINIDAD,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
VILLA TUNARI,otras infecciones,leishmaniasis sospechosos,2010-06-01,0,0,0,0,0,0,2,0,11,5,0,0,13,5,18
ALTO BENI,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
AYATA,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BELLA FLOR,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
BERMEJO,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BOLPEBRA,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAJUATA,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
CARANAVI,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,2,1,2,1,5,4,7,3,0,0,16,9,25
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,5,2,6,4,2,2,6,13,2,0,21,21,42
COBIJA,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,1,3,0,1,3,0,0,4,4,8
COCHABAMBA,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COROICO,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,1,1,1,1,3,0,1,1,0,3,6,9
EL ALTO,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
FERNANDEZ ALONSO,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
GUANAY,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
GUAYARAMERIN,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,0,0,0,0,2,2,1,2,0,0,3,4,7
LA ASUNTA,otras infecciones,leishmaniasis sospechosos,2010-07-01,0,0,5,4,1,4,5,7,11,8,2,0,24,23,47
