,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
ORURO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,4,8
PADCAYA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,1,6
PUNATA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,2,3,5,0,0,2,0,0,0,0,0,0,0,0,0,7,7,14
SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,3,5,8
SAN JUAN DE YAPACANI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN MATIAS,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2015-01-01,1,0,1,0,9,12,34,17,21,9,3,1,10,9,1,2,2,1,0,3,82,54,136
SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SUCRE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6
TARIJA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,5,0,2,2,1,0,1,0,4,1,1,1,0,1,1,0,15,5,20
TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOCO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOLATA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2015-01-01,1,1,4,0,4,12,7,10,3,2,0,0,0,1,0,1,0,0,0,0,19,27,46
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,4,3,7
VALLEGRANDE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,8
YACUIBA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
BERMEJO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CAMARGO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3
CARACOLLO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,3
CARMEN RIVERO TORREZ,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
CHARAGUA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CHIMORE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,2,0,2,16,21,16,14,6,3,0,3,2,0,0,1,0,0,0,3,40,49,89
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CONCEPCION,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
COTAGAITA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL ALTO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,6,4,10
EL PUENTE(STC),inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
HUANUNI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4
HUARACAJE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,0,1,2,2,0,1,0,0,0,0,2,0,0,0,0,6,4,10
LA PAZ,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,5,2,1,1,1,3,3,4,3,1,3,2,3,4,19,18,37
MAGDALENA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,7
MAIRANA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MONTERO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,3,8,11
MOROCHATA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,2,0,7,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,14,4,18
PAILON,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
PORONGO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,3,5,1,0,0,0,0,3,0,0,0,0,0,0,0,9,4,13
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
PUNATA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,6
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
REYES,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SACABA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,5
SAN BORJA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,25,11,26,35,14,8,4,3,10,5,2,2,0,1,2,1,83,66,149
SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SUCRE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,9
TARIJA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,6,1,6,1,0,1,2,0,0,0,0,0,0,0,14,3,17
TARVITA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2015-02-01,2,0,0,0,10,4,5,6,5,1,0,0,0,2,0,0,0,0,0,0,22,13,35
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,2,7,9
VIACHA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YOTALA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BAURES,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
CAMARGO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,5,2,4,3,1,0,1,0,0,1,0,1,0,7,11,18
CARANAVI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CARAPARI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
CHARAGUA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5
COBIJA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,2,0,0,12,11,17,21,6,1,1,2,3,5,1,3,0,0,1,0,41,45,86
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTAGAITA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5
COTOCA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
CUATRO CAÑADAS,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
EL ALTO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,3,5,5,2,0,1,2,1,3,0,0,1,0,0,0,11,13,24
EL PUENTE(STC),inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ENTRE RIOS TRJ,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
EUCALIPTUS,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3,0,0,3,5,8
ICLA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
LA PAZ,inmunoprevenibles,hepatitis viral a*,2015-03-01,1,1,0,0,2,1,3,0,1,2,1,0,2,2,0,0,0,0,0,0,10,6,16
LLALLAGUA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,4,3,0,2,1,0,1,0,0,0,0,0,0,0,6,5,11
MAIRANA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,5
MONTERO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,8,10
OKINAWA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
OMEREQUE,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
ORURO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,3,3,2,8,1,0,2,0,0,0,1,0,0,0,0,0,9,11,20
PAILON,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PORCO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3
POTOSI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,3,1,2,2,1,1,0,2,0,0,0,0,0,0,0,6,6,12
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
PUNATA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
REYES,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SACABA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,4
SAN BORJA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,1,0,38,48,41,34,34,24,5,15,13,13,4,2,0,1,0,9,136,146,282
SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4
SANTIAGO DE HUATA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,4,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,10,14
TARIJA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,1,5,1,3,3,5,2,1,0,1,0,0,1,0,0,0,0,15,8,23
TIPUANI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,1,3,3,21,10,15,7,6,3,1,1,0,0,0,0,0,0,0,0,46,25,71
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,2,0,3,4,2,2,1,0,1,0,0,0,0,0,0,0,9,6,15
VIACHA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WARNES,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,6,9
YACUIBA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,3
CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7
CARAPARI,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CHARAGUA,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,2,3,8,13,7,2,2,3,3,0,0,1,0,1,0,2,22,25,47
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
