,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
COCHABAMBA,inmunoprevenibles,varicela,2015-01-01,0,3,1,2,4,6,1,2,3,1,0,2,2,1,0,0,0,0,0,0,11,17,28
COLCAPIRHUA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,7,11
"COLCHA ""K""",inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
COLOMI,inmunoprevenibles,varicela,2015-01-01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
COTAGAITA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COTOCA,inmunoprevenibles,varicela,2015-01-01,1,1,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,6,10
CUATRO CAÑADAS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CURAHUARA DE CARANGAS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,varicela,2015-01-01,0,1,0,0,5,2,2,3,1,4,1,2,1,1,0,0,1,0,0,0,11,13,24
EL PUENTE(TJA),inmunoprevenibles,varicela,2015-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
EL TORNO,inmunoprevenibles,varicela,2015-01-01,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
EUCALIPTUS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,inmunoprevenibles,varicela,2015-01-01,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
HUANUNI,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,4
ICLA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
IRUPANA (VILLA DE LANZA),inmunoprevenibles,varicela,2015-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
LA PAZ,inmunoprevenibles,varicela,2015-01-01,2,0,0,0,5,6,5,4,3,5,1,1,4,12,0,1,0,0,1,0,21,29,50
LAGUNILLAS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,inmunoprevenibles,varicela,2015-01-01,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6
MACHARETI,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
MAGDALENA,inmunoprevenibles,varicela,2015-01-01,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
MAIRANA,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MINEROS,inmunoprevenibles,varicela,2015-01-01,0,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
MOJOCOYA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTERO,inmunoprevenibles,varicela,2015-01-01,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
ORURO,inmunoprevenibles,varicela,2015-01-01,0,2,1,1,1,8,1,1,6,3,4,0,3,2,0,2,0,0,0,0,16,19,35
PADCAYA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAILON,inmunoprevenibles,varicela,2015-01-01,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
PALCA,inmunoprevenibles,varicela,2015-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PALOS BLANCOS,inmunoprevenibles,varicela,2015-01-01,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
PASORAPA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAZÑA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POCOATA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4,4
PORONGO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,varicela,2015-01-01,1,0,3,1,0,4,2,3,3,2,2,4,6,3,0,1,0,0,0,0,17,18,35
PRESTO,inmunoprevenibles,varicela,2015-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PUCARANI,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3
PUERTO GONZALO MORENO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
PUERTO RICO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,5
PUERTO SUAREZ,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,inmunoprevenibles,varicela,2015-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
QUILLACOLLO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
RURRENABAQUE,inmunoprevenibles,varicela,2015-01-01,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
SACABA,inmunoprevenibles,varicela,2015-01-01,0,1,1,1,5,8,4,1,2,2,0,0,2,0,0,0,0,0,0,0,14,13,27
SAMAIPATA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAN BORJA,inmunoprevenibles,varicela,2015-01-01,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAN CARLOS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO,inmunoprevenibles,varicela,2015-01-01,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
SAN IGNACIO DE VELASCO,inmunoprevenibles,varicela,2015-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN JAVIER(BNI),inmunoprevenibles,varicela,2015-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN MATIAS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
SAN MIGUEL DE VELASCO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN PEDRO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,7
SANTA ANA,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,varicela,2015-01-01,1,0,1,1,10,11,1,4,2,2,1,0,0,1,0,0,0,0,0,0,16,19,35
SANTA ROSA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SANTIVAÑES,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SENA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SHINAOTA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SIPE SIPE,inmunoprevenibles,varicela,2015-01-01,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SORATA,inmunoprevenibles,varicela,2015-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,inmunoprevenibles,varicela,2015-01-01,2,2,1,1,11,9,3,7,1,1,0,0,1,0,0,0,0,0,0,0,19,20,39
TAPACARI,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
TARATA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TARIJA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,1,2,1,1,0,0,0,2,0,0,1,0,0,0,0,7,3,10
TARVITA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,4
TEOPONTE,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,varicela,2015-01-01,0,0,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,9
TOCO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOLATA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOMAVE,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TORO TORO,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
TRINIDAD,inmunoprevenibles,varicela,2015-01-01,0,0,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6,6,12
UNCIA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),inmunoprevenibles,varicela,2015-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
URUBICHA,inmunoprevenibles,varicela,2015-01-01,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
VILLA CHARCAS,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,inmunoprevenibles,varicela,2015-01-01,1,0,0,1,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,5,4,9
VILLA TUNARI,inmunoprevenibles,varicela,2015-01-01,0,0,1,1,2,4,1,0,0,0,0,1,2,1,0,0,0,0,0,0,6,7,13
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
VINTO,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
VITICHI,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WARNES,inmunoprevenibles,varicela,2015-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
YACUIBA,inmunoprevenibles,varicela,2015-01-01,0,0,2,2,5,6,3,0,1,1,1,0,1,0,0,0,0,0,0,0,13,9,22
YOTALA,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ZUDAÑEZ,inmunoprevenibles,varicela,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ACHACACHI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
AIQUILE,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ALTO BENI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ANCORAIMES,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
APOLO,inmunoprevenibles,varicela,2015-02-01,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
AZURDUY,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BELLA FLOR,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
BERMEJO,inmunoprevenibles,varicela,2015-02-01,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
CAJUATA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,4
CAMIRI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAPINOTA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARANAVI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
CARAPARI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CHALLAPATA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
CHARAGUA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHIMORE,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,2,4,6
CHUMA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CLIZA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COBIJA,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3
COCHABAMBA,inmunoprevenibles,varicela,2015-02-01,0,1,0,0,4,2,2,5,0,1,1,0,0,1,0,0,0,0,0,0,7,10,17
COLCAPIRHUA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COLOMI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUECHACA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLQUIRI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTAGAITA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COTOCA,inmunoprevenibles,varicela,2015-02-01,0,2,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
CUATRO CAÑADAS,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
EL ALTO,inmunoprevenibles,varicela,2015-02-01,1,0,3,1,10,5,1,2,5,3,3,2,1,2,0,0,0,0,0,0,24,15,39
EL PUENTE(STC),inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2015-02-01,0,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2015-02-01,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,9
GUANAY,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
GUAYARAMERIN,inmunoprevenibles,varicela,2015-02-01,0,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12
HUANUNI,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,6
ICLA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA ASUNTA,inmunoprevenibles,varicela,2015-02-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA GUARDIA,inmunoprevenibles,varicela,2015-02-01,1,1,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,4,10
LA PAZ,inmunoprevenibles,varicela,2015-02-01,1,2,0,0,6,3,7,5,0,7,4,1,4,3,0,1,0,1,0,0,22,23,45
LLALLAGUA,inmunoprevenibles,varicela,2015-02-01,0,0,8,0,2,0,0,1,8,0,0,4,0,5,0,0,0,0,0,0,18,10,28
MACHARETI,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAGDALENA,inmunoprevenibles,varicela,2015-02-01,0,1,1,1,3,4,1,2,0,0,1,0,0,0,0,0,0,1,0,0,6,9,15
MAIRANA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPIRI,inmunoprevenibles,varicela,2015-02-01,0,1,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,9
MECAPACA,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MINEROS,inmunoprevenibles,varicela,2015-02-01,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
MIZQUE,inmunoprevenibles,varicela,2015-02-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
MOCOMOCO,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,4
MOJOCOYA,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,6
MONTERO,inmunoprevenibles,varicela,2015-02-01,2,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
ORURO,inmunoprevenibles,varicela,2015-02-01,2,0,0,0,3,3,0,1,1,5,1,1,3,2,0,0,0,0,0,0,10,12,22
PADCAYA,inmunoprevenibles,varicela,2015-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PAILON,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
PALOS BLANCOS,inmunoprevenibles,varicela,2015-02-01,1,0,2,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,10
PORONGO,inmunoprevenibles,varicela,2015-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
