municipality,group,variable,month,Cantidad,TOTAL
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
SACACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,4,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,56,56
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,13,13
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,9,9
TURCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-01-01,2,2
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,11,11
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
"CAIZA ""D""",salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,4,4
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
COPACABANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,42,42
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,33,33
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,15,15
PAILON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,7,7
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
QUIME,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
REYES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,8,8
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SACACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
SAN RAMON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,3,3
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,36,36
SANTA ROSA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,2,2
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,6,6
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,19,19
URUBICHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-02-01,1,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,4,4
CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,23,23
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,3,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,27,27
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,36,36
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
MAIRANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
OCURI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,26,26
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,8,8
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,8,8
SABAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
SACACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,57,57
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,8,8
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,6,6
TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,10,10
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,2,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,1,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-03-01,5,5
APOLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,2,2
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,3,3
BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,3,3
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,8,8
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,17,17
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
COPACABANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,38,38
EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,30,30
MAGDALENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,2,2
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,4,4
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,76,76
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,23,23
PAILON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,11,11
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,3,3
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,2,2
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,4,4
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,13,13
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,5,5
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,2,2
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,2,2
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,51,51
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,13,13
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,5,5
TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,3,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,17,17
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,11,11
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-04-01,7,7
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
ANTEQUERA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
APOLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,6,6
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,3,3
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,11,11
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,8,8
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,20,20
EL CHORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,45,45
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
LORETO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,9,9
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,7,7
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,9,9
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,3,3
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,3,3
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,5,5
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,49,49
SANTA ROSA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,9,9
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,6,6
TARVITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,7,7
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-05-01,1,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,4,4
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,21,21
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,4,4
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,26,26
EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,28,28
MACHARETI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,4,4
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,17,17
PAILON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
PAMPA AULLAGAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
POSTRER VALLE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,6,6
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,3,3
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,5,5
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,8,8
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,44,44
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,14,14
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
TOLEDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,9,9
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
URUBICHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,7,7
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,3,3
YOCALLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-06-01,2,2
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
ANDAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
APOLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,7,7
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,12,12
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
CULPINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,55,55
ENTRE RIOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,42,42
MACHARETI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
MAIRANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,24,24
PAMPA AULLAGAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,12,12
PUCARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,13,13
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,3,3
SAN ANDRES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,3,3
SAN RAMON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,12,12
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,60,60
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,11,11
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,9,9
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,5,5
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2008-07-01,1,1
