municipality,group,variable,month,Cantidad,TOTAL
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,7,7
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,2,2
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,5,5
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,66,66
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,10,10
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,8,8
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,15,15
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-01-01,3,3
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
ARAMPAMPA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,11,11
CAPINOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,8,8
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,37,37
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,21,21
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,3,3
MECAPACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,14,14
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,20,20
PORCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,4,4
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,10,10
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,5,5
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,5,5
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,99,99
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,15,15
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,7,7
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,10,10
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
VILA VILA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,20,20
VILLA SERRANO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,2,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-02-01,5,5
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,5,5
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,4,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,9,9
COLLANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
COPACABANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,28,28
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,37,37
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
MAGDALENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,2,2
MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,2,2
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,11,11
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,22,22
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
PAMPA AULLAGAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
PORONGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,10,10
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,8,8
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,4,4
SAN BENITO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,8,8
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,2,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,58,58
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,4,4
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,4,4
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,5,5
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,3,3
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-03-01,1,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,3,3
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,5,5
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,2,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,14,14
COLOMI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
CUEVO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,12,12
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,19,19
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,4,4
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,17,17
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,11,11
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,3,3
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,5,5
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,3,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
SAN ANDRES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,3,3
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,73,73
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,4,4
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,7,7
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,4,4
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,24,24
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,2,2
VINTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-04-01,1,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
ARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,3,3
CHIMORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,7,7
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,30,30
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,3,3
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,27,27
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
EUCALIPTUS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,56,56
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,4,4
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
MOJOCOYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,10,10
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,27,27
PORTACHUELO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,15,15
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SAIPINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,5,5
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,101,101
SAPAHAQUI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,4,4
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,13,13
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,5,5
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,2,2
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,6,6
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,22,22
TURCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
VILLA CHARCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,3,3
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-05-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,5,5
CHAQUI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,13,13
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,3,3
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,27,27
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,6,6
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,30,30
LAGUNILLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,8,8
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,18,18
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,3,3
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,3,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,6,6
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,4,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,74,74
SANTIAGO DE HUARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
SENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,4,4
TAPACARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,2,2
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,12,12
TARVITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,14,14
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,4,4
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2012-06-01,1,1
