municipality,group,variable,month,Cantidad,TOTAL
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,30,30
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,366,366
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,44,44
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,19,19
COLQUENCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,8,8
CONCEPCION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,30,30
COPACABANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
CORIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
CORO CORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
COROICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,8,8
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,17,17
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,10,10
CULPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,408,408
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,40,40
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,38,38
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,78,78
HUACARETA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
HUACHACALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,10,10
INGAVI (HUMAITA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
LA ASUNTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,117,117
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,44,44
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,360,360
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
LAS CARRERAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
LLALLAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,57,57
LURIBAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
MAIRANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
MAPIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
MINEROS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,39,39
MIZQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,27,27
MOCOMOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
MOJOCOYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
MONTERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,73,73
MORO MORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
MOROCHATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
OCURI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
OKINAWA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,15,15
OMEREQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
ORURO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,283,283
PADCAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
PADILLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
PAILON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,16,16
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
PAMPA AULLAGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
PAPEL PAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
PATACAMAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,10,10
PAZÑA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
POCOATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
POCONA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
POJO (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
POOPO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
PORCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
PORTACHUELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,18,18
POTOSI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,205,205
PUCARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,15,15
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
PUERTO GONZALO MORENO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
PUERTO PEREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
PUERTO RICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,179,179
PUNA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
PUNATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
QUIABAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,91,91
QUIME,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
RAVELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
RIBERALTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,247,247
ROBORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
SACABA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,73,73
SACABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
SACACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,14,14
SAIPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
SAMAIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
SAN ANDRES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
SAN BENITO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
SAN BORJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,22,22
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
SAN CARLOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,12,12
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,11,11
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,31,31
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,13,13
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,16,16
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
SAN JULIAN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,12,12
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
SAN MATIAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,11,11
SAN PABLO DE LIPEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
SAN RAMON BENI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1434,1434
SANTA ROSA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,11,11
SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,8,8
SANTIAGO DE HUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
SANTIAGO DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
SENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
SHINAOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,36,36
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
SICAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
SIPE SIPE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,47,47
SOPACHUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
SORATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,13,13
SUCRE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,37,37
TACACOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
TACOBAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
TARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
TARATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
TARIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,68,68
TARVITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
TIPUANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,44,44
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
TITO YUPANQUI (PARQUIPUJIO),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
TOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
TOLATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
TOMAVE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
TORO TORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,11,11
TRINIDAD,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,251,251
TUPIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,8,8
UNCIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
URIONDO (A. CONCEPCION),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,8,8
URUBICHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
UYUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,14,14
VACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
VIACHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,56,56
VILA VILA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
VILLA CHARCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
VILLA MONTES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,16,16
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,171,171
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
VILLAZON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,12,12
VINTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,65,65
WARNES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,57,57
YACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
YACUIBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,41,41
YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,36,36
YUNCHARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,16,16
ACHOCALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,4,4
AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,20,20
ALALAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,1,1
ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,5,5
APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,4,4
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,1,1
ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,2,2
ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,7,7
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,105,105
ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,9,9
AUCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,1,1
AYO AYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,11,11
BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,14,14
BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
BOLIVAR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,2,2
BOYUIBE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,1,1
BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,2,2
CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,21,21
CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,4,4
CAMARGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,5,5
CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,39,39
CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,12,12
CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,28,28
CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,17,17
CARIPUYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,17,17
CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,21,21
CHAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,2,2
CHARAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,9,9
CHIMORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,38,38
CHIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,16,16
CHUMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,7,7
CLIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,9,9
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,31,31
COCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,4,4
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,476,476
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,33,33
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,12,12
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,6,6
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,7,7
COLQUENCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,2,2
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,8,8
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,17,17
CONCEPCION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,80,80
COPACABANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,5,5
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,1,1
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,32,32
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,49,49
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,2,2
DESAGUADERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-02-01,1,1
