,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
RIBERALTA,inmunoprevenibles,hepatitis viral c*,2024-10-01,0,0,0,0,0,0,0,1,0,2,1,5,13,11,0,4,0,0,0,2,14,25,39
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral c*,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1,0,2,1,7,4,11
VILLA TUNARI,inmunoprevenibles,hepatitis viral c*,2024-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
WARNES,inmunoprevenibles,hepatitis viral c*,2024-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BETANZOS,inmunoprevenibles,hepatitis viral c*,2024-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral c*,2024-11-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,3
GUAYARAMERIN,inmunoprevenibles,hepatitis viral c*,2024-11-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA PAZ,inmunoprevenibles,hepatitis viral c*,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
RIBERALTA,inmunoprevenibles,hepatitis viral c*,2024-11-01,0,0,0,0,0,0,1,1,0,0,2,8,14,20,2,7,1,0,4,1,24,37,61
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral c*,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3,5
COCHABAMBA,inmunoprevenibles,hepatitis viral c*,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral c*,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ORURO,inmunoprevenibles,hepatitis viral c*,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
RIBERALTA,inmunoprevenibles,hepatitis viral c*,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,1,11,8,2,3,1,2,0,0,15,14,29
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral c*,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,6,6
VILLA TUNARI,inmunoprevenibles,hepatitis viral c*,2024-12-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
