,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
WARNES,inmunoprevenibles,hepatitis viral b*,2024-03-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CHALLAPATA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,1,6,2,8
EL ALTO,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
FERNANDEZ ALONSO,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
INCAHUASI,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
LA GUARDIA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,3,4
LLALLAGUA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTEAGUDO,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3
ORURO,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PADILLA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
QUIRUSILLAS,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,1,1,0,0,0,3,2,14,4,1,0,1,0,0,0,20,7,27
SACABA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3
SAMAIPATA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN RAFAEL,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA ANA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b*,2024-04-01,1,0,0,0,0,0,0,1,3,1,1,2,12,9,5,1,2,1,3,4,27,19,46
TARIJA,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
TRINIDAD,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
UYUNI,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
WARNES,inmunoprevenibles,hepatitis viral b*,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,2,1,7,8
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3
AZURDUY,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,1,0,1,1,3,0,3,0,1,0,0,0,0,0,2,0,11,1,12
EL ALTO,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUANUNI,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
LA PAZ,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,4
MACHARETI,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
MONTERO,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,1,0,0,0,2,2,5,6,0,1,1,2,0,0,9,11,20
SACABA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,3,4
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN LUCAS,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,1,2,1,1,0,9,10,1,3,3,5,4,3,20,23,43
SIPE SIPE,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SOPACHUY,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,1,1,6,7
TARIJA,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,hepatitis viral b*,2024-05-01,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,0,0,0,0,4,4,8
AIQUILE,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,5
BERMEJO,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAPINOTA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHALLAPATA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,3,3,6
COMARAPA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,3
MAGDALENA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
MAIRANA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
ORURO,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
PADILLA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,4,4,32,32,7,1,3,3,1,1,47,41,88
SACABA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b*,2024-06-01,1,0,0,0,0,1,0,2,0,1,1,1,6,4,1,1,1,2,3,4,13,16,29
SIPE SIPE,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TARIJA,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
WARNES,inmunoprevenibles,hepatitis viral b*,2024-06-01,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,5,0,5
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,1,0,0,1,0,1,0,2,0,2,0,0,0,2,0,0,1,8,9
BERMEJO,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,3
CARANAVI,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
CARAPARI,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CKOCHAS,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,3,4,7
EL TORNO,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
INCAHUASI,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,4
LA PAZ,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,5,1,6
PADILLA,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,1,220,25,82,98,9,9,5,3,5,2,321,138,459
SAN ANDRES,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
SAN CARLOS,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JULIAN,inmunoprevenibles,hepatitis viral b*,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
