,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
CAPINOTA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CARACOLLO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
COBIJA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,1,0,1,2,0,0,2,3,0,0,1,2,0,1,6,8,14
COIPASA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COLOMI,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COMARAPA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
ENTRE RIOS TRJ,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,4,2,3,2,4,2,1,1,0,0,1,1,0,0,1,0,14,8,22
FERNANDEZ ALONSO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4
HUANUNI,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAGDALENA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,1,1,9,11,12,21,8,15,7,2,1,5,0,4,0,3,1,5,39,67,106
MINEROS,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTERO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2
ORURO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,4,5
PALCA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PATACAMAYA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POJO (CBBA),inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,1,0,1,1,8,2,10
PUNATA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
RURRENABAQUE,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
SAN ANDRES,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,4,3,7
SAN PEDRO,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2024-03-01,4,5,3,1,4,2,3,4,2,0,0,0,3,0,0,0,0,0,0,1,19,13,32
SUCRE,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,3
TARIJA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,3
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3
TOTORA(CBBA),inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4
TRINIDAD,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,1,0,0,0,1,1,1,3,0,1,3,1,0,0,0,0,1,0,0,6,7,13
VILLA MONTES,inmunoprevenibles,otras hepatitis virales,2024-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
CAMARGO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CARACOLLO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHALLAPATA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
COBIJA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,2,1,3,2,0,0,0,1,0,1,0,2,0,0,5,7,12
COIPASA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,4
ENTRE RIOS TRJ,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,1,4,3,7
FERNANDEZ ALONSO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA PAZ,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
MAGDALENA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,2,0,1,2,3,3,1,0,0,0,0,0,0,1,0,0,7,6,13
MONTERO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,2,5,7
PADILLA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
POROMA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,4,3,7
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
RURRENABAQUE,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
SACABA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
SAN CARLOS,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN JULIAN,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SANTA ANA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2024-04-01,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6,5,11
SUCRE,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,4,1,5
TARIJA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,4,5
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOMINA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
TRINIDAD,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,1,2,4,4,1,2,0,2,0,2,0,0,0,1,0,0,6,13,19
TUPIZA,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BETANZOS,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3
BOYUIBE,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARACOLLO,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHALLAPATA,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,4,0,5,3,1,0,2,0,0,0,0,0,0,0,12,3,15
CORQUE,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4
EL ALTO,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,2,5,7
EL TORNO,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ENTRE RIOS TRJ,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,3
ENTRE RIOS CBBA,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,4
EUCALIPTUS,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
LA ASUNTA,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAGDALENA,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,1,0,6,2,3,1,1,2,1,0,0,0,0,0,2,1,14,6,20
MONTEAGUDO,inmunoprevenibles,otras hepatitis virales,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
