,group,variable,month,TOTALES,TOTALES,TOTALES
ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,0,2,2
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,5,1,6
ENTRE RIOS CBBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,5,1,6
POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,1,2
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,2,1,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,5,0,5
ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,0,1,1
COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,0,1,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
HUACARETA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,7,0,7
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,3,0,3
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,2,0,2
PADCAYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,4,0,4
SAN IGNACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
TEOPONTE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,0,1,1
TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
ACHACACHI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,2,0,2
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,4,0,4
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
SAN JULIAN,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,37,0,37
SHINAOTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,2,3
TACACOMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,0,1,1
VINTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
