,group,variable,month,TOTALES,TOTALES,TOTALES
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-04-01,1,0,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,1,2
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
CAPINOTA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,38,0,38
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-05-01,0,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,0,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
DESAGUADERO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,7,6,13
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,4,0,4
IXIAMAS,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-05-01,48,3,51
MINEROS,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,8,0,8
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,4,0,4
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,5,3,8
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2017-05-01,5,0,5
SACABA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,62,13,75
SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,9,0,9
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
TUPIZA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-05-01,4,0,4
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
COBIJA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,28,0,28
COLOMI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
CORIPATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,7,9
HUARINA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-06-01,34,10,44
MINEROS,salud sexual y reproductiva,preeclampsia severa,2017-06-01,3,0,3
MONTERO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
ORURO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,7,0,7
PAILON,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-06-01,4,0,4
PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,15,0,15
SACABA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,1,2
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,40,20,60
SENA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
SORATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-06-01,4,0,4
TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,8,0,8
TOLATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-06-01,7,0,7
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
BATALLAS,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,2,1,3
COBIJA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,0,3
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,35,0,35
COLOMI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
COROICO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,1,2
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2017-07-01,0,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,3,6
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-07-01,52,1,53
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,6,0,6
POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,2,0,2
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-07-01,2,0,2
PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,5,0,5
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,3,4
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,0,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,4,0,4
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,71,10,81
SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-07-01,9,0,9
TACOBAMBA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,4,0,4
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-07-01,11,0,11
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,1,3
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,43,0,43
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,0,1,1
CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,16,17
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-08-01,61,6,67
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
MAPIRI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,16,0,16
POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,4,0,4
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-08-01,5,1,6
PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,4,0,4
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,0,12,12
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2017-08-01,3,0,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,6,0,6
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,3,0,3
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,4,0,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,123,19,142
SENA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
TACACOMA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,8,0,8
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-08-01,16,0,16
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,3,0,3
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,1,2
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,17,3,20
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
CULPINA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,5,6,11
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
INCAHUASI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,1,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,3,0,3
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-09-01,45,12,57
MIZQUE,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,2,2
OCURI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,17,2,19
PADCAYA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
PAMPA AULLAGAS,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-09-01,8,0,8
PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,9,9
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2017-09-01,3,0,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,2,3
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,57,7,64
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
SORATA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,1,3
TARATA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,3,0,3
TEOPONTE,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,1,2
TIAWANACU,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-09-01,14,0,14
VACAS,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
