municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,1,0,1,0,1
BERMEJO,desnutricion cronica,talla baja leve (l),2006-03-01,2,1,1,9,3,10,13
CABEZAS,desnutricion cronica,talla baja leve (l),2006-03-01,0,1,1,1,1,2,3
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-03-01,0,1,2,1,2,2,4
COTAGAITA,desnutricion cronica,talla baja leve (l),2006-03-01,0,1,1,0,1,1,2
EL CHORO,desnutricion cronica,talla baja leve (l),2006-03-01,5,2,2,1,7,3,10
GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-03-01,13,8,6,12,19,20,39
HUANUNI,desnutricion cronica,talla baja leve (l),2006-03-01,8,2,2,5,10,7,17
LORETO,desnutricion cronica,talla baja leve (l),2006-03-01,1,3,0,3,1,6,7
PADCAYA,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,3,1,3,1,4
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-03-01,17,24,7,14,24,38,62
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,0,1,0,1,1
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-03-01,2,2,1,2,3,4,7
SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-03-01,2,2,1,0,3,2,5
SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-03-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),desnutricion cronica,talla baja leve (l),2006-03-01,1,0,1,1,2,1,3
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-03-01,54,62,37,37,91,99,190
SORACACHI,desnutricion cronica,talla baja leve (l),2006-03-01,2,1,0,0,2,1,3
TARATA,desnutricion cronica,talla baja leve (l),2006-03-01,1,0,0,0,1,0,1
TOCO,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,4,3,4,3,7
TOLEDO,desnutricion cronica,talla baja leve (l),2006-03-01,1,1,0,0,1,1,2
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-03-01,26,27,21,18,47,45,92
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-03-01,1,4,5,5,6,9,15
YACUIBA,desnutricion cronica,talla baja leve (l),2006-03-01,19,33,38,28,57,61,118
YUNCHARA,desnutricion cronica,talla baja leve (l),2006-03-01,1,0,1,0,2,0,2
AIQUILE,desnutricion cronica,talla baja leve (l),2006-04-01,1,0,0,0,1,0,1
ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-04-01,2,2,1,0,3,2,5
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-04-01,2,2,1,0,3,2,5
BERMEJO,desnutricion cronica,talla baja leve (l),2006-04-01,0,0,1,1,1,1,2
CARAPARI,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,0,0,1,1,2
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-04-01,3,1,2,1,5,2,7
CORQUE,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,1,0,2,1,3
EL CHORO,desnutricion cronica,talla baja leve (l),2006-04-01,0,0,0,3,0,3,3
GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-04-01,2,6,5,4,7,10,17
LORETO,desnutricion cronica,talla baja leve (l),2006-04-01,2,2,1,1,3,3,6
PADCAYA,desnutricion cronica,talla baja leve (l),2006-04-01,2,0,1,4,3,4,7
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-04-01,12,13,3,8,15,21,36
ROBORE,desnutricion cronica,talla baja leve (l),2006-04-01,1,3,0,1,1,4,5
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-04-01,3,2,2,3,5,5,10
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,1,2,2,3,5
SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-04-01,1,0,1,0,2,0,2
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,2,2,3,3,6
SAN JUAN DE YAPACANI,desnutricion cronica,talla baja leve (l),2006-04-01,0,5,0,0,0,5,5
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-04-01,23,38,2,3,25,41,66
SANTIAGO DE HUARI,desnutricion cronica,talla baja leve (l),2006-04-01,1,0,2,1,3,1,4
TOLEDO,desnutricion cronica,talla baja leve (l),2006-04-01,0,1,1,0,1,1,2
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-04-01,31,25,10,15,41,40,81
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-04-01,3,2,4,2,7,4,11
YACUIBA,desnutricion cronica,talla baja leve (l),2006-04-01,27,22,17,16,44,38,82
YUNCHARA,desnutricion cronica,talla baja leve (l),2006-04-01,2,4,19,10,21,14,35
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-05-01,6,5,2,1,8,6,14
BERMEJO,desnutricion cronica,talla baja leve (l),2006-05-01,1,0,1,1,2,1,3
BUENA VISTA,desnutricion cronica,talla baja leve (l),2006-05-01,5,4,4,1,9,5,14
CARAPARI,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,1,1,1,2
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-05-01,2,0,3,0,5,0,5
COIPASA,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,1,1,1,2
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-05-01,3,2,5,6,8,8,16
LORETO,desnutricion cronica,talla baja leve (l),2006-05-01,1,1,1,3,2,4,6
PADCAYA,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-05-01,13,9,4,4,17,13,30
REYES,desnutricion cronica,talla baja leve (l),2006-05-01,13,12,16,22,29,34,63
ROBORE,desnutricion cronica,talla baja leve (l),2006-05-01,2,1,0,3,2,4,6
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-05-01,1,0,0,0,1,0,1
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-05-01,3,1,1,1,4,2,6
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-05-01,2,5,3,2,5,7,12
SAN BENITO,desnutricion cronica,talla baja leve (l),2006-05-01,0,3,4,1,4,4,8
SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-05-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-05-01,0,1,5,1,5,2,7
SAN LORENZO(TJA),desnutricion cronica,talla baja leve (l),2006-05-01,4,6,16,11,20,17,37
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-05-01,16,12,2,3,18,15,33
SANTIAGO DE HUARI,desnutricion cronica,talla baja leve (l),2006-05-01,3,6,1,1,4,7,11
SUCRE,desnutricion cronica,talla baja leve (l),2006-05-01,7,7,4,3,11,10,21
TARIJA,desnutricion cronica,talla baja leve (l),2006-05-01,0,1,1,2,1,3,4
TIRAQUE (CBBA),desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,0,1,0,1
TOLEDO,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,0,1,0,1
TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-05-01,0,2,1,5,1,7,8
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-05-01,21,25,18,21,39,46,85
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-05-01,12,1,3,12,15,13,28
YACUIBA,desnutricion cronica,talla baja leve (l),2006-05-01,27,19,24,27,51,46,97
YAPACANI,desnutricion cronica,talla baja leve (l),2006-05-01,13,6,6,11,19,17,36
YUNCHARA,desnutricion cronica,talla baja leve (l),2006-05-01,3,0,6,3,9,3,12
ASCENCION DE GUARAYOS,desnutricion cronica,talla baja leve (l),2006-06-01,60,63,94,113,154,176,330
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,1,1,1,1,2
BERMEJO,desnutricion cronica,talla baja leve (l),2006-06-01,3,5,7,3,10,8,18
CARAPARI,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,1,1,1,1,2
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-06-01,0,3,0,1,0,4,4
COTOCA,desnutricion cronica,talla baja leve (l),2006-06-01,43,48,19,22,62,70,132
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-06-01,1,0,5,9,6,9,15
EL TORNO,desnutricion cronica,talla baja leve (l),2006-06-01,23,19,19,24,42,43,85
HUANUNI,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,0,1,0,1,1
LA GUARDIA,desnutricion cronica,talla baja leve (l),2006-06-01,70,53,29,40,99,93,192
LORETO,desnutricion cronica,talla baja leve (l),2006-06-01,2,0,0,3,2,3,5
MONTERO,desnutricion cronica,talla baja leve (l),2006-06-01,6,7,5,10,11,17,28
PADCAYA,desnutricion cronica,talla baja leve (l),2006-06-01,1,1,3,6,4,7,11
POCOATA,desnutricion cronica,talla baja leve (l),2006-06-01,1,3,4,3,5,6,11
PORONGO,desnutricion cronica,talla baja leve (l),2006-06-01,2,0,1,0,3,0,3
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-06-01,24,26,12,12,36,38,74
REYES,desnutricion cronica,talla baja leve (l),2006-06-01,2,0,0,1,2,1,3
ROBORE,desnutricion cronica,talla baja leve (l),2006-06-01,3,2,2,1,5,3,8
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,0,3,0,3,3
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-06-01,3,4,0,4,3,8,11
SAN BENITO,desnutricion cronica,talla baja leve (l),2006-06-01,1,1,0,2,1,3,4
SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,0,2,0,2,2
SAN JUAN DE YAPACANI,desnutricion cronica,talla baja leve (l),2006-06-01,5,1,1,2,6,3,9
SAN LORENZO(TJA),desnutricion cronica,talla baja leve (l),2006-06-01,3,1,1,1,4,2,6
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-06-01,15,13,10,11,25,24,49
SANTIVAÑES,desnutricion cronica,talla baja leve (l),2006-06-01,2,2,0,1,2,3,5
TOLEDO,desnutricion cronica,talla baja leve (l),2006-06-01,0,1,0,0,0,1,1
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-06-01,37,17,12,15,49,32,81
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-06-01,2,2,2,2,4,4,8
YACUIBA,desnutricion cronica,talla baja leve (l),2006-06-01,14,14,7,7,21,21,42
YAPACANI,desnutricion cronica,talla baja leve (l),2006-06-01,22,14,15,18,37,32,69
BERMEJO,desnutricion cronica,talla baja leve (l),2006-07-01,1,2,0,1,1,3,4
CARAPARI,desnutricion cronica,talla baja leve (l),2006-07-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-07-01,15,1,5,4,20,5,25
COIPASA,desnutricion cronica,talla baja leve (l),2006-07-01,1,1,0,1,1,2,3
COTAGAITA,desnutricion cronica,talla baja leve (l),2006-07-01,2,0,0,0,2,0,2
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-07-01,1,0,0,1,1,1,2
EXALTACION,desnutricion cronica,talla baja leve (l),2006-07-01,0,1,0,0,0,1,1
LORETO,desnutricion cronica,talla baja leve (l),2006-07-01,1,2,0,0,1,2,3
MOROCHATA,desnutricion cronica,talla baja leve (l),2006-07-01,5,4,3,1,8,5,13
PADCAYA,desnutricion cronica,talla baja leve (l),2006-07-01,0,0,2,5,2,5,7
POCOATA,desnutricion cronica,talla baja leve (l),2006-07-01,4,8,1,1,5,9,14
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-07-01,16,8,4,9,20,17,37
RIBERALTA,desnutricion cronica,talla baja leve (l),2006-07-01,0,1,3,2,3,3,6
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-07-01,0,1,0,0,0,1,1
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-07-01,0,1,1,0,1,1,2
SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-07-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,desnutricion cronica,talla baja leve (l),2006-07-01,1,2,1,1,2,3,5
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-07-01,16,18,7,8,23,26,49
SIPE SIPE,desnutricion cronica,talla baja leve (l),2006-07-01,4,2,1,0,5,2,7
TARIJA,desnutricion cronica,talla baja leve (l),2006-07-01,0,0,2,0,2,0,2
TOLEDO,desnutricion cronica,talla baja leve (l),2006-07-01,0,0,0,1,0,1,1
TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-07-01,2,3,2,3,4,6,10
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-07-01,26,17,16,18,42,35,77
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-07-01,1,1,1,2,2,3,5
YACUIBA,desnutricion cronica,talla baja leve (l),2006-07-01,23,16,13,14,36,30,66
YAPACANI,desnutricion cronica,talla baja leve (l),2006-07-01,19,17,11,19,30,36,66
YUNCHARA,desnutricion cronica,talla baja leve (l),2006-07-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,desnutricion cronica,talla baja leve (l),2006-08-01,59,58,100,117,159,175,334
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-08-01,6,5,5,1,11,6,17
BERMEJO,desnutricion cronica,talla baja leve (l),2006-08-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-08-01,0,0,0,1,0,1,1
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-08-01,5,4,14,13,19,17,36
LAS CARRERAS,desnutricion cronica,talla baja leve (l),2006-08-01,0,1,0,0,0,1,1
LORETO,desnutricion cronica,talla baja leve (l),2006-08-01,2,4,0,0,2,4,6
PADCAYA,desnutricion cronica,talla baja leve (l),2006-08-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-08-01,14,2,4,4,18,6,24
PUNATA,desnutricion cronica,talla baja leve (l),2006-08-01,0,1,0,0,0,1,1
REYES,desnutricion cronica,talla baja leve (l),2006-08-01,0,2,0,0,0,2,2
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-08-01,1,0,0,2,1,2,3
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-08-01,7,3,4,3,11,6,17
SAN BORJA,desnutricion cronica,talla baja leve (l),2006-08-01,2,1,2,1,4,2,6
SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-08-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-08-01,2,2,0,1,2,3,5
SAN JUAN DE YAPACANI,desnutricion cronica,talla baja leve (l),2006-08-01,2,1,8,5,10,6,16
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-08-01,15,7,5,8,20,15,35
SANTUARIO DE QUILLACAS,desnutricion cronica,talla baja leve (l),2006-08-01,0,0,0,1,0,1,1
TARIJA,desnutricion cronica,talla baja leve (l),2006-08-01,28,17,7,11,35,28,63
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-08-01,20,19,15,13,35,32,67
TUPIZA,desnutricion cronica,talla baja leve (l),2006-08-01,5,1,4,0,9,1,10
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-08-01,3,0,5,4,8,4,12
YACUIBA,desnutricion cronica,talla baja leve (l),2006-08-01,20,23,18,23,38,46,84
YAPACANI,desnutricion cronica,talla baja leve (l),2006-08-01,21,22,21,27,42,49,91
ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-09-01,0,1,1,5,1,6,7
ANZALDO,desnutricion cronica,talla baja leve (l),2006-09-01,1,2,0,3,1,5,6
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-09-01,2,0,0,0,2,0,2
BERMEJO,desnutricion cronica,talla baja leve (l),2006-09-01,0,3,2,4,2,7,9
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-09-01,6,2,1,1,7,3,10
CHAYANTA,desnutricion cronica,talla baja leve (l),2006-09-01,2,5,3,2,5,7,12
CLIZA,desnutricion cronica,talla baja leve (l),2006-09-01,2,1,0,0,2,1,3
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-09-01,0,1,1,2,1,3,4
EXALTACION,desnutricion cronica,talla baja leve (l),2006-09-01,1,0,0,1,1,1,2
PORVENIR,desnutricion cronica,talla baja leve (l),2006-09-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-09-01,12,6,4,5,16,11,27
PUNATA,desnutricion cronica,talla baja leve (l),2006-09-01,4,2,0,0,4,2,6
REYES,desnutricion cronica,talla baja leve (l),2006-09-01,5,6,1,3,6,9,15
ROBORE,desnutricion cronica,talla baja leve (l),2006-09-01,1,4,0,1,1,5,6
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-09-01,0,2,2,0,2,2,4
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-09-01,5,2,0,1,5,3,8
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-09-01,0,3,1,5,1,8,9
SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-09-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-09-01,1,4,1,2,2,6,8
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-09-01,2,1,1,4,3,5,8
SANTUARIO DE QUILLACAS,desnutricion cronica,talla baja leve (l),2006-09-01,3,0,0,3,3,3,6
SUCRE,desnutricion cronica,talla baja leve (l),2006-09-01,0,0,1,0,1,0,1
TARIJA,desnutricion cronica,talla baja leve (l),2006-09-01,6,8,2,2,8,10,18
TOCO,desnutricion cronica,talla baja leve (l),2006-09-01,4,3,3,0,7,3,10
TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-09-01,1,0,1,1,2,1,3
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-09-01,30,13,18,11,48,24,72
YACUIBA,desnutricion cronica,talla baja leve (l),2006-09-01,48,48,44,45,92,93,185
YAPACANI,desnutricion cronica,talla baja leve (l),2006-09-01,5,8,6,6,11,14,25
ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-10-01,3,0,2,5,5,5,10
ANZALDO,desnutricion cronica,talla baja leve (l),2006-10-01,1,3,2,4,3,7,10
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-10-01,3,0,2,0,5,0,5
BERMEJO,desnutricion cronica,talla baja leve (l),2006-10-01,1,0,1,2,2,2,4
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-10-01,0,0,0,1,0,1,1
CLIZA,desnutricion cronica,talla baja leve (l),2006-10-01,4,3,3,3,7,6,13
COIPASA,desnutricion cronica,talla baja leve (l),2006-10-01,1,0,0,2,1,2,3
COLQUECHACA,desnutricion cronica,talla baja leve (l),2006-10-01,3,0,0,0,3,0,3
CORQUE,desnutricion cronica,talla baja leve (l),2006-10-01,0,1,0,0,0,1,1
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-10-01,0,1,1,3,1,4,5
LORETO,desnutricion cronica,talla baja leve (l),2006-10-01,2,3,0,1,2,4,6
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-10-01,11,9,5,3,16,12,28
PUNATA,desnutricion cronica,talla baja leve (l),2006-10-01,1,2,1,1,2,3,5
REYES,desnutricion cronica,talla baja leve (l),2006-10-01,6,9,13,17,19,26,45
ROBORE,desnutricion cronica,talla baja leve (l),2006-10-01,1,1,0,1,1,2,3
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-10-01,1,0,3,7,4,7,11
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-10-01,8,5,1,5,9,10,19
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-10-01,3,4,2,1,5,5,10
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-10-01,0,2,0,1,0,3,3
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-10-01,36,12,2,0,38,12,50
SANTUARIO DE QUILLACAS,desnutricion cronica,talla baja leve (l),2006-10-01,1,0,1,1,2,1,3
SORACACHI,desnutricion cronica,talla baja leve (l),2006-10-01,1,0,0,0,1,0,1
TARATA,desnutricion cronica,talla baja leve (l),2006-10-01,1,1,0,0,1,1,2
TIRAQUE (CBBA),desnutricion cronica,talla baja leve (l),2006-10-01,1,0,0,0,1,0,1
TOCO,desnutricion cronica,talla baja leve (l),2006-10-01,4,1,5,3,9,4,13
TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-10-01,1,1,3,4,4,5,9
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-10-01,4,4,2,1,6,5,11
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-10-01,3,2,1,2,4,4,8
YACUIBA,desnutricion cronica,talla baja leve (l),2006-10-01,28,28,28,32,56,60,116
YAPACANI,desnutricion cronica,talla baja leve (l),2006-10-01,18,19,23,21,41,40,81
ZUDAÑEZ,desnutricion cronica,talla baja leve (l),2006-10-01,10,3,6,9,16,12,28
ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-11-01,1,0,1,2,2,2,4
ANZALDO,desnutricion cronica,talla baja leve (l),2006-11-01,4,3,1,12,5,15,20
ARBIETO,desnutricion cronica,talla baja leve (l),2006-11-01,1,4,2,0,3,4,7
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-11-01,0,1,4,0,4,1,5
BERMEJO,desnutricion cronica,talla baja leve (l),2006-11-01,0,1,4,3,4,4,8
CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-11-01,1,0,0,0,1,0,1
CLIZA,desnutricion cronica,talla baja leve (l),2006-11-01,2,2,1,1,3,3,6
COIPASA,desnutricion cronica,talla baja leve (l),2006-11-01,2,1,2,2,4,3,7
EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-11-01,1,1,2,2,3,3,6
INCAHUASI,desnutricion cronica,talla baja leve (l),2006-11-01,3,6,0,0,3,6,9
LORETO,desnutricion cronica,talla baja leve (l),2006-11-01,1,2,1,2,2,4,6
MIZQUE,desnutricion cronica,talla baja leve (l),2006-11-01,0,1,12,5,12,6,18
PADCAYA,desnutricion cronica,talla baja leve (l),2006-11-01,0,1,1,0,1,1,2
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-11-01,20,11,4,6,24,17,41
PUNATA,desnutricion cronica,talla baja leve (l),2006-11-01,3,4,0,2,3,6,9
RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-11-01,2,3,1,0,3,3,6
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-11-01,2,2,0,1,2,3,5
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-11-01,1,3,4,5,5,8,13
SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-11-01,51,48,16,16,67,64,131
SANTUARIO DE QUILLACAS,desnutricion cronica,talla baja leve (l),2006-11-01,2,1,3,1,5,2,7
TOLEDO,desnutricion cronica,talla baja leve (l),2006-11-01,0,0,1,0,1,0,1
