,group,variable,month,TOTALES,TOTALES,TOTALES
QUIME,salud sexual y reproductiva,preeclampsia severa,2023-03-01,0,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,12,0,12
SACABA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2023-03-01,2,0,2
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,71,8,79
SANTIAGO DE HUARI,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,2,0,2
SUCRE,salud sexual y reproductiva,preeclampsia severa,2023-03-01,5,0,5
TACOPAYA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,10,0,10
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2023-03-01,17,0,17
VIACHA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2023-03-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2023-03-01,2,0,2
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,1,1
CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,20,1,21
COLQUIRI,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,1,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
COROICO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,1,1
DESAGUADERO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,13,1,14
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,5,5
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2023-04-01,34,0,34
LAJA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
MECAPACA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
MONTERO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,18,0,18
NAZACARA DE PACAJES,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,19,0,19
PALCA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
PUNATA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,10,2,12
QUIME,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,8,0,8
SACABA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2023-04-01,3,0,3
SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2023-04-01,0,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,45,9,54
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,3,0,3
SORATA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,2,0,2
TARIJA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,6,0,6
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2023-04-01,30,0,30
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2023-04-01,3,0,3
ZUDAÑEZ,salud sexual y reproductiva,preeclampsia severa,2023-04-01,1,0,1
ACACIO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
CAPINOTA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,13,0,13
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
COLOMI,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2023-05-01,4,0,4
COROICO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,18,2,20
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2023-05-01,0,1,1
HUACARETA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2023-05-01,30,0,30
LAJA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,1,2
MECAPACA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
MINEROS,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,26,0,26
OCURI,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
ORURO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,25,0,25
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
QUIME,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
RAQAYPAMPA(ETA),salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,1,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,6,0,6
SACABA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,71,6,77
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2023-05-01,10,0,10
TARIJA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,8,0,8
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2023-05-01,15,0,15
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
VINTO,salud sexual y reproductiva,preeclampsia severa,2023-05-01,3,0,3
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2023-05-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,4,0,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,15,1,16
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
COLOMI,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2023-06-01,2,0,2
COPACABANA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
CORO CORO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,25,0,25
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2023-06-01,0,1,1
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
HUACARETA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2023-06-01,27,1,28
MINEROS,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,13,0,13
ORURO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,15,0,15
POTOSI,salud sexual y reproductiva,preeclampsia severa,2023-06-01,2,0,2
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,4,0,4
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,9,0,9
SACABA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,2,0,2
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,75,14,89
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2023-06-01,8,0,8
TARIJA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,13,0,13
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2023-06-01,2,0,2
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
TITO YUPANQUI (PARQUIPUJIO),salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2023-06-01,19,0,19
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2023-06-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2023-06-01,2,1,3
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2023-06-01,4,0,4
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2023-06-01,3,0,3
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,5,0,5
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2023-07-01,2,0,2
CHUMA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,11,0,11
COROICO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,2,1,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,28,0,28
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
INCAHUASI,salud sexual y reproductiva,preeclampsia severa,2023-07-01,0,1,1
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,1,2
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,1,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2023-07-01,25,0,25
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,16,0,16
ORURO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,11,3,14
PAILON,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
POROMA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,2,0,2
POTOSI,salud sexual y reproductiva,preeclampsia severa,2023-07-01,4,0,4
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2023-07-01,3,0,3
PUNATA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,0,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,8,0,8
SACABA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,28,5,33
SUCRE,salud sexual y reproductiva,preeclampsia severa,2023-07-01,5,0,5
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,10,0,10
TARVITA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,0,1,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2023-07-01,2,0,2
TOLATA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2023-07-01,13,0,13
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2023-07-01,3,0,3
VINTO,salud sexual y reproductiva,preeclampsia severa,2023-07-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,3,0,3
YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2023-07-01,0,1,1
ACACIO,salud sexual y reproductiva,preeclampsia severa,2023-08-01,0,1,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2023-08-01,0,2,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2023-08-01,2,2,4
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2023-08-01,1,0,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2023-08-01,1,0,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2023-08-01,0,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2023-08-01,3,0,3
CARAPARI,salud sexual y reproductiva,preeclampsia severa,2023-08-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2023-08-01,2,0,2
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2023-08-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2023-08-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2023-08-01,13,0,13
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2023-08-01,1,1,2
COROICO,salud sexual y reproductiva,preeclampsia severa,2023-08-01,2,0,2
CUEVO,salud sexual y reproductiva,preeclampsia severa,2023-08-01,0,2,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2023-08-01,33,10,43
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2023-08-01,0,1,1
INCAHUASI,salud sexual y reproductiva,preeclampsia severa,2023-08-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2023-08-01,23,3,26
MECAPACA,salud sexual y reproductiva,preeclampsia severa,2023-08-01,1,0,1
