municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL ALTO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,23,50,66,92,11,242
EL TORNO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,3,5,8,10,6,1,33
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,1,5,1,7
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,0,1
FERNANDEZ ALONSO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,4,3,0,0,7
GUANAY,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,3,0,3
GUAQUI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,2,2
GUAYARAMERIN,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,2,2
HUANUNI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,2,2,0,4
ICLA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,0,1
INQUISIVI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,0,1,0,2
IRUPANA (VILLA DE LANZA),sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,4,1,2,1,0,8
IXIAMAS,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,0,1
LA ASUNTA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,1,0,0,0,1,0,2
LA GUARDIA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,3,4,6,6,6,2,27
LA PAZ,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,1,24,55,90,257,45,472
LLALLAGUA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,3,3
LURIBAY,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,1,0,0,2
MAIRANA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,2,0,0,4
MAPIRI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,1,0,0,1
MOCOMOCO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,1,1
MOJOCOYA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,3,3
MONTERO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,21,27,13,3,0,64
ORURO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,9,16,26,45,10,106
PADILLA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,0,0,0,1
PAILON,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,2,2,0,4
PALOS BLANCOS,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,0,1,0,2
PAMPA GRANDE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,2,0,1,1,0,4
PORCO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,1,2
PORONGO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,0,0,0,1
PORTACHUELO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,2,6,3,2,0,13
POTOSI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,4,8,28,24,10,74
PUCARANI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,2,3
PUERTO ACOSTA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,0,0,3,5
PUERTO CARABUCO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,1,0,0,2
PUERTO GONZALO MORENO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,0,1
PUERTO QUIJARRO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,1,2,4,0,8
PUERTO SUAREZ,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,7,1,2,1,2,13
PUERTO VILLARROEL,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,1,0,1,2
PUNATA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,4,11,5,21
QUIABAYA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,1,1
QUILLACOLLO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,9,12,14,20,9,64
QUIME,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,2,0,1,5
ROBORE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,0,2,2,6
SACABA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,1,2,9,13,17,1,43
SACACA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,0,1,0,2
SAIPINA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,3,1,1,0,5
SAMAIPATA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,0,0,0,2
SAN ANDRES DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,1,1
SAN BENITO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,2,13,0,15
SAN IGNACIO DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,2,4,1,6,2,15
SAN JULIAN,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,18,0,0,18
SAN MIGUEL DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,0,2,0,3
SAN PEDRO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,3,8,1,1,0,13
SAN PEDRO DE QUEMES,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,1,2
SAN PEDRO DE TIQUINA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,1,0,0,2
SAN RAMON,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,3,1,0,4
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,11,90,112,109,143,129,594
SANTA ROSA DEL SARA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,1,3,0,5
SANTIVAÑES,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,1,0,0,1
SAPAHAQUI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,1,0,1,0,3
SIPE SIPE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,21,0,21
SUCRE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,1,0,3,4,2,59,69
TARACO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,2,3
TARATA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,2,0,3,5
TARIJA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,5,10,15,19,4,53
TEOPONTE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,1,2,0,4
TIAWANACU,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,1,0,1,0,3
TIPUANI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,1,0,0,1
TIQUIPAYA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,1,4,6,0,12
TIRAQUE (CBBA),sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,2,4,0,0,7
TOCO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,0,2,0,3
TOLEDO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,1,1,1,0,4
TOMAVE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,1,1
TOMINA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,0,0,0,0,1
TRINIDAD,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,1,0,10,13
VACAS,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,2,0,2
VALLEGRANDE,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,2,1,1,3,8
VILLA MONTES,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,3,4,2,10,0,19
VILLA SERRANO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,1,4,2,2,0,9
VILLAZON,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,2,3,4,1,10
VINTO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,2,6,8,5,1,22
WARNES,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,2,0,0,2
YACO,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,7,11,17,15,4,54
YANACACHI,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,0,1,2,1,4
YOTALA,sospecha diagnostica,no de personas mordidas por animal,2008-02-01,0,0,1,1,0,0,2
ACHACACHI,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,2,3,5
AIQUILE,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,1,2,5,0,8
ALALAY,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,1,0,0,0,0,1
ANCORAIMES,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,1,0,0,0,0,1
ARAMPAMPA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,1,0,1
ARANI,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,1,0,1
ARBIETO,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,1,1,1,1,4
ARQUE,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,1,0,1,0,0,2
ASCENCION DE GUARAYOS,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,2,0,2
ATOCHA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,1,0,1
AYATA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,1,2,3
AYO AYO,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,1,0,1,1,3
BATALLAS,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,2,1,0,3
BERMEJO,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,1,3,6,6,6,1,23
BETANZOS,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,2,0,2
BUENA VISTA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,1,0,1
"CAIZA ""D""",sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,0,1,1
CALACOTO,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,0,1,1
CALAMARCA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,0,1,0,1
CAPINOTA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,1,1,1,1,1,5
CAQUIAVIRI,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,1,0,0,0,1
CARANAVI,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,2,2,0,1,0,5
CARAPARI,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,2,1,0,3
CHALLAPATA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,0,1,0,2,3
CLIZA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,1,3,2,4,5,15
COBIJA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,3,1,5,4,1,14
COCHABAMBA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,3,46,74,107,140,39,409
COLCAPIRHUA,sospecha diagnostica,no de personas mordidas por animal,2008-03-01,0,0,3,9,14,1,27
