municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,1,0,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,1,1,0,2
SAN MATIAS,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,0,1,1,2
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-01-01,1,4,14,7,41,3,70
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-01-01,0,2,0,6,26,0,34
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-01-01,7,8,13,33,50,2,113
WARNES,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,2,1,0,3
YACUIBA,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,dengue clasico,2008-01-01,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2008-02-01,0,0,1,0,0,0,1
BERMEJO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,4,11,0,15
BUENA VISTA,sospecha diagnostica,dengue clasico,2008-02-01,0,1,0,0,0,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,2,12,1,15
COBIJA,sospecha diagnostica,dengue clasico,2008-02-01,3,3,5,14,39,1,65
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,1,2,0,3
COLPA BELGICA,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,1,0,14,2,17
ENTRE RIOS,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,3,0,3
FERNANDEZ ALONSO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,2,0,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-02-01,1,1,7,14,26,0,49
IXIAMAS,sospecha diagnostica,dengue clasico,2008-02-01,0,0,6,3,22,2,33
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-02-01,1,0,4,4,11,2,22
MONTERO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,1,2,6,0,9
OKINAWA,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-02-01,0,1,1,0,4,1,7
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,0,1,1
PUERTO RICO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,1,1,0,2
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,6,0,6
PUNATA,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2008-02-01,1,0,0,0,1,0,2
SAN IGNACIO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2008-02-01,0,0,1,0,0,0,1
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,1,2,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-02-01,0,7,4,18,64,21,114
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,0,6,0,6
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-02-01,0,0,0,7,17,0,24
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-02-01,2,1,10,41,71,2,127
YACUIBA,sospecha diagnostica,dengue clasico,2008-02-01,1,5,6,20,61,2,95
YAPACANI,sospecha diagnostica,dengue clasico,2008-02-01,0,13,0,5,11,0,29
BERMEJO,sospecha diagnostica,dengue clasico,2008-03-01,0,0,1,14,53,5,73
CHARAGUA,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,7,1,8
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,1,2,0,3
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2008-03-01,0,0,1,1,0,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-03-01,0,4,26,76,43,3,152
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-03-01,0,2,6,1,8,0,17
LAGUNILLAS,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
MAIRANA,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2008-03-01,1,2,3,0,3,0,9
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,dengue clasico,2008-03-01,0,0,1,0,2,0,3
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-03-01,0,0,5,0,14,0,19
PUERTO RICO,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2008-03-01,1,0,0,2,3,0,6
REYES,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,0,1,1
SAN MATIAS,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-03-01,0,3,10,51,136,12,212
SUCRE,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,1,0,1
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,9,0,9
TRINIDAD,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,1,1,1,3
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-03-01,1,0,0,18,31,1,51
WARNES,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,3,0,3
YACUIBA,sospecha diagnostica,dengue clasico,2008-03-01,0,1,1,7,12,0,21
YAPACANI,sospecha diagnostica,dengue clasico,2008-03-01,0,0,0,0,2,0,2
BAURES,sospecha diagnostica,dengue clasico,2008-04-01,0,2,1,0,1,0,4
BERMEJO,sospecha diagnostica,dengue clasico,2008-04-01,0,0,2,8,12,0,22
CHIMORE,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,3,0,3
COBIJA,sospecha diagnostica,dengue clasico,2008-04-01,2,0,0,5,2,0,9
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,1,6,0,7
COTOCA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,2,1,1,0,4
EL TORNO,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-04-01,0,3,5,22,37,19,86
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,1,2,1,0,4
MACHARETI,sospecha diagnostica,dengue clasico,2008-04-01,2,0,0,1,2,2,7
MAIRANA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2008-04-01,0,1,5,4,7,0,17
PAILON,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,4,0,4
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,1,2,0,3
PORONGO,sospecha diagnostica,dengue clasico,2008-04-01,0,0,1,0,1,0,2
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-04-01,0,2,9,0,15,1,27
PUERTO RICO,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,0,1,1
RIBERALTA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,1,1,6,0,8
SAN CARLOS,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,2,0,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,3,0,3
SAN RAFAEL,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-04-01,15,47,77,247,518,51,955
SUCRE,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-04-01,0,0,1,1,5,0,7
TRINIDAD,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,1,0,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-04-01,0,0,2,6,11,0,19
WARNES,sospecha diagnostica,dengue clasico,2008-04-01,0,0,1,0,6,0,7
YACUIBA,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,5,1,6
YAPACANI,sospecha diagnostica,dengue clasico,2008-04-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,dengue clasico,2008-05-01,0,0,2,1,0,0,3
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,1,2,0,3
ENTRE RIOS,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,3,10,4,17
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-05-01,0,0,1,1,3,1,6
MONTERO,sospecha diagnostica,dengue clasico,2008-05-01,0,1,3,4,10,0,18
PAILON,sospecha diagnostica,dengue clasico,2008-05-01,0,0,1,0,7,0,8
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-05-01,0,0,5,0,7,2,14
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2008-05-01,0,1,1,1,1,1,5
ROBORE,sospecha diagnostica,dengue clasico,2008-05-01,0,0,1,0,2,2,5
RURRENABAQUE,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,2,0,2
SAN RAFAEL,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-05-01,4,25,81,159,319,24,612
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,1,0,1
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,2,1,3
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,3,7,0,10
WARNES,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,1,1,0,2
YACUIBA,sospecha diagnostica,dengue clasico,2008-05-01,0,0,0,0,2,0,2
CHIMORE,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2008-06-01,0,0,1,0,0,0,1
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-06-01,0,0,1,1,0,0,2
MACHARETI,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
MAIRANA,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,1,3,0,4
PAILON,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,0,1,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-06-01,0,0,2,0,1,0,3
REYES,sospecha diagnostica,dengue clasico,2008-06-01,0,0,1,0,1,0,2
RIBERALTA,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,0,1,1
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-06-01,0,2,14,36,81,7,140
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-06-01,0,0,0,0,1,1,2
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-06-01,0,0,1,0,1,0,2
CONCEPCION,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,0,1,2,3
EL TORNO,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,1,6,0,7
MAIRANA,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,dengue clasico,2008-07-01,0,1,0,0,0,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-07-01,0,0,1,2,3,0,6
RURRENABAQUE,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,1,2,0,3
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,0,0,1,1
SAN RAFAEL,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,4,2,0,6
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-07-01,2,3,5,28,67,8,113
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-07-01,0,1,0,0,1,0,2
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-07-01,0,0,0,3,3,0,6
YAPACANI,sospecha diagnostica,dengue clasico,2008-07-01,0,1,0,0,0,0,1
BUENA VISTA,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,0,1,1,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,0,0,1,1
MAIRANA,sospecha diagnostica,dengue clasico,2008-08-01,0,1,0,0,0,0,1
MONTERO,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,1,0,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,3,3,0,6
REYES,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,1,1,0,2
RURRENABAQUE,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,1,0,0,1
SAN RAFAEL,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,3,1,0,4
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-08-01,0,3,1,12,27,5,48
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,1,1,0,2
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-08-01,0,0,0,4,15,3,22
CHIMORE,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,1,0,1
ENTRE RIOS,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,2,0,2
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,dengue clasico,2008-09-01,0,3,2,7,0,0,12
PAILON,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,1,1,0,2
PORONGO,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,2,0,2
RURRENABAQUE,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,0,2,0,2
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2008-09-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-09-01,0,0,3,10,11,1,25
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-09-01,0,1,2,1,6,0,10
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-09-01,2,1,9,18,21,1,52
BUENA VISTA,sospecha diagnostica,dengue clasico,2008-10-01,0,0,1,4,1,0,6
CARANAVI,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,6,4,1,11
CHIMORE,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,3,6,0,9
COBIJA,sospecha diagnostica,dengue clasico,2008-10-01,1,5,2,4,11,0,23
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,0,2,0,2
COLPA BELGICA,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,0,1,1,2
EL TORNO,sospecha diagnostica,dengue clasico,2008-10-01,0,0,1,0,4,0,5
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,0,0,1,1
MONTERO,sospecha diagnostica,dengue clasico,2008-10-01,0,1,0,1,0,0,2
PAILON,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,1,1,0,2
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,1,1,0,2
PUERTO RICO,sospecha diagnostica,dengue clasico,2008-10-01,0,0,5,19,12,0,36
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,0,2,0,2
RIBERALTA,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,0,1,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,1,2,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-10-01,1,2,2,11,28,0,44
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2008-10-01,0,0,1,0,0,0,1
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,4,7,0,11
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-10-01,2,9,7,13,19,0,50
WARNES,sospecha diagnostica,dengue clasico,2008-10-01,0,0,0,1,0,0,1
BUENA VISTA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,1,4,5,2,12
CARANAVI,sospecha diagnostica,dengue clasico,2008-11-01,6,6,6,36,96,4,154
CHARAGUA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,1,0,0,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2008-11-01,0,0,1,0,4,0,5
COBIJA,sospecha diagnostica,dengue clasico,2008-11-01,2,13,12,33,92,5,157
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-11-01,1,0,0,0,3,0,4
COLPA BELGICA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,2,0,2
ENTRE RIOS,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,1,0,0,1
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,1,0,1
GUANAY,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-11-01,0,3,2,0,1,0,6
MONTERO,sospecha diagnostica,dengue clasico,2008-11-01,1,4,5,13,14,0,37
OKINAWA,sospecha diagnostica,dengue clasico,2008-11-01,1,0,3,10,7,1,22
PAILON,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,3,0,3
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-11-01,0,1,6,5,5,0,17
PUERTO RICO,sospecha diagnostica,dengue clasico,2008-11-01,0,1,0,0,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,1,3,0,4
RIBERALTA,sospecha diagnostica,dengue clasico,2008-11-01,0,1,3,2,29,2,37
RURRENABAQUE,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,2,5,0,7
SACABA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,2,0,2
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2008-11-01,0,0,1,0,5,0,6
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-11-01,1,3,27,60,86,13,190
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,2,0,2
SENA,sospecha diagnostica,dengue clasico,2008-11-01,0,1,0,2,4,0,7
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-11-01,0,0,2,9,28,4,43
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-11-01,0,8,16,40,46,1,111
YACUIBA,sospecha diagnostica,dengue clasico,2008-11-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,dengue clasico,2008-11-01,2,1,2,10,12,1,28
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,1,1,0,2
BUENA VISTA,sospecha diagnostica,dengue clasico,2008-12-01,0,0,3,10,9,2,24
CAMIRI,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,1,0,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2008-12-01,1,1,4,12,46,7,71
COBIJA,sospecha diagnostica,dengue clasico,2008-12-01,0,17,27,55,98,5,202
COCHABAMBA,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,3,10,1,14
CONCEPCION,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,5,6,1,12
EL TORNO,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,3,7,0,10
ENTRE RIOS,sospecha diagnostica,dengue clasico,2008-12-01,0,2,0,10,28,0,40
FERNANDEZ ALONSO,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,1,0,0,1
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,0,4,0,4
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2008-12-01,0,0,4,8,15,0,27
LA GUARDIA,sospecha diagnostica,dengue clasico,2008-12-01,0,3,2,2,3,0,10
MONTERO,sospecha diagnostica,dengue clasico,2008-12-01,4,10,21,21,25,10,91
OKINAWA,sospecha diagnostica,dengue clasico,2008-12-01,0,2,5,6,10,1,24
PAILON,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,12,13,0,25
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2008-12-01,0,0,1,1,5,0,7
PORTACHUELO,sospecha diagnostica,dengue clasico,2008-12-01,0,1,5,10,12,3,31
PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2008-12-01,0,4,0,6,8,2,20
PUERTO RICO,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,3,2,1,6
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,3,10,0,13
REYES,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,1,5,0,6
RIBERALTA,sospecha diagnostica,dengue clasico,2008-12-01,14,33,28,69,120,7,271
RURRENABAQUE,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,4,28,0,32
SAN CARLOS,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,13,21,3,37
SAN IGNACIO,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,0,1,1,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,1,5,0,6
