municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL ALTO,sospecha diagnostica,sarampion / rubeola,2008-07-01,1,5,1,3,0,0,10
PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2008-07-01,0,0,2,1,0,0,3
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2008-07-01,1,0,0,0,0,0,1
SACABA,sospecha diagnostica,sarampion / rubeola,2008-07-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2008-07-01,0,0,0,0,0,0,0
TIQUIPAYA,sospecha diagnostica,sarampion / rubeola,2008-07-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,1,0,1,0,0,2
EL ALTO,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,0,2,0,0,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,1,1,1,0,0,3
PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,0,0,0,0,0,0
SUCRE,sospecha diagnostica,sarampion / rubeola,2008-08-01,0,1,0,0,0,0,1
CARAPARI,sospecha diagnostica,sarampion / rubeola,2008-09-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,0,2,0,0,0,2
EL ALTO,sospecha diagnostica,sarampion / rubeola,2008-09-01,1,6,18,5,1,0,31
ENTRE RIOS,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,1,0,2,1,0,4
LA PAZ,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,3,0,0,2,0,5
PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2008-09-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,0,0,0,0,0,0
SIPE SIPE,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2008-09-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2008-10-01,0,1,1,1,0,0,3
EL ALTO,sospecha diagnostica,sarampion / rubeola,2008-10-01,0,11,30,17,3,0,61
LA PAZ,sospecha diagnostica,sarampion / rubeola,2008-10-01,0,3,4,3,1,0,11
PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2008-10-01,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2008-10-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2008-10-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2008-11-01,1,0,0,0,1,0,2
EL ALTO,sospecha diagnostica,sarampion / rubeola,2008-11-01,1,5,28,11,1,0,46
LA PAZ,sospecha diagnostica,sarampion / rubeola,2008-11-01,0,2,0,1,0,0,3
ORURO,sospecha diagnostica,sarampion / rubeola,2008-11-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2008-11-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2008-12-01,1,0,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,2,3,5,0,0,10
EL PUENTE(TJA),sospecha diagnostica,sarampion / rubeola,2008-12-01,0,1,4,1,1,0,7
LA GUARDIA,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,0,1,0,0,0,1
LA PAZ,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,2,1,0,0,0,3
MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,0,6,0,0,0,6
ORURO,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,2,3,0,0,0,5
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,0,1,0,0,0,1
SUCRE,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,0,1,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2008-12-01,0,1,0,0,0,0,1
