,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
LURIBAY,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MAIRANA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
MAPIRI,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,0,3,2,0,0,4,2,6
MECAPACA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTERO,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
ORURO,intoxicaciones,plaguicidas,2009-01-01,0,0,1,2,0,0,0,1,1,3,0,0,2,6,8
PAILON,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PORTACHUELO,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
PUCARANI,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PUNATA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SACABA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
SAMAIPATA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN LUCAS,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,1,2,0,5,0,1,4,8,5,13
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,4,3,2,0,6,3,9
SOPACHUY,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SORATA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TARIJA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
TUPIZA,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VACAS,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,1,2,0,0,0,3,1,4
VILLA TUNARI,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,2,1,3,2,0,0,5,3,8
VILLAZON,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
WARNES,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YAPACANI,intoxicaciones,plaguicidas,2009-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BETANZOS,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
COBIJA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,3,8,5,3,0,0,8,11,19
COLOMI,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COMARAPA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CORIPATA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
COROICO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
CUATRO CAÑADAS,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
DESAGUADERO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
EL ALTO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,3,8,0,7,0,1,3,16,19
EL PUENTE(STC),intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL PUENTE(TJA),intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
FERNANDEZ ALONSO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUANAY,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
INQUISIVI,intoxicaciones,plaguicidas,2009-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,1,2,3,2,1,0,0,4,5,9
LAJA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LLALLAGUA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,intoxicaciones,plaguicidas,2009-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MECAPACA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MIZQUE,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTERO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
ORURO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6
PAMPA GRANDE,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUCARA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUCARANI,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
PUERTO ACOSTA,intoxicaciones,plaguicidas,2009-02-01,0,0,1,1,1,0,0,0,1,2,0,0,3,3,6
PUERTO CARABUCO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PUNATA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
QUILLACOLLO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,2,0,3,0,0,0,5,5
SACABA,intoxicaciones,plaguicidas,2009-02-01,0,0,2,0,0,0,0,1,0,0,0,0,2,1,3
SAN BENITO,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN BUENA VENTURA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN JULIAN,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,4,4,1,0,0,4,5,9
SANTA ROSA DEL SARA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,3,0,0,0,3,1,4
SUCRE,intoxicaciones,plaguicidas,2009-02-01,0,0,0,1,0,0,0,1,1,2,0,0,1,4,5
TARIJA,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,2,3,1,5,0,0,3,8,11
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
VACAS,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,3,5,0,0,3,6,9
VILLAZON,intoxicaciones,plaguicidas,2009-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
WARNES,intoxicaciones,plaguicidas,2009-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ACHACACHI,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
BERMEJO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BETANZOS,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3
CAMIRI,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHARAGUA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
COCHABAMBA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,11,1,5,0,0,1,16,17
COLQUECHACA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COPACABANA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,3,0,1,0,0,0,4,4
CORIPATA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COROICO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
CULPINA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,3,4,5,0,0,4,8,12
ENTRE RIOS,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GUAQUI,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
HUACARETA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
LA PAZ,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,5,4,2,7,0,0,7,11,18
LICOMA PAMPA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MINEROS,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTEAGUDO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
MONTERO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
ORURO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5
PADCAYA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
PAILON,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,1,0,0,0,4,0,0,0,5,0,5
PALOS BLANCOS,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POCOATA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUCARANI,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO ACOSTA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUNA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUNATA,intoxicaciones,plaguicidas,2009-03-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
QUILLACOLLO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
SACABA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABAMBA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAMAIPATA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,3,0,1,0,1,0,5,5
SANTA ROSA DEL SARA,intoxicaciones,plaguicidas,2009-03-01,0,0,2,0,0,0,0,0,4,0,0,0,6,0,6
SAPAHAQUI,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SUCRE,intoxicaciones,plaguicidas,2009-03-01,0,0,1,0,0,0,1,5,0,1,0,0,2,6,8
TACOPAYA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,1,5,0,1,0,0,1,6,7
TARVITA,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VACAS,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA RIVERO,intoxicaciones,plaguicidas,2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,intoxicaciones,plaguicidas,2009-03-01,0,1,0,0,0,0,0,0,1,1,0,0,1,2,3
ACHACACHI,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
AIQUILE,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
ALCALA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,20,2,1,1,0,0,21,3,24
BERMEJO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
CALAMARCA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAMIRI,intoxicaciones,plaguicidas,2009-04-01,0,0,2,0,0,0,1,0,1,2,0,0,4,2,6
CHIMORE,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,intoxicaciones,plaguicidas,2009-04-01,0,0,1,2,0,0,3,12,7,9,1,0,12,23,35
COLOMI,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,2,1,0,1,2,3,5
COMARAPA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
CORIPATA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COROICO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3
DESAGUADERO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,intoxicaciones,plaguicidas,2009-04-01,0,1,0,0,0,0,2,7,3,6,0,0,5,14,19
EL TORNO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GENERAL SAAVEDRA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
GUAYARAMERIN,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA ASUNTA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA GUARDIA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LAGUNILLAS,intoxicaciones,plaguicidas,2009-04-01,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
LLALLAGUA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LURIBAY,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MACHACAMARCA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MECAPACA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MINEROS,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTEAGUDO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTERO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,3,3,2,0,0,3,5,8
ORURO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,2,2,2,0,0,2,4,6
POJO (CBBA),intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUCARANI,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO ACOSTA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
PUNA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PUNATA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
QUILLACOLLO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,2,3,1,0,0,0,3,3,6
SACABA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
SAN JUAN DE YAPACANI,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,1,2,3,0,0,3,4,7
SUCRE,intoxicaciones,plaguicidas,2009-04-01,0,0,0,1,0,0,1,3,0,4,0,0,1,8,9
TARIJA,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
TOTORA(CBBA),intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VALLEGRANDE,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,intoxicaciones,plaguicidas,2009-04-01,0,1,0,0,0,0,0,3,5,1,1,0,6,5,11
VILLAZON,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,2,1,1,0,0,0,3,1,4
VINTO,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
WALDO BALLIVIAN,intoxicaciones,plaguicidas,2009-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
BERMEJO,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BETANZOS,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAMIRI,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
CARANAVI,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CARAPARI,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,intoxicaciones,plaguicidas,2009-05-01,0,0,1,0,1,1,4,13,2,6,2,1,10,21,31
COLOMI,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
COROICO,intoxicaciones,plaguicidas,2009-05-01,0,0,1,1,0,0,0,1,0,0,0,0,1,2,3
EL ALTO,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,0,5,0,0,0,6,6
GRAL. J.J. PEREZ (CHARAZANI),intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
LA ASUNTA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,intoxicaciones,plaguicidas,2009-05-01,0,0,1,0,0,0,1,1,0,3,0,0,2,4,6
LICOMA PAMPA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LLALLAGUA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
LURIBAY,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAIRANA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
MONTERO,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
OMEREQUE,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
ORURO,intoxicaciones,plaguicidas,2009-05-01,0,0,0,1,0,0,2,1,1,1,0,0,3,3,6
SACABA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,3,0,1,0,0,0,4,4
SAN PEDRO DE TIQUINA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,1,0,0,3,2,3,4,0,0,6,7,13
SANTA ROSA DEL SARA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAPAHAQUI,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SUCRE,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,1,0,1,5,0,0,2,5,7
TARIJA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4
TARVITA,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
TOCO,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VACAS,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,1,2,2,0,0,2,3,5
WARNES,intoxicaciones,plaguicidas,2009-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
