,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CHALLAPATA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
CHARAGUA,inmunoprevenibles,varicela,2017-01-01,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CLIZA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,4
COBIJA,inmunoprevenibles,varicela,2017-01-01,0,0,2,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,5,11
COCHABAMBA,inmunoprevenibles,varicela,2017-01-01,5,1,5,11,17,16,15,12,4,7,2,5,6,7,0,0,0,0,0,0,54,59,113
COIPASA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COLCAPIRHUA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
"COLCHA ""K""",inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COLOMI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLQUECHACA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COMARAPA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
CONCEPCION,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COROICO,inmunoprevenibles,varicela,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTAGAITA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3
COTOCA,inmunoprevenibles,varicela,2017-01-01,0,0,2,0,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20
CUATRO CAÑADAS,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CUEVO,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,6
DESAGUADERO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,varicela,2017-01-01,1,2,1,0,4,7,8,10,4,5,2,8,8,12,0,0,0,0,0,0,28,44,72
EL PUENTE(STC),inmunoprevenibles,varicela,2017-01-01,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
EL PUENTE(TJA),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,inmunoprevenibles,varicela,2017-01-01,0,2,1,3,4,9,3,3,4,0,0,0,0,1,0,0,0,0,0,0,12,18,30
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2017-01-01,0,0,2,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5,3,8
ESCOMA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
EUCALIPTUS,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2017-01-01,0,0,2,0,8,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11,10,21
FILADELFIA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
GUANAY,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
GUAQUI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,varicela,2017-01-01,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,7
HUACARETA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
HUACAYA (VILLA DE HUACAYA),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUANUNI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,5
ICLA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,4
LA ASUNTA,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,4,4,1,2,0,1,2,1,1,1,0,0,1,0,0,0,10,9,19
LA GUARDIA,inmunoprevenibles,varicela,2017-01-01,1,0,1,2,14,6,2,3,0,2,0,1,1,0,0,0,0,0,0,0,19,14,33
LA PAZ,inmunoprevenibles,varicela,2017-01-01,2,1,4,0,13,16,8,6,7,1,6,4,13,17,3,0,0,0,0,0,56,45,101
LAGUNILLAS,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3
LAJA,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
LLALLAGUA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,6
LLICA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LORETO,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MACHACAMARCA,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MACHARETI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAGDALENA,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2,5
MAIRANA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MAPIRI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
MIZQUE,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
MONTEAGUDO,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,5
MONTERO,inmunoprevenibles,varicela,2017-01-01,0,0,3,7,5,9,1,3,1,1,0,0,0,0,0,1,0,0,0,0,10,21,31
OKINAWA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,varicela,2017-01-01,1,3,0,0,13,6,6,8,3,3,5,2,9,14,0,0,0,1,0,1,37,38,75
PADCAYA,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,6
PADILLA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PAILON,inmunoprevenibles,varicela,2017-01-01,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,7
PALCA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,5
PALOS BLANCOS,inmunoprevenibles,varicela,2017-01-01,1,0,0,2,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,8,9,17
PAMPA GRANDE,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAPEL PAMPA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PASORAPA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3
POROMA,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORONGO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PORTACHUELO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
POTOSI,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,1,0,4,2,4,0,2,6,1,0,1,0,0,0,0,8,14,22
PRESTO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO RICO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO SILES,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,6,3,1,1,2,0,3,0,2,1,0,1,0,0,0,0,14,7,21
PUNATA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,varicela,2017-01-01,0,4,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,8
QUIME,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,varicela,2017-01-01,0,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
ROBORE,inmunoprevenibles,varicela,2017-01-01,0,0,2,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
RURRENABAQUE,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3,9
SABAYA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,varicela,2017-01-01,1,0,5,5,11,6,7,2,3,4,0,2,0,4,0,0,0,0,0,0,27,23,50
SALINAS DE GARCI MENDOZA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3
SAN ANTONIO DE LOMERIO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN BENITO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SAN BORJA,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN BUENA VENTURA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,5,8
SAN CARLOS,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN IGNACIO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,varicela,2017-01-01,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
SAN JULIAN,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,1,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,11,13
SAN LORENZO(PND),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN LORENZO(TJA),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4
SAN MIGUEL DE VELASCO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SAN PABLO DE LIPEZ,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
SAN PEDRO,inmunoprevenibles,varicela,2017-01-01,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,8
SAN PEDRO DE BUENA VISTA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE CURAHUARA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO DE QUEMES,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
SAN RAMON BENI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN RAMON SCZ,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,varicela,2017-01-01,7,8,9,9,56,46,6,14,3,9,6,5,10,8,1,1,0,0,0,0,98,100,198
SANTA ROSA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3
SANTA ROSA DEL SARA,inmunoprevenibles,varicela,2017-01-01,0,0,0,2,5,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,8,14
SANTIAGO DE MACHACA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SHINAOTA,inmunoprevenibles,varicela,2017-01-01,1,1,1,2,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8,8,16
SICA SICA (VILLA AROMA),inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
SICAYA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SIPE SIPE,inmunoprevenibles,varicela,2017-01-01,0,0,2,0,2,3,1,2,0,2,1,0,0,1,0,0,0,0,0,0,6,8,14
SORACACHI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,2,5
SORATA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SUCRE,inmunoprevenibles,varicela,2017-01-01,3,4,3,1,13,10,3,3,1,2,1,2,0,3,0,0,0,0,0,0,24,25,49
TACACOMA,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TACOPAYA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TAPACARI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TARABUCO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,inmunoprevenibles,varicela,2017-01-01,0,1,0,0,4,5,2,4,0,0,0,2,0,1,1,0,0,0,0,0,7,13,20
TARVITA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
TIAWANACU,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
TIPUANI,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
TIQUIPAYA,inmunoprevenibles,varicela,2017-01-01,4,1,2,0,9,3,0,2,1,2,0,2,0,2,0,0,0,0,0,0,16,12,28
TOCO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOLATA,inmunoprevenibles,varicela,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TRINIDAD,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,6,0,1,2,1,1,2,1,0,2,0,0,0,0,0,0,10,6,16
TUPIZA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,2,0,3,1,0,0,3,0,0,0,0,0,0,0,8,1,9
UMALA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3
VALLEGRANDE,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
VIACHA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,3,5
VILLA CHARCAS,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4
VILLA MONTES,inmunoprevenibles,varicela,2017-01-01,0,0,2,3,6,11,6,1,0,1,0,0,0,1,0,0,0,0,0,0,14,17,31
VILLA RIVERO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA SERRANO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
VILLA TUNARI,inmunoprevenibles,varicela,2017-01-01,1,0,2,2,14,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,21,13,34
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLAZON,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,5
VINTO,inmunoprevenibles,varicela,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VITICHI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,varicela,2017-01-01,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,8
YACUIBA,inmunoprevenibles,varicela,2017-01-01,0,0,3,1,11,16,6,4,3,4,0,4,0,1,0,0,0,0,0,0,23,30,53
YANACACHI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
YAPACANI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
AIQUILE,inmunoprevenibles,varicela,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ALCALA,inmunoprevenibles,varicela,2017-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ALTO BENI,inmunoprevenibles,varicela,2017-02-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ANZALDO,inmunoprevenibles,varicela,2017-02-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
ARANI,inmunoprevenibles,varicela,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,inmunoprevenibles,varicela,2017-02-01,0,0,0,1,2,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,2,8,10
ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BATALLAS,inmunoprevenibles,varicela,2017-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BAURES,inmunoprevenibles,varicela,2017-02-01,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
BERMEJO,inmunoprevenibles,varicela,2017-02-01,0,0,0,0,2,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,6,3,9
