,group,variable,month,TOTALES,TOTALES,TOTALES
SORACACHI,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2020-03-01,4,0,4
TACOBAMBA,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
TIAHUANACU,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2020-03-01,24,0,24
UMALA,salud sexual y reproductiva,preeclampsia severa,2020-03-01,0,1,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2020-03-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2020-03-01,2,0,2
ANDAMARCA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,0,1,1
BATALLAS,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,3,0,3
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
CARIPUYO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,3,0,3
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,21,0,21
COLOMI,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
CORO CORO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,0,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,3,0,3
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2020-04-01,24,0,24
MONTERO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,7,0,7
ORURO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,11,2,13
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
POSTRER VALLE,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
ROBORE,salud sexual y reproductiva,preeclampsia severa,2020-04-01,2,0,2
SACABA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,7,0,7
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,5,0,5
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,37,23,60
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2020-04-01,3,0,3
TARIJA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2020-04-01,2,0,2
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2020-04-01,19,1,20
TURCO,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
UNCIA,salud sexual y reproductiva,preeclampsia severa,2020-04-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2020-04-01,5,0,5
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,2,0,2
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,1,2
CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,22,0,22
COLOMI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,2,0,2
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
CORIPATA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
INQUISIVI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2020-05-01,25,0,25
MONTERO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,9,0,9
ORURO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,11,0,11
POCOATA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,1,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,1,2
SABAYA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,3,0,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,3,0,3
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,4,0,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,52,17,69
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,2,0,2
SUCRE,salud sexual y reproductiva,preeclampsia severa,2020-05-01,4,2,6
TARATA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,3,0,3
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2020-05-01,10,0,10
UNCIA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,3,0,3
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
VITICHI,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
YAMPARAEZ,salud sexual y reproductiva,preeclampsia severa,2020-05-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2020-06-01,2,0,2
AIQUILE,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
AYO AYO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
CAPINOTA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,0,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,11,0,11
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,7,0,7
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,2,1,3
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
HUARINA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
INQUISIVI,salud sexual y reproductiva,preeclampsia severa,2020-06-01,0,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
IXIAMAS,salud sexual y reproductiva,preeclampsia severa,2020-06-01,2,0,2
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2020-06-01,31,0,31
MECAPACA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,12,0,12
ORURO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,4,0,4
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2020-06-01,2,0,2
POSTRER VALLE,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,3,0,3
ROBORE,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,3,0,3
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,5,0,5
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,26,12,38
SENA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
TACOPAYA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,2,0,2
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2020-06-01,7,0,7
TUPIZA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,3,0,3
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2020-06-01,4,0,4
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
VINTO,salud sexual y reproductiva,preeclampsia severa,2020-06-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2020-06-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,16,0,16
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
HUARACAJE,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2020-07-01,38,0,38
ORURO,salud sexual y reproductiva,preeclampsia severa,2020-07-01,15,0,15
PADCAYA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
PAZÑA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
RAQAYPAMPA(ETA),salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2020-07-01,0,4,4
SACABA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SACABAMBA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,51,16,67
SAPAHAQUI,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SENA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,0,6,6
SOPACHUY,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2020-07-01,3,0,3
TACACOMA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
TAPACARI,salud sexual y reproductiva,preeclampsia severa,2020-07-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,3,0,3
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2020-07-01,9,0,9
VIACHA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2020-07-01,0,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2020-07-01,2,0,2
VITICHI,salud sexual y reproductiva,preeclampsia severa,2020-07-01,0,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa,2020-07-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,0,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,5,0,5
"COLCHA ""K""",salud sexual y reproductiva,preeclampsia severa,2020-08-01,0,1,1
COROICO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
CULPINA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,0,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,4,0,4
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,2,0,2
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,0,1,1
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2020-08-01,9,1,10
LAJA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,4,0,4
ORURO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,19,1,20
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,6,0,6
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,5,0,5
SABAYA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,0,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,3,0,3
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2020-08-01,1,0,1
