municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
POROMA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
POTOSI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,2,0,0,2,2,4
PUERTO QUIJARRO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,10,0,0,2,10,12
PUERTO SUAREZ,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
PUERTO VILLARROEL,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
QUILLACOLLO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,5,0,0,0,5,5
RAVELO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
SACABA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,3,5,0,0,3,5,8
SACACA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN ANDRES,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BORJA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN CARLOS,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA ANA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,1,0,9,0,0,0,10,10
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,8,20,0,0,8,20,28
SANTIVAÑES,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,1,0,0,1,0,0,1,1,2
SUCRE,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,1,6,12,0,0,6,13,19
TARIJA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,4,2,0,0,4,2,6
TINGUIPAYA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
TIQUIPAYA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
TRINIDAD,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,1,1,34,59,0,0,35,60,95
VILLA TUNARI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
VILLAZON,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
WARNES,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,7,35,0,0,7,35,42
YACUIBA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,5,3,0,1,5,4,9
YOTALA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ZUDAÑEZ,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ARQUE,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
AZURDUY,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
BELEN DE URMIRI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,4,0,0,0,4,4
BERMEJO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
BOYUIBE,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
CAMIRI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,1,1,1,0,0,0,2,1,3
CARANAVI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,1,0,1,0,0,0,2,0,2
CHALLAPATA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,7,0,2,1,9,10
CHIMORE,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CHUMA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CLIZA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,3,0,0,0,3,3
COBIJA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,6,3,0,0,6,3,9
CORIPATA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CULPINA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,18,32,0,0,18,32,50
FILADELFIA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,19,51,0,0,19,51,70
LURIBAY,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,1,0,1,1,2,3
MACHACAMARCA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MACHARETI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
MONTERO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MORO MORO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
OCURI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,3,10,0,0,3,10,13
PADILLA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
PALCA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
POCOATA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,1,0,0,1,1,2
PORCO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
POROMA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,2,1,0,0,2,1,3
PORONGO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,3,0,0,1,3,4
PRESTO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO PEREZ,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,1,0,2,2
PUERTO QUIJARRO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,1,1,12,0,0,1,13,14
PUERTO SUAREZ,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,1,0,0,1,1,2
QUILLACOLLO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,5,0,0,0,5,5
QUIRUSILLAS,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
RIBERALTA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,2,6,0,0,2,6,8
SAIPINA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN ANDRES,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
SAN CARLOS,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,15,0,0,0,15,15
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,4,12,0,0,4,12,16
SUCRE,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TARATA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TARIJA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,5,2,0,0,5,2,7
TINGUIPAYA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,1,0,0,0,0,0,1,1
TIQUIPAYA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,4,0,0,0,4,4
TIRAQUE (CBBA),infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
TORO TORO,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,3,77,0,0,3,77,80
UNCIA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
WARNES,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,infec de transmision sexual,ulcera genital,2007-02-01,0,0,0,0,0,2,3,5,0,0,3,7,10
ACHACACHI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,1,0,0,2,1,3
ALALAY,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ARQUE,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,1,0,0,2,1,3
BELEN DE URMIRI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CAIROMA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,4,0,0,2,4,6
"CAIZA ""D""",infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,2,0,0,0,2,2
CALAMARCA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CARANAVI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CHALLAPATA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,9,0,0,1,9,10
CHIMORE,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,8,10,0,0,8,10,18
CONCEPCION,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CULPINA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,2,0,22,33,0,0,24,33,57
FILADELFIA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
HUANUNI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,16,0,0,0,16,16
ICLA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,1,18,23,0,0,18,24,42
LAJA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MECAPACA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTERO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,2,0,0,2,2,4
MORO MORO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MOROCHATA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,1,0,0,1,1,2
OCURI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,4,11,0,1,4,12,16
POCOATA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,1,1,0,2,1,3
POJO (CBBA),infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,3,0,0,0,3,3
PUERTO PEREZ,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO QUIJARRO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,24,0,0,1,24,25
PUNA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,1,0,0,1,1,2
QUILLACOLLO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,3,0,0,0,3,3
SACABA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,2,2,2,0,0,2,4,6
SACACA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,2,0,0,1,2,3
SAN ANDRES,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,4,0,2,0,6,6
SAN CARLOS,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN IGNACIO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,9,0,0,0,9,9
SAN JULIAN,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN LUCAS,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,5,0,0,0,5,5
SANTA ANA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,14,0,0,0,14,14
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,4,17,0,0,4,17,21
SUCRE,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,3,0,0,2,3,5
TAPACARI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,1,0,0,2,1,3
TARIJA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,5,2,0,0,5,2,7
TARVITA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TINGUIPAYA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TIQUIPAYA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,3,0,0,0,3,3
TIRAQUE (CBBA),infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TOTORA(ORR),infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,1,41,71,0,0,41,72,113
VILLA SERRANO,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,5,1,0,0,5,1,6
VILLAZON,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,2,1,0,0,2,1,3
WARNES,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,4,0,0,1,4,5
YACUIBA,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,7,7,1,1,8,8,16
ZUDAÑEZ,infec de transmision sexual,ulcera genital,2007-03-01,0,0,0,0,0,0,1,1,0,0,1,1,2
ACHACACHI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
ARAMPAMPA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,4,4,0,0,4,4,8
BELEN DE URMIRI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,2,5,0,0,2,5,7
BETANZOS,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,2,1,0,0,2,1,3
CALACOTO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,1,0,0,1,0,0,1,1,2
CALAMARCA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
CAMIRI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CARANAVI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,3,0,0,0,3,0,3
CHALLAPATA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,9,5,0,5,9,14
CHARAGUA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,1,0,4,0,0,0,5,5
CLIZA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
COBIJA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,1,6,1,0,0,6,2,8
COLQUECHACA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,0,0,1,0,1,1
EL ALTO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,3,18,17,1,0,19,20,39
GRAL. J.J. PEREZ (CHARAZANI),infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,12,23,0,0,12,23,35
LLALLAGUA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MIZQUE,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,2,2,0,0,2,2,4
MONTERO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
MORO MORO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
OCURI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
OMEREQUE,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,2,33,0,0,2,33,35
POROMA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
PORTACHUELO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
PUERTO PEREZ,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO QUIJARRO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,1,0,3,7,0,0,4,7,11
REYES,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
ROBORE,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,3,0,0,0,3,3
SACABA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,2,5,0,0,2,5,7
SACABAMBA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SACACA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,3,2,0,0,3,2,5
SAN IGNACIO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,1,0,11,0,0,0,12,12
SAN LORENZO(PND),infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,14,0,0,0,14,14
SANTA CRUZ DE LA SIERRA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,5,20,0,0,5,20,25
SAPAHAQUI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,3,0,0,1,3,4
TARABUCO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
TARIJA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,3,1,0,0,3,1,4
TIQUIPAYA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
TORO TORO,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TOTORA(ORR),infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,3,1,55,0,0,1,58,59
VILA VILA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,2,4,0,0,2,4,6
VILLAZON,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,2,0,0,1,2,3
WARNES,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
YACUIBA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,3,1,0,0,3,1,4
YOTALA,infec de transmision sexual,ulcera genital,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
ACHACACHI,infec de transmision sexual,ulcera genital,2007-05-01,0,0,0,0,0,1,2,1,0,0,2,2,4
BERMEJO,infec de transmision sexual,ulcera genital,2007-05-01,0,0,0,0,0,0,0,14,0,0,0,14,14
CALACOTO,infec de transmision sexual,ulcera genital,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,infec de transmision sexual,ulcera genital,2007-05-01,0,0,0,0,0,0,2,0,0,0,2,0,2
