municipality,group,variable,month,Cantidad,TOTAL-M
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,63,63
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,17,17
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,485,485
COIPASA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,46,46
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,50,50
COLQUENCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,29,29
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
CUEVO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
CURVA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
DESAGUADERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,484,484
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
EL VILLAR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,31,31
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,44,44
ICHOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,12,12
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,38,38
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,231,231
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
LAJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
LAS CARRERAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,104,104
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
MAGDALENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
MECAPACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,8,8
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,228,228
PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,12,12
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
PAZÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
PORONGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,260,260
PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,17,17
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
PUERTO PEREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,109,109
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
REYES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,89,89
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,30,30
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,11,11
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,20,20
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,54,54
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,20,20
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,53,53
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,50,50
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
SAN PEDRO DE QUEMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1579,1579
SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
SANTIVAÑES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
SENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,66,66
SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,7,7
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,88,88
TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,21,21
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,120,120
TOLEDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
TOMAVE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,25,25
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,22,22
URUBICHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,56,56
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,64,64
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,27,27
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,130,130
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,25,25
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,7,7
YOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
YOTALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,11,11
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,23,23
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,7,7
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,38,38
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,38,38
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,9,9
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
CAMATAQUI (C. VILLA ABECIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,30,30
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,64,64
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,28,28
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,35,35
CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,14,14
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,12,12
CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,41,41
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,26,26
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,418,418
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,24,24
"COLCHA ""K""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,36,36
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
CURVA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,407,407
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
EXALTACION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,7,7
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,49,49
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,25,25
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,13,13
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,237,237
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,70,70
LLICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,9,9
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,26,26
OMEREQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,265,265
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,5,5
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,36,36
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,11,11
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
PORCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,180,180
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,9,9
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,11,11
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
QUIABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,64,64
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,88,88
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,5,5
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,61,61
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,15,15
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,18,18
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,16,16
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,78,78
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,27,27
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
