municipality,group,variable,month,Cantidad,TOTAL-M
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,10,10
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,3,3
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,40,40
PADCAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
PADILLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,3,3
PAILON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
PALOS BLANCOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,4,4
PAMPA GRANDE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,3,3
POJO (CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,3,3
PORTACHUELO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,8,8
PUCARANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
PUERTO CARABUCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,13,13
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,19,19
PUNA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,4,4
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,8,8
QUIME,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
QUIRUSILLAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,19,19
ROBORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
RURRENABAQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,8,8
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,23,23
SACABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
SAMAIPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
SAN BENITO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
SAN BORJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,16,16
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,12,12
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,17,17
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,6,6
SAN JULIAN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,22,22
SAN LUCAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,11,11
SAN MATIAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
SAN RAFAEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
SAN RAMON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
SANTA ANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,9,9
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,380,380
SAPAHAQUI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
SIPE SIPE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
SOPACHUY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,4,4
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,250,250
TARABUCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,7,7
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,93,93
TARVITA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,4,4
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,4,4
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,13,13
TORO TORO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
TOTORA(CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,5,5
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,19,19
TUPIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,21,21
UNCIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
URUBICHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
UYUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
VACAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
VALLEGRANDE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,3,3
VILLA MONTES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
VILLA SERRANO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,5,5
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,40,40
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,27,27
VITICHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,11,11
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,3,3
YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,2,2
ZUDAÑEZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-01-01,1,1
ACHACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,7,7
AIQUILE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
ATOCHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,6,6
BERMEJO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,6,6
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
CAIROMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
"CAIZA ""D""",salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
CALAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
CAMARGO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,8,8
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,11,11
CARANAVI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
CHALLAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,13,13
CHARAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
CHIMORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
CLIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,58,58
COLCAPIRHUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
COLOMI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,5,5
COMARAPA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
CORIPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
COROICO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
CUEVO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
CULPINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,61,61
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
ENTRE RIOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
EUCALIPTUS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,7,7
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,5,5
ICHOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
ICLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
INCAHUASI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
INQUISIVI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
IXIAMAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
LA ASUNTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,127,127
LICOMA PAMPA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
LLALLAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,9,9
LURIBAY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
MAIRANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,6,6
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
MIZQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,5,5
MOROCHATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,46,46
PADILLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
PALOS BLANCOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
PATACAMAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
POCOATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
PORCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,10,10
PUCARANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,19,19
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,11,11
QUILLACOLLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,20,20
ROBORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
RURRENABAQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,10,10
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,12,12
SACABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SACACA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
SAN ANDRES DE MACHACA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SAN BORJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,17,17
SAN BUENA VENTURA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,16,16
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,13,13
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SAN JULIAN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,20,20
SAN LUCAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
SAN MATIAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
SAN PEDRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SAN RAFAEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SANTA ANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,6,6
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,311,311
SIPE SIPE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
SOPACHUY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,47,47
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,80,80
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,3,3
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,7,7
TORO TORO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
TOTORA(CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,21,21
TUPIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,7,7
URUBICHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,4,4
UYUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
VALLEGRANDE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
VILLA SERRANO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,31,31
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,2,2
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,30,30
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,13,13
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,10,10
YOTALA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-02-01,1,1
ACHACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,10,10
AIQUILE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,8,8
ALALAY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,13,13
ATOCHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
AYATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
AZURDUY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,3,3
BERMEJO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,4,4
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,6,6
BUENA VISTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
CAMARGO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,4,4
CAMATAQUI (C. VILLA ABECIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,10,10
CARANAVI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,10,10
CHALLAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,10,10
CHARAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,3,3
CLIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,71,71
COLOMI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
COMARAPA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,4,4
COPACABANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,4,4
CORIPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,4,4
COTAGAITA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
CULPINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,82,82
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,6,6
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,5,5
INCAHUASI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,5,5
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,118,118
LLALLAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,19,19
MACHARETI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),2007-03-01,1,1
