,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-03-01,0,0,0,0,0,0,0,2,0,0,1,1,1,3,4
TAPACARI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIQUIPAYA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TUPIZA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
YAPACANI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-03-01,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
EL ALTO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,0,0,0,0,2,2,8,4,0,1,10,7,17
MONTERO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
POTOSI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,8,7,13,7,0,1,0,3,1,3,1,0,23,21,44
SAN PABLO DE LIPEZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,1,4,2,0,0,0,0,0,0,0,0,4,3,7
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
TEOPONTE,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VACAS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
YAPACANI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,0,0,0,0,0,0,0,3,7,2,0,0,7,5,12
PALCA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN CARLOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,5,7,7,7,1,1,0,2,1,10,6,2,20,29,49
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
SAN PEDRO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,1,5,0,1,0,0,0,0,0,0,0,0,1,6,7
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TRINIDAD,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-05-01,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
BERMEJO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,2,1,0,0,0,0,1,0,2,1,5,2,7
ENTRE RIOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,0,0,0,0,1,6,13,5,1,2,15,13,28
RAVELO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,1,3,3,0,0,0,0,0,0,0,0,3,4,7
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,1,0,1,0,0,0,0,0,0,1,0,0,2,1,3
SANTA ROSA DEL SARA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TUPIZA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,0,2,4,4,0,1,4,7,11
MONTERO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIPUANI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YAPACANI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-07-01,0,0,0,0,0,0,4,2,0,0,0,0,4,2,6
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-08-01,0,0,0,0,0,0,1,0,1,5,0,0,2,5,7
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-08-01,0,0,0,0,0,0,0,7,5,2,0,2,5,11,16
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
VIACHA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-08-01,1,3,0,1,0,0,1,2,0,1,0,0,2,7,9
BERMEJO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
COROICO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,0,0,0,0,0,3,5,1,7,0,1,4,13,17
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHARAGUA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHIMORE,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,1,1,0,0,0,1,0,3,0,0,1,5,6
EL ALTO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,4,8,8,7,0,0,12,15,27
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,1,0,1,0,1,0,0,1,0,1,3,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
UMALA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-10-01,0,1,3,2,0,0,1,0,0,0,0,0,4,3,7
ACHOCALLA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,0,0,0,0,0,0,4,2,2,8,1,1,7,11,18
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,0,1,1,0,0,0,0,0,0,1,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TINGUIPAYA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,1,1,0,0,0,0,1,0,0,2,0,0,2,3,5
YAPACANI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-11-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BUENA VISTA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,0,3,0,1,0,0,0,4,4
JESUS DE MACHACA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,3,0,0,0,0,0,0,0,0,1,3,1,4
LA PAZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,4,1,6,1,1,0,11,2,13
PAPEL PAMPA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,1,0,0,0,1,0,0,0,1,0,3,0,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TUPIZA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
VIACHA,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),2009-12-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
