,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
TIRAQUE (CBBA),infecc. de transmision sexual,sida *,2010-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,2,0,0,0,0,4,2,0,0,4,4,8
COTOCA,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
LA PAZ,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
MAGDALENA,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ORURO,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SUCRE,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,infecc. de transmision sexual,sida *,2010-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-06-01,1,0,0,0,0,0,0,1,7,4,1,0,9,5,14
COTOCA,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
LA PAZ,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,0,1,2,1,0,0,2,2,4
SUCRE,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TARIJA,infecc. de transmision sexual,sida *,2010-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,1,0,1,1,4,2,0,0,6,3,9
COLCAPIRHUA,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTOCA,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LA PAZ,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
SACABA,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA TUNARI,infecc. de transmision sexual,sida *,2010-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
COTOCA,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
LA PAZ,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PADILLA,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YACUIBA,infecc. de transmision sexual,sida *,2010-08-01,0,0,0,0,0,0,0,1,0,3,0,0,0,4,4
COCHABAMBA,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,1,0,2,7,4,1,0,8,7,15
LA PAZ,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,1,1,2,0,0,1,3,4
ORURO,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO QUIJARRO,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA MONTES,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,infecc. de transmision sexual,sida *,2010-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
EL ALTO,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
TRINIDAD,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
VILLA MONTES,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WARNES,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,infecc. de transmision sexual,sida *,2010-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,0,0,8,0,0,0,8,0,8
EL ALTO,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
MONTERO,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
SACABA,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
TARIJA,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
VILLA MONTES,infecc. de transmision sexual,sida *,2010-11-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infecc. de transmision sexual,sida *,2010-12-01,0,0,0,0,0,0,0,0,3,2,0,0,3,2,5
EL ALTO,infecc. de transmision sexual,sida *,2010-12-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
PORTACHUELO,infecc. de transmision sexual,sida *,2010-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,infecc. de transmision sexual,sida *,2010-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sida *,2010-12-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YANACACHI,infecc. de transmision sexual,sida *,2010-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
