,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,3,5
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,3,3,6
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN BORJA,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA ANA,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,1,0,0,0,1,0,5,6,0,4,0,1,0,3,7,14,21
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,3,5,8
COLCAPIRHUA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,4
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN RAFAEL,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,3,1,1,1,8,6,14
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,3,0,0,5,3,8
COLQUIRI,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POJO (CBBA),inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
QUIRUSILLAS,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,1,0,0,0,1,1,4,2,2,1,0,1,1,1,9,6,15
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,1,4
CHIMORE,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CLIZA,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,0,5,4,9
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,2,1,2,10,12
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,3
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JULIAN,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN LUCAS,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,1,0,0,0,0,1,0,0,1,1,0,2,6,3,0,0,0,2,2,9,10,19
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,4,5
VILLA TUNARI,inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,hepatitis viral b o c*,2021-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,3,1,4
CHIMORE,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,5,2,7
COROICO,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,2,1,2,12,14
HUARACAJE,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,4,2,6
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,2,4,6
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
RAQAYPAMPA(ETA),inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,1,1,1,1,0,1,1,0,2,2,1,0,0,0,1,5,7,12
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,3
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,4
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,3,5
COROICO,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,2,4,6
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ORURO,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN LUCAS,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,2,0,0,0,1,0,1,0,0,1,2,0,0,0,3,0,9,1,10
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,2,0,1,2,7,2,3,1,2,2,3,7,18,25
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,4
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,4,3,7
COMARAPA,inmunoprevenibles,hepatitis viral b o c*,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
