,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
SAN LUCAS,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5
SAN PABLO DE LIPEZ,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN RAMON BENI,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA ANA,inmunoprevenibles,varicela,2021-01-01,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,varicela,2021-01-01,1,1,2,3,4,5,1,1,0,0,0,0,0,0,2,1,0,0,0,0,10,11,21
SANTA ROSA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTIVAÑES,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
SHINAOTA,inmunoprevenibles,varicela,2021-01-01,0,2,4,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20
SIPE SIPE,inmunoprevenibles,varicela,2021-01-01,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SOPACHUY,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SORATA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,9
TARIJA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TARVITA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TEOPONTE,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOCO,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOLEDO,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TORO TORO,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TRINIDAD,inmunoprevenibles,varicela,2021-01-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
TUPIZA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UNCIA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
UYUNI,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VIACHA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
VILLA MONTES,inmunoprevenibles,varicela,2021-01-01,0,0,3,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,3,9
VILLA NUEVA (LOMA ALTA),inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3
VILLA TUNARI,inmunoprevenibles,varicela,2021-01-01,0,0,1,5,5,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,9,11,20
VILLAZON,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VINTO,inmunoprevenibles,varicela,2021-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,varicela,2021-01-01,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,6
YAMPARAEZ,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YAPACANI,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
YOTALA,inmunoprevenibles,varicela,2021-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ACHACACHI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
ACHOCALLA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ANCORAIMES,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
ANZALDO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ARBIETO,inmunoprevenibles,varicela,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BELLA FLOR,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
BETANZOS,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CALAMARCA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,3
CARANAVI,inmunoprevenibles,varicela,2021-02-01,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
CARAPARI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CHARAGUA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHIMORE,inmunoprevenibles,varicela,2021-02-01,0,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
CLIZA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COCHABAMBA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,3,4,0,1,1,1,2,0,0,2,0,0,0,0,0,0,6,8,14
COLCAPIRHUA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COLPA BELGICA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COTAGAITA,inmunoprevenibles,varicela,2021-02-01,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3
CUEVO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
EL ALTO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,0,0,0,2,6,8
EL CHORO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,varicela,2021-02-01,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2021-02-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,3,5
GUAYARAMERIN,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUACARETA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
HUANUNI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
HUARACAJE,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
INCAHUASI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,5
IXIAMAS,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,3,1,0,1,0,0,2,0,0,4,0,0,0,0,0,0,5,6,11
MACHARETI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAIRANA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MAPIRI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,3
MINEROS,inmunoprevenibles,varicela,2021-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MIZQUE,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MOJINETE,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTERO,inmunoprevenibles,varicela,2021-02-01,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
ORURO,inmunoprevenibles,varicela,2021-02-01,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,6
PADCAYA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PADILLA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4
PALOS BLANCOS,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POCONA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
POROMA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORONGO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4
POTOSI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PUCARANI,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,4
PUERTO VILLARROEL,inmunoprevenibles,varicela,2021-02-01,0,0,1,1,4,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,10,16
PUNA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
QUILLACOLLO,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4
RIBERALTA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
RURRENABAQUE,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
SACABA,inmunoprevenibles,varicela,2021-02-01,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAMAIPATA,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN ANDRES,inmunoprevenibles,varicela,2021-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN ANTONIO DE LOMERIO,inmunoprevenibles,varicela,2021-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
