municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
YACUIBA,tuberculosis y lepra,enfermos curados,2007-03-01,0,0,0,0,2,2,2,2,0,0,4,4,8
AIQUILE,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ANZALDO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,1,0,0,0,0,0,0,0,1,1
ARBIETO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,2,0,0,0,2,0,2
BERMEJO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
CARANAVI,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,1,0,1,1,0,1,2,2,4
CHIMORE,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,0,2,0,2,0,2
CHUMA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,1,11,3,2,1,13,5,18
COROICO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,2,1,0,0,2,1,3
COTAGAITA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,1,0,1,1,2
EL ALTO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,1,0,13,4,2,1,16,5,21
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
GUANAY,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,0,3,0,3,0,3
LA ASUNTA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,1,0,1,1,2,3
LA GUARDIA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,5,6,1,1,6,7,13
MALLA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
MINEROS,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,1,0,1,1,2,3
MONTERO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,2,0,0,1,2,1,3
OMEREQUE,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,3,0,0,1,3,4
PALOS BLANCOS,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
POCONA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,0,0,1,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,2,0,0,0,2,0,2
SACABA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,2,0,1,0,3,0,3
SAN BORJA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,2,1,0,0,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,6,4,2,0,8,4,12
SIPE SIPE,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,1,0,1,0,0,1,2,1,4,2,6
TARIJA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TIQUIPAYA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,0,2,0,2,0,2
TIRAQUE (CBBA),tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TOTORA(CBBA),tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,0,0,1,0,1,1
TRINIDAD,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
VACAS,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA TUNARI,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,1,1,1,1,0,2,2,4
VINTO,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
YACUIBA,tuberculosis y lepra,enfermos curados,2007-04-01,0,0,0,0,0,0,3,2,1,0,4,2,6
ARQUE,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,1,0,0,0,0,0,1,0,1
AYATA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,1,1,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,2,0,1,0,3,0,3
BERMEJO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,3,0,0,0,3,0,3
CAJUATA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,1,0,2,0,2
CARACOLLO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,2,1,1,0,3,1,4
CARMEN RIVERO TORREZ,tuberculosis y lepra,enfermos curados,2007-05-01,1,1,1,1,0,1,0,0,0,0,2,3,5
CHALLAPATA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,7,4,1,3,8,7,15
COLCAPIRHUA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COROICO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,1,1,2,0,0,1,3,4
CURAHUARA DE CARANGAS,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,15,16,1,0,16,16,32
EL TORNO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
ENTRE RIOS,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
GUANAY,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,3,1,0,0,3,1,4
HUANUNI,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
INCAHUASI,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,0,1,0,2,2
LA PAZ,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,8,6,1,1,9,7,16
MACHARETI,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
MAPIRI,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTERO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,1,0,1,0,2,1,0,0,4,1,5
ORURO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,1,0,0,0,5,3,0,1,6,4,10
PUCARANI,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,2,0,0,0,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,2,0,0,0,2,2
PUERTO VILLARROEL,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,2,0,0,1,2,3
PUNA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,0,1,0,1,0,1
PUNATA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,3,3,0,0,3,3,6
QUIME,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
RURRENABAQUE,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN BORJA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN JULIAN,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN PEDRO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,5,2,0,0,5,2,7
SIPE SIPE,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,1,0,0,1,1,2
SUCRE,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,2,2,3,0,5,2,7
TARIJA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,2,1,0,0,2,1,3
TIQUIPAYA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,2,0,0,1,2,3
TOLATA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TOTORA(CBBA),tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,2,3,0,0,2,3,5
TUPIZA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLAZON,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,1,1,0,1,1,2
VINTO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,1,1,0,0,1,1,2
WARNES,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,1,0,2,1,0,0,3,1,4
YACO,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,0,0,0,0,1,0,1,0,1
YACUIBA,tuberculosis y lepra,enfermos curados,2007-05-01,0,0,0,0,1,0,2,1,0,0,3,1,4
