,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,infec. de transmision sexual,sida *,2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA ANA,infec. de transmision sexual,sida *,2008-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TARIJA,infec. de transmision sexual,sida *,2008-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,infec. de transmision sexual,sida *,2008-03-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
CARANAVI,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,1,1,6,2,1,0,8,3,11
EL ALTO,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
ENTRE RIOS,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
ORURO,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,infec. de transmision sexual,sida *,2008-04-01,0,0,1,0,0,0,0,1,2,3,0,0,3,4,7
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
SUCRE,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
YACUIBA,infec. de transmision sexual,sida *,2008-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,infec. de transmision sexual,sida *,2008-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
LA PAZ,infec. de transmision sexual,sida *,2008-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCHABAMBA,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
EL ALTO,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
LA PAZ,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,1,0,7,3,0,0,8,3,11
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SUCRE,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
TRINIDAD,infec. de transmision sexual,sida *,2008-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,infec. de transmision sexual,sida *,2008-07-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
EL ALTO,infec. de transmision sexual,sida *,2008-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
LA PAZ,infec. de transmision sexual,sida *,2008-07-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
SAN IGNACIO DE VELASCO,infec. de transmision sexual,sida *,2008-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-07-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
TARIJA,infec. de transmision sexual,sida *,2008-07-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
COCHABAMBA,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,5,1,0,0,5,1,6
EL ALTO,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
ENTRE RIOS,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
LA PAZ,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ORURO,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
TARIJA,infec. de transmision sexual,sida *,2008-08-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,1,0,4,1,1,0,6,1,7
EL PUENTE(TJA),infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,0,0,8,0,0,0,8,0,8
SANTA ANA,infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
SUCRE,infec. de transmision sexual,sida *,2008-09-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COCHABAMBA,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,1,0,3,1,0,0,4,1,5
EL ALTO,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
MONTERO,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ORURO,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO QUIJARRO,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
REYES,infec. de transmision sexual,sida *,2008-10-01,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SORATA,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,infec. de transmision sexual,sida *,2008-10-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
TRINIDAD,infec. de transmision sexual,sida *,2008-10-01,0,0,0,0,0,0,0,1,1,2,0,0,1,3,4
COCHABAMBA,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,3,1,0,1,3,2,5
GUAYARAMERIN,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
ORURO,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PAILON,infec. de transmision sexual,sida *,2008-11-01,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
PUERTO QUIJARRO,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,2,0,0,2,0,0,2,2,4
ROBORE,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-11-01,0,0,1,0,0,0,0,0,2,1,0,0,3,1,4
TARIJA,infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIRAQUE (CBBA),infec. de transmision sexual,sida *,2008-11-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAMIRI,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
COCHABAMBA,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
PUERTO QUIJARRO,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO VILLARROEL,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
TARIJA,infec. de transmision sexual,sida *,2008-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
