municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
TUPIZA,mortalidad institucional,muerte materna,2005-05-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,muerte materna,2005-05-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
CHUMA,mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
EL PUENTE(TJA),mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2005-06-01,0,1,0,0,0,1,1
POROMA,mortalidad institucional,muerte materna,2005-06-01,0,0,0,3,0,3,3
RAVELO,mortalidad institucional,muerte materna,2005-06-01,0,0,0,2,0,2,2
SAN IGNACIO,mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
SAN JULIAN,mortalidad institucional,muerte materna,2005-06-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,muerte materna,2005-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2005-06-01,0,3,0,0,0,3,3
TARIJA,mortalidad institucional,muerte materna,2005-06-01,0,1,0,0,0,1,1
VILLA SERRANO,mortalidad institucional,muerte materna,2005-06-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2005-07-01,0,1,0,1,0,2,2
ORURO,mortalidad institucional,muerte materna,2005-07-01,0,2,0,0,0,2,2
POTOSI,mortalidad institucional,muerte materna,2005-07-01,0,1,0,0,0,1,1
PUERTO ACOSTA,mortalidad institucional,muerte materna,2005-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2005-07-01,0,3,0,0,0,3,3
TINGUIPAYA,mortalidad institucional,muerte materna,2005-07-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,muerte materna,2005-07-01,0,0,0,1,0,1,1
CHUMA,mortalidad institucional,muerte materna,2005-08-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2005-08-01,0,2,0,0,0,2,2
EL ALTO,mortalidad institucional,muerte materna,2005-08-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2005-08-01,0,1,0,0,0,1,1
OMEREQUE,mortalidad institucional,muerte materna,2005-08-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2005-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2005-08-01,0,1,0,0,0,1,1
SORATA,mortalidad institucional,muerte materna,2005-08-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte materna,2005-08-01,0,0,0,1,0,1,1
TIQUIPAYA,mortalidad institucional,muerte materna,2005-08-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte materna,2005-08-01,0,1,0,0,0,1,1
UYUNI,mortalidad institucional,muerte materna,2005-08-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,muerte materna,2005-09-01,0,0,0,1,0,1,1
CONCEPCION,mortalidad institucional,muerte materna,2005-09-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2005-09-01,0,2,0,0,0,2,2
ORURO,mortalidad institucional,muerte materna,2005-09-01,0,1,0,0,0,1,1
PRESTO,mortalidad institucional,muerte materna,2005-09-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte materna,2005-09-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2005-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2005-09-01,0,5,0,0,0,5,5
TACOBAMBA,mortalidad institucional,muerte materna,2005-09-01,0,0,0,1,0,1,1
TIRAQUE (CBBA),mortalidad institucional,muerte materna,2005-09-01,0,0,0,1,0,1,1
UNCIA,mortalidad institucional,muerte materna,2005-09-01,0,1,0,0,0,1,1
APOLO,mortalidad institucional,muerte materna,2005-10-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte materna,2005-10-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte materna,2005-10-01,0,0,0,1,0,1,1
CHUMA,mortalidad institucional,muerte materna,2005-10-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2005-10-01,0,5,0,0,0,5,5
EL ALTO,mortalidad institucional,muerte materna,2005-10-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2005-10-01,0,4,0,1,0,5,5
PUERTO VILLARROEL,mortalidad institucional,muerte materna,2005-10-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte materna,2005-10-01,0,1,0,0,0,1,1
APOLO,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
CAMARGO,mortalidad institucional,muerte materna,2005-11-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2005-11-01,0,2,0,0,0,2,2
MAIRANA,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
OCURI,mortalidad institucional,muerte materna,2005-11-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
SAN ANDRES,mortalidad institucional,muerte materna,2005-11-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte materna,2005-11-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
TARIJA,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
WARNES,mortalidad institucional,muerte materna,2005-11-01,0,1,0,0,0,1,1
ICHOCA,mortalidad institucional,muerte materna,2005-12-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2005-12-01,0,1,0,0,0,1,1
MALLA,mortalidad institucional,muerte materna,2005-12-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte materna,2005-12-01,0,1,0,0,0,1,1
PADCAYA,mortalidad institucional,muerte materna,2005-12-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2005-12-01,0,1,0,0,0,1,1
SORACACHI,mortalidad institucional,muerte materna,2005-12-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte materna,2005-12-01,0,1,0,0,0,1,1
TIPUANI,mortalidad institucional,muerte materna,2005-12-01,0,0,0,1,0,1,1
YAMPARAEZ,mortalidad institucional,muerte materna,2005-12-01,0,0,0,1,0,1,1
