municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-05-01,0,0,1,0,1,0,1
MIZQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-05-01,0,0,0,1,0,1,1
OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-05-01,0,0,1,1,1,1,2
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-05-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-05-01,0,0,1,0,1,0,1
ARQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,0,1,0,1,1
CARAPARI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,1,1,0,2,1,3
EXALTACION,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,0,0,0,1,0,1
HUANUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,3,2,0,0,3,2,5
MOJOCOYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,1,0,1,0,1
OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,0,0,0,1,0,1
PELECHUCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,1,0,1,0,1
RAVELO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,1,0,0,0,1,1
TARVITA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,0,0,1,1,1,1,2
TUPIZA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-06-01,1,0,0,0,1,0,1
AZURDUY,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,1,0,0,0,1,0,1
"COLCHA ""K""",mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,1,0,0,0,1,1
LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,2,1,0,0,2,1,3
SAN CARLOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,0,1,0,1,0,1
TACOBAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-07-01,0,0,1,0,1,0,1
ALALAY,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,0,0,1,0,1,1
BATALLAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,1,0,0,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,3,2,0,0,3,2,5
MIZQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,1,0,0,0,1,1
OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,1,1,0,0,1,1,2
SAN JULIAN,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-08-01,1,1,0,0,1,1,2
CHAYANTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,1,0,1,0,2,0,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,4,1,0,0,4,1,5
PATACAMAYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,1,0,0,0,1,0,1
TARABUCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,1,0,0,0,1,0,1
UNCIA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,0,0,1,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-09-01,0,0,0,1,0,1,1
AUCAPATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,0,1,0,1,0,1
EL CHORO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,2,0,0,0,2,0,2
MIZQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,0,0,2,0,2,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,1,0,0,0,1,1
OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,1,0,0,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,0,1,0,0,0,1,1
TACOBAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-10-01,1,0,0,0,1,0,1
ALALAY,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,3,0,0,0,3,3
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,2,0,0,0,2,0,2
SAN BORJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,2,0,0,0,2,2
VILLA NUEVA (LOMA ALTA),mortalidad institucional,muerte menor de 5 anos por neumonia,2005-11-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-12-01,4,2,0,0,4,2,6
PATACAMAYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2005-12-01,1,0,0,0,1,0,1
