,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
BATALLAS,otras infecciones,ira sin neumonia,2011-01-01,19,15,13,17,2,2,2,1,6,8,7,4,49,47,96
BAURES,otras infecciones,ira sin neumonia,2011-01-01,14,9,11,10,2,4,10,7,5,6,1,5,43,41,84
BELEN DE ANDAMARCA,otras infecciones,ira sin neumonia,2011-01-01,0,7,14,8,0,0,1,2,7,7,2,1,24,25,49
BELEN DE URMIRI,otras infecciones,ira sin neumonia,2011-01-01,3,1,8,11,4,2,1,1,5,5,1,1,22,21,43
BELLA FLOR,otras infecciones,ira sin neumonia,2011-01-01,9,10,30,18,4,1,1,5,14,7,4,6,62,47,109
BERMEJO,otras infecciones,ira sin neumonia,2011-01-01,75,86,160,112,43,46,74,74,146,211,50,36,548,565,1113
BETANZOS,otras infecciones,ira sin neumonia,2011-01-01,62,64,106,88,17,14,24,40,65,120,39,58,313,384,697
BOLIVAR,otras infecciones,ira sin neumonia,2011-01-01,20,11,43,37,1,1,0,4,0,6,2,4,66,63,129
BOLPEBRA,otras infecciones,ira sin neumonia,2011-01-01,3,5,10,12,2,1,4,2,16,8,3,3,38,31,69
BOYUIBE,otras infecciones,ira sin neumonia,2011-01-01,13,10,35,26,2,6,3,2,3,23,5,8,61,75,136
BUENA VISTA,otras infecciones,ira sin neumonia,2011-01-01,24,13,57,34,11,6,4,13,9,18,3,4,108,88,196
CABEZAS,otras infecciones,ira sin neumonia,2011-01-01,67,63,102,106,19,18,20,25,33,45,3,8,244,265,509
CAIROMA,otras infecciones,ira sin neumonia,2011-01-01,24,24,61,37,13,4,14,16,48,48,22,13,182,142,324
"CAIZA ""D""",otras infecciones,ira sin neumonia,2011-01-01,15,10,29,20,5,6,5,7,24,22,6,9,84,74,158
CAJUATA,otras infecciones,ira sin neumonia,2011-01-01,23,15,42,43,6,1,11,13,19,31,9,11,110,114,224
CALACOTO,otras infecciones,ira sin neumonia,2011-01-01,9,7,19,17,2,2,5,4,10,11,8,11,53,52,105
CALAMARCA,otras infecciones,ira sin neumonia,2011-01-01,22,24,37,41,2,4,11,6,17,20,1,5,90,100,190
CAMARGO,otras infecciones,ira sin neumonia,2011-01-01,41,46,92,79,29,19,16,25,37,54,31,32,246,255,501
CAMATAQUI (C. VILLA ABECIA),otras infecciones,ira sin neumonia,2011-01-01,17,10,30,17,2,2,2,17,20,19,10,14,81,79,160
CAMIRI,otras infecciones,ira sin neumonia,2011-01-01,123,98,172,157,44,43,36,52,68,105,65,64,508,519,1027
CAPINOTA,otras infecciones,ira sin neumonia,2011-01-01,52,44,68,71,8,9,10,17,17,35,4,7,159,183,342
CAQUIAVIRI,otras infecciones,ira sin neumonia,2011-01-01,10,7,6,6,1,2,4,6,14,12,6,14,41,47,88
CARACOLLO,otras infecciones,ira sin neumonia,2011-01-01,24,27,46,53,8,17,14,14,25,37,25,10,142,158,300
CARANAVI,otras infecciones,ira sin neumonia,2011-01-01,72,57,109,125,18,23,29,31,54,68,47,17,329,321,650
CARANGAS,otras infecciones,ira sin neumonia,2011-01-01,1,0,1,3,0,0,1,4,4,5,1,0,8,12,20
CARAPARI,otras infecciones,ira sin neumonia,2011-01-01,25,30,59,38,18,39,44,52,71,93,5,10,222,262,484
CARIPUYO,otras infecciones,ira sin neumonia,2011-01-01,10,10,38,31,0,1,6,2,16,30,0,2,70,76,146
CARMEN RIVERO TORREZ,otras infecciones,ira sin neumonia,2011-01-01,13,23,18,20,2,4,1,1,4,3,13,7,51,58,109
CATACORA,otras infecciones,ira sin neumonia,2011-01-01,3,2,1,1,2,1,1,0,1,2,2,3,10,9,19
CHACARILLA,otras infecciones,ira sin neumonia,2011-01-01,1,6,3,5,0,1,1,6,2,2,1,2,8,22,30
CHALLAPATA,otras infecciones,ira sin neumonia,2011-01-01,37,43,83,67,12,3,13,20,24,30,19,20,188,183,371
CHAQUI,otras infecciones,ira sin neumonia,2011-01-01,18,11,38,22,3,5,7,14,13,23,9,25,88,100,188
CHARAGUA,otras infecciones,ira sin neumonia,2011-01-01,128,115,220,182,10,9,9,21,9,38,33,23,409,388,797
CHARAÑA,otras infecciones,ira sin neumonia,2011-01-01,2,1,5,5,0,0,1,1,10,5,2,0,20,12,32
CHAYANTA,otras infecciones,ira sin neumonia,2011-01-01,33,24,38,34,0,2,1,6,21,25,14,14,107,105,212
CHIMORE,otras infecciones,ira sin neumonia,2011-01-01,90,59,142,91,24,22,20,22,29,53,6,9,311,256,567
CHIPAYA,otras infecciones,ira sin neumonia,2011-01-01,5,4,7,5,0,1,3,2,1,6,1,0,17,18,35
CHOQUE COTA,otras infecciones,ira sin neumonia,2011-01-01,2,2,2,0,1,1,2,3,6,7,1,1,14,14,28
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,ira sin neumonia,2011-01-01,21,22,52,58,10,4,13,16,29,27,18,6,143,133,276
CHUMA,otras infecciones,ira sin neumonia,2011-01-01,14,8,19,25,4,5,7,7,24,46,22,15,90,106,196
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,ira sin neumonia,2011-01-01,23,17,29,19,1,1,3,7,1,35,1,2,58,81,139
CKOCHAS,otras infecciones,ira sin neumonia,2011-01-01,32,35,72,57,8,11,14,14,19,64,7,9,152,190,342
CLIZA,otras infecciones,ira sin neumonia,2011-01-01,73,50,136,98,23,11,12,14,22,12,9,11,275,196,471
COBIJA,otras infecciones,ira sin neumonia,2011-01-01,157,132,235,205,21,30,25,39,26,35,7,5,471,446,917
COCAPATA,otras infecciones,ira sin neumonia,2011-01-01,41,37,63,73,1,2,4,3,5,9,0,1,114,125,239
COCHABAMBA,otras infecciones,ira sin neumonia,2011-01-01,1153,995,1628,1530,672,620,564,652,1082,1442,368,436,5467,5675,11142
COIPASA,otras infecciones,ira sin neumonia,2011-01-01,5,6,3,1,0,0,2,2,2,1,1,0,13,10,23
COLCAPIRHUA,otras infecciones,ira sin neumonia,2011-01-01,86,77,93,88,27,21,16,19,31,36,2,6,255,247,502
"COLCHA ""K""",otras infecciones,ira sin neumonia,2011-01-01,24,26,62,54,5,4,16,21,38,57,6,9,151,171,322
COLLANA,otras infecciones,ira sin neumonia,2011-01-01,10,6,5,13,0,1,5,3,8,11,9,13,37,47,84
COLOMI,otras infecciones,ira sin neumonia,2011-01-01,41,29,48,32,6,5,4,5,9,23,1,1,109,95,204
COLPA BELGICA,otras infecciones,ira sin neumonia,2011-01-01,30,43,57,53,22,17,18,18,16,22,12,12,155,165,320
COLQUECHACA,otras infecciones,ira sin neumonia,2011-01-01,106,96,218,174,12,10,7,20,49,92,9,18,401,410,811
COLQUENCHA,otras infecciones,ira sin neumonia,2011-01-01,10,12,17,19,3,4,5,7,8,17,5,8,48,67,115
COLQUIRI,otras infecciones,ira sin neumonia,2011-01-01,43,30,98,113,8,14,16,17,53,87,7,8,225,269,494
COMANCHE,otras infecciones,ira sin neumonia,2011-01-01,3,3,3,4,1,1,0,3,2,7,12,7,21,25,46
COMARAPA,otras infecciones,ira sin neumonia,2011-01-01,52,40,72,43,9,7,14,16,25,41,9,8,181,155,336
COMBAYA,otras infecciones,ira sin neumonia,2011-01-01,3,2,6,6,1,0,1,3,2,6,5,5,18,22,40
CONCEPCION,otras infecciones,ira sin neumonia,2011-01-01,14,28,30,29,4,2,3,2,2,8,9,6,62,75,137
COPACABANA,otras infecciones,ira sin neumonia,2011-01-01,6,5,23,23,3,2,8,4,8,19,5,11,53,64,117
CORIPATA,otras infecciones,ira sin neumonia,2011-01-01,34,36,64,58,11,8,10,13,36,50,21,16,176,181,357
CORO CORO,otras infecciones,ira sin neumonia,2011-01-01,14,18,22,12,2,0,0,6,10,25,18,4,66,65,131
COROICO,otras infecciones,ira sin neumonia,2011-01-01,10,11,34,27,10,5,8,10,17,12,12,8,91,73,164
CORQUE,otras infecciones,ira sin neumonia,2011-01-01,9,8,24,13,1,3,6,7,12,9,6,5,58,45,103
COTAGAITA,otras infecciones,ira sin neumonia,2011-01-01,93,98,166,161,58,53,61,93,184,234,77,81,639,720,1359
COTOCA,otras infecciones,ira sin neumonia,2011-01-01,125,104,123,122,20,22,11,15,20,23,5,2,304,288,592
CUATRO CAÑADAS,otras infecciones,ira sin neumonia,2011-01-01,55,59,87,95,18,11,13,10,21,27,8,6,202,208,410
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,ira sin neumonia,2011-01-01,1,1,0,3,3,1,0,0,1,8,0,8,5,21,26
CUEVO,otras infecciones,ira sin neumonia,2011-01-01,15,17,27,21,8,8,7,9,6,17,7,10,70,82,152
CULPINA,otras infecciones,ira sin neumonia,2011-01-01,55,44,79,68,10,7,11,18,15,45,15,23,185,205,390
CURAHUARA DE CARANGAS,otras infecciones,ira sin neumonia,2011-01-01,13,11,26,8,2,4,0,1,3,13,7,11,51,48,99
CURVA,otras infecciones,ira sin neumonia,2011-01-01,3,3,5,5,2,1,0,3,5,8,0,1,15,21,36
DESAGUADERO,otras infecciones,ira sin neumonia,2011-01-01,6,3,5,0,2,1,1,3,3,4,3,2,20,13,33
EL ALTO,otras infecciones,ira sin neumonia,2011-01-01,1034,870,1327,1200,529,552,523,601,882,1273,332,270,4627,4766,9393
EL CHORO,otras infecciones,ira sin neumonia,2011-01-01,9,8,35,16,3,3,2,3,7,16,4,8,60,54,114
EL PUENTE(STC),otras infecciones,ira sin neumonia,2011-01-01,46,28,56,77,10,12,8,17,13,28,12,7,145,169,314
EL PUENTE(TJA),otras infecciones,ira sin neumonia,2011-01-01,37,21,37,42,11,18,36,44,57,141,20,31,198,297,495
EL TORNO,otras infecciones,ira sin neumonia,2011-01-01,96,90,170,137,21,22,41,50,38,86,19,34,385,419,804
EL VILLAR,otras infecciones,ira sin neumonia,2011-01-01,13,9,41,14,11,8,8,13,30,38,13,18,116,100,216
ENTRE RIOS TRJ,otras infecciones,ira sin neumonia,2011-01-01,56,43,117,104,47,51,68,104,149,234,20,20,457,556,1013
ENTRE RIOS CBBA,otras infecciones,ira sin neumonia,2011-01-01,86,62,84,75,22,37,26,18,29,31,4,5,251,228,479
ESCOMA,otras infecciones,ira sin neumonia,2011-01-01,3,4,7,10,7,3,2,4,16,15,8,7,43,43,86
ESMERALDA,otras infecciones,ira sin neumonia,2011-01-01,0,2,1,2,1,1,2,3,5,7,2,0,11,15,26
EUCALIPTUS,otras infecciones,ira sin neumonia,2011-01-01,13,7,14,12,3,2,2,5,6,8,9,2,47,36,83
EUREKA (SANTOS MERCADO),otras infecciones,ira sin neumonia,2011-01-01,3,7,6,8,1,3,4,4,6,7,0,1,20,30,50
EXALTACION,otras infecciones,ira sin neumonia,2011-01-01,5,3,16,9,0,2,1,7,1,16,0,0,23,37,60
FERNANDEZ ALONSO,otras infecciones,ira sin neumonia,2011-01-01,59,43,95,55,9,6,3,6,8,17,4,4,178,131,309
FILADELFIA,otras infecciones,ira sin neumonia,2011-01-01,16,15,44,33,9,1,7,5,7,6,1,1,84,61,145
GENERAL SAAVEDRA,otras infecciones,ira sin neumonia,2011-01-01,47,49,91,71,9,6,9,9,14,22,5,3,175,160,335
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,ira sin neumonia,2011-01-01,24,22,40,29,1,5,5,4,18,19,6,7,94,86,180
GUANAY,otras infecciones,ira sin neumonia,2011-01-01,40,48,91,96,25,12,17,26,39,47,24,12,236,241,477
GUAQUI,otras infecciones,ira sin neumonia,2011-01-01,12,5,11,10,1,0,2,3,3,9,2,8,31,35,66
GUAYARAMERIN,otras infecciones,ira sin neumonia,2011-01-01,172,192,275,248,61,45,50,81,38,116,42,44,638,726,1364
GUTIERREZ,otras infecciones,ira sin neumonia,2011-01-01,54,88,113,97,15,19,14,21,23,27,18,12,237,264,501
HUACARETA,otras infecciones,ira sin neumonia,2011-01-01,26,14,46,44,11,8,16,12,15,31,2,6,116,115,231
HUACAYA (VILLA DE HUACAYA),otras infecciones,ira sin neumonia,2011-01-01,7,4,26,31,2,2,1,2,5,21,8,11,49,71,120
HUACHACALLA,otras infecciones,ira sin neumonia,2011-01-01,8,3,7,13,7,1,11,9,19,18,7,5,59,49,108
HUANUNI,otras infecciones,ira sin neumonia,2011-01-01,52,43,69,81,31,27,27,40,379,141,50,34,608,366,974
HUARACAJE,otras infecciones,ira sin neumonia,2011-01-01,14,13,29,22,3,7,3,7,9,14,1,1,59,64,123
HUARINA,otras infecciones,ira sin neumonia,2011-01-01,5,4,9,7,1,1,0,0,4,4,12,7,31,23,54
HUAYLLAMARCA,otras infecciones,ira sin neumonia,2011-01-01,4,5,11,15,6,0,3,1,3,5,4,9,31,35,66
HUMANATA,otras infecciones,ira sin neumonia,2011-01-01,5,2,2,2,0,2,1,0,1,6,0,0,9,12,21
ICHOCA,otras infecciones,ira sin neumonia,2011-01-01,5,7,14,13,2,2,1,4,5,10,3,0,30,36,66
ICLA,otras infecciones,ira sin neumonia,2011-01-01,23,30,60,68,5,3,7,15,18,51,9,16,122,183,305
INCAHUASI,otras infecciones,ira sin neumonia,2011-01-01,45,43,84,78,1,2,2,13,4,52,16,21,152,209,361
INGAVI (HUMAITA),otras infecciones,ira sin neumonia,2011-01-01,11,12,24,30,0,3,15,12,12,8,4,3,66,68,134
INQUISIVI,otras infecciones,ira sin neumonia,2011-01-01,17,15,35,38,2,9,5,10,18,20,7,4,84,96,180
IRUPANA (VILLA DE LANZA),otras infecciones,ira sin neumonia,2011-01-01,15,21,66,46,12,9,9,19,26,34,18,11,146,140,286
IXIAMAS,otras infecciones,ira sin neumonia,2011-01-01,29,29,48,60,1,6,2,5,12,20,1,0,93,120,213
JESUS DE MACHACA,otras infecciones,ira sin neumonia,2011-01-01,29,31,46,53,9,4,7,12,29,36,35,44,155,180,335
LA ASUNTA,otras infecciones,ira sin neumonia,2011-01-01,58,41,65,44,9,8,8,8,10,19,0,1,150,121,271
LA GUARDIA,otras infecciones,ira sin neumonia,2011-01-01,234,253,328,331,34,37,31,43,28,70,2,10,657,744,1401
LA PAZ,otras infecciones,ira sin neumonia,2011-01-01,1300,1159,1964,1775,593,619,661,697,1548,2225,533,839,6599,7314,13913
LA RIVERA,otras infecciones,ira sin neumonia,2011-01-01,2,2,4,1,1,0,0,0,7,4,4,0,18,7,25
LAGUNILLAS,otras infecciones,ira sin neumonia,2011-01-01,30,25,44,35,4,10,12,15,16,21,1,7,107,113,220
LAJA,otras infecciones,ira sin neumonia,2011-01-01,13,11,16,15,1,2,1,2,11,22,5,9,47,61,108
LAS CARRERAS,otras infecciones,ira sin neumonia,2011-01-01,8,17,15,30,3,3,13,16,18,36,8,7,65,109,174
LICOMA PAMPA,otras infecciones,ira sin neumonia,2011-01-01,5,4,7,8,1,6,3,5,3,5,6,3,25,31,56
LLALLAGUA,otras infecciones,ira sin neumonia,2011-01-01,112,113,180,118,12,4,8,15,43,75,10,18,365,343,708
LLICA,otras infecciones,ira sin neumonia,2011-01-01,7,6,12,11,8,2,13,12,29,53,10,9,79,93,172
LORETO,otras infecciones,ira sin neumonia,2011-01-01,11,8,26,24,4,2,6,6,9,10,6,2,62,52,114
LURIBAY,otras infecciones,ira sin neumonia,2011-01-01,8,12,29,35,7,10,7,20,25,54,16,17,92,148,240
MACHACAMARCA,otras infecciones,ira sin neumonia,2011-01-01,6,7,19,29,7,2,4,9,20,13,10,9,66,69,135
MACHARETI,otras infecciones,ira sin neumonia,2011-01-01,55,27,78,50,11,16,17,17,23,50,13,20,197,180,377
MAGDALENA,otras infecciones,ira sin neumonia,2011-01-01,31,11,55,52,20,25,11,14,28,47,13,8,158,157,315
MAIRANA,otras infecciones,ira sin neumonia,2011-01-01,24,19,24,29,3,2,1,10,8,7,1,7,61,74,135
MALLA,otras infecciones,ira sin neumonia,2011-01-01,2,2,12,5,3,1,7,7,21,6,1,4,46,25,71
MAPIRI,otras infecciones,ira sin neumonia,2011-01-01,42,32,65,54,25,12,18,23,26,42,19,13,195,176,371
MECAPACA,otras infecciones,ira sin neumonia,2011-01-01,8,6,14,26,3,1,7,6,16,15,4,5,52,59,111
MINEROS,otras infecciones,ira sin neumonia,2011-01-01,84,73,112,99,1,3,1,10,5,12,2,2,205,199,404
MIZQUE,otras infecciones,ira sin neumonia,2011-01-01,70,31,69,83,4,4,8,12,18,31,10,7,179,168,347
MOCOMOCO,otras infecciones,ira sin neumonia,2011-01-01,10,9,14,16,2,2,3,10,26,24,10,9,65,70,135
MOJINETE,otras infecciones,ira sin neumonia,2011-01-01,1,2,7,5,1,0,1,2,6,4,0,1,16,14,30
MOJOCOYA,otras infecciones,ira sin neumonia,2011-01-01,20,16,28,21,2,7,6,10,15,23,7,10,78,87,165
MONTEAGUDO,otras infecciones,ira sin neumonia,2011-01-01,98,79,176,192,36,47,69,77,123,152,40,52,542,599,1141
MONTERO,otras infecciones,ira sin neumonia,2011-01-01,353,300,505,426,82,77,60,68,74,144,99,105,1173,1120,2293
MORO MORO,otras infecciones,ira sin neumonia,2011-01-01,9,5,9,10,1,0,2,1,4,9,5,6,30,31,61
MOROCHATA,otras infecciones,ira sin neumonia,2011-01-01,33,33,50,44,2,0,1,0,5,4,5,2,96,83,179
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,ira sin neumonia,2011-01-01,17,13,21,9,13,19,10,16,22,17,3,0,86,74,160
NAZACARA DE PACAJES,otras infecciones,ira sin neumonia,2011-01-01,0,0,2,0,0,0,0,1,0,1,0,0,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,ira sin neumonia,2011-01-01,11,5,15,25,1,1,1,2,11,4,0,0,39,37,76
OCURI,otras infecciones,ira sin neumonia,2011-01-01,46,26,55,62,1,2,7,9,11,49,8,2,128,150,278
OKINAWA,otras infecciones,ira sin neumonia,2011-01-01,45,53,61,70,5,5,3,11,4,16,6,4,124,159,283
OMEREQUE,otras infecciones,ira sin neumonia,2011-01-01,14,16,30,19,5,3,9,9,10,20,1,4,69,71,140
ORURO,otras infecciones,ira sin neumonia,2011-01-01,621,526,890,846,312,301,380,423,864,1036,453,383,3520,3515,7035
PADCAYA,otras infecciones,ira sin neumonia,2011-01-01,50,45,99,91,43,31,78,100,109,145,20,27,399,439,838
PADILLA,otras infecciones,ira sin neumonia,2011-01-01,47,45,93,95,12,12,21,25,61,64,19,18,253,259,512
PAILON,otras infecciones,ira sin neumonia,2011-01-01,63,49,132,80,32,29,15,19,23,29,3,10,268,216,484
PALCA,otras infecciones,ira sin neumonia,2011-01-01,9,13,9,12,2,5,2,9,15,14,10,5,47,58,105
PALOS BLANCOS,otras infecciones,ira sin neumonia,2011-01-01,64,66,110,107,18,12,11,23,46,72,23,13,272,293,565
PAMPA AULLAGAS,otras infecciones,ira sin neumonia,2011-01-01,11,8,25,17,3,5,12,6,12,18,4,4,67,58,125
PAMPA GRANDE,otras infecciones,ira sin neumonia,2011-01-01,17,20,25,21,8,6,8,8,6,12,6,5,70,72,142
PAPEL PAMPA,otras infecciones,ira sin neumonia,2011-01-01,19,10,25,29,5,3,6,12,9,24,11,11,75,89,164
PASORAPA,otras infecciones,ira sin neumonia,2011-01-01,4,1,6,7,0,1,2,1,4,12,1,3,17,25,42
PATACAMAYA,otras infecciones,ira sin neumonia,2011-01-01,18,17,37,29,8,2,3,3,9,13,7,7,82,71,153
PAZÑA,otras infecciones,ira sin neumonia,2011-01-01,10,10,42,34,4,3,6,11,17,23,11,11,90,92,182
PELECHUCO,otras infecciones,ira sin neumonia,2011-01-01,9,12,10,14,0,2,7,8,22,18,3,0,51,54,105
POCOATA,otras infecciones,ira sin neumonia,2011-01-01,39,33,54,52,6,8,6,8,17,40,12,17,134,158,292
POCONA,otras infecciones,ira sin neumonia,2011-01-01,36,29,49,54,10,5,33,26,49,63,8,12,185,189,374
POJO (CBBA),otras infecciones,ira sin neumonia,2011-01-01,26,40,76,30,3,1,7,7,15,21,6,7,133,106,239
POOPO,otras infecciones,ira sin neumonia,2011-01-01,8,15,15,15,4,8,13,16,16,19,18,19,74,92,166
PORCO,otras infecciones,ira sin neumonia,2011-01-01,58,54,86,49,5,5,11,8,32,42,3,5,195,163,358
POROMA,otras infecciones,ira sin neumonia,2011-01-01,60,56,116,120,7,5,7,4,15,51,9,8,214,244,458
PORONGO,otras infecciones,ira sin neumonia,2011-01-01,24,19,48,50,18,5,7,9,18,25,3,4,118,112,230
PORTACHUELO,otras infecciones,ira sin neumonia,2011-01-01,35,36,50,40,14,8,4,12,9,19,1,3,113,118,231
PORVENIR,otras infecciones,ira sin neumonia,2011-01-01,14,15,39,22,8,7,4,6,8,2,3,2,76,54,130
POSTRER VALLE,otras infecciones,ira sin neumonia,2011-01-01,5,2,10,3,1,1,1,3,4,6,1,3,22,18,40
POTOSI,otras infecciones,ira sin neumonia,2011-01-01,710,590,1028,879,188,198,228,292,677,1049,287,379,3118,3387,6505
PRESTO,otras infecciones,ira sin neumonia,2011-01-01,17,18,44,42,0,0,1,5,13,39,4,6,79,110,189
PUCARA,otras infecciones,ira sin neumonia,2011-01-01,4,2,9,2,0,0,1,0,2,11,7,2,23,17,40
PUCARANI,otras infecciones,ira sin neumonia,2011-01-01,51,25,36,44,2,2,7,8,22,28,36,33,154,140,294
PUERTO ACOSTA,otras infecciones,ira sin neumonia,2011-01-01,10,14,13,7,0,0,1,3,3,9,4,3,31,36,67
PUERTO CARABUCO,otras infecciones,ira sin neumonia,2011-01-01,7,6,10,7,2,0,2,3,12,12,4,5,37,33,70
PUERTO GONZALO MORENO,otras infecciones,ira sin neumonia,2011-01-01,11,8,26,26,7,5,5,2,16,21,5,2,70,64,134
PUERTO PEREZ,otras infecciones,ira sin neumonia,2011-01-01,4,8,12,14,0,1,1,2,10,11,5,4,32,40,72
PUERTO QUIJARRO,otras infecciones,ira sin neumonia,2011-01-01,21,30,44,44,19,18,23,23,31,34,14,12,152,161,313
PUERTO RICO,otras infecciones,ira sin neumonia,2011-01-01,20,17,34,38,7,7,5,9,10,8,3,4,79,83,162
PUERTO SILES,otras infecciones,ira sin neumonia,2011-01-01,5,4,10,11,1,7,8,7,7,11,1,0,32,40,72
PUERTO SUAREZ,otras infecciones,ira sin neumonia,2011-01-01,33,26,50,46,13,9,10,5,14,16,4,6,124,108,232
PUERTO VILLARROEL,otras infecciones,ira sin neumonia,2011-01-01,124,139,183,165,24,16,31,29,56,63,8,9,426,421,847
PUNA,otras infecciones,ira sin neumonia,2011-01-01,49,40,76,83,16,7,12,24,32,78,26,28,211,260,471
PUNATA,otras infecciones,ira sin neumonia,2011-01-01,55,40,71,69,17,5,11,20,24,27,13,17,191,178,369
QUIABAYA,otras infecciones,ira sin neumonia,2011-01-01,4,2,12,8,2,0,4,6,9,9,13,13,44,38,82
QUILLACOLLO,otras infecciones,ira sin neumonia,2011-01-01,176,170,184,153,65,50,39,56,62,108,35,45,561,582,1143
QUIME,otras infecciones,ira sin neumonia,2011-01-01,16,8,29,21,4,3,6,8,41,18,9,3,105,61,166
QUIRUSILLAS,otras infecciones,ira sin neumonia,2011-01-01,2,0,4,5,4,3,3,4,5,6,1,1,19,19,38
RAVELO,otras infecciones,ira sin neumonia,2011-01-01,32,40,83,69,4,6,7,14,35,50,18,25,179,204,383
REYES,otras infecciones,ira sin neumonia,2011-01-01,24,26,72,79,30,30,30,19,25,26,5,6,186,186,372
RIBERALTA,otras infecciones,ira sin neumonia,2011-01-01,396,300,486,374,52,57,46,69,55,108,45,46,1080,954,2034
ROBORE,otras infecciones,ira sin neumonia,2011-01-01,43,47,119,77,18,15,11,26,20,47,9,5,220,217,437
RURRENABAQUE,otras infecciones,ira sin neumonia,2011-01-01,61,43,95,128,28,33,30,28,31,43,4,1,249,276,525
SABAYA,otras infecciones,ira sin neumonia,2011-01-01,5,5,7,4,3,2,3,3,19,14,10,4,47,32,79
SACABA,otras infecciones,ira sin neumonia,2011-01-01,208,221,351,359,68,66,83,89,86,116,34,35,830,886,1716
SACABAMBA,otras infecciones,ira sin neumonia,2011-01-01,16,4,19,16,0,0,2,5,5,7,2,8,44,40,84
SACACA,otras infecciones,ira sin neumonia,2011-01-01,89,89,121,152,8,5,6,14,29,99,3,8,256,367,623
SAIPINA,otras infecciones,ira sin neumonia,2011-01-01,29,19,32,47,7,5,9,5,11,23,3,4,91,103,194
