,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,3,5
COBIJA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,5,2,7
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,3
FERNANDEZ ALONSO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUACARETA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MIZQUE,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,4,12,16
ORURO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,4,0,4,2,12,7,19
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
TIQUIPAYA,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
VINTO,inmunoprevenibles,hepatitis viral b o c*,2022-05-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
CAMARGO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,2,4,6
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,4
FERNANDEZ ALONSO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,1,1,2,6,8
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,2,0,3,5,8
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,0,0,5,15,20
ORURO,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,3
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POROMA,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,1,0,0,0,2,0,0,0,0,0,3,3,0,0,4,1,5,6,15,10,25
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,4
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
VILLA MONTES,inmunoprevenibles,hepatitis viral b o c*,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,5,4,9
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,5,1,6
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,3,5
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,4
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,4,12,16
ORURO,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO QUIJARRO,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,2,0,0,0,0,0,1,0,0,0,0,0,1,6,0,1,4,2,5,4,13,13,26
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral b o c*,2022-07-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,5,5
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,4
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,2,6
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,0,0,5,15,20
POTOSI,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
SAN JULIAN,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,1,0,1,1,1,6,3,1,0,0,1,3,1,11,8,19
SANTIAGO DE HUARI,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,3,3,6
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,4,6
CARANAVI,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2
CARAPARI,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0,2,6,8
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,2,5
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,8,0,1,4,14,18
ORURO,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
SAN MATIAS,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,1,1,1,0,0,1,10,1,2,1,3,5,2,0,19,9,28
TIQUIPAYA,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
YAMPARAEZ,inmunoprevenibles,hepatitis viral b o c*,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,7,8
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,1,5,3,8
CULPINA,inmunoprevenibles,hepatitis viral b o c*,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,1,4
HUACAYA (VILLA DE HUACAYA),inmunoprevenibles,hepatitis viral b o c*,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
