,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
VIACHA,inmunoprevenibles,hepatitis viral a*,2022-02-01,0,0,0,0,1,1,0,0,0,0,0,0,3,3,2,1,0,3,0,2,6,10,16
VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2022-02-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
YACUIBA,inmunoprevenibles,hepatitis viral a*,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2
CAMIRI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CAPINOTA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,5,2,8,4,0,0,1,0,0,0,2,0,0,0,0,1,16,7,23
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"COLCHA ""K""",inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COMARAPA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2
COPACABANA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
EL ALTO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
FILADELFIA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
INCAHUASI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,2,3,5
MACHARETI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAIRANA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPIRI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MINEROS,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
MONTERO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,6
ORURO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
PALOS BLANCOS,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4
ROBORE,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2
SACABA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN BORJA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,3
SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,2,2,11,4,4,5,1,0,1,2,0,0,1,0,1,0,21,13,34
SANTIAGO DE HUARI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SHINAOTA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SUCRE,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARATA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TORO TORO,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,2,0,9,1,0,2,0,2,0,0,0,0,0,0,1,0,12,5,17
VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
WARNES,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
YACUIBA,inmunoprevenibles,hepatitis viral a*,2022-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3
ACHACACHI,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ALTO BENI,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
CARACOLLO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,4,1,5,5,0,1,0,0,0,1,0,0,1,0,0,0,10,8,18
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLOMI,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COMARAPA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COTOCA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3
EL ALTO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4
LA PAZ,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
MAIRANA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4
ORURO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
POTOSI,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
PUERTO QUIJARRO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
PUNATA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2022-04-01,2,0,1,0,4,1,8,11,3,4,2,3,7,7,2,7,0,1,8,8,37,42,79
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN JULIAN,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,2,6,7,9,2,0,0,1,2,3,0,0,0,0,1,0,14,19,33
SHINAOTA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3
TARATA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TARIJA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TARVITA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,1,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,5,4,9
VIACHA,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLAZON,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
VINTO,inmunoprevenibles,hepatitis viral a*,2022-04-01,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
BERMEJO,inmunoprevenibles,hepatitis viral a*,2022-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
CAMIRI,inmunoprevenibles,hepatitis viral a*,2022-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAPINOTA,inmunoprevenibles,hepatitis viral a*,2022-05-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2022-05-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
