,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
SANTA ROSA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SENA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SHINAOTA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,4,2,6
SICAYA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SORATA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,varicela,2022-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TARIJA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
TIAHUANACU,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TINGUIPAYA,inmunoprevenibles,varicela,2022-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOMAVE,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
TRINIDAD,inmunoprevenibles,varicela,2022-01-01,0,0,3,1,3,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8,16
URIONDO (A. CONCEPCION),inmunoprevenibles,varicela,2022-01-01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
URUBICHA,inmunoprevenibles,varicela,2022-01-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
UYUNI,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,2,4
VACAS,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VIACHA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,4
VILLA CHARCAS,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
VILLA MONTES,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
VILLA RIVERO,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
VILLA TUNARI,inmunoprevenibles,varicela,2022-01-01,1,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,2,8
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,varicela,2022-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
VILLAZON,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,3,3,7,10
YAMPARAEZ,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YOTALA,inmunoprevenibles,varicela,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
ANDAMARCA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARANI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BETANZOS,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAJUATA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CAPINOTA,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CARACOLLO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARANAVI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHARAGUA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHIMORE,inmunoprevenibles,varicela,2022-02-01,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2022-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CLIZA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,varicela,2022-02-01,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
COCHABAMBA,inmunoprevenibles,varicela,2022-02-01,1,0,2,1,3,4,4,4,1,1,0,0,2,1,0,0,0,0,0,0,13,11,24
COLCAPIRHUA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COLOMI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
COMARAPA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CORIPATA,inmunoprevenibles,varicela,2022-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COROICO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTAGAITA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,5,9
CUATRO CAÑADAS,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CUEVO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
EL ALTO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,4,7
EL CHORO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
EL PUENTE(STC),inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,inmunoprevenibles,varicela,2022-02-01,0,0,1,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
ENTRE RIOS TRJ,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,inmunoprevenibles,varicela,2022-02-01,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,7
EXALTACION,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
FERNANDEZ ALONSO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6
GUAYARAMERIN,inmunoprevenibles,varicela,2022-02-01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
HUANUNI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
HUARACAJE,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
INQUISIVI,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,inmunoprevenibles,varicela,2022-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA GUARDIA,inmunoprevenibles,varicela,2022-02-01,0,0,2,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,12
LA PAZ,inmunoprevenibles,varicela,2022-02-01,0,0,1,0,1,3,0,1,1,3,0,0,0,3,0,0,0,0,0,0,3,10,13
LLALLAGUA,inmunoprevenibles,varicela,2022-02-01,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LORETO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MACHARETI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
MAGDALENA,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
MAIRANA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,6,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,5,11
MAPIRI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MECAPACA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MIZQUE,inmunoprevenibles,varicela,2022-02-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MONTERO,inmunoprevenibles,varicela,2022-02-01,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),inmunoprevenibles,varicela,2022-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,7
PALCA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
PALOS BLANCOS,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,4,7
PAZÑA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POCOATA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
PORONGO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORTACHUELO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
PORVENIR,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,1,3,0,0,0,1,0,2,0,0,0,0,0,0,1,6,7
PUERTO CARABUCO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO GONZALO MORENO,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
PUERTO VILLARROEL,inmunoprevenibles,varicela,2022-02-01,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
PUNATA,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,varicela,2022-02-01,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
QUIRUSILLAS,inmunoprevenibles,varicela,2022-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
