,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUAYLLAMARCA,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,4,3,7
MONTERO,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ORURO,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2022-06-01,1,1,0,0,4,1,3,1,2,0,0,0,1,1,1,0,2,0,1,0,15,4,19
SUCRE,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2022-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CLIZA,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,1,1,0,0,4,4,8
EL ALTO,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,4
LA PAZ,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MONTERO,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2022-07-01,1,1,0,0,4,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,9,3,12
TOTORA(CBBA),inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4
CLIZA,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,3,5
COBIJA,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,3,1,1,8,4,12
ENTRE RIOS CBBA,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,3,4
HUANUNI,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,3,2,5
MONTERO,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
QUIME,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BORJA,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2022-08-01,2,1,0,0,4,4,3,1,0,3,0,0,0,2,0,1,0,1,1,2,10,15,25
SUCRE,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VINTO,inmunoprevenibles,otras hepatitis virales,2022-08-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
AIQUILE,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CLIZA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,3,2,0,1,0,0,2,0,0,1,1,0,0,0,6,4,10
COLCAPIRHUA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EL ALTO,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,0,2,0,2,3,8,11
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4,4
LA PAZ,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,4
MAPIRI,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PAILON,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3
SANTA ANA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,2,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,4,7
SUCRE,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TARABUCO,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2022-09-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ACHACACHI,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CLIZA,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,2,3,5,8
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LA PAZ,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTERO,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUNATA,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2022-10-01,1,2,1,0,6,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,12,5,17
SUCRE,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VALLEGRANDE,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
VINTO,inmunoprevenibles,otras hepatitis virales,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
COBIJA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,1,0,0,0,1,4,5,9
ENTRE RIOS CBBA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
LA GUARDIA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
MONTERO,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,2,1,7,8
ORURO,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,3,5
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
RURRENABAQUE,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,4
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,2,1,1,0,1,0,1,3,0,0,1,0,1,0,7,4,11
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TRINIDAD,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,4,1,5
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3
VINTO,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,otras hepatitis virales,2022-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
