municipality,group,variable,month,Cantidad,TOTAL
COROICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,32,32
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,498,498
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,38,38
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,23,23
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
GUANAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
GUAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,59,59
GUTIERREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,9,9
HUAYLLAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
HUMANATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
IXIAMAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
LA ASUNTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,74,74
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,68,68
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,333,333
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
LLALLAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,55,55
LURIBAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
MAGDALENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,32,32
MAIRANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
MALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
MAPIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
MECAPACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
MINEROS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,27,27
MIZQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,36,36
MOCOMOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,43,43
MONTERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,107,107
MOROCHATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
OCURI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
OKINAWA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,19,19
ORURO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,258,258
PADCAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
PADILLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
PAILON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,15,15
PALCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,12,12
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,9,9
PAZÑA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
POCOATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
POCONA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
POJO (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,8,8
POOPO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
PORCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
PORTACHUELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,20,20
POTOSI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,198,198
PUCARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,10,10
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,18,18
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,155,155
PUNA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
PUNATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,12,12
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,42,42
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
RIBERALTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,77,77
ROBORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,30,30
SACABA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,90,90
SACABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
SACACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,11,11
SAMAIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
SAN ANDRES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
SAN ANTONIO DE ESMORUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
SAN BENITO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
SAN BORJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,40,40
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,10,10
SAN CARLOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,15,15
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,41,41
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,14,14
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,11,11
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
SAN JULIAN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
SAN LUCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
SAN MATIAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,12,12
SAN PEDRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
SANTA ANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1857,1857
SANTA ROSA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,11,11
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
SHINAOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,33,33
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
SICAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
SIPE SIPE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,21,21
SOPACHUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
SORACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
SORATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
SUCRE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,71,71
TACACOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
TACOPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
TARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
TARATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,8,8
TARIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,111,111
TARVITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
TIAWANACU,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
TIPUANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,74,74
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
TOLATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
TOMAVE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
TOMINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
TRINIDAD,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,313,313
TUPIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,14,14
TURCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
UNCIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,8,8
URUBICHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
UYUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,22,22
VACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
VIACHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,55,55
VILA VILA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
VILLA MONTES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,12,12
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,149,149
VILLAZON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,32,32
VINTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,23,23
WARNES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,62,62
YACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
YACUIBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,10,10
YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
ACACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
ACHOCALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,12,12
ALCALA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
ALTO BENI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
ANZALDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,3,3
APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,17,17
ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,5,5
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,186,186
ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,27,27
AUCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
AYO AYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
BATALLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,12,12
BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,18,18
BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,10,10
BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,3,3
CAIROMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,5,5
CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
CAMARGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,7,7
CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,36,36
CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,13,13
CAQUIAVIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,9,9
CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,16,16
CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,8,8
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,20,20
CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,15,15
CHAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
CHARAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,13,13
CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
CHIMORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,46,46
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,13,13
CHUMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,5,5
CLIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,13,13
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,28,28
COCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,388,388
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,35,35
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,28,28
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,6,6
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,15,15
COLQUENCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,4,4
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,6,6
COMANCHE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,16,16
CONCEPCION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,71,71
COPACABANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,10,10
CORIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,15,15
CORO CORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,3,3
COROICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,12,12
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,37,37
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,7,7
CULPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,3,3
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,515,515
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,11,11
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,45,45
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,20,20
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,4,4
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,8,8
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,4,4
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,3,3
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,57,57
GUTIERREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,18,18
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
IXIAMAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,6,6
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,11,11
LA ASUNTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,39,39
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,73,73
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,467,467
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,4,4
LAS CARRERAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,1,1
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-02-01,2,2
