municipality,group,variable,month,Cantidad,TOTAL
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,17,17
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,3,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SAN ANDRES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,12,12
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,89,89
SANTA ROSA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,10,10
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,5,5
TOLEDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,8,8
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,4,4
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
YANACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-02-01,1,1
APOLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,3,3
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,3,3
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,34,34
COMARAPA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
CORO CORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,4,4
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,23,23
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,30,30
MECAPACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,3,3
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,4,4
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,17,17
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,19,19
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,3,3
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,4,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,65,65
SANTA ROSA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
SENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,6,6
TARATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,5,5
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,16,16
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
VILA VILA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,2,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,4,4
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,8,8
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,28,28
COMARAPA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,26,26
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,5,5
IXIAMAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,34,34
MECAPACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,10,10
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,17,17
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,16,16
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,14,14
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,3,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,10,10
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,6,6
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,5,5
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,78,78
SANTA ROSA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,3,3
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,9,9
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,10,10
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,4,4
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,1,1
YANACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-04-01,2,2
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
APOLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,5,5
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,7,7
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,27,27
CORIPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,23,23
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,8,8
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,35,35
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,3,3
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,8,8
MOROCHATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,15,15
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,2,2
PORTACHUELO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,15,15
PRESTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,2,2
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,22,22
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,3,3
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,3,3
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,10,10
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,2,2
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,3,3
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,78,78
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,2,2
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,3,3
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,3,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,14,14
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-05-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,5,5
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,8,8
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,12,12
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,32,32
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,4,4
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
DESAGUADERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,53,53
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,3,3
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,3,3
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,31,31
MACHACAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,2,2
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,2,2
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,5,5
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,19,19
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,16,16
PADILLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,20,20
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,24,24
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,6,6
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,2,2
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,4,4
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,3,3
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,100,100
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,15,15
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,6,6
VILLA CHARCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,2,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,5,5
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
YANACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,1,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,3,3
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,15,15
COLOMI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,3,3
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,3,3
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,31,31
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,40,40
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,3,3
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,2,2
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2011-07-01,2,2
