,group,variable,month,TOTALES,TOTALES,TOTALES
SIPE SIPE,mortalidad materna,muerte materna confirmada,2017-04-01,0,1,1
VILLA MONTES,mortalidad materna,muerte materna confirmada,2017-04-01,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad materna,muerte materna confirmada,2017-04-01,1,0,1
CHALLAPATA,mortalidad materna,muerte materna confirmada,2017-05-01,1,0,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-05-01,2,0,2
EL ALTO,mortalidad materna,muerte materna confirmada,2017-05-01,4,0,4
LA PAZ,mortalidad materna,muerte materna confirmada,2017-05-01,2,0,2
LAJA,mortalidad materna,muerte materna confirmada,2017-05-01,0,1,1
ORURO,mortalidad materna,muerte materna confirmada,2017-05-01,1,0,1
POTOSI,mortalidad materna,muerte materna confirmada,2017-05-01,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad materna,muerte materna confirmada,2017-05-01,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna confirmada,2017-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2017-05-01,2,0,2
TACOBAMBA,mortalidad materna,muerte materna confirmada,2017-05-01,0,1,1
TINGUIPAYA,mortalidad materna,muerte materna confirmada,2017-05-01,0,1,1
UNCIA,mortalidad materna,muerte materna confirmada,2017-05-01,0,1,1
COCAPATA,mortalidad materna,muerte materna confirmada,2017-06-01,0,1,1
EL ALTO,mortalidad materna,muerte materna confirmada,2017-06-01,1,0,1
MIZQUE,mortalidad materna,muerte materna confirmada,2017-06-01,0,1,1
RIBERALTA,mortalidad materna,muerte materna confirmada,2017-06-01,1,1,2
SACABA,mortalidad materna,muerte materna confirmada,2017-06-01,1,0,1
SACACA,mortalidad materna,muerte materna confirmada,2017-06-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2017-06-01,0,1,1
SANTA ROSA,mortalidad materna,muerte materna confirmada,2017-06-01,1,0,1
TARIJA,mortalidad materna,muerte materna confirmada,2017-06-01,1,0,1
VILLA TUNARI,mortalidad materna,muerte materna confirmada,2017-06-01,1,0,1
YUNCHARA,mortalidad materna,muerte materna confirmada,2017-06-01,0,1,1
CABEZAS,mortalidad materna,muerte materna confirmada,2017-07-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna confirmada,2017-07-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-07-01,1,0,1
EL ALTO,mortalidad materna,muerte materna confirmada,2017-07-01,0,2,2
LA PAZ,mortalidad materna,muerte materna confirmada,2017-07-01,1,0,1
RIBERALTA,mortalidad materna,muerte materna confirmada,2017-07-01,0,1,1
SAN PABLO DE LIPEZ,mortalidad materna,muerte materna confirmada,2017-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2017-07-01,2,0,2
TARIJA,mortalidad materna,muerte materna confirmada,2017-07-01,1,0,1
TIRAQUE (CBBA),mortalidad materna,muerte materna confirmada,2017-07-01,0,1,1
TORO TORO,mortalidad materna,muerte materna confirmada,2017-07-01,0,1,1
ARANI,mortalidad materna,muerte materna confirmada,2017-08-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-08-01,3,0,3
EL ALTO,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
INQUISIVI,mortalidad materna,muerte materna confirmada,2017-08-01,0,1,1
LA ASUNTA,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
LA PAZ,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
PADILLA,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
PRESTO,mortalidad materna,muerte materna confirmada,2017-08-01,0,1,1
PUNA,mortalidad materna,muerte materna confirmada,2017-08-01,0,1,1
PUNATA,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
SUCRE,mortalidad materna,muerte materna confirmada,2017-08-01,1,0,1
TINGUIPAYA,mortalidad materna,muerte materna confirmada,2017-08-01,0,1,1
BATALLAS,mortalidad materna,muerte materna confirmada,2017-09-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna confirmada,2017-09-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-09-01,1,0,1
INCAHUASI,mortalidad materna,muerte materna confirmada,2017-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2017-09-01,2,0,2
TACOPAYA,mortalidad materna,muerte materna confirmada,2017-09-01,0,1,1
TRINIDAD,mortalidad materna,muerte materna confirmada,2017-09-01,0,2,2
VIACHA,mortalidad materna,muerte materna confirmada,2017-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna confirmada,2017-10-01,0,1,1
CHALLAPATA,mortalidad materna,muerte materna confirmada,2017-10-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna confirmada,2017-10-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-10-01,0,1,1
POCOATA,mortalidad materna,muerte materna confirmada,2017-10-01,0,1,1
POTOSI,mortalidad materna,muerte materna confirmada,2017-10-01,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna confirmada,2017-10-01,0,1,1
SUCRE,mortalidad materna,muerte materna confirmada,2017-10-01,1,0,1
TRINIDAD,mortalidad materna,muerte materna confirmada,2017-10-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna confirmada,2017-11-01,0,1,1
COCAPATA,mortalidad materna,muerte materna confirmada,2017-11-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-11-01,2,0,2
COLQUECHACA,mortalidad materna,muerte materna confirmada,2017-11-01,0,1,1
EL ALTO,mortalidad materna,muerte materna confirmada,2017-11-01,2,0,2
LA PAZ,mortalidad materna,muerte materna confirmada,2017-11-01,1,0,1
RIBERALTA,mortalidad materna,muerte materna confirmada,2017-11-01,1,0,1
SUCRE,mortalidad materna,muerte materna confirmada,2017-11-01,1,0,1
TRINIDAD,mortalidad materna,muerte materna confirmada,2017-11-01,1,0,1
CABEZAS,mortalidad materna,muerte materna confirmada,2017-12-01,0,1,1
CARANAVI,mortalidad materna,muerte materna confirmada,2017-12-01,1,0,1
COCHABAMBA,mortalidad materna,muerte materna confirmada,2017-12-01,2,0,2
EL ALTO,mortalidad materna,muerte materna confirmada,2017-12-01,0,3,3
RURRENABAQUE,mortalidad materna,muerte materna confirmada,2017-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2017-12-01,1,0,1
SUCRE,mortalidad materna,muerte materna confirmada,2017-12-01,1,0,1
UNCIA,mortalidad materna,muerte materna confirmada,2017-12-01,0,1,1
