,group,variable,month,TOTALES,TOTALES,TOTALES
COBIJA,mortalidad materna,muerte materna notificada,2017-06-01,1,0,1
COCAPATA,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
MIZQUE,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
POTOSI,mortalidad materna,muerte materna notificada,2017-06-01,1,0,1
SACACA,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
TARIJA,mortalidad materna,muerte materna notificada,2017-06-01,1,0,1
TORO TORO,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
VIACHA,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
VILLA TUNARI,mortalidad materna,muerte materna notificada,2017-06-01,1,0,1
YUNCHARA,mortalidad materna,muerte materna notificada,2017-06-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna notificada,2017-07-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2017-07-01,1,0,1
SAN PABLO DE LIPEZ,mortalidad materna,muerte materna notificada,2017-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2017-07-01,2,0,2
TARIJA,mortalidad materna,muerte materna notificada,2017-07-01,1,0,1
TIRAQUE (CBBA),mortalidad materna,muerte materna notificada,2017-07-01,0,1,1
VIACHA,mortalidad materna,muerte materna notificada,2017-07-01,0,1,1
ARANI,mortalidad materna,muerte materna notificada,2017-08-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2017-08-01,3,0,3
INQUISIVI,mortalidad materna,muerte materna notificada,2017-08-01,0,1,1
LA ASUNTA,mortalidad materna,muerte materna notificada,2017-08-01,1,2,3
PADILLA,mortalidad materna,muerte materna notificada,2017-08-01,1,0,1
PRESTO,mortalidad materna,muerte materna notificada,2017-08-01,0,1,1
PUNA,mortalidad materna,muerte materna notificada,2017-08-01,0,1,1
PUNATA,mortalidad materna,muerte materna notificada,2017-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2017-08-01,3,1,4
SANTA ROSA DEL SARA,mortalidad materna,muerte materna notificada,2017-08-01,1,0,1
SUCRE,mortalidad materna,muerte materna notificada,2017-08-01,1,0,1
TINGUIPAYA,mortalidad materna,muerte materna notificada,2017-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna notificada,2017-09-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2017-09-01,1,0,1
INCAHUASI,mortalidad materna,muerte materna notificada,2017-09-01,0,1,1
POCOATA,mortalidad materna,muerte materna notificada,2017-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2017-09-01,3,0,3
TACOPAYA,mortalidad materna,muerte materna notificada,2017-09-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna notificada,2017-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna notificada,2017-10-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2017-10-01,0,1,1
COLQUECHACA,mortalidad materna,muerte materna notificada,2017-10-01,0,1,1
POTOSI,mortalidad materna,muerte materna notificada,2017-10-01,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna notificada,2017-10-01,0,1,1
SUCRE,mortalidad materna,muerte materna notificada,2017-10-01,1,0,1
VIACHA,mortalidad materna,muerte materna notificada,2017-10-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna notificada,2017-11-01,0,1,1
COCAPATA,mortalidad materna,muerte materna notificada,2017-11-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2017-11-01,2,0,2
SUCRE,mortalidad materna,muerte materna notificada,2017-11-01,1,0,1
CARANAVI,mortalidad materna,muerte materna notificada,2017-12-01,1,0,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2017-12-01,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2017-12-01,1,0,1
SUCRE,mortalidad materna,muerte materna notificada,2017-12-01,1,0,1
UNCIA,mortalidad materna,muerte materna notificada,2017-12-01,0,1,1
