,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARACOLLO,estado nutricional,sobrepeso (s),2009-01-01,1,8,1,3,1,1,13,0,16,12,28
CARANAVI,estado nutricional,sobrepeso (s),2009-01-01,30,15,9,0,9,7,3,0,51,22,73
CARAPARI,estado nutricional,sobrepeso (s),2009-01-01,9,11,16,16,9,7,2,0,36,34,70
CARIPUYO,estado nutricional,sobrepeso (s),2009-01-01,12,9,4,5,9,15,0,0,25,29,54
CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2009-01-01,3,0,2,3,2,1,0,0,7,4,11
CHALLAPATA,estado nutricional,sobrepeso (s),2009-01-01,14,10,6,8,10,5,80,0,110,23,133
CHAQUI,estado nutricional,sobrepeso (s),2009-01-01,1,0,0,0,0,2,0,0,1,2,3
CHARAGUA,estado nutricional,sobrepeso (s),2009-01-01,24,25,7,3,15,11,0,0,46,39,85
CHAYANTA,estado nutricional,sobrepeso (s),2009-01-01,2,6,5,2,7,7,0,0,14,15,29
CHIMORE,estado nutricional,sobrepeso (s),2009-01-01,11,7,1,1,2,5,6,0,20,13,33
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
CHUMA,estado nutricional,sobrepeso (s),2009-01-01,6,8,2,0,4,5,0,0,12,13,25
CLIZA,estado nutricional,sobrepeso (s),2009-01-01,13,10,16,13,19,16,0,0,48,39,87
COBIJA,estado nutricional,sobrepeso (s),2009-01-01,31,18,10,10,5,8,51,0,97,36,133
COCHABAMBA,estado nutricional,sobrepeso (s),2009-01-01,190,138,24,32,58,52,132,0,404,222,626
COLCAPIRHUA,estado nutricional,sobrepeso (s),2009-01-01,7,7,7,2,4,2,0,0,18,11,29
"COLCHA ""K""",estado nutricional,sobrepeso (s),2009-01-01,8,5,3,2,8,4,0,0,19,11,30
COLOMI,estado nutricional,sobrepeso (s),2009-01-01,4,3,0,1,0,0,35,0,39,4,43
COLPA BELGICA,estado nutricional,sobrepeso (s),2009-01-01,4,3,0,0,1,1,0,0,5,4,9
COLQUECHACA,estado nutricional,sobrepeso (s),2009-01-01,2,13,8,10,2,6,0,0,12,29,41
COLQUENCHA,estado nutricional,sobrepeso (s),2009-01-01,1,2,2,0,1,2,4,0,8,4,12
COLQUIRI,estado nutricional,sobrepeso (s),2009-01-01,14,10,6,2,7,4,0,0,27,16,43
COMANCHE,estado nutricional,sobrepeso (s),2009-01-01,0,1,0,1,0,0,2,0,2,2,4
COMARAPA,estado nutricional,sobrepeso (s),2009-01-01,26,31,2,10,19,5,0,0,47,46,93
COMBAYA,estado nutricional,sobrepeso (s),2009-01-01,3,1,0,1,0,2,0,0,3,4,7
CONCEPCION,estado nutricional,sobrepeso (s),2009-01-01,5,11,3,1,1,2,0,0,9,14,23
COPACABANA,estado nutricional,sobrepeso (s),2009-01-01,4,3,5,3,5,1,1,0,15,7,22
CORO CORO,estado nutricional,sobrepeso (s),2009-01-01,1,3,1,0,0,0,1,0,3,3,6
CORQUE,estado nutricional,sobrepeso (s),2009-01-01,3,2,0,0,0,1,0,0,3,3,6
COTAGAITA,estado nutricional,sobrepeso (s),2009-01-01,9,8,5,5,13,8,0,0,27,21,48
COTOCA,estado nutricional,sobrepeso (s),2009-01-01,54,26,18,8,23,19,9,0,104,53,157
CUATRO CAÑADAS,estado nutricional,sobrepeso (s),2009-01-01,8,11,0,3,2,2,0,0,10,16,26
CUEVO,estado nutricional,sobrepeso (s),2009-01-01,8,2,1,1,16,14,0,0,25,17,42
CULPINA,estado nutricional,sobrepeso (s),2009-01-01,4,5,1,3,11,5,0,0,16,13,29
CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,0,3,0,3,0,3
CURVA,estado nutricional,sobrepeso (s),2009-01-01,0,2,0,0,0,3,0,0,0,5,5
DESAGUADERO,estado nutricional,sobrepeso (s),2009-01-01,2,3,1,0,0,1,3,0,6,4,10
EL ALTO,estado nutricional,sobrepeso (s),2009-01-01,207,185,51,52,60,61,619,0,937,298,1235
EL CHORO,estado nutricional,sobrepeso (s),2009-01-01,1,1,0,1,0,0,1,0,2,2,4
EL PUENTE(STC),estado nutricional,sobrepeso (s),2009-01-01,10,3,6,6,10,3,0,0,26,12,38
EL PUENTE(TJA),estado nutricional,sobrepeso (s),2009-01-01,0,3,1,1,2,1,9,0,12,5,17
EL TORNO,estado nutricional,sobrepeso (s),2009-01-01,24,18,3,4,9,15,0,0,36,37,73
EL VILLAR,estado nutricional,sobrepeso (s),2009-01-01,4,6,2,2,5,9,0,0,11,17,28
ENTRE RIOS,estado nutricional,sobrepeso (s),2009-01-01,42,25,13,13,26,26,23,0,104,64,168
ENTRE RIOS,estado nutricional,sobrepeso (s),2009-01-01,18,9,5,8,8,9,2,0,33,26,59
EUCALIPTUS,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,0,3,0,3,0,3
EUREKA (SANTOS MERCADO),estado nutricional,sobrepeso (s),2009-01-01,3,0,0,1,2,2,1,0,6,3,9
EXALTACION,estado nutricional,sobrepeso (s),2009-01-01,2,3,0,0,1,1,0,0,3,4,7
FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2009-01-01,9,3,1,1,3,1,0,0,13,5,18
FILADELFIA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,0,3,0,3,0,3
GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2009-01-01,7,9,4,5,5,6,0,0,16,20,36
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2009-01-01,2,5,3,2,4,3,1,0,10,10,20
GUANAY,estado nutricional,sobrepeso (s),2009-01-01,1,1,0,0,0,0,3,0,4,1,5
GUAQUI,estado nutricional,sobrepeso (s),2009-01-01,1,0,1,0,0,0,0,0,2,0,2
GUAYARAMERIN,estado nutricional,sobrepeso (s),2009-01-01,74,61,24,29,28,23,0,0,126,113,239
GUTIERREZ,estado nutricional,sobrepeso (s),2009-01-01,35,31,15,13,27,21,0,0,77,65,142
HUACARETA,estado nutricional,sobrepeso (s),2009-01-01,8,7,5,3,10,8,1,0,24,18,42
HUACAYA (VILLA DE HUACAYA),estado nutricional,sobrepeso (s),2009-01-01,2,1,1,0,0,0,0,0,3,1,4
HUACHACALLA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,0,2,0,2,0,2
HUANUNI,estado nutricional,sobrepeso (s),2009-01-01,7,2,0,0,0,0,23,0,30,2,32
HUARACAJE,estado nutricional,sobrepeso (s),2009-01-01,6,3,1,3,8,6,0,0,15,12,27
ICHOCA,estado nutricional,sobrepeso (s),2009-01-01,5,4,6,8,4,4,1,0,16,16,32
ICLA,estado nutricional,sobrepeso (s),2009-01-01,18,14,10,20,54,62,0,0,82,96,178
INCAHUASI,estado nutricional,sobrepeso (s),2009-01-01,24,32,12,19,47,52,0,0,83,103,186
INQUISIVI,estado nutricional,sobrepeso (s),2009-01-01,2,0,1,0,0,2,0,0,3,2,5
IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2009-01-01,0,1,0,1,2,0,2,0,4,2,6
IXIAMAS,estado nutricional,sobrepeso (s),2009-01-01,5,1,0,1,0,0,0,0,5,2,7
JESUS DE MACHACA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,0,3,0,3,0,3
LA ASUNTA,estado nutricional,sobrepeso (s),2009-01-01,3,0,0,1,1,0,6,0,10,1,11
LA GUARDIA,estado nutricional,sobrepeso (s),2009-01-01,67,49,15,18,23,21,5,0,110,88,198
LA PAZ,estado nutricional,sobrepeso (s),2009-01-01,251,241,118,121,185,163,229,0,783,525,1308
LAGUNILLAS,estado nutricional,sobrepeso (s),2009-01-01,13,3,3,4,15,4,0,0,31,11,42
LAJA,estado nutricional,sobrepeso (s),2009-01-01,7,2,5,4,1,4,9,0,22,10,32
LAS CARRERAS,estado nutricional,sobrepeso (s),2009-01-01,2,0,2,0,2,3,0,0,6,3,9
LICOMA PAMPA,estado nutricional,sobrepeso (s),2009-01-01,5,2,0,3,4,3,0,0,9,8,17
LLALLAGUA,estado nutricional,sobrepeso (s),2009-01-01,9,11,0,1,3,1,0,0,12,13,25
LLICA,estado nutricional,sobrepeso (s),2009-01-01,2,2,1,0,4,1,0,0,7,3,10
LORETO,estado nutricional,sobrepeso (s),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
LURIBAY,estado nutricional,sobrepeso (s),2009-01-01,5,1,0,5,2,1,0,0,7,7,14
MACHARETI,estado nutricional,sobrepeso (s),2009-01-01,7,4,4,1,12,16,3,0,26,21,47
MAGDALENA,estado nutricional,sobrepeso (s),2009-01-01,21,9,6,0,3,4,0,0,30,13,43
MAIRANA,estado nutricional,sobrepeso (s),2009-01-01,14,12,6,6,0,3,0,0,20,21,41
MALLA,estado nutricional,sobrepeso (s),2009-01-01,0,1,2,0,7,4,0,0,9,5,14
MAPIRI,estado nutricional,sobrepeso (s),2009-01-01,19,8,1,0,1,5,0,0,21,13,34
MECAPACA,estado nutricional,sobrepeso (s),2009-01-01,3,2,0,1,2,1,0,0,5,4,9
MINEROS,estado nutricional,sobrepeso (s),2009-01-01,6,0,0,0,1,1,0,0,7,1,8
MIZQUE,estado nutricional,sobrepeso (s),2009-01-01,7,10,1,5,6,7,37,0,51,22,73
MOCOMOCO,estado nutricional,sobrepeso (s),2009-01-01,1,0,1,2,3,1,4,0,9,3,12
MOJINETE,estado nutricional,sobrepeso (s),2009-01-01,0,1,0,0,0,0,1,0,1,1,2
MOJOCOYA,estado nutricional,sobrepeso (s),2009-01-01,17,7,6,4,18,9,0,0,41,20,61
MONTEAGUDO,estado nutricional,sobrepeso (s),2009-01-01,29,40,28,20,34,24,4,0,95,84,179
MONTERO,estado nutricional,sobrepeso (s),2009-01-01,52,62,12,11,24,22,0,0,88,95,183
MORO MORO,estado nutricional,sobrepeso (s),2009-01-01,2,1,2,4,0,4,0,0,4,9,13
MOROCHATA,estado nutricional,sobrepeso (s),2009-01-01,4,3,3,3,3,5,0,0,10,11,21
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,sobrepeso (s),2009-01-01,1,0,4,0,1,2,0,0,6,2,8
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
OCURI,estado nutricional,sobrepeso (s),2009-01-01,1,3,0,1,6,0,0,0,7,4,11
OKINAWA,estado nutricional,sobrepeso (s),2009-01-01,8,8,0,1,2,3,0,0,10,12,22
OMEREQUE,estado nutricional,sobrepeso (s),2009-01-01,6,0,1,1,1,1,1,0,9,2,11
ORURO,estado nutricional,sobrepeso (s),2009-01-01,87,40,22,11,16,19,190,0,315,70,385
PADCAYA,estado nutricional,sobrepeso (s),2009-01-01,9,1,1,1,0,0,0,0,10,2,12
PADILLA,estado nutricional,sobrepeso (s),2009-01-01,19,23,16,24,50,38,0,0,85,85,170
PAILON,estado nutricional,sobrepeso (s),2009-01-01,2,3,1,0,3,4,0,0,6,7,13
PALCA,estado nutricional,sobrepeso (s),2009-01-01,4,0,3,1,0,0,10,0,17,1,18
PALOS BLANCOS,estado nutricional,sobrepeso (s),2009-01-01,18,21,3,6,5,16,7,0,33,43,76
PAMPA AULLAGAS,estado nutricional,sobrepeso (s),2009-01-01,1,2,1,0,0,0,7,0,9,2,11
PAMPA GRANDE,estado nutricional,sobrepeso (s),2009-01-01,0,2,1,1,0,1,0,0,1,4,5
PAPEL PAMPA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
PASORAPA,estado nutricional,sobrepeso (s),2009-01-01,3,0,1,1,1,2,0,0,5,3,8
PATACAMAYA,estado nutricional,sobrepeso (s),2009-01-01,6,5,1,4,7,0,0,0,14,9,23
PAZÑA,estado nutricional,sobrepeso (s),2009-01-01,3,3,5,0,0,1,0,0,8,4,12
PELECHUCO,estado nutricional,sobrepeso (s),2009-01-01,6,0,0,1,4,1,2,0,12,2,14
POCOATA,estado nutricional,sobrepeso (s),2009-01-01,9,15,14,2,9,10,0,0,32,27,59
POCONA,estado nutricional,sobrepeso (s),2009-01-01,1,2,0,1,0,0,0,0,1,3,4
POJO (CBBA),estado nutricional,sobrepeso (s),2009-01-01,3,2,1,1,1,1,0,0,5,4,9
POOPO,estado nutricional,sobrepeso (s),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
PORCO,estado nutricional,sobrepeso (s),2009-01-01,10,5,0,1,0,0,0,0,10,6,16
POROMA,estado nutricional,sobrepeso (s),2009-01-01,16,9,12,4,17,22,1,0,46,35,81
PORONGO,estado nutricional,sobrepeso (s),2009-01-01,1,3,0,1,1,1,0,0,2,5,7
PORTACHUELO,estado nutricional,sobrepeso (s),2009-01-01,1,3,5,2,5,4,0,0,11,9,20
POSTRER VALLE,estado nutricional,sobrepeso (s),2009-01-01,0,0,1,4,3,0,0,0,4,4,8
POTOSI,estado nutricional,sobrepeso (s),2009-01-01,157,119,36,35,37,37,29,0,259,191,450
PRESTO,estado nutricional,sobrepeso (s),2009-01-01,15,12,8,14,44,26,0,0,67,52,119
PUCARA,estado nutricional,sobrepeso (s),2009-01-01,3,0,2,0,1,1,0,0,6,1,7
PUCARANI,estado nutricional,sobrepeso (s),2009-01-01,6,0,1,0,0,2,4,0,11,2,13
PUERTO ACOSTA,estado nutricional,sobrepeso (s),2009-01-01,1,2,0,0,0,2,0,0,1,4,5
PUERTO CARABUCO,estado nutricional,sobrepeso (s),2009-01-01,3,3,3,0,0,1,2,0,8,4,12
PUERTO GONZALO MORENO,estado nutricional,sobrepeso (s),2009-01-01,2,1,0,0,0,1,2,0,4,2,6
PUERTO QUIJARRO,estado nutricional,sobrepeso (s),2009-01-01,25,26,3,2,1,3,4,0,33,31,64
PUERTO RICO,estado nutricional,sobrepeso (s),2009-01-01,6,6,0,5,4,4,10,0,20,15,35
PUERTO SILES,estado nutricional,sobrepeso (s),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO SUAREZ,estado nutricional,sobrepeso (s),2009-01-01,12,15,9,2,3,6,38,0,62,23,85
PUERTO VILLARROEL,estado nutricional,sobrepeso (s),2009-01-01,67,59,13,16,29,25,46,0,155,100,255
PUNA,estado nutricional,sobrepeso (s),2009-01-01,21,13,5,11,14,16,6,0,46,40,86
PUNATA,estado nutricional,sobrepeso (s),2009-01-01,8,2,1,2,0,2,74,0,83,6,89
QUILLACOLLO,estado nutricional,sobrepeso (s),2009-01-01,40,18,5,4,13,8,76,0,134,30,164
QUIME,estado nutricional,sobrepeso (s),2009-01-01,5,4,3,1,5,3,11,0,24,8,32
QUIRUSILLAS,estado nutricional,sobrepeso (s),2009-01-01,4,3,0,0,1,0,0,0,5,3,8
RAVELO,estado nutricional,sobrepeso (s),2009-01-01,5,2,0,0,4,1,0,0,9,3,12
REYES,estado nutricional,sobrepeso (s),2009-01-01,3,4,2,4,0,0,0,0,5,8,13
RIBERALTA,estado nutricional,sobrepeso (s),2009-01-01,76,68,22,15,19,12,83,0,200,95,295
ROBORE,estado nutricional,sobrepeso (s),2009-01-01,4,1,0,0,0,0,0,0,4,1,5
SABAYA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
SACABA,estado nutricional,sobrepeso (s),2009-01-01,19,13,3,2,3,5,154,0,179,20,199
SACACA,estado nutricional,sobrepeso (s),2009-01-01,39,26,7,25,29,34,0,0,75,85,160
SAIPINA,estado nutricional,sobrepeso (s),2009-01-01,14,11,5,7,1,2,1,0,21,20,41
SALINAS DE GARCI MENDOZA,estado nutricional,sobrepeso (s),2009-01-01,4,7,6,4,5,7,1,0,16,18,34
SAMAIPATA,estado nutricional,sobrepeso (s),2009-01-01,1,4,2,3,2,2,0,0,5,9,14
SAN AGUSTIN,estado nutricional,sobrepeso (s),2009-01-01,4,1,0,1,0,1,0,0,4,3,7
SAN ANDRES,estado nutricional,sobrepeso (s),2009-01-01,6,3,2,2,5,1,0,0,13,6,19
SAN ANDRES DE MACHACA,estado nutricional,sobrepeso (s),2009-01-01,1,3,0,2,0,0,0,0,1,5,6
SAN ANTONIO DE ESMORUCO,estado nutricional,sobrepeso (s),2009-01-01,0,2,1,0,0,0,0,0,1,2,3
SAN ANTONIO DE LOMERIO,estado nutricional,sobrepeso (s),2009-01-01,11,6,1,0,2,4,0,0,14,10,24
SAN BENITO,estado nutricional,sobrepeso (s),2009-01-01,1,1,2,1,2,2,4,0,9,4,13
SAN BORJA,estado nutricional,sobrepeso (s),2009-01-01,39,33,7,15,14,13,82,0,142,61,203
SAN BUENA VENTURA,estado nutricional,sobrepeso (s),2009-01-01,1,3,0,0,0,1,0,0,1,4,5
SAN CARLOS,estado nutricional,sobrepeso (s),2009-01-01,9,7,3,3,4,2,1,0,17,12,29
SAN IGNACIO,estado nutricional,sobrepeso (s),2009-01-01,8,2,0,1,0,1,2,0,10,4,14
SAN IGNACIO DE VELASCO,estado nutricional,sobrepeso (s),2009-01-01,4,7,3,1,3,2,24,0,34,10,44
SAN JAVIER(BNI),estado nutricional,sobrepeso (s),2009-01-01,0,3,2,0,0,1,0,0,2,4,6
SAN JAVIER(STC),estado nutricional,sobrepeso (s),2009-01-01,13,6,3,3,3,2,0,0,19,11,30
SAN JOAQUIN,estado nutricional,sobrepeso (s),2009-01-01,1,6,0,0,0,1,0,0,1,7,8
SAN JOSE DE CHIQUITOS,estado nutricional,sobrepeso (s),2009-01-01,10,5,3,4,3,6,0,0,16,15,31
SAN JUAN DE YAPACANI,estado nutricional,sobrepeso (s),2009-01-01,9,4,2,0,3,2,0,0,14,6,20
SAN JULIAN,estado nutricional,sobrepeso (s),2009-01-01,8,4,1,0,0,0,0,0,9,4,13
SAN LORENZO(PND),estado nutricional,sobrepeso (s),2009-01-01,3,1,0,0,1,1,0,0,4,2,6
SAN LORENZO(TJA),estado nutricional,sobrepeso (s),2009-01-01,6,7,4,3,4,3,1,0,15,13,28
SAN LUCAS,estado nutricional,sobrepeso (s),2009-01-01,13,11,3,7,9,10,0,0,25,28,53
SAN MATIAS,estado nutricional,sobrepeso (s),2009-01-01,9,2,2,1,1,0,0,0,12,3,15
SAN MIGUEL DE VELASCO,estado nutricional,sobrepeso (s),2009-01-01,0,0,2,0,0,0,2,0,4,0,4
SAN PABLO DE LIPEZ,estado nutricional,sobrepeso (s),2009-01-01,0,2,3,2,4,2,1,0,8,6,14
SAN PEDRO,estado nutricional,sobrepeso (s),2009-01-01,8,5,0,1,9,5,4,0,21,11,32
SAN PEDRO DE BUENA VISTA,estado nutricional,sobrepeso (s),2009-01-01,7,14,8,3,10,15,0,0,25,32,57
SAN PEDRO DE CURAHUARA,estado nutricional,sobrepeso (s),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE QUEMES,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,2,0,0,0,0,0,2,2
SAN PEDRO(PND),estado nutricional,sobrepeso (s),2009-01-01,2,2,0,0,0,0,0,0,2,2,4
SAN RAMON,estado nutricional,sobrepeso (s),2009-01-01,0,4,1,0,5,0,0,0,6,4,10
SAN RAMON,estado nutricional,sobrepeso (s),2009-01-01,13,13,4,0,2,1,0,0,19,14,33
SANTA ANA,estado nutricional,sobrepeso (s),2009-01-01,5,3,1,2,0,2,0,0,6,7,13
SANTA CRUZ DE LA SIERRA,estado nutricional,sobrepeso (s),2009-01-01,450,357,170,122,133,138,21,0,774,617,1391
SANTA ROSA,estado nutricional,sobrepeso (s),2009-01-01,8,6,2,2,1,1,0,0,11,9,20
SANTA ROSA DEL SARA,estado nutricional,sobrepeso (s),2009-01-01,8,5,3,0,3,3,3,0,17,8,25
SANTIAGO DE CALLAPA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,1,2,0,2,1,3
SANTIAGO DE HUARI,estado nutricional,sobrepeso (s),2009-01-01,1,0,1,2,1,1,0,0,3,3,6
SANTIAGO DE MACHACA,estado nutricional,sobrepeso (s),2009-01-01,1,2,1,0,3,1,0,0,5,3,8
SANTIVAÑES,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,3,3,3,0,6,3,9
SANTUARIO DE QUILLACAS,estado nutricional,sobrepeso (s),2009-01-01,3,0,1,1,4,3,0,0,8,4,12
SAPAHAQUI,estado nutricional,sobrepeso (s),2009-01-01,3,6,2,3,4,3,2,0,11,12,23
SENA,estado nutricional,sobrepeso (s),2009-01-01,3,0,1,3,0,1,2,0,6,4,10
SICA SICA (VILLA AROMA),estado nutricional,sobrepeso (s),2009-01-01,2,4,1,1,1,0,0,0,4,5,9
SICAYA,estado nutricional,sobrepeso (s),2009-01-01,4,2,3,0,0,0,0,0,7,2,9
SIPE SIPE,estado nutricional,sobrepeso (s),2009-01-01,30,19,1,3,5,0,0,0,36,22,58
SOPACHUY,estado nutricional,sobrepeso (s),2009-01-01,14,14,9,1,24,34,0,0,47,49,96
SORACACHI,estado nutricional,sobrepeso (s),2009-01-01,0,1,0,0,0,0,2,0,2,1,3
SORATA,estado nutricional,sobrepeso (s),2009-01-01,5,4,5,1,4,2,0,0,14,7,21
SUCRE,estado nutricional,sobrepeso (s),2009-01-01,135,134,44,39,45,50,26,0,250,223,473
TACACOMA,estado nutricional,sobrepeso (s),2009-01-01,10,5,1,1,4,1,0,0,15,7,22
TACOBAMBA,estado nutricional,sobrepeso (s),2009-01-01,6,7,4,3,4,3,0,0,14,13,27
TACOPAYA,estado nutricional,sobrepeso (s),2009-01-01,2,2,1,2,1,1,0,0,4,5,9
TAPACARI,estado nutricional,sobrepeso (s),2009-01-01,12,14,2,9,8,1,0,0,22,24,46
TARABUCO,estado nutricional,sobrepeso (s),2009-01-01,9,9,8,1,25,22,3,0,45,32,77
TARACO,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
TARATA,estado nutricional,sobrepeso (s),2009-01-01,16,1,3,2,0,4,0,0,19,7,26
TARIJA,estado nutricional,sobrepeso (s),2009-01-01,174,117,54,47,70,59,18,0,316,223,539
TARVITA,estado nutricional,sobrepeso (s),2009-01-01,17,12,15,16,50,41,7,0,89,69,158
TEOPONTE,estado nutricional,sobrepeso (s),2009-01-01,6,9,1,0,1,1,0,0,8,10,18
TIAWANACU,estado nutricional,sobrepeso (s),2009-01-01,2,2,1,2,1,1,0,0,4,5,9
TINGUIPAYA,estado nutricional,sobrepeso (s),2009-01-01,6,8,1,5,2,4,0,0,9,17,26
TIPUANI,estado nutricional,sobrepeso (s),2009-01-01,17,10,2,1,5,4,0,0,24,15,39
TIQUIPAYA,estado nutricional,sobrepeso (s),2009-01-01,0,4,0,0,1,0,0,0,1,4,5
