,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
COLQUECHACA,estado nutricional,obesidad (o),2009-01-01,0,1,0,1,0,0,0,0,0,2,2
COLQUENCHA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,2,0,2,0,2
COMARAPA,estado nutricional,obesidad (o),2009-01-01,4,6,1,1,3,2,0,0,8,9,17
COPACABANA,estado nutricional,obesidad (o),2009-01-01,3,1,0,0,0,1,0,0,3,2,5
CORO CORO,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
CORQUE,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
COTAGAITA,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
COTOCA,estado nutricional,obesidad (o),2009-01-01,4,1,1,1,3,6,0,0,8,8,16
CUATRO CAÑADAS,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
CURVA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,3,0,0,0,3,0,3
DESAGUADERO,estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,obesidad (o),2009-01-01,24,18,10,6,6,4,175,0,215,28,243
EL PUENTE(TJA),estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,2,0,2,0,2
EL TORNO,estado nutricional,obesidad (o),2009-01-01,6,5,2,0,0,0,0,0,8,5,13
EL VILLAR,estado nutricional,obesidad (o),2009-01-01,3,5,0,0,2,2,0,0,5,7,12
ENTRE RIOS,estado nutricional,obesidad (o),2009-01-01,3,1,1,0,3,1,0,0,7,2,9
ENTRE RIOS,estado nutricional,obesidad (o),2009-01-01,7,2,1,4,9,5,4,0,21,11,32
EUCALIPTUS,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),estado nutricional,obesidad (o),2009-01-01,0,0,3,0,0,1,1,0,4,1,5
EXALTACION,estado nutricional,obesidad (o),2009-01-01,0,2,0,0,0,0,0,0,0,2,2
FILADELFIA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,3,0,3,0,3
GENERAL SAAVEDRA,estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
GUANAY,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,9,0,9,0,9
GUAYARAMERIN,estado nutricional,obesidad (o),2009-01-01,21,10,4,2,4,1,0,0,29,13,42
GUTIERREZ,estado nutricional,obesidad (o),2009-01-01,1,1,1,3,2,2,0,0,4,6,10
HUACARETA,estado nutricional,obesidad (o),2009-01-01,7,1,1,1,0,1,0,0,8,3,11
HUANUNI,estado nutricional,obesidad (o),2009-01-01,2,0,0,1,0,0,11,0,13,1,14
HUARACAJE,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
ICHOCA,estado nutricional,obesidad (o),2009-01-01,5,8,0,1,5,7,0,0,10,16,26
ICLA,estado nutricional,obesidad (o),2009-01-01,4,4,0,3,3,4,0,0,7,11,18
INCAHUASI,estado nutricional,obesidad (o),2009-01-01,5,11,1,3,4,4,0,0,10,18,28
INQUISIVI,estado nutricional,obesidad (o),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
IXIAMAS,estado nutricional,obesidad (o),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
LA ASUNTA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
LA GUARDIA,estado nutricional,obesidad (o),2009-01-01,17,6,1,1,2,3,0,0,20,10,30
LA PAZ,estado nutricional,obesidad (o),2009-01-01,43,34,10,12,16,12,85,0,154,58,212
LAGUNILLAS,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,2,0,0,0,2,0,2
LAJA,estado nutricional,obesidad (o),2009-01-01,1,2,0,1,0,0,5,0,6,3,9
LAS CARRERAS,estado nutricional,obesidad (o),2009-01-01,2,0,0,0,0,0,0,0,2,0,2
LICOMA PAMPA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,2,0,2,0,2
LLICA,estado nutricional,obesidad (o),2009-01-01,1,2,0,0,0,0,0,0,1,2,3
LURIBAY,estado nutricional,obesidad (o),2009-01-01,4,1,2,1,0,0,0,0,6,2,8
MACHARETI,estado nutricional,obesidad (o),2009-01-01,4,4,2,1,1,3,2,0,9,8,17
MAGDALENA,estado nutricional,obesidad (o),2009-01-01,4,0,0,0,0,1,0,0,4,1,5
MAIRANA,estado nutricional,obesidad (o),2009-01-01,1,2,0,0,2,0,0,0,3,2,5
MALLA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
MAPIRI,estado nutricional,obesidad (o),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
MECAPACA,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,0,1,0,0,1,2,3
MIZQUE,estado nutricional,obesidad (o),2009-01-01,1,2,1,0,1,1,26,0,29,3,32
MOCOMOCO,estado nutricional,obesidad (o),2009-01-01,0,1,0,0,0,3,1,0,1,4,5
MOJOCOYA,estado nutricional,obesidad (o),2009-01-01,0,2,2,0,1,3,0,0,3,5,8
MONTEAGUDO,estado nutricional,obesidad (o),2009-01-01,12,2,3,2,8,6,1,0,24,10,34
MONTERO,estado nutricional,obesidad (o),2009-01-01,7,0,2,3,1,3,0,0,10,6,16
MORO MORO,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,1,0,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
OCURI,estado nutricional,obesidad (o),2009-01-01,1,0,0,1,0,1,0,0,1,2,3
OMEREQUE,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
ORURO,estado nutricional,obesidad (o),2009-01-01,4,2,0,1,1,1,51,0,56,4,60
PADILLA,estado nutricional,obesidad (o),2009-01-01,16,9,4,3,9,1,0,0,29,13,42
PAILON,estado nutricional,obesidad (o),2009-01-01,1,0,1,1,0,2,0,0,2,3,5
PALCA,estado nutricional,obesidad (o),2009-01-01,2,0,1,0,0,0,1,0,4,0,4
PALOS BLANCOS,estado nutricional,obesidad (o),2009-01-01,0,0,0,2,2,0,0,0,2,2,4
PAMPA AULLAGAS,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
PAZÑA,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
PELECHUCO,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
POCOATA,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,0,1,0,0,1,2,3
POJO (CBBA),estado nutricional,obesidad (o),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
POOPO,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
POROMA,estado nutricional,obesidad (o),2009-01-01,7,7,2,0,7,3,0,0,16,10,26
PORTACHUELO,estado nutricional,obesidad (o),2009-01-01,3,0,1,0,4,0,0,0,8,0,8
PORVENIR,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
POTOSI,estado nutricional,obesidad (o),2009-01-01,9,10,3,2,6,1,16,0,34,13,47
PRESTO,estado nutricional,obesidad (o),2009-01-01,2,1,2,1,6,4,0,0,10,6,16
PUCARANI,estado nutricional,obesidad (o),2009-01-01,0,1,1,0,1,1,6,0,8,2,10
PUERTO GONZALO MORENO,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,0,0,1,0,2,1,3
PUERTO QUIJARRO,estado nutricional,obesidad (o),2009-01-01,3,0,1,1,0,1,0,0,4,2,6
PUERTO RICO,estado nutricional,obesidad (o),2009-01-01,3,0,0,0,0,0,5,0,8,0,8
PUERTO SUAREZ,estado nutricional,obesidad (o),2009-01-01,8,3,3,3,4,0,24,0,39,6,45
PUERTO VILLARROEL,estado nutricional,obesidad (o),2009-01-01,8,3,2,0,3,3,39,0,52,6,58
PUNA,estado nutricional,obesidad (o),2009-01-01,5,8,1,1,2,0,0,0,8,9,17
PUNATA,estado nutricional,obesidad (o),2009-01-01,0,1,0,0,0,0,34,0,34,1,35
QUILLACOLLO,estado nutricional,obesidad (o),2009-01-01,3,4,7,0,2,1,20,0,32,5,37
QUIME,estado nutricional,obesidad (o),2009-01-01,2,0,1,1,0,2,4,0,7,3,10
RAVELO,estado nutricional,obesidad (o),2009-01-01,2,0,0,0,0,0,0,0,2,0,2
REYES,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
RIBERALTA,estado nutricional,obesidad (o),2009-01-01,6,4,4,1,0,3,24,0,34,8,42
SACABA,estado nutricional,obesidad (o),2009-01-01,2,3,1,1,0,5,53,0,56,9,65
SACACA,estado nutricional,obesidad (o),2009-01-01,10,6,1,2,3,6,0,0,14,14,28
SAIPINA,estado nutricional,obesidad (o),2009-01-01,8,4,3,0,2,1,0,0,13,5,18
SALINAS DE GARCI MENDOZA,estado nutricional,obesidad (o),2009-01-01,1,0,0,1,6,3,1,0,8,4,12
SAN ANDRES,estado nutricional,obesidad (o),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES DE MACHACA,estado nutricional,obesidad (o),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN BENITO,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN BORJA,estado nutricional,obesidad (o),2009-01-01,1,2,1,1,0,0,34,0,36,3,39
SAN BUENA VENTURA,estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN CARLOS,estado nutricional,obesidad (o),2009-01-01,1,1,0,2,0,0,0,0,1,3,4
SAN IGNACIO DE VELASCO,estado nutricional,obesidad (o),2009-01-01,0,2,0,0,0,0,7,0,7,2,9
SAN JAVIER(STC),estado nutricional,obesidad (o),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN JOAQUIN,estado nutricional,obesidad (o),2009-01-01,2,0,0,0,0,0,0,0,2,0,2
SAN JUAN DE YAPACANI,estado nutricional,obesidad (o),2009-01-01,3,2,0,0,1,1,0,0,4,3,7
SAN JULIAN,estado nutricional,obesidad (o),2009-01-01,0,0,0,2,0,0,0,0,0,2,2
SAN LORENZO(TJA),estado nutricional,obesidad (o),2009-01-01,3,0,0,0,0,0,1,0,4,0,4
SAN LUCAS,estado nutricional,obesidad (o),2009-01-01,3,3,0,1,1,1,0,0,4,5,9
SAN MATIAS,estado nutricional,obesidad (o),2009-01-01,1,1,0,2,0,1,0,0,1,4,5
SAN MIGUEL DE VELASCO,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN PEDRO,estado nutricional,obesidad (o),2009-01-01,0,1,0,0,0,0,1,0,1,1,2
SAN PEDRO DE BUENA VISTA,estado nutricional,obesidad (o),2009-01-01,3,3,3,1,1,2,0,0,7,6,13
SAN PEDRO(PND),estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN RAMON,estado nutricional,obesidad (o),2009-01-01,0,0,1,1,0,1,0,0,1,2,3
SANTA ANA,estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,estado nutricional,obesidad (o),2009-01-01,63,34,21,16,36,31,9,0,129,81,210
SANTA ROSA,estado nutricional,obesidad (o),2009-01-01,5,16,1,2,2,1,0,0,8,19,27
SANTA ROSA DEL SARA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,estado nutricional,obesidad (o),2009-01-01,1,0,0,0,2,1,0,0,3,1,4
SANTIVAÑES,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,estado nutricional,obesidad (o),2009-01-01,2,2,0,0,0,0,0,0,2,2,4
SAPAHAQUI,estado nutricional,obesidad (o),2009-01-01,3,1,0,0,0,0,0,0,3,1,4
SICA SICA (VILLA AROMA),estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,1,1,0,0,1,1,2
SOPACHUY,estado nutricional,obesidad (o),2009-01-01,0,0,0,3,2,1,0,0,2,4,6
SUCRE,estado nutricional,obesidad (o),2009-01-01,25,17,3,4,9,4,4,0,41,25,66
TACOBAMBA,estado nutricional,obesidad (o),2009-01-01,0,0,1,2,2,1,0,0,3,3,6
TAPACARI,estado nutricional,obesidad (o),2009-01-01,1,1,1,1,0,0,0,0,2,2,4
TARABUCO,estado nutricional,obesidad (o),2009-01-01,3,0,1,0,4,6,1,0,9,6,15
TARATA,estado nutricional,obesidad (o),2009-01-01,1,0,1,0,0,0,0,0,2,0,2
TARIJA,estado nutricional,obesidad (o),2009-01-01,4,2,0,2,0,0,7,0,11,4,15
TARVITA,estado nutricional,obesidad (o),2009-01-01,9,8,0,1,4,3,0,0,13,12,25
TIPUANI,estado nutricional,obesidad (o),2009-01-01,1,3,0,0,0,0,0,0,1,3,4
TIQUIPAYA,estado nutricional,obesidad (o),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
TIRAQUE (CBBA),estado nutricional,obesidad (o),2009-01-01,3,2,0,0,0,0,13,0,16,2,18
TOMAVE,estado nutricional,obesidad (o),2009-01-01,0,0,1,0,0,0,3,0,4,0,4
TOMINA,estado nutricional,obesidad (o),2009-01-01,3,2,0,0,7,1,0,0,10,3,13
TOTORA(CBBA),estado nutricional,obesidad (o),2009-01-01,0,0,1,1,0,0,1,0,2,1,3
TRINIDAD,estado nutricional,obesidad (o),2009-01-01,6,10,1,4,8,6,47,0,62,20,82
TUPIZA,estado nutricional,obesidad (o),2009-01-01,9,3,2,2,3,0,9,0,23,5,28
UNCIA,estado nutricional,obesidad (o),2009-01-01,0,1,1,0,2,0,0,0,3,1,4
URIONDO (A. CONCEPCION),estado nutricional,obesidad (o),2009-01-01,0,0,1,0,2,2,0,0,3,2,5
VACAS,estado nutricional,obesidad (o),2009-01-01,0,0,1,0,0,0,3,0,4,0,4
VALLEGRANDE,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,2,0,1,0,3,0,3
VIACHA,estado nutricional,obesidad (o),2009-01-01,0,2,1,1,1,3,0,0,2,6,8
VILA VILA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
VILLA MONTES,estado nutricional,obesidad (o),2009-01-01,3,0,1,0,0,2,0,0,4,2,6
VILLA SERRANO,estado nutricional,obesidad (o),2009-01-01,17,2,4,0,4,4,0,0,25,6,31
VILLA TUNARI,estado nutricional,obesidad (o),2009-01-01,6,3,2,3,7,2,4,0,19,8,27
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,obesidad (o),2009-01-01,1,0,1,1,1,1,0,0,3,2,5
VILLAZON,estado nutricional,obesidad (o),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
VITICHI,estado nutricional,obesidad (o),2009-01-01,1,0,0,0,0,0,1,0,2,0,2
WARNES,estado nutricional,obesidad (o),2009-01-01,2,7,0,0,0,1,0,0,2,8,10
YACUIBA,estado nutricional,obesidad (o),2009-01-01,1,0,1,0,1,0,31,0,34,0,34
YAMPARAEZ,estado nutricional,obesidad (o),2009-01-01,3,1,2,0,4,4,0,0,9,5,14
YAPACANI,estado nutricional,obesidad (o),2009-01-01,10,5,4,3,3,1,0,0,17,9,26
YOTALA,estado nutricional,obesidad (o),2009-01-01,1,0,0,1,0,2,0,0,1,3,4
YUNCHARA,estado nutricional,obesidad (o),2009-01-01,0,0,0,0,0,0,1,0,1,0,1
ZUDAÑEZ,estado nutricional,obesidad (o),2009-01-01,0,1,0,1,3,0,0,0,3,2,5
ACHACACHI,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,1,0,0,0,1,1
AIQUILE,estado nutricional,obesidad (o),2009-02-01,6,8,0,1,3,2,2,0,11,11,22
ALALAY,estado nutricional,obesidad (o),2009-02-01,1,1,0,0,6,2,0,0,7,3,10
ALCALA,estado nutricional,obesidad (o),2009-02-01,0,2,0,1,1,1,0,0,1,4,5
ANCORAIMES,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,1,0,0,0,2,0,2
APOLO,estado nutricional,obesidad (o),2009-02-01,0,2,0,0,0,2,3,0,3,4,7
ARAMPAMPA,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,0,0,0,0,1,0,1
ARANI,estado nutricional,obesidad (o),2009-02-01,2,0,0,0,0,1,0,0,2,1,3
ARQUE,estado nutricional,obesidad (o),2009-02-01,7,4,0,0,0,0,0,0,7,4,11
ASCENCION DE GUARAYOS,estado nutricional,obesidad (o),2009-02-01,6,2,3,4,5,4,0,0,14,10,24
ATOCHA,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,2,0,2,0,2
AYO AYO,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,obesidad (o),2009-02-01,2,0,2,0,0,0,0,0,4,0,4
AZURDUY,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,1,1,0,0,2,1,3
BATALLAS,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,0,0,1,0,2,0,2
BAURES,estado nutricional,obesidad (o),2009-02-01,2,0,0,0,0,0,0,0,2,0,2
BERMEJO,estado nutricional,obesidad (o),2009-02-01,1,1,0,1,0,0,5,0,6,2,8
BETANZOS,estado nutricional,obesidad (o),2009-02-01,3,0,0,1,1,0,3,0,7,1,8
BOLPEBRA,estado nutricional,obesidad (o),2009-02-01,2,0,1,0,0,0,1,0,4,0,4
CABEZAS,estado nutricional,obesidad (o),2009-02-01,2,2,1,0,1,1,0,0,4,3,7
CAIROMA,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,1,0,1,0,1
"CAIZA ""D""",estado nutricional,obesidad (o),2009-02-01,1,1,0,0,0,0,0,0,1,1,2
CAJUATA,estado nutricional,obesidad (o),2009-02-01,0,0,1,0,1,1,3,0,5,1,6
CALACOTO,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,1,1,0,0,1,1,2
CAMARGO,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,2,1,3,0,5,1,6
CAMATAQUI (C. VILLA ABECIA),estado nutricional,obesidad (o),2009-02-01,0,0,0,0,1,0,0,0,1,0,1
CAMIRI,estado nutricional,obesidad (o),2009-02-01,5,2,1,2,2,2,1,0,9,6,15
CAPINOTA,estado nutricional,obesidad (o),2009-02-01,0,2,0,0,0,0,0,0,0,2,2
CAQUIAVIRI,estado nutricional,obesidad (o),2009-02-01,1,1,0,1,0,0,1,0,2,2,4
CARACOLLO,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,5,0,5,0,5
CARANAVI,estado nutricional,obesidad (o),2009-02-01,5,0,1,1,0,0,1,0,7,1,8
CARAPARI,estado nutricional,obesidad (o),2009-02-01,3,3,3,3,1,3,0,0,7,9,16
CARIPUYO,estado nutricional,obesidad (o),2009-02-01,4,2,1,2,0,3,0,0,5,7,12
CARMEN RIVERO TORREZ,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,obesidad (o),2009-02-01,3,2,0,0,2,1,25,0,30,3,33
CHARAGUA,estado nutricional,obesidad (o),2009-02-01,6,1,1,0,0,0,0,0,7,1,8
CHAYANTA,estado nutricional,obesidad (o),2009-02-01,1,1,0,0,0,0,0,0,1,1,2
CHIMORE,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,3,0,3,0,3
CHUMA,estado nutricional,obesidad (o),2009-02-01,2,3,0,0,1,4,0,0,3,7,10
CLIZA,estado nutricional,obesidad (o),2009-02-01,3,0,1,2,3,1,0,0,7,3,10
COBIJA,estado nutricional,obesidad (o),2009-02-01,2,0,1,0,3,2,13,0,19,2,21
COCHABAMBA,estado nutricional,obesidad (o),2009-02-01,6,8,4,4,3,5,49,0,62,17,79
"COLCHA ""K""",estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,1,0,0,0,1,1
COLOMI,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,2,0,2,0,2
COLPA BELGICA,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,1,0,0,0,1,0,1
COLQUECHACA,estado nutricional,obesidad (o),2009-02-01,0,0,1,0,0,0,0,0,1,0,1
COLQUENCHA,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,0,0,2,0,3,0,3
COMANCHE,estado nutricional,obesidad (o),2009-02-01,0,0,1,0,1,0,0,0,2,0,2
COMARAPA,estado nutricional,obesidad (o),2009-02-01,8,6,1,0,2,4,0,0,11,10,21
COPACABANA,estado nutricional,obesidad (o),2009-02-01,1,1,0,0,3,0,0,0,4,1,5
CORIPATA,estado nutricional,obesidad (o),2009-02-01,2,1,0,0,0,0,14,0,16,1,17
CORO CORO,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,1,0,1,0,1
COTAGAITA,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,0,0,0,0,1,0,1
COTOCA,estado nutricional,obesidad (o),2009-02-01,5,1,1,1,4,2,8,0,18,4,22
CULPINA,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,0,0,0,0,1,0,1
CURAHUARA DE CARANGAS,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CURVA,estado nutricional,obesidad (o),2009-02-01,1,0,0,0,0,0,0,0,1,0,1
DESAGUADERO,estado nutricional,obesidad (o),2009-02-01,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,estado nutricional,obesidad (o),2009-02-01,19,12,9,3,4,6,134,0,166,21,187
EL PUENTE(STC),estado nutricional,obesidad (o),2009-02-01,2,0,0,0,0,2,0,0,2,2,4
EL PUENTE(TJA),estado nutricional,obesidad (o),2009-02-01,0,1,1,0,1,1,0,0,2,2,4
EL TORNO,estado nutricional,obesidad (o),2009-02-01,3,5,1,1,0,0,0,0,4,6,10
EL VILLAR,estado nutricional,obesidad (o),2009-02-01,0,2,0,0,0,0,0,0,0,2,2
ENTRE RIOS,estado nutricional,obesidad (o),2009-02-01,4,4,0,5,6,2,13,0,23,11,34
ENTRE RIOS,estado nutricional,obesidad (o),2009-02-01,3,0,1,0,1,0,0,0,5,0,5
EXALTACION,estado nutricional,obesidad (o),2009-02-01,0,1,0,0,0,0,0,0,0,1,1
