,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
PORVENIR,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
POTOSI,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,12,0,12,0,12
PRESTO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
PUERTO CARABUCO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO QUIJARRO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,4,0,4,0,4
PUERTO SUAREZ,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,6,0,6,0,6
PUERTO VILLARROEL,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,4,0,4,0,4
PUNATA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,8,0,8,0,8
QUILLACOLLO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,7,0,7,0,7
QUIME,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,5,0,5,0,5
RIBERALTA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,16,0,16,0,16
SABAYA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SACABA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,46,0,46,0,46
SAN ANDRES DE MACHACA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN BORJA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,13,0,13,0,13
SAN CARLOS,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN MIGUEL DE VELASCO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,8,0,8,0,8
SANTA ROSA DEL SARA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SANTIAGO DE HUARI,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SANTIVAÑES,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
SORACACHI,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,4,0,4,0,4
SUCRE,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,19,0,19,0,19
TARVITA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,8,0,8,0,8
TINGUIPAYA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,5,0,5,0,5
TIRAQUE (CBBA),estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,7,0,7,0,7
TOMAVE,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,3,0,3,0,3
TUPIZA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,8,0,8,0,8
TURCO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
VACAS,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,3,0,3,0,3
VALLEGRANDE,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
VIACHA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
VILLA SERRANO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
VILLAZON,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
VINTO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,2,0,2,0,2
YACO,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,1,0,1,0,1
YACUIBA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,10,0,10,0,10
YUNCHARA,estado nutricional,desnutrida,2009-01-01,0,0,0,0,0,0,5,0,5,0,5
AIQUILE,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,23,0,23,0,23
ANTEQUERA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
APOLO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,6,0,6,0,6
ARQUE,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,5,0,5,0,5
AUCAPATA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
BATALLAS,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
BETANZOS,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,7,0,7,0,7
BUENA VISTA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
CAJUATA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
CALACOTO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CAPINOTA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
CARACOLLO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CATACORA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CHARAÑA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CHIMORE,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
CHUMA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
COBIJA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,8,0,8,0,8
COCHABAMBA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,17,0,17,0,17
COLOMI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
COLQUIRI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
COMANCHE,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
CORO CORO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
COTAGAITA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,93,0,93,0,93
EL CHORO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,8,0,8,0,8
EUCALIPTUS,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
GUANAY,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,4,0,4,0,4
GUAYARAMERIN,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
HUANUNI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
ICHOCA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
JESUS DE MACHACA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
LA ASUNTA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
LA GUARDIA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
LA PAZ,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,41,0,41,0,41
MACHARETI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,4,0,4,0,4
MONTEAGUDO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
MOROCHATA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,5,0,5,0,5
ORURO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,40,0,40,0,40
PAZÑA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
POCOATA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,7,0,7,0,7
POTOSI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,8,0,8,0,8
PUERTO ACOSTA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
PUERTO CARABUCO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
PUERTO QUIJARRO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
PUERTO SUAREZ,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,5,0,5,0,5
PUERTO VILLARROEL,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,24,0,24,0,24
PUNA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
PUNATA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,10,0,10,0,10
QUILLACOLLO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,9,0,9,0,9
QUIME,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,5,0,5,0,5
RIBERALTA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,14,0,14,0,14
SACABA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,51,0,51,0,51
SALINAS DE GARCI MENDOZA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
SAN BENITO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
SAN BORJA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,13,0,13,0,13
SAN IGNACIO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
SAN PEDRO(PND),estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
SANTA ROSA DEL SARA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
TACOPAYA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
TARIJA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
TARVITA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,6,0,6,0,6
TINGUIPAYA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,4,0,4,0,4
TIRAQUE (CBBA),estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,33,0,33,0,33
TOMAVE,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,2,0,2,0,2
TRIGAL,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
TUPIZA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,7,0,7,0,7
VACAS,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
VILLA SERRANO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
VILLA TUNARI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
YACO,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
YACUIBA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,13,0,13,0,13
YAPACANI,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,1,0,1,0,1
YUNCHARA,estado nutricional,desnutrida,2009-02-01,0,0,0,0,0,0,3,0,3,0,3
AIQUILE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,14,0,14,0,14
ANTEQUERA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
ARQUE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,8,0,8,0,8
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,8,0,8,0,8
BATALLAS,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
BETANZOS,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,7,0,7,0,7
BOLPEBRA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
"CAIZA ""D""",estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
CAJUATA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
CALACOTO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
CALAMARCA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
CAMIRI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
CAPINOTA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
CAQUIAVIRI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
CARACOLLO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
CARMEN RIVERO TORREZ,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,25,0,25,0,25
CHARAGUA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,6,0,6,0,6
CHIMORE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
CLIZA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
COCHABAMBA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,15,0,15,0,15
COLOMI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,6,0,6,0,6
COLQUIRI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
CORO CORO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
CORQUE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,110,0,110,0,110
ENTRE RIOS,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
HUAYLLAMARCA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
ICHOCA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
INQUISIVI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,6,0,6,0,6
LA ASUNTA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
LA GUARDIA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
LA PAZ,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,30,0,30,0,30
LAJA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
LLICA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
MACHARETI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
MOCOMOCO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
OMEREQUE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
ORURO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,60,0,60,0,60
PADILLA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
PALOS BLANCOS,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
PASORAPA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
PAZÑA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
POCOATA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,7,0,7,0,7
POJO (CBBA),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
POROMA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
POSTRER VALLE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
POTOSI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,37,0,37,0,37
PUCARANI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO ACOSTA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
PUERTO QUIJARRO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,7,0,7,0,7
PUERTO SUAREZ,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
PUERTO VILLARROEL,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,27,0,27,0,27
PUNA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
PUNATA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,22,0,22,0,22
QUIME,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,9,0,9,0,9
RIBERALTA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,11,0,11,0,11
SABAYA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SACABA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,72,0,72,0,72
SALINAS DE GARCI MENDOZA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
SAN BORJA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,17,0,17,0,17
SAN BUENA VENTURA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,12,0,12,0,12
SAN CARLOS,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
SAN IGNACIO DE VELASCO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,3,0,3,0,3
SAN MIGUEL DE VELASCO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SANTA ROSA DEL SARA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
SANTIAGO DE HUARI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SORACACHI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
SUCRE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,18,0,18,0,18
TAPACARI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
TARABUCO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
TARIJA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
TARVITA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
TINGUIPAYA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,4,0,4,0,4
TIPUANI,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,5,0,5,0,5
TIRAQUE (CBBA),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,46,0,46,0,46
TITO YUPANQUI (PARQUIPUJIO),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
TOMAVE,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
TUPIZA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,16,0,16,0,16
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
VILLAZON,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,1,0,1,0,1
YACO,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
YACUIBA,estado nutricional,desnutrida,2009-03-01,0,0,0,0,0,0,2,0,2,0,2
ACHOCALLA,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,2,0,2,0,2
ANDAMARCA,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,1,0,1,0,1
ANTEQUERA,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,2,0,2,0,2
APOLO,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,1,0,1,0,1
ARQUE,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,11,0,11,0,11
ATOCHA,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,1,0,1,0,1
BERMEJO,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,3,0,3,0,3
BETANZOS,estado nutricional,desnutrida,2009-04-01,0,0,0,0,0,0,5,0,5,0,5
