,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CHIMORE,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,1,1,1,0,0,0,2,3,5
CHUMA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,2,0,0,0,0,0,2,2
CLIZA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
COBIJA,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,3,1,0,1,0,0,4,3,7
COCHABAMBA,estado nutricional,desnutricion moderada (m),2009-01-01,17,19,52,50,17,36,0,0,86,105,191
COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2009-01-01,1,2,1,1,0,0,0,0,2,3,5
"COLCHA ""K""",estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
COLOMI,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,2,0,0,0,0,1,2,3
COLQUECHACA,estado nutricional,desnutricion moderada (m),2009-01-01,5,6,8,5,1,1,0,0,14,12,26
COLQUENCHA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
COLQUIRI,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,3,1,0,1,0,0,4,2,6
COMARAPA,estado nutricional,desnutricion moderada (m),2009-01-01,9,7,2,1,2,5,0,0,13,13,26
COMBAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
CONCEPCION,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,2,1,0,0,3,1,4
CORO CORO,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,1,0,0,0,0,0,2,1,3
COTAGAITA,estado nutricional,desnutricion moderada (m),2009-01-01,2,3,0,0,1,0,0,0,3,3,6
COTOCA,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,1,6,2,3,0,0,5,10,15
CUATRO CAÑADAS,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
CUEVO,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,0,0,0,0,0,0,0,2,2
CULPINA,estado nutricional,desnutricion moderada (m),2009-01-01,2,2,2,2,0,3,0,0,4,7,11
CURAHUARA DE CARANGAS,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
CURVA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion moderada (m),2009-01-01,42,24,16,15,8,17,0,0,66,56,122
EL CHORO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,3,3,3,3,0,0,6,6,12
EL PUENTE(TJA),estado nutricional,desnutricion moderada (m),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
EL TORNO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,2,2,4,0,0,4,6,10
EL VILLAR,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
ENTRE RIOS,estado nutricional,desnutricion moderada (m),2009-01-01,2,2,1,3,7,0,0,0,10,5,15
ENTRE RIOS,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
EUCALIPTUS,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
FERNANDEZ ALONSO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
GENERAL SAAVEDRA,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,1,0,0,0,0,0,2,1,3
GUANAY,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,0,2,1,0,0,4,1,5
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2009-01-01,1,2,1,2,0,5,0,0,2,9,11
GUTIERREZ,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,7,4,5,0,0,6,12,18
HUACARETA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,1,0,2,0,0,0,4,0,4
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,1,0,0,1,1,2
HUANUNI,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,1,0,0,0,0,0,2,1,3
HUARACAJE,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,2,0,0,0,2,2
ICLA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,2,0,0,1,2,3
INCAHUASI,estado nutricional,desnutricion moderada (m),2009-01-01,0,3,1,3,5,3,0,0,6,9,15
INGAVI (HUMAITA),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,1,0,0,1,1,2
LA ASUNTA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,1,1,1,0,0,1,3,4
LA GUARDIA,estado nutricional,desnutricion moderada (m),2009-01-01,2,4,3,2,2,2,0,0,7,8,15
LA PAZ,estado nutricional,desnutricion moderada (m),2009-01-01,29,16,11,22,9,9,0,0,49,47,96
LAGUNILLAS,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,1,0,0,0,0,1,1,2
LAJA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,1,0,0,0,0,0,1,1,2
LLALLAGUA,estado nutricional,desnutricion moderada (m),2009-01-01,3,1,2,5,3,2,0,0,8,8,16
LORETO,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
LURIBAY,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,1,0,0,0,0,0,1,1,2
MACHACAMARCA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
MACHARETI,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
MAGDALENA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
MAPIRI,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,2,5,4,1,0,0,7,7,14
MECAPACA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
MIZQUE,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,4,7,3,8,0,0,8,16,24
MOJOCOYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,1,0,1,1,0,0,2,3,5
MONTEAGUDO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,0,2,0,0,0,4,0,4
MONTERO,estado nutricional,desnutricion moderada (m),2009-01-01,12,9,3,2,6,4,0,0,21,15,36
MOROCHATA,estado nutricional,desnutricion moderada (m),2009-01-01,4,3,4,8,2,9,0,0,10,20,30
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
OCURI,estado nutricional,desnutricion moderada (m),2009-01-01,5,4,12,9,8,1,0,0,25,14,39
OKINAWA,estado nutricional,desnutricion moderada (m),2009-01-01,1,2,1,1,1,1,0,0,3,4,7
OMEREQUE,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
ORURO,estado nutricional,desnutricion moderada (m),2009-01-01,5,9,8,3,4,4,0,0,17,16,33
PADCAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
PAILON,estado nutricional,desnutricion moderada (m),2009-01-01,3,3,0,2,0,0,0,0,3,5,8
PALCA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,1,4,0,0,2,4,6
PALOS BLANCOS,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,1,0,2,0,0,0,3,1,4
PAPEL PAMPA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
PASORAPA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,4,4,0,0,5,4,9
PATACAMAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,2,0,0,0,2,0,2
PAZÑA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
PELECHUCO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,0,0,0,0,0,2,0,2
POCOATA,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,4,5,2,4,0,0,8,10,18
POCONA,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,3,7,5,6,0,0,8,15,23
POJO (CBBA),estado nutricional,desnutricion moderada (m),2009-01-01,2,2,1,3,2,0,0,0,5,5,10
PORCO,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,1,0,0,0,0,1,1,2
POROMA,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,6,7,4,13,0,0,12,21,33
PORONGO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,1,0,0,0,0,1,1,2
PORVENIR,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
POSTRER VALLE,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
POTOSI,estado nutricional,desnutricion moderada (m),2009-01-01,4,2,6,8,3,6,0,0,13,16,29
PRESTO,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,0,2,0,1,0,0,2,3,5
PUCARANI,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
PUERTO CARABUCO,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
PUERTO GONZALO MORENO,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,0,0,1,1,0,0,3,1,4
PUERTO QUIJARRO,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,0,0,0,0,0,0,2,1,3
PUERTO RICO,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO SILES,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
PUERTO SUAREZ,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,0,0,0,0,0,0,2,0,2
PUERTO VILLARROEL,estado nutricional,desnutricion moderada (m),2009-01-01,12,7,7,5,10,13,0,0,29,25,54
PUNA,estado nutricional,desnutricion moderada (m),2009-01-01,3,1,5,2,6,6,0,0,14,9,23
PUNATA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,1,0,0,0,0,0,2,0,2
QUIABAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,3,0,0,0,3,3
QUILLACOLLO,estado nutricional,desnutricion moderada (m),2009-01-01,1,5,2,1,3,1,0,0,6,7,13
RAVELO,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,5,6,2,6,0,0,8,12,20
REYES,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,1,1,0,0,0,1,2,3
RIBERALTA,estado nutricional,desnutricion moderada (m),2009-01-01,8,10,17,29,10,12,0,0,35,51,86
RURRENABAQUE,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,2,1,1,1,0,0,5,2,7
SACABA,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,0,2,0,2,0,0,2,5,7
SACABAMBA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
SACACA,estado nutricional,desnutricion moderada (m),2009-01-01,2,3,1,1,1,5,0,0,4,9,13
SAIPINA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,3,0,0,0,0,0,3,0,3
SAN AGUSTIN,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,1,0,0,0,2,2
SAN ANDRES,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,1,1,0,0,0,2,1,3
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,2,1,5,0,0,2,7,9
SAN BENITO,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,1,2,1,0,0,3,2,5
SAN BORJA,estado nutricional,desnutricion moderada (m),2009-01-01,3,3,5,7,5,2,0,0,13,12,25
SAN BUENA VENTURA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,2,1,1,0,0,0,3,2,5
SAN IGNACIO,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,3,1,1,2,0,0,4,5,9
SAN JAVIER(BNI),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,1,1,0,0,1,2,3
SAN JAVIER(STC),estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,2,0,0,0,0,0,2,2
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,1,1,1,0,0,0,3,2,5
SAN JUAN DE YAPACANI,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,2,0,2,0,0,1,4,5
SAN JULIAN,estado nutricional,desnutricion moderada (m),2009-01-01,1,2,2,1,1,1,0,0,4,4,8
SAN LORENZO(PND),estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,1,0,0,0,2,0,2
SAN LORENZO(TJA),estado nutricional,desnutricion moderada (m),2009-01-01,1,1,1,0,2,1,0,0,4,2,6
SAN LUCAS,estado nutricional,desnutricion moderada (m),2009-01-01,6,1,10,12,14,16,0,0,30,29,59
SAN MATIAS,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,2,0,0,0,0,1,2,3
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,2,1,0,0,0,2,2,4
SAN PEDRO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,2,4,0,2,0,0,3,6,9
SAN RAFAEL,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN RAMON,estado nutricional,desnutricion moderada (m),2009-01-01,5,4,3,2,2,5,0,0,10,11,21
SAN RAMON,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
SANTA ANA,estado nutricional,desnutricion moderada (m),2009-01-01,2,2,1,1,0,1,0,0,3,4,7
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion moderada (m),2009-01-01,45,30,32,44,16,28,0,0,93,102,195
SANTA ROSA,estado nutricional,desnutricion moderada (m),2009-01-01,2,1,0,0,0,1,0,0,2,2,4
SANTA ROSA DEL SARA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,2,1,1,0,0,1,3,4
SANTIAGO DE HUARI,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
SANTIAGO DE MACHACA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SAPAHAQUI,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
SENA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,2,1,0,0,3,1,4
SICA SICA (VILLA AROMA),estado nutricional,desnutricion moderada (m),2009-01-01,2,0,1,1,0,4,0,0,3,5,8
SICAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SIPE SIPE,estado nutricional,desnutricion moderada (m),2009-01-01,0,2,2,3,1,3,0,0,3,8,11
SOPACHUY,estado nutricional,desnutricion moderada (m),2009-01-01,3,0,0,1,1,0,0,0,4,1,5
SUCRE,estado nutricional,desnutricion moderada (m),2009-01-01,7,16,15,28,7,23,0,0,29,67,96
TACOBAMBA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,3,1,2,0,0,0,5,1,6
TACOPAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,0,0,0,0,0,2,0,2
TAPACARI,estado nutricional,desnutricion moderada (m),2009-01-01,5,3,9,3,6,5,0,0,20,11,31
TARABUCO,estado nutricional,desnutricion moderada (m),2009-01-01,3,1,8,8,11,17,0,0,22,26,48
TARATA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
TARIJA,estado nutricional,desnutricion moderada (m),2009-01-01,2,6,15,19,14,19,0,0,31,44,75
TARVITA,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,1,0,0,0,0,0,3,0,3
TEOPONTE,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,2,2,2,0,0,3,4,7
TINGUIPAYA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,3,0,1,2,0,0,5,2,7
TIQUIPAYA,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,1,0,0,0,0,0,2,2
TIRAQUE (CBBA),estado nutricional,desnutricion moderada (m),2009-01-01,4,1,2,1,2,0,0,0,8,2,10
TOCO,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
TOMAVE,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,4,0,0,0,0,0,4,4
TOMINA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,4,1,2,1,0,0,6,2,8
TORO TORO,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,0,0,0,0,0,0,0,1,1
TOTORA(CBBA),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,1,0,1,0,0,0,2,2
TOTORA(ORR),estado nutricional,desnutricion moderada (m),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
TRINIDAD,estado nutricional,desnutricion moderada (m),2009-01-01,18,13,12,20,5,5,0,0,35,38,73
TUPIZA,estado nutricional,desnutricion moderada (m),2009-01-01,4,0,3,0,6,2,0,0,13,2,15
UMALA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,0,0,2,0,0,2,2,4
UNCIA,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,3,1,1,0,0,0,6,1,7
URIONDO (A. CONCEPCION),estado nutricional,desnutricion moderada (m),2009-01-01,1,0,1,0,1,0,0,0,3,0,3
UYUNI,estado nutricional,desnutricion moderada (m),2009-01-01,2,0,0,0,0,3,0,0,2,3,5
VACAS,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,2,0,0,0,0,0,3,0,3
VIACHA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,0,2,0,0,0,2,2
VILA VILA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,0,1,0,0,0,3,0,3
VILLA MONTES,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,2,1,1,2,0,0,3,3,6
VILLA TUNARI,estado nutricional,desnutricion moderada (m),2009-01-01,4,1,3,12,1,2,0,0,8,15,23
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,1,0,0,0,2,0,2
VILLAZON,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,2,4,2,0,0,4,4,8
VINTO,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,2,5,1,1,0,0,3,7,10
VITICHI,estado nutricional,desnutricion moderada (m),2009-01-01,0,1,1,0,1,0,0,0,2,1,3
WARNES,estado nutricional,desnutricion moderada (m),2009-01-01,1,1,6,1,2,1,0,0,9,3,12
YACUIBA,estado nutricional,desnutricion moderada (m),2009-01-01,2,6,3,6,8,5,0,0,13,17,30
YAPACANI,estado nutricional,desnutricion moderada (m),2009-01-01,3,5,5,7,7,4,0,0,15,16,31
YOCALLA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,0,0,0,0,0,0,1,0,1
YOTALA,estado nutricional,desnutricion moderada (m),2009-01-01,1,0,1,0,0,0,0,0,2,0,2
YUNCHARA,estado nutricional,desnutricion moderada (m),2009-01-01,0,0,0,0,2,0,0,0,2,0,2
ACACIO,estado nutricional,desnutricion moderada (m),2009-02-01,1,2,3,2,2,3,0,0,6,7,13
ACHACACHI,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,1,1,0,0,0,0,1,1,2
ACHOCALLA,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,1,0,0,0,0,0,1,0,1
AIQUILE,estado nutricional,desnutricion moderada (m),2009-02-01,3,2,1,3,3,1,0,0,7,6,13
ANCORAIMES,estado nutricional,desnutricion moderada (m),2009-02-01,1,0,0,0,1,2,0,0,2,2,4
ANZALDO,estado nutricional,desnutricion moderada (m),2009-02-01,0,3,1,0,1,0,0,0,2,3,5
APOLO,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,3,0,3,3,0,0,6,3,9
ARAMPAMPA,estado nutricional,desnutricion moderada (m),2009-02-01,2,2,2,1,0,2,0,0,4,5,9
ARANI,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,1,1,0,4,0,0,1,5,6
ARBIETO,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,1,1,1,2,0,0,2,3,5
ARQUE,estado nutricional,desnutricion moderada (m),2009-02-01,1,0,1,2,4,2,0,0,6,4,10
ASCENCION DE GUARAYOS,estado nutricional,desnutricion moderada (m),2009-02-01,0,6,9,10,14,28,0,0,23,44,67
ATOCHA,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,2,2,1,0,0,0,3,2,5
AUCAPATA,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,0,0,1,0,0,0,1,0,1
AYATA,estado nutricional,desnutricion moderada (m),2009-02-01,4,2,3,0,3,2,0,0,10,4,14
AYO AYO,estado nutricional,desnutricion moderada (m),2009-02-01,0,1,3,0,1,0,0,0,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2009-02-01,0,0,2,1,1,1,0,0,3,2,5
AZURDUY,estado nutricional,desnutricion moderada (m),2009-02-01,1,2,4,5,7,16,0,0,12,23,35
BAURES,estado nutricional,desnutricion moderada (m),2009-02-01,0,0,1,1,0,0,0,0,1,1,2
