,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CAPINOTA,estado nutricional,desnutricion leve (l),2009-01-01,13,5,25,22,26,13,0,0,64,40,104
CAQUIAVIRI,estado nutricional,desnutricion leve (l),2009-01-01,2,1,2,0,2,4,0,0,6,5,11
CARACOLLO,estado nutricional,desnutricion leve (l),2009-01-01,2,4,2,2,2,0,0,0,6,6,12
CARANAVI,estado nutricional,desnutricion leve (l),2009-01-01,36,29,19,31,26,20,0,0,81,80,161
CARAPARI,estado nutricional,desnutricion leve (l),2009-01-01,4,6,5,7,4,6,0,0,13,19,32
CARIPUYO,estado nutricional,desnutricion leve (l),2009-01-01,9,6,3,2,10,7,0,0,22,15,37
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2009-01-01,0,1,5,1,2,3,0,0,7,5,12
CHALLAPATA,estado nutricional,desnutricion leve (l),2009-01-01,10,8,14,9,8,4,0,0,32,21,53
CHAQUI,estado nutricional,desnutricion leve (l),2009-01-01,3,3,6,3,3,3,0,0,12,9,21
CHARAGUA,estado nutricional,desnutricion leve (l),2009-01-01,18,15,25,29,20,36,0,0,63,80,143
CHARAÑA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
CHAYANTA,estado nutricional,desnutricion leve (l),2009-01-01,10,10,20,24,34,33,0,0,64,67,131
CHIMORE,estado nutricional,desnutricion leve (l),2009-01-01,8,5,17,9,13,8,0,0,38,22,60
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2009-01-01,1,0,1,1,0,1,0,0,2,2,4
CHUMA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,2,0,0,5,0,0,3,5,8
CLIZA,estado nutricional,desnutricion leve (l),2009-01-01,7,5,6,5,3,4,0,0,16,14,30
COBIJA,estado nutricional,desnutricion leve (l),2009-01-01,5,15,21,8,13,28,0,0,39,51,90
COCHABAMBA,estado nutricional,desnutricion leve (l),2009-01-01,133,141,222,253,238,248,0,0,593,642,1235
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2009-01-01,11,3,13,19,13,11,0,0,37,33,70
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2009-01-01,2,3,2,2,1,4,0,0,5,9,14
COLLANA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,2,0,0,0,0,0,2,2
COLOMI,estado nutricional,desnutricion leve (l),2009-01-01,4,3,2,0,0,1,0,0,6,4,10
COLPA BELGICA,estado nutricional,desnutricion leve (l),2009-01-01,0,4,5,6,2,4,0,0,7,14,21
COLQUECHACA,estado nutricional,desnutricion leve (l),2009-01-01,19,20,33,23,15,18,0,0,67,61,128
COLQUENCHA,estado nutricional,desnutricion leve (l),2009-01-01,3,0,2,1,0,1,0,0,5,2,7
COLQUIRI,estado nutricional,desnutricion leve (l),2009-01-01,5,7,3,5,8,7,0,0,16,19,35
COMANCHE,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,estado nutricional,desnutricion leve (l),2009-01-01,15,15,11,8,10,12,0,0,36,35,71
COMBAYA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,2,0,5,4,0,0,8,4,12
CONCEPCION,estado nutricional,desnutricion leve (l),2009-01-01,7,8,20,18,7,18,0,0,34,44,78
COPACABANA,estado nutricional,desnutricion leve (l),2009-01-01,1,2,1,0,1,0,0,0,3,2,5
CORO CORO,estado nutricional,desnutricion leve (l),2009-01-01,4,2,6,2,1,3,0,0,11,7,18
CORQUE,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,1,0,0,0,0,0,1,1
COTAGAITA,estado nutricional,desnutricion leve (l),2009-01-01,7,9,13,9,11,4,0,0,31,22,53
COTOCA,estado nutricional,desnutricion leve (l),2009-01-01,10,13,21,20,22,19,0,0,53,52,105
CUATRO CAÑADAS,estado nutricional,desnutricion leve (l),2009-01-01,0,3,2,1,4,5,0,0,6,9,15
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion leve (l),2009-01-01,1,1,3,5,4,1,0,0,8,7,15
CUEVO,estado nutricional,desnutricion leve (l),2009-01-01,0,1,1,1,14,7,0,0,15,9,24
CULPINA,estado nutricional,desnutricion leve (l),2009-01-01,6,4,19,20,14,18,0,0,39,42,81
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2009-01-01,5,8,3,2,2,2,0,0,10,12,22
CURVA,estado nutricional,desnutricion leve (l),2009-01-01,3,2,1,0,1,1,0,0,5,3,8
DESAGUADERO,estado nutricional,desnutricion leve (l),2009-01-01,2,0,0,2,1,2,0,0,3,4,7
EL ALTO,estado nutricional,desnutricion leve (l),2009-01-01,198,137,120,150,104,77,0,0,422,364,786
EL CHORO,estado nutricional,desnutricion leve (l),2009-01-01,1,2,0,0,1,1,0,0,2,3,5
EL PUENTE(STC),estado nutricional,desnutricion leve (l),2009-01-01,1,2,2,6,6,11,0,0,9,19,28
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2009-01-01,0,1,3,4,1,9,0,0,4,14,18
EL TORNO,estado nutricional,desnutricion leve (l),2009-01-01,5,5,8,11,10,15,0,0,23,31,54
EL VILLAR,estado nutricional,desnutricion leve (l),2009-01-01,3,0,0,0,1,4,0,0,4,4,8
ENTRE RIOS,estado nutricional,desnutricion leve (l),2009-01-01,5,4,6,7,3,3,0,0,14,14,28
ENTRE RIOS,estado nutricional,desnutricion leve (l),2009-01-01,18,16,16,16,24,20,0,0,58,52,110
EUCALIPTUS,estado nutricional,desnutricion leve (l),2009-01-01,0,1,1,0,0,0,0,0,1,1,2
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,0,1,0,0,0,2,0,2
EXALTACION,estado nutricional,desnutricion leve (l),2009-01-01,2,1,4,2,4,3,0,0,10,6,16
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2009-01-01,3,4,4,5,6,16,0,0,13,25,38
FILADELFIA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,1,0,0,1,0,0,2,1,3
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2009-01-01,2,4,8,4,5,5,0,0,15,13,28
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion leve (l),2009-01-01,1,0,3,0,6,2,0,0,10,2,12
GUANAY,estado nutricional,desnutricion leve (l),2009-01-01,5,8,7,2,4,4,0,0,16,14,30
GUAQUI,estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2009-01-01,17,26,24,23,17,20,0,0,58,69,127
GUTIERREZ,estado nutricional,desnutricion leve (l),2009-01-01,8,10,19,14,33,35,0,0,60,59,119
HUACARETA,estado nutricional,desnutricion leve (l),2009-01-01,1,2,10,8,4,13,0,0,15,23,38
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion leve (l),2009-01-01,2,1,5,4,8,10,0,0,15,15,30
HUANUNI,estado nutricional,desnutricion leve (l),2009-01-01,5,5,4,9,3,1,0,0,12,15,27
HUARACAJE,estado nutricional,desnutricion leve (l),2009-01-01,5,4,1,4,0,6,0,0,6,14,20
ICLA,estado nutricional,desnutricion leve (l),2009-01-01,4,4,7,9,22,26,0,0,33,39,72
INCAHUASI,estado nutricional,desnutricion leve (l),2009-01-01,13,7,26,35,53,54,0,0,92,96,188
INGAVI (HUMAITA),estado nutricional,desnutricion leve (l),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
INQUISIVI,estado nutricional,desnutricion leve (l),2009-01-01,2,3,0,3,2,0,0,0,4,6,10
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,0,2,0,0,0,2,2
IXIAMAS,estado nutricional,desnutricion leve (l),2009-01-01,5,2,1,5,1,2,0,0,7,9,16
JESUS DE MACHACA,estado nutricional,desnutricion leve (l),2009-01-01,1,4,4,5,1,6,0,0,6,15,21
LA ASUNTA,estado nutricional,desnutricion leve (l),2009-01-01,5,2,2,5,1,2,0,0,8,9,17
LA GUARDIA,estado nutricional,desnutricion leve (l),2009-01-01,14,21,16,23,18,21,0,0,48,65,113
LA PAZ,estado nutricional,desnutricion leve (l),2009-01-01,172,113,99,92,81,79,0,0,352,284,636
LAGUNILLAS,estado nutricional,desnutricion leve (l),2009-01-01,0,1,2,4,8,10,0,0,10,15,25
LAJA,estado nutricional,desnutricion leve (l),2009-01-01,2,2,2,0,0,0,0,0,4,2,6
LAS CARRERAS,estado nutricional,desnutricion leve (l),2009-01-01,0,0,2,1,3,3,0,0,5,4,9
LICOMA PAMPA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,0,2,0,0,0,2,2
LLALLAGUA,estado nutricional,desnutricion leve (l),2009-01-01,21,15,32,25,19,24,0,0,72,64,136
LLICA,estado nutricional,desnutricion leve (l),2009-01-01,4,1,1,0,2,2,0,0,7,3,10
LORETO,estado nutricional,desnutricion leve (l),2009-01-01,1,1,0,0,0,0,0,0,1,1,2
LURIBAY,estado nutricional,desnutricion leve (l),2009-01-01,0,0,5,1,0,0,0,0,5,1,6
MACHACAMARCA,estado nutricional,desnutricion leve (l),2009-01-01,0,1,0,0,2,1,0,0,2,2,4
MACHARETI,estado nutricional,desnutricion leve (l),2009-01-01,1,2,1,2,3,3,0,0,5,7,12
MAGDALENA,estado nutricional,desnutricion leve (l),2009-01-01,2,1,1,7,5,4,0,0,8,12,20
MAIRANA,estado nutricional,desnutricion leve (l),2009-01-01,3,1,0,1,4,0,0,0,7,2,9
MALLA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,0,1,0,1,0,0,1,2,3
MAPIRI,estado nutricional,desnutricion leve (l),2009-01-01,11,11,12,8,12,11,0,0,35,30,65
MECAPACA,estado nutricional,desnutricion leve (l),2009-01-01,5,2,5,6,4,1,0,0,14,9,23
MINEROS,estado nutricional,desnutricion leve (l),2009-01-01,9,6,5,4,3,5,0,0,17,15,32
MIZQUE,estado nutricional,desnutricion leve (l),2009-01-01,16,13,33,27,35,55,0,0,84,95,179
MOCOMOCO,estado nutricional,desnutricion leve (l),2009-01-01,1,2,1,0,3,0,0,0,5,2,7
MOJINETE,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,1,0,1,0,0,0,2,2
MOJOCOYA,estado nutricional,desnutricion leve (l),2009-01-01,4,4,3,9,19,17,0,0,26,30,56
MONTEAGUDO,estado nutricional,desnutricion leve (l),2009-01-01,6,2,11,7,13,11,0,0,30,20,50
MONTERO,estado nutricional,desnutricion leve (l),2009-01-01,63,36,25,29,50,40,0,0,138,105,243
MORO MORO,estado nutricional,desnutricion leve (l),2009-01-01,1,0,0,1,1,2,0,0,2,3,5
MOROCHATA,estado nutricional,desnutricion leve (l),2009-01-01,17,16,37,39,35,43,0,0,89,98,187
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion leve (l),2009-01-01,1,1,2,1,1,2,0,0,4,4,8
OCURI,estado nutricional,desnutricion leve (l),2009-01-01,17,12,58,53,31,25,0,0,106,90,196
OKINAWA,estado nutricional,desnutricion leve (l),2009-01-01,5,7,6,8,5,7,0,0,16,22,38
OMEREQUE,estado nutricional,desnutricion leve (l),2009-01-01,4,1,4,5,3,1,0,0,11,7,18
ORURO,estado nutricional,desnutricion leve (l),2009-01-01,60,62,93,84,72,43,0,0,225,189,414
PADCAYA,estado nutricional,desnutricion leve (l),2009-01-01,2,0,10,7,7,0,0,0,19,7,26
PADILLA,estado nutricional,desnutricion leve (l),2009-01-01,2,4,1,2,7,7,0,0,10,13,23
PAILON,estado nutricional,desnutricion leve (l),2009-01-01,4,7,3,5,9,7,0,0,16,19,35
PALCA,estado nutricional,desnutricion leve (l),2009-01-01,0,4,4,9,3,6,0,0,7,19,26
PALOS BLANCOS,estado nutricional,desnutricion leve (l),2009-01-01,2,2,18,17,12,16,0,0,32,35,67
PAMPA AULLAGAS,estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
PAMPA GRANDE,estado nutricional,desnutricion leve (l),2009-01-01,1,0,2,3,0,1,0,0,3,4,7
PAPEL PAMPA,estado nutricional,desnutricion leve (l),2009-01-01,0,2,1,1,1,1,0,0,2,4,6
PASORAPA,estado nutricional,desnutricion leve (l),2009-01-01,0,2,1,1,2,1,0,0,3,4,7
PATACAMAYA,estado nutricional,desnutricion leve (l),2009-01-01,5,3,2,2,1,0,0,0,8,5,13
PAZÑA,estado nutricional,desnutricion leve (l),2009-01-01,0,2,0,0,0,0,0,0,0,2,2
PELECHUCO,estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,2,0,2,0,0,1,4,5
POCOATA,estado nutricional,desnutricion leve (l),2009-01-01,7,9,19,10,8,11,0,0,34,30,64
POCONA,estado nutricional,desnutricion leve (l),2009-01-01,6,7,16,12,21,22,0,0,43,41,84
POJO (CBBA),estado nutricional,desnutricion leve (l),2009-01-01,8,15,18,3,9,13,0,0,35,31,66
PORCO,estado nutricional,desnutricion leve (l),2009-01-01,5,5,4,5,7,2,0,0,16,12,28
POROMA,estado nutricional,desnutricion leve (l),2009-01-01,9,8,19,16,12,19,0,0,40,43,83
PORONGO,estado nutricional,desnutricion leve (l),2009-01-01,0,2,1,2,3,5,0,0,4,9,13
PORTACHUELO,estado nutricional,desnutricion leve (l),2009-01-01,3,4,4,5,5,2,0,0,12,11,23
PORVENIR,estado nutricional,desnutricion leve (l),2009-01-01,2,0,0,1,0,1,0,0,2,2,4
POSTRER VALLE,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,1,2,0,0,1,2,3
POTOSI,estado nutricional,desnutricion leve (l),2009-01-01,37,40,52,42,37,37,0,0,126,119,245
PRESTO,estado nutricional,desnutricion leve (l),2009-01-01,6,2,6,2,10,15,0,0,22,19,41
PUCARA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,4,2,3,1,0,0,8,3,11
PUCARANI,estado nutricional,desnutricion leve (l),2009-01-01,4,2,2,0,2,3,0,0,8,5,13
PUERTO ACOSTA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,2,0,0,0,2,0,2
PUERTO CARABUCO,estado nutricional,desnutricion leve (l),2009-01-01,3,0,0,1,2,1,0,0,5,2,7
PUERTO GONZALO MORENO,estado nutricional,desnutricion leve (l),2009-01-01,1,0,2,3,2,2,0,0,5,5,10
PUERTO PEREZ,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,0,2,0,0,0,2,2
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2009-01-01,5,2,2,5,2,5,0,0,9,12,21
PUERTO RICO,estado nutricional,desnutricion leve (l),2009-01-01,3,2,2,1,2,0,0,0,7,3,10
PUERTO SILES,estado nutricional,desnutricion leve (l),2009-01-01,0,2,3,1,1,1,0,0,4,4,8
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2009-01-01,7,7,0,3,4,1,0,0,11,11,22
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2009-01-01,25,35,47,40,35,59,0,0,107,134,241
PUNA,estado nutricional,desnutricion leve (l),2009-01-01,13,15,23,15,34,24,0,0,70,54,124
PUNATA,estado nutricional,desnutricion leve (l),2009-01-01,0,3,0,4,4,0,0,0,4,7,11
QUIABAYA,estado nutricional,desnutricion leve (l),2009-01-01,1,2,2,3,8,5,0,0,11,10,21
QUILLACOLLO,estado nutricional,desnutricion leve (l),2009-01-01,23,25,25,27,27,38,0,0,75,90,165
QUIME,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,0,1,0,0,0,1,1
QUIRUSILLAS,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,1,4,0,0,1,4,5
RAVELO,estado nutricional,desnutricion leve (l),2009-01-01,10,6,14,12,12,6,0,0,36,24,60
REYES,estado nutricional,desnutricion leve (l),2009-01-01,2,1,6,3,7,8,0,0,15,12,27
RIBERALTA,estado nutricional,desnutricion leve (l),2009-01-01,45,39,108,94,64,83,0,0,217,216,433
ROBORE,estado nutricional,desnutricion leve (l),2009-01-01,4,6,4,1,6,1,0,0,14,8,22
RURRENABAQUE,estado nutricional,desnutricion leve (l),2009-01-01,2,0,8,2,6,2,0,0,16,4,20
SABAYA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,2,4,1,5,0,0,4,9,13
SACABA,estado nutricional,desnutricion leve (l),2009-01-01,17,13,22,22,15,10,0,0,54,45,99
SACABAMBA,estado nutricional,desnutricion leve (l),2009-01-01,2,2,4,4,4,4,0,0,10,10,20
SACACA,estado nutricional,desnutricion leve (l),2009-01-01,12,15,22,12,32,25,0,0,66,52,118
SAIPINA,estado nutricional,desnutricion leve (l),2009-01-01,2,1,1,0,1,5,0,0,4,6,10
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2009-01-01,3,0,0,1,0,1,0,0,3,2,5
SAMAIPATA,estado nutricional,desnutricion leve (l),2009-01-01,2,1,2,0,2,3,0,0,6,4,10
SAN AGUSTIN,estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,0,1,2,0,0,2,2,4
SAN ANDRES,estado nutricional,desnutricion leve (l),2009-01-01,2,3,2,5,3,1,0,0,7,9,16
SAN ANDRES DE MACHACA,estado nutricional,desnutricion leve (l),2009-01-01,1,2,0,1,0,0,0,0,1,3,4
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion leve (l),2009-01-01,1,0,1,2,1,2,0,0,3,4,7
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion leve (l),2009-01-01,13,6,9,18,15,25,0,0,37,49,86
SAN BENITO,estado nutricional,desnutricion leve (l),2009-01-01,7,4,10,2,2,12,0,0,19,18,37
SAN BORJA,estado nutricional,desnutricion leve (l),2009-01-01,20,15,24,17,32,9,0,0,76,41,117
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2009-01-01,7,2,2,10,10,11,0,0,19,23,42
SAN CARLOS,estado nutricional,desnutricion leve (l),2009-01-01,5,5,1,2,4,9,0,0,10,16,26
SAN IGNACIO,estado nutricional,desnutricion leve (l),2009-01-01,7,6,8,6,10,10,0,0,25,22,47
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion leve (l),2009-01-01,5,7,5,7,12,16,0,0,22,30,52
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2009-01-01,1,4,2,4,3,5,0,0,6,13,19
SAN JAVIER(STC),estado nutricional,desnutricion leve (l),2009-01-01,6,14,12,15,19,20,0,0,37,49,86
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2009-01-01,0,2,0,1,0,1,0,0,0,4,4
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2009-01-01,6,4,3,1,3,3,0,0,12,8,20
SAN JUAN DE YAPACANI,estado nutricional,desnutricion leve (l),2009-01-01,5,4,7,4,9,10,0,0,21,18,39
SAN JULIAN,estado nutricional,desnutricion leve (l),2009-01-01,3,1,3,2,4,3,0,0,10,6,16
SAN LORENZO(PND),estado nutricional,desnutricion leve (l),2009-01-01,2,0,0,0,0,0,0,0,2,0,2
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2009-01-01,6,6,13,8,8,12,0,0,27,26,53
SAN LUCAS,estado nutricional,desnutricion leve (l),2009-01-01,35,20,86,74,117,93,0,0,238,187,425
SAN MATIAS,estado nutricional,desnutricion leve (l),2009-01-01,2,1,3,4,0,5,0,0,5,10,15
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2009-01-01,2,2,1,2,3,4,0,0,6,8,14
SAN PEDRO,estado nutricional,desnutricion leve (l),2009-01-01,0,3,5,5,5,4,0,0,10,12,22
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion leve (l),2009-01-01,5,5,9,9,10,13,0,0,24,27,51
SAN PEDRO DE CURAHUARA,estado nutricional,desnutricion leve (l),2009-01-01,2,1,2,1,1,2,0,0,5,4,9
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN PEDRO(PND),estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN RAFAEL,estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,2,2,1,0,0,3,3,6
SAN RAMON,estado nutricional,desnutricion leve (l),2009-01-01,5,4,3,2,2,5,0,0,10,11,21
SAN RAMON,estado nutricional,desnutricion leve (l),2009-01-01,0,1,1,2,0,0,0,0,1,3,4
SANTA ANA,estado nutricional,desnutricion leve (l),2009-01-01,6,8,8,6,4,11,0,0,18,25,43
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2009-01-01,216,211,216,260,147,161,0,0,579,632,1211
SANTA ROSA,estado nutricional,desnutricion leve (l),2009-01-01,3,2,7,4,4,4,0,0,14,10,24
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2009-01-01,4,4,8,3,4,7,0,0,16,14,30
SANTIAGO DE CALLAPA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,2,3,1,2,0,0,3,5,8
SANTIAGO DE HUARI,estado nutricional,desnutricion leve (l),2009-01-01,1,1,3,3,0,3,0,0,4,7,11
SANTIAGO DE MACHACA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,1,0,0,0,1,0,1
SANTIVAÑES,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,0,3,0,0,0,3,3
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion leve (l),2009-01-01,0,0,1,1,0,1,0,0,1,2,3
SAPAHAQUI,estado nutricional,desnutricion leve (l),2009-01-01,3,2,0,2,3,5,0,0,6,9,15
SENA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,2,7,2,2,0,0,4,9,13
SICA SICA (VILLA AROMA),estado nutricional,desnutricion leve (l),2009-01-01,10,13,10,15,16,4,0,0,36,32,68
SICAYA,estado nutricional,desnutricion leve (l),2009-01-01,2,1,1,2,1,0,0,0,4,3,7
SIPE SIPE,estado nutricional,desnutricion leve (l),2009-01-01,12,13,34,35,29,20,0,0,75,68,143
SOPACHUY,estado nutricional,desnutricion leve (l),2009-01-01,4,4,4,9,7,7,0,0,15,20,35
SORACACHI,estado nutricional,desnutricion leve (l),2009-01-01,2,1,0,1,1,1,0,0,3,3,6
SORATA,estado nutricional,desnutricion leve (l),2009-01-01,11,7,5,13,8,8,0,0,24,28,52
SUCRE,estado nutricional,desnutricion leve (l),2009-01-01,45,47,91,92,114,115,0,0,250,254,504
TACACOMA,estado nutricional,desnutricion leve (l),2009-01-01,0,2,4,9,9,10,0,0,13,21,34
TACOBAMBA,estado nutricional,desnutricion leve (l),2009-01-01,4,3,6,1,1,4,0,0,11,8,19
