,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CURVA,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
DESAGUADERO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion moderada (m),2014-01-01,27,16,21,16,13,15,0,0,61,47,108
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS TRJ,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,1,0,0,1,0,0,2,1,3
ENTRE RIOS CBBA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
GUANAY,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,1,0,0,1,0,0,3,1,4
GUAQUI,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2014-01-01,2,4,2,0,1,1,0,0,5,5,10
GUTIERREZ,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,1,0,0,0,2,0,2
HUANUNI,estado nutricional,desnutricion moderada (m),2014-01-01,4,1,0,0,0,0,0,0,4,1,5
HUARACAJE,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
HUATAJATA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
ICLA,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,1,0,0,0,1,1,2
IXIAMAS,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
JESUS DE MACHACA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
LA GUARDIA,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,estado nutricional,desnutricion moderada (m),2014-01-01,29,21,22,11,11,9,0,0,62,41,103
LAGUNILLAS,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,2,1,1,0,0,1,3,4
LORETO,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
MACHACAMARCA,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
MAGDALENA,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,1,0,0,0,0,0,2,1,3
MAIRANA,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,1,2,1,0,0,0,3,3,6
MINEROS,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,0,0,1,1,0,0,3,1,4
MIZQUE,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,2,1,0,0,0,0,2,1,3
MOJOCOYA,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,1,0,0,0,0,1,1,2
MONTERO,estado nutricional,desnutricion moderada (m),2014-01-01,2,3,1,1,0,1,0,0,3,5,8
MORO MORO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
OCURI,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,0,0,4,0,0,0,6,0,6
ORURO,estado nutricional,desnutricion moderada (m),2014-01-01,23,14,6,10,2,4,0,0,31,28,59
PAILON,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,1,0,1,4,0,0,3,5,8
PALCA,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,1,0,0,0,0,0,1,1,2
PALOS BLANCOS,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,1,3,1,0,0,0,2,4,6
POCOATA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,2,0,0,0,0,1,2,3
POJO (CBBA),estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,2,3,0,0,0,4,2,6
POOPO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
PORCO,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,1,0,0,0,0,0,1,1,2
PORTACHUELO,estado nutricional,desnutricion moderada (m),2014-01-01,2,3,0,0,1,0,0,0,3,3,6
POTOSI,estado nutricional,desnutricion moderada (m),2014-01-01,5,3,4,1,3,0,0,0,12,4,16
PRESTO,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
PUCARANI,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,3,2,0,0,0,0,5,2,7
PUERTO ACOSTA,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO CARABUCO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
PUERTO QUIJARRO,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO RICO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
PUERTO SUAREZ,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,1,0,1,0,0,0,3,1,4
PUERTO VILLARROEL,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,2,1,1,1,0,0,3,3,6
PUNATA,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,2,0,0,0,0,0,3,1,4
QUILLACOLLO,estado nutricional,desnutricion moderada (m),2014-01-01,3,0,6,7,4,6,0,0,13,13,26
RAVELO,estado nutricional,desnutricion moderada (m),2014-01-01,2,1,0,0,1,0,0,0,3,1,4
RIBERALTA,estado nutricional,desnutricion moderada (m),2014-01-01,10,4,5,3,1,1,0,0,16,8,24
ROBORE,estado nutricional,desnutricion moderada (m),2014-01-01,3,1,0,0,1,0,0,0,4,1,5
RURRENABAQUE,estado nutricional,desnutricion moderada (m),2014-01-01,4,0,1,2,0,1,0,0,5,3,8
SABAYA,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
SACABA,estado nutricional,desnutricion moderada (m),2014-01-01,4,4,0,1,1,1,0,0,5,6,11
SACABAMBA,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
SACACA,estado nutricional,desnutricion moderada (m),2014-01-01,3,0,1,1,1,0,0,0,5,1,6
SAIPINA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,2,0,1,0,0,1,3,4
SAN BENITO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,2,0,1,0,0,0,3,3
SAN BORJA,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,3,1,1,2,0,0,6,3,9
SAN BUENA VENTURA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN CARLOS,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,0,0,0,0,0,0,2,0,2
SAN IGNACIO,estado nutricional,desnutricion moderada (m),2014-01-01,3,4,2,4,2,3,0,0,7,11,18
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,1,3,3,0,0,0,4,4,8
SAN JAVIER(STC),estado nutricional,desnutricion moderada (m),2014-01-01,0,1,1,2,1,0,0,0,2,3,5
SAN JOAQUIN,estado nutricional,desnutricion moderada (m),2014-01-01,1,2,1,0,0,0,0,0,2,2,4
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN JULIAN,estado nutricional,desnutricion moderada (m),2014-01-01,4,0,6,4,0,2,0,0,10,6,16
SAN LORENZO(TJA),estado nutricional,desnutricion moderada (m),2014-01-01,0,1,2,0,0,1,0,0,2,2,4
SAN LUCAS,estado nutricional,desnutricion moderada (m),2014-01-01,1,4,2,2,0,1,0,0,3,7,10
SAN MATIAS,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,2,0,1,1,0,0,4,2,6
SAN PEDRO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,1,0,0,0,2,0,2
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN RAFAEL,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN RAMON BENI,estado nutricional,desnutricion moderada (m),2014-01-01,2,1,0,1,2,0,0,0,4,2,6
SAN RAMON SCZ,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTA ANA,estado nutricional,desnutricion moderada (m),2014-01-01,4,2,4,1,4,1,0,0,12,4,16
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion moderada (m),2014-01-01,38,33,28,28,33,13,0,0,99,74,173
SANTA ROSA DEL SARA,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,1,0,0,0,0,0,2,0,2
SANTIVAÑES,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
SAPAHAQUI,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,0,0,0,0,0,0,1,1,2
SHINAOTA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,1,0,0,0,2,0,2
SICA SICA (VILLA AROMA),estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,1,0,0,0,0,1,1,2
SICAYA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
SIPE SIPE,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,1,3,3,4,0,0,5,7,12
SOPACHUY,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SORACACHI,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
SORATA,estado nutricional,desnutricion moderada (m),2014-01-01,0,2,0,0,0,0,0,0,0,2,2
SUCRE,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,2,2,2,0,0,0,4,2,6
TACACHI,estado nutricional,desnutricion moderada (m),2014-01-01,4,0,0,0,0,0,0,0,4,0,4
TAPACARI,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
TARABUCO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
TARIJA,estado nutricional,desnutricion moderada (m),2014-01-01,4,2,3,3,2,4,0,0,9,9,18
TINGUIPAYA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
TIQUIPAYA,estado nutricional,desnutricion moderada (m),2014-01-01,1,2,3,4,0,2,0,0,4,8,12
TIRAQUE (CBBA),estado nutricional,desnutricion moderada (m),2014-01-01,1,1,1,2,0,2,0,0,2,5,7
TOCO,estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
TOLATA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,2,1,1,1,0,0,3,2,5
TOLEDO,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
TOTORA(CBBA),estado nutricional,desnutricion moderada (m),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
TRINIDAD,estado nutricional,desnutricion moderada (m),2014-01-01,3,6,8,4,3,2,0,0,14,12,26
TUPIZA,estado nutricional,desnutricion moderada (m),2014-01-01,0,4,1,0,2,2,0,0,3,6,9
URIONDO (A. CONCEPCION),estado nutricional,desnutricion moderada (m),2014-01-01,3,3,0,2,0,2,0,0,3,7,10
UYUNI,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,1,0,0,0,0,1,1,2
VACAS,estado nutricional,desnutricion moderada (m),2014-01-01,1,1,0,0,3,1,0,0,4,2,6
VALLEGRANDE,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,0,1,0,0,1,1,2
VIACHA,estado nutricional,desnutricion moderada (m),2014-01-01,2,1,0,1,0,1,0,0,2,3,5
VILA VILA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
VILLA MONTES,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,0,0,1,0,0,0,2,0,2
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,1,0,1,0,0,0,2,2
VILLA TUNARI,estado nutricional,desnutricion moderada (m),2014-01-01,3,5,3,2,1,1,0,0,7,8,15
VILLAZON,estado nutricional,desnutricion moderada (m),2014-01-01,2,0,1,0,0,0,0,0,3,0,3
VINTO,estado nutricional,desnutricion moderada (m),2014-01-01,2,2,1,4,1,0,0,0,4,6,10
WALDO BALLIVIAN,estado nutricional,desnutricion moderada (m),2014-01-01,1,0,1,0,0,0,0,0,2,0,2
WARNES,estado nutricional,desnutricion moderada (m),2014-01-01,14,17,3,8,6,2,0,0,23,27,50
YACUIBA,estado nutricional,desnutricion moderada (m),2014-01-01,6,0,5,2,3,0,0,0,14,2,16
YANACACHI,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,1,1,0,0,1,1,2
YAPACANI,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
YUNCHARA,estado nutricional,desnutricion moderada (m),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
ACHACACHI,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,1,0,0,0,0,0,1,1
AIQUILE,estado nutricional,desnutricion moderada (m),2014-02-01,1,1,0,0,0,0,0,0,1,1,2
ALALAY,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,0,0,0,0,0,0,0
ALTO BENI,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,2,0,0,1,2,3
ANCORAIMES,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,1,0,0,0,0,0,2,0,2
ANTEQUERA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,2,0,0,0,0,0,2,2
APOLO,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
ARQUE,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,1,1,0,0,0,1,1,2
ASCENCION DE GUARAYOS,estado nutricional,desnutricion moderada (m),2014-02-01,1,1,1,1,0,1,0,0,2,3,5
ATOCHA,estado nutricional,desnutricion moderada (m),2014-02-01,2,2,2,0,1,6,0,0,5,8,13
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,0,0,0,0,0,0,1,1
AZURDUY,estado nutricional,desnutricion moderada (m),2014-02-01,0,4,0,0,0,0,0,0,0,4,4
BAURES,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,0,0,0,1,0,1
BELEN DE URMIRI,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,0,0,0,0,0,0,1,1
BOLPEBRA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,1,0,0,1,1,2
CAPINOTA,estado nutricional,desnutricion moderada (m),2014-02-01,2,0,0,0,0,0,0,0,2,0,2
CARANAVI,estado nutricional,desnutricion moderada (m),2014-02-01,0,2,0,1,0,2,0,0,0,5,5
CHALLAPATA,estado nutricional,desnutricion moderada (m),2014-02-01,1,6,0,0,0,0,0,0,1,6,7
CHARAGUA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,1,0,0,0,0,0,1,1,2
CHAYANTA,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,1,0,0,0,0,0,2,0,2
CHIMORE,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,0,0,0,1,0,1
CHUMA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,1,0,0,0,0,0,2,2
COBIJA,estado nutricional,desnutricion moderada (m),2014-02-01,0,2,4,1,0,0,0,0,4,3,7
COCAPATA,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,estado nutricional,desnutricion moderada (m),2014-02-01,33,25,27,11,10,5,0,0,70,41,111
COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,1,2,0,0,0,0,1,3,4
"COLCHA ""K""",estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,0,1,0,0,0,1,1
COLLANA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,1,0,0,0,0,0,1,0,1
COLOMI,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,0,1,0,0,0,1,1
COLQUECHACA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,1,0,0,3,0,0,1,3,4
COLQUENCHA,estado nutricional,desnutricion moderada (m),2014-02-01,0,2,0,0,0,0,0,0,0,2,2
COLQUIRI,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
COMARAPA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,2,0,0,0,0,0,2,0,2
CONCEPCION,estado nutricional,desnutricion moderada (m),2014-02-01,7,2,4,2,4,5,0,0,15,9,24
COROICO,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,2,0,0,1,2,3
COTAGAITA,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
COTOCA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,1,0,0,0,0,0,1,1,2
CUEVO,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,2,2,0,0,2,2,4
CULPINA,estado nutricional,desnutricion moderada (m),2014-02-01,1,2,0,0,0,0,0,0,1,2,3
CURAHUARA DE CARANGAS,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,1,0,0,0,0,0,2,2
CURVA,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion moderada (m),2014-02-01,14,11,17,13,22,5,0,0,53,29,82
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS TRJ,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,2,0,0,0,0,0,2,2
GENERAL SAAVEDRA,estado nutricional,desnutricion moderada (m),2014-02-01,1,1,2,0,0,0,0,0,3,1,4
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2014-02-01,3,2,1,1,2,1,0,0,6,4,10
GUTIERREZ,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,1,0,1,0,0,0,2,1,3
HUANUNI,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,1,4,0,0,2,4,6
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,0,1,0,0,0,1,1
IXIAMAS,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,1,0,0,0,0,0,1,1
LA GUARDIA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,2,1,0,0,0,1,2,3
LA PAZ,estado nutricional,desnutricion moderada (m),2014-02-01,20,19,16,11,7,13,0,0,43,43,86
LLALLAGUA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,1,0,1,1,0,0,2,2,4
LORETO,estado nutricional,desnutricion moderada (m),2014-02-01,1,0,0,0,0,0,0,0,1,0,1
LURIBAY,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,0,0,0,1,0,1
MAGDALENA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,0,1,0,0,0,1,1
MAIRANA,estado nutricional,desnutricion moderada (m),2014-02-01,5,1,5,1,0,0,0,0,10,2,12
MECAPACA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,2,0,3,1,0,0,5,1,6
MINEROS,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,1,0,0,0,0,0,1,0,1
MIZQUE,estado nutricional,desnutricion moderada (m),2014-02-01,3,2,6,1,0,4,0,0,9,7,16
MOJOCOYA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,2,0,0,0,0,0,2,1,3
MONTERO,estado nutricional,desnutricion moderada (m),2014-02-01,5,11,5,4,1,13,0,0,11,28,39
OCURI,estado nutricional,desnutricion moderada (m),2014-02-01,1,1,0,1,0,0,0,0,1,2,3
OKINAWA,estado nutricional,desnutricion moderada (m),2014-02-01,2,3,0,4,2,0,0,0,4,7,11
ORURO,estado nutricional,desnutricion moderada (m),2014-02-01,12,11,12,9,1,3,0,0,25,23,48
PAILON,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,3,1,0,0,3,1,4
PALCA,estado nutricional,desnutricion moderada (m),2014-02-01,4,0,2,0,3,0,0,0,9,0,9
PALOS BLANCOS,estado nutricional,desnutricion moderada (m),2014-02-01,1,1,1,2,2,0,0,0,4,3,7
PATACAMAYA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,1,0,0,1,1,2
PELECHUCO,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,0,1,0,0,0,1,0,1
POCOATA,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,1,0,0,0,0,0,2,2
POCONA,estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,1,1,1,0,0,1,2,3
POJO (CBBA),estado nutricional,desnutricion moderada (m),2014-02-01,0,0,0,1,0,0,0,0,0,1,1
PORCO,estado nutricional,desnutricion moderada (m),2014-02-01,0,1,0,0,0,0,0,0,0,1,1
POROMA,estado nutricional,desnutricion moderada (m),2014-02-01,2,0,0,3,0,0,0,0,2,3,5
