,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARAPARI,estado nutricional,sobrepeso (s),2014-01-01,3,1,2,0,2,0,6,0,13,1,14
CARIPUYO,estado nutricional,sobrepeso (s),2014-01-01,0,0,1,0,0,0,2,0,3,0,3
CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2014-01-01,1,1,1,1,1,0,7,0,10,2,12
CHALLAPATA,estado nutricional,sobrepeso (s),2014-01-01,6,3,0,1,1,1,25,0,32,5,37
CHAQUI,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,0,1,0,1,0,2,1,3
CHARAGUA,estado nutricional,sobrepeso (s),2014-01-01,5,3,6,5,5,6,22,0,38,14,52
CHARAÑA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
CHAYANTA,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,1,0,0,0,0,0,2,2
CHIMORE,estado nutricional,sobrepeso (s),2014-01-01,20,18,4,5,9,5,22,0,55,28,83
CHIPAYA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
CHOQUE COTA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
CHUA COCANI,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2014-01-01,3,3,0,1,2,1,11,0,16,5,21
CHUMA,estado nutricional,sobrepeso (s),2014-01-01,2,1,1,0,3,1,5,0,11,2,13
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,sobrepeso (s),2014-01-01,2,1,1,1,0,0,0,0,3,2,5
CKOCHAS,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
CLIZA,estado nutricional,sobrepeso (s),2014-01-01,12,5,7,12,12,8,0,0,31,25,56
COBIJA,estado nutricional,sobrepeso (s),2014-01-01,10,14,4,3,1,3,52,0,67,20,87
COCAPATA,estado nutricional,sobrepeso (s),2014-01-01,13,12,14,9,24,15,0,0,51,36,87
COCHABAMBA,estado nutricional,sobrepeso (s),2014-01-01,259,179,96,68,118,90,603,0,1076,337,1413
COLCAPIRHUA,estado nutricional,sobrepeso (s),2014-01-01,13,4,1,0,4,0,0,0,18,4,22
"COLCHA ""K""",estado nutricional,sobrepeso (s),2014-01-01,0,1,1,0,0,0,0,0,1,1,2
COLLANA,estado nutricional,sobrepeso (s),2014-01-01,2,1,1,0,2,2,0,0,5,3,8
COLOMI,estado nutricional,sobrepeso (s),2014-01-01,1,2,0,0,0,0,6,0,7,2,9
COLPA BELGICA,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,39,0,40,0,40
COLQUECHACA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,18,0,18,0,18
COLQUENCHA,estado nutricional,sobrepeso (s),2014-01-01,6,1,1,1,2,0,4,0,13,2,15
COLQUIRI,estado nutricional,sobrepeso (s),2014-01-01,0,1,1,1,0,2,0,0,1,4,5
COMARAPA,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
COMBAYA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,1,1,2,0,3,1,4
CONCEPCION,estado nutricional,sobrepeso (s),2014-01-01,4,3,1,0,2,3,20,0,27,6,33
COPACABANA,estado nutricional,sobrepeso (s),2014-01-01,2,3,1,0,0,1,11,0,14,4,18
CORIPATA,estado nutricional,sobrepeso (s),2014-01-01,2,1,1,0,2,3,5,0,10,4,14
CORO CORO,estado nutricional,sobrepeso (s),2014-01-01,1,3,0,1,1,0,3,0,5,4,9
COROICO,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,6,0,6,0,6
CORQUE,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,1,1,0,3,0,5,1,6
COTAGAITA,estado nutricional,sobrepeso (s),2014-01-01,0,1,1,1,0,0,1,0,2,2,4
COTOCA,estado nutricional,sobrepeso (s),2014-01-01,0,0,2,0,0,4,21,0,23,4,27
CRUZ DE MACHACAMARCA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
CUEVO,estado nutricional,sobrepeso (s),2014-01-01,3,1,4,0,6,6,5,0,18,7,25
CULPINA,estado nutricional,sobrepeso (s),2014-01-01,4,6,1,2,1,1,15,0,21,9,30
CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,2,0,3,0,3
CURVA,estado nutricional,sobrepeso (s),2014-01-01,1,3,0,2,2,1,1,0,4,6,10
DESAGUADERO,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,1,4,0,4,1,5
EL ALTO,estado nutricional,sobrepeso (s),2014-01-01,167,152,69,87,72,81,545,0,853,320,1173
EL CHORO,estado nutricional,sobrepeso (s),2014-01-01,0,1,1,0,3,1,0,0,4,2,6
EL PUENTE(STC),estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,16,0,17,0,17
EL PUENTE(TJA),estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,2,0,3,0,3
EL TORNO,estado nutricional,sobrepeso (s),2014-01-01,5,2,4,3,1,2,4,0,14,7,21
ENTRE RIOS TRJ,estado nutricional,sobrepeso (s),2014-01-01,2,9,2,0,4,2,18,0,26,11,37
ENTRE RIOS CBBA,estado nutricional,sobrepeso (s),2014-01-01,0,3,0,0,0,1,25,0,25,4,29
ESCOMA,estado nutricional,sobrepeso (s),2014-01-01,2,2,2,0,0,0,4,0,8,2,10
EUCALIPTUS,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
EXALTACION,estado nutricional,sobrepeso (s),2014-01-01,3,2,1,1,0,1,0,0,4,4,8
FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2014-01-01,21,11,6,5,9,7,25,0,61,23,84
FILADELFIA,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,0,0,1,6,0,6,2,8
GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2014-01-01,2,1,1,1,0,0,0,0,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2014-01-01,0,1,0,1,1,1,5,0,6,3,9
GUANAY,estado nutricional,sobrepeso (s),2014-01-01,15,8,7,13,4,4,5,0,31,25,56
GUAQUI,estado nutricional,sobrepeso (s),2014-01-01,2,0,1,0,0,0,0,0,3,0,3
GUAYARAMERIN,estado nutricional,sobrepeso (s),2014-01-01,15,20,3,0,4,1,116,0,138,21,159
GUTIERREZ,estado nutricional,sobrepeso (s),2014-01-01,11,9,10,8,13,13,9,0,43,30,73
HUACARETA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,2,0,1,0,3,0,3
HUANUNI,estado nutricional,sobrepeso (s),2014-01-01,3,4,0,2,1,3,39,0,43,9,52
HUARACAJE,estado nutricional,sobrepeso (s),2014-01-01,3,1,0,2,2,1,0,0,5,4,9
HUARINA,estado nutricional,sobrepeso (s),2014-01-01,3,2,0,3,1,2,3,0,7,7,14
HUATAJATA,estado nutricional,sobrepeso (s),2014-01-01,1,2,1,0,1,0,2,0,5,2,7
HUAYLLAMARCA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
HUMANATA,estado nutricional,sobrepeso (s),2014-01-01,3,0,1,0,1,0,0,0,5,0,5
ICLA,estado nutricional,sobrepeso (s),2014-01-01,3,2,3,0,1,3,5,0,12,5,17
INGAVI (HUMAITA),estado nutricional,sobrepeso (s),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
INQUISIVI,estado nutricional,sobrepeso (s),2014-01-01,2,0,1,1,0,0,2,0,5,1,6
IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,7,0,8,0,8
IXIAMAS,estado nutricional,sobrepeso (s),2014-01-01,7,4,0,1,2,0,3,0,12,5,17
JESUS DE MACHACA,estado nutricional,sobrepeso (s),2014-01-01,1,1,0,0,1,1,4,0,6,2,8
LA ASUNTA,estado nutricional,sobrepeso (s),2014-01-01,5,3,0,0,1,3,6,0,12,6,18
LA GUARDIA,estado nutricional,sobrepeso (s),2014-01-01,14,5,5,5,5,5,28,0,52,15,67
LA PAZ,estado nutricional,sobrepeso (s),2014-01-01,234,171,86,82,138,104,283,0,741,357,1098
LAJA,estado nutricional,sobrepeso (s),2014-01-01,0,2,0,1,1,1,10,0,11,4,15
LICOMA PAMPA,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
LLALLAGUA,estado nutricional,sobrepeso (s),2014-01-01,1,2,0,3,1,5,2,0,4,10,14
LORETO,estado nutricional,sobrepeso (s),2014-01-01,1,6,1,0,2,2,2,0,6,8,14
LURIBAY,estado nutricional,sobrepeso (s),2014-01-01,2,0,0,0,1,0,3,0,6,0,6
MACHACAMARCA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,1,0,2,0,3,0,3
MACHARETI,estado nutricional,sobrepeso (s),2014-01-01,3,1,0,1,0,2,2,0,5,4,9
MAGDALENA,estado nutricional,sobrepeso (s),2014-01-01,6,2,1,2,1,1,0,0,8,5,13
MAIRANA,estado nutricional,sobrepeso (s),2014-01-01,7,10,1,1,0,0,7,0,15,11,26
MAPIRI,estado nutricional,sobrepeso (s),2014-01-01,5,3,1,1,0,0,19,0,25,4,29
MECAPACA,estado nutricional,sobrepeso (s),2014-01-01,2,1,3,1,0,2,7,0,12,4,16
MINEROS,estado nutricional,sobrepeso (s),2014-01-01,4,4,3,0,2,2,77,0,86,6,92
MIZQUE,estado nutricional,sobrepeso (s),2014-01-01,3,4,0,0,0,2,38,0,41,6,47
MOCOMOCO,estado nutricional,sobrepeso (s),2014-01-01,2,1,1,2,1,2,2,0,6,5,11
MOJOCOYA,estado nutricional,sobrepeso (s),2014-01-01,1,1,2,0,2,0,1,0,6,1,7
MONTEAGUDO,estado nutricional,sobrepeso (s),2014-01-01,11,3,3,9,7,6,30,0,51,18,69
MONTERO,estado nutricional,sobrepeso (s),2014-01-01,8,7,3,2,9,3,79,0,99,12,111
MORO MORO,estado nutricional,sobrepeso (s),2014-01-01,0,0,1,0,1,2,0,0,2,2,4
MOROCHATA,estado nutricional,sobrepeso (s),2014-01-01,27,25,19,24,25,29,13,0,84,78,162
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
OCURI,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
OKINAWA,estado nutricional,sobrepeso (s),2014-01-01,4,2,3,1,3,1,4,0,14,4,18
OMEREQUE,estado nutricional,sobrepeso (s),2014-01-01,4,2,0,1,0,0,2,0,6,3,9
ORURO,estado nutricional,sobrepeso (s),2014-01-01,40,37,13,10,13,5,211,0,277,52,329
PADCAYA,estado nutricional,sobrepeso (s),2014-01-01,4,1,3,2,4,0,8,0,19,3,22
PAILON,estado nutricional,sobrepeso (s),2014-01-01,15,12,13,7,10,8,2,0,40,27,67
PALCA,estado nutricional,sobrepeso (s),2014-01-01,25,21,16,10,19,20,9,0,69,51,120
PALOS BLANCOS,estado nutricional,sobrepeso (s),2014-01-01,12,4,8,1,9,6,14,0,43,11,54
PAMPA AULLAGAS,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PAPEL PAMPA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,1,0,0,1,0,1,1,2
PASORAPA,estado nutricional,sobrepeso (s),2014-01-01,2,3,0,3,0,6,0,0,2,12,14
PATACAMAYA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,5,0,5,0,5
PAZÑA,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,2,1,3,8,0,9,6,15
PELECHUCO,estado nutricional,sobrepeso (s),2014-01-01,3,0,0,0,0,0,2,0,5,0,5
POCOATA,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
POCONA,estado nutricional,sobrepeso (s),2014-01-01,4,1,2,2,4,1,5,0,15,4,19
POJO (CBBA),estado nutricional,sobrepeso (s),2014-01-01,4,10,4,4,7,3,9,0,24,17,41
POOPO,estado nutricional,sobrepeso (s),2014-01-01,2,0,0,0,0,0,4,0,6,0,6
PORCO,estado nutricional,sobrepeso (s),2014-01-01,5,3,5,2,1,4,0,0,11,9,20
POROMA,estado nutricional,sobrepeso (s),2014-01-01,0,4,0,0,0,0,0,0,0,4,4
PORONGO,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,1,1,0,1,1,2
PORTACHUELO,estado nutricional,sobrepeso (s),2014-01-01,2,3,0,1,0,0,17,0,19,4,23
PORVENIR,estado nutricional,sobrepeso (s),2014-01-01,4,0,0,0,2,0,5,0,11,0,11
POSTRER VALLE,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
POTOSI,estado nutricional,sobrepeso (s),2014-01-01,69,65,19,21,20,15,232,0,340,101,441
PRESTO,estado nutricional,sobrepeso (s),2014-01-01,3,2,0,1,3,2,6,0,12,5,17
PUCARANI,estado nutricional,sobrepeso (s),2014-01-01,3,2,1,2,2,2,10,0,16,6,22
PUERTO ACOSTA,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,1,3,0,4,1,5
PUERTO CARABUCO,estado nutricional,sobrepeso (s),2014-01-01,0,1,2,3,1,1,3,0,6,5,11
PUERTO GONZALO MORENO,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,1,0,0,4,0,5,1,6
PUERTO PEREZ,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,1,0,0,1,0,1,2,3
PUERTO QUIJARRO,estado nutricional,sobrepeso (s),2014-01-01,11,11,7,7,7,3,0,0,25,21,46
PUERTO RICO,estado nutricional,sobrepeso (s),2014-01-01,1,4,1,0,0,0,16,0,18,4,22
PUERTO SUAREZ,estado nutricional,sobrepeso (s),2014-01-01,12,12,13,9,3,3,32,0,60,24,84
PUERTO VILLARROEL,estado nutricional,sobrepeso (s),2014-01-01,6,8,4,6,5,3,125,0,140,17,157
PUNA,estado nutricional,sobrepeso (s),2014-01-01,3,0,0,0,1,1,6,0,10,1,11
PUNATA,estado nutricional,sobrepeso (s),2014-01-01,0,1,1,2,0,1,20,0,21,4,25
QUIABAYA,estado nutricional,sobrepeso (s),2014-01-01,1,1,0,1,0,0,9,0,10,2,12
QUILLACOLLO,estado nutricional,sobrepeso (s),2014-01-01,73,38,37,36,27,46,180,0,317,120,437
QUIME,estado nutricional,sobrepeso (s),2014-01-01,1,2,0,1,1,1,6,0,8,4,12
RAVELO,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,3,0,1,0,4,0,4
REYES,estado nutricional,sobrepeso (s),2014-01-01,3,1,0,0,0,2,5,0,8,3,11
RIBERALTA,estado nutricional,sobrepeso (s),2014-01-01,9,9,2,2,4,2,32,0,47,13,60
ROBORE,estado nutricional,sobrepeso (s),2014-01-01,5,2,2,1,0,1,20,0,27,4,31
RURRENABAQUE,estado nutricional,sobrepeso (s),2014-01-01,5,3,1,1,0,1,7,0,13,5,18
SABAYA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SACABA,estado nutricional,sobrepeso (s),2014-01-01,17,8,1,3,3,2,48,0,69,13,82
SACABAMBA,estado nutricional,sobrepeso (s),2014-01-01,2,0,0,0,0,0,0,0,2,0,2
SACACA,estado nutricional,sobrepeso (s),2014-01-01,4,3,0,2,2,1,8,0,14,6,20
SAIPINA,estado nutricional,sobrepeso (s),2014-01-01,1,1,0,0,0,0,0,0,1,1,2
SALINAS DE GARCI MENDOZA,estado nutricional,sobrepeso (s),2014-01-01,4,2,1,2,0,0,11,0,16,4,20
SAN AGUSTIN,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,estado nutricional,sobrepeso (s),2014-01-01,1,1,2,0,3,0,0,0,6,1,7
SAN ANDRES DE MACHACA,estado nutricional,sobrepeso (s),2014-01-01,1,1,0,0,0,0,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,estado nutricional,sobrepeso (s),2014-01-01,2,0,0,1,0,0,2,0,4,1,5
SAN ANTONIO DE LOMERIO,estado nutricional,sobrepeso (s),2014-01-01,2,2,0,1,0,0,5,0,7,3,10
SAN BENITO,estado nutricional,sobrepeso (s),2014-01-01,5,8,4,3,5,2,24,0,38,13,51
SAN BORJA,estado nutricional,sobrepeso (s),2014-01-01,10,20,7,2,13,9,92,0,122,31,153
SAN BUENA VENTURA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,1,0,0,5,0,5,1,6
SAN CARLOS,estado nutricional,sobrepeso (s),2014-01-01,2,0,3,0,3,1,1,0,9,1,10
SAN IGNACIO,estado nutricional,sobrepeso (s),2014-01-01,5,4,1,1,1,4,8,0,15,9,24
SAN IGNACIO DE VELASCO,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,3,0,3,0,3
SAN JAVIER(BNI),estado nutricional,sobrepeso (s),2014-01-01,0,0,2,0,1,0,0,0,3,0,3
SAN JAVIER(STC),estado nutricional,sobrepeso (s),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN JOAQUIN,estado nutricional,sobrepeso (s),2014-01-01,8,10,5,0,4,4,0,0,17,14,31
SAN JOSE DE CHIQUITOS,estado nutricional,sobrepeso (s),2014-01-01,1,4,0,0,0,0,0,0,1,4,5
SAN JULIAN,estado nutricional,sobrepeso (s),2014-01-01,26,17,7,6,9,6,2,0,44,29,73
SAN LORENZO(PND),estado nutricional,sobrepeso (s),2014-01-01,2,1,0,0,0,0,2,0,4,1,5
SAN LORENZO(TJA),estado nutricional,sobrepeso (s),2014-01-01,1,2,1,5,3,0,2,0,7,7,14
SAN LUCAS,estado nutricional,sobrepeso (s),2014-01-01,13,11,5,5,8,7,0,0,26,23,49
SAN MATIAS,estado nutricional,sobrepeso (s),2014-01-01,4,4,1,0,0,3,4,0,9,7,16
SAN MIGUEL DE VELASCO,estado nutricional,sobrepeso (s),2014-01-01,4,5,2,2,1,1,21,0,28,8,36
SAN PABLO DE LIPEZ,estado nutricional,sobrepeso (s),2014-01-01,3,1,0,0,0,0,4,0,7,1,8
SAN PEDRO,estado nutricional,sobrepeso (s),2014-01-01,1,1,2,0,1,1,49,0,53,2,55
SAN PEDRO DE BUENA VISTA,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,1,0,0,0,2,0,2
SAN PEDRO DE QUEMES,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,estado nutricional,sobrepeso (s),2014-01-01,6,2,4,3,3,1,2,0,15,6,21
SAN RAMON SCZ,estado nutricional,sobrepeso (s),2014-01-01,3,1,1,0,2,2,0,0,6,3,9
SANTA ANA,estado nutricional,sobrepeso (s),2014-01-01,11,3,1,3,4,0,2,0,18,6,24
SANTA CRUZ DE LA SIERRA,estado nutricional,sobrepeso (s),2014-01-01,334,235,135,119,171,122,742,0,1382,476,1858
SANTA ROSA,estado nutricional,sobrepeso (s),2014-01-01,4,0,0,1,4,0,1,0,9,1,10
SANTA ROSA DEL SARA,estado nutricional,sobrepeso (s),2014-01-01,1,1,1,0,0,0,0,0,2,1,3
SANTIAGO DE HUARI,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,2,0,3,0,3
SANTIAGO DE HUATA,estado nutricional,sobrepeso (s),2014-01-01,3,1,1,4,0,3,6,0,10,8,18
SANTIAGO DE MACHACA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SANTIVAÑES,estado nutricional,sobrepeso (s),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
SAPAHAQUI,estado nutricional,sobrepeso (s),2014-01-01,2,0,0,0,1,0,2,0,5,0,5
SENA,estado nutricional,sobrepeso (s),2014-01-01,0,2,0,0,1,0,5,0,6,2,8
SHINAOTA,estado nutricional,sobrepeso (s),2014-01-01,3,0,2,1,0,1,17,0,22,2,24
SICA SICA (VILLA AROMA),estado nutricional,sobrepeso (s),2014-01-01,1,1,1,5,1,0,11,0,14,6,20
SICAYA,estado nutricional,sobrepeso (s),2014-01-01,3,3,2,7,4,1,0,0,9,11,20
SIPE SIPE,estado nutricional,sobrepeso (s),2014-01-01,11,26,17,8,7,10,16,0,51,44,95
SOPACHUY,estado nutricional,sobrepeso (s),2014-01-01,1,3,2,2,0,2,8,0,11,7,18
SORATA,estado nutricional,sobrepeso (s),2014-01-01,2,2,3,1,0,4,12,0,17,7,24
SUCRE,estado nutricional,sobrepeso (s),2014-01-01,38,35,18,31,18,7,75,0,149,73,222
TACACHI,estado nutricional,sobrepeso (s),2014-01-01,5,0,0,1,0,1,0,0,5,2,7
TACACOMA,estado nutricional,sobrepeso (s),2014-01-01,2,0,0,0,0,0,12,0,14,0,14
TACOBAMBA,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,1,1,1,0,0,1,3,4
TACOPAYA,estado nutricional,sobrepeso (s),2014-01-01,8,4,2,4,0,0,8,0,18,8,26
TAPACARI,estado nutricional,sobrepeso (s),2014-01-01,18,25,14,17,7,15,7,0,46,57,103
TARABUCO,estado nutricional,sobrepeso (s),2014-01-01,3,1,0,0,2,1,3,0,8,2,10
TARATA,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,3,0,3,0,3
TARIJA,estado nutricional,sobrepeso (s),2014-01-01,39,19,10,5,4,10,96,0,149,34,183
TARVITA,estado nutricional,sobrepeso (s),2014-01-01,6,2,1,7,11,6,13,0,31,15,46
TEOPONTE,estado nutricional,sobrepeso (s),2014-01-01,0,0,0,0,0,0,7,0,7,0,7
TIAWANACU,estado nutricional,sobrepeso (s),2014-01-01,0,1,0,0,0,0,2,0,2,1,3
TINGUIPAYA,estado nutricional,sobrepeso (s),2014-01-01,1,2,1,2,0,0,0,0,2,4,6
TIPUANI,estado nutricional,sobrepeso (s),2014-01-01,0,1,1,0,0,1,1,0,2,2,4
TIQUIPAYA,estado nutricional,sobrepeso (s),2014-01-01,46,57,39,47,9,10,45,0,139,114,253
