,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
COBIJA,estado nutricional,obesidad (o),2014-01-01,3,0,0,0,2,0,28,0,33,0,33
COCAPATA,estado nutricional,obesidad (o),2014-01-01,3,1,0,2,2,2,0,0,5,5,10
COCHABAMBA,estado nutricional,obesidad (o),2014-01-01,28,23,33,27,34,25,201,0,296,75,371
COIPASA,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
COLLANA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,1,0,1,1,2
COLOMI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
COLPA BELGICA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,17,0,17,0,17
COLQUECHACA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
COLQUENCHA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
COLQUIRI,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
COMARAPA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
CONCEPCION,estado nutricional,obesidad (o),2014-01-01,1,1,0,1,0,0,17,0,18,2,20
COPACABANA,estado nutricional,obesidad (o),2014-01-01,0,1,1,0,0,1,4,0,5,2,7
CORIPATA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,2,0,2,1,3
CORO CORO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
COROICO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,5,0,5,0,5
COTAGAITA,estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
COTOCA,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,1,4,0,5,1,6
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,1,0,2,0,2
CUEVO,estado nutricional,obesidad (o),2014-01-01,1,1,0,1,1,4,2,0,4,6,10
CULPINA,estado nutricional,obesidad (o),2014-01-01,0,2,0,0,0,0,3,0,3,2,5
CURVA,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
DESAGUADERO,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,3,0,3,1,4
EL ALTO,estado nutricional,obesidad (o),2014-01-01,20,26,16,27,18,14,286,0,340,67,407
EL CHORO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,1,0,0,0,1,0,1
EL PUENTE(STC),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,4,0,4,0,4
EL TORNO,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,1,0,2,0,3,1,4
ENTRE RIOS TRJ,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,13,0,14,0,14
ENTRE RIOS CBBA,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,14,0,15,0,15
ESCOMA,estado nutricional,obesidad (o),2014-01-01,0,0,2,0,0,0,0,0,2,0,2
EXALTACION,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,estado nutricional,obesidad (o),2014-01-01,1,0,2,0,2,0,26,0,31,0,31
FILADELFIA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
GENERAL SAAVEDRA,estado nutricional,obesidad (o),2014-01-01,0,1,0,1,0,0,1,0,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,1,0,1,1,2
GUANAY,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,1,1,4,0,6,2,8
GUAQUI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,estado nutricional,obesidad (o),2014-01-01,2,2,1,0,0,2,57,0,60,4,64
GUTIERREZ,estado nutricional,obesidad (o),2014-01-01,2,2,2,1,0,0,6,0,10,3,13
HUACARETA,estado nutricional,obesidad (o),2014-01-01,3,0,0,0,0,0,0,0,3,0,3
HUANUNI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,17,0,17,0,17
HUARINA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
HUATAJATA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,1,0,4,0,5,0,5
HUMANATA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
ICLA,estado nutricional,obesidad (o),2014-01-01,1,0,0,1,1,0,4,0,6,1,7
IRUPANA (VILLA DE LANZA),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
IXIAMAS,estado nutricional,obesidad (o),2014-01-01,0,0,2,1,0,1,3,0,5,2,7
JESUS DE MACHACA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,1,0,1,1,2
LA ASUNTA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,2,0,2,0,4,0,4
LA GUARDIA,estado nutricional,obesidad (o),2014-01-01,4,2,0,0,0,1,8,0,12,3,15
LA PAZ,estado nutricional,obesidad (o),2014-01-01,38,36,16,13,31,22,145,0,230,71,301
LAJA,estado nutricional,obesidad (o),2014-01-01,1,0,1,0,0,0,5,0,7,0,7
LICOMA PAMPA,estado nutricional,obesidad (o),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
LLALLAGUA,estado nutricional,obesidad (o),2014-01-01,0,0,2,2,0,0,0,0,2,2,4
LORETO,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
LURIBAY,estado nutricional,obesidad (o),2014-01-01,1,0,0,1,0,0,1,0,2,1,3
MACHARETI,estado nutricional,obesidad (o),2014-01-01,0,1,1,1,0,0,1,0,2,2,4
MAGDALENA,estado nutricional,obesidad (o),2014-01-01,0,0,0,1,0,0,0,0,0,1,1
MAIRANA,estado nutricional,obesidad (o),2014-01-01,1,2,0,0,0,0,2,0,3,2,5
MAPIRI,estado nutricional,obesidad (o),2014-01-01,0,2,0,0,2,1,7,0,9,3,12
MECAPACA,estado nutricional,obesidad (o),2014-01-01,2,1,0,1,0,1,3,0,5,3,8
MINEROS,estado nutricional,obesidad (o),2014-01-01,0,2,1,0,2,1,80,0,83,3,86
MIZQUE,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,38,0,38,0,38
MOCOMOCO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
MOJOCOYA,estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,1,0,2,0,2
MONTEAGUDO,estado nutricional,obesidad (o),2014-01-01,1,0,1,1,0,0,26,0,28,1,29
MONTERO,estado nutricional,obesidad (o),2014-01-01,2,1,0,0,1,1,63,0,66,2,68
MORO MORO,estado nutricional,obesidad (o),2014-01-01,0,2,0,0,0,0,1,0,1,2,3
MOROCHATA,estado nutricional,obesidad (o),2014-01-01,7,10,2,0,4,5,1,0,14,15,29
OKINAWA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,7,0,7,0,7
OMEREQUE,estado nutricional,obesidad (o),2014-01-01,5,0,0,0,0,1,3,0,8,1,9
ORURO,estado nutricional,obesidad (o),2014-01-01,3,6,0,1,0,5,73,0,76,12,88
PADCAYA,estado nutricional,obesidad (o),2014-01-01,3,2,2,0,0,1,2,0,7,3,10
PAILON,estado nutricional,obesidad (o),2014-01-01,4,4,4,0,2,0,1,0,11,4,15
PALCA,estado nutricional,obesidad (o),2014-01-01,5,5,5,2,1,2,5,0,16,9,25
PALOS BLANCOS,estado nutricional,obesidad (o),2014-01-01,3,0,1,0,5,0,6,0,15,0,15
PAMPA AULLAGAS,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PATACAMAYA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
PAZÑA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,1,1,4,0,5,1,6
POJO (CBBA),estado nutricional,obesidad (o),2014-01-01,2,3,1,1,2,0,3,0,8,4,12
POOPO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
PORCO,estado nutricional,obesidad (o),2014-01-01,0,2,0,1,0,1,0,0,0,4,4
PORTACHUELO,estado nutricional,obesidad (o),2014-01-01,1,0,0,1,0,0,6,0,7,1,8
PORVENIR,estado nutricional,obesidad (o),2014-01-01,2,0,0,0,0,0,3,0,5,0,5
POTOSI,estado nutricional,obesidad (o),2014-01-01,1,7,0,0,4,0,73,0,78,7,85
PRESTO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PUCARANI,estado nutricional,obesidad (o),2014-01-01,2,0,1,0,1,0,8,0,12,0,12
PUERTO CARABUCO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,4,0,4,0,4
PUERTO PEREZ,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO QUIJARRO,estado nutricional,obesidad (o),2014-01-01,1,2,0,0,4,5,0,0,5,7,12
PUERTO RICO,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,2,0,3,0,3
PUERTO SUAREZ,estado nutricional,obesidad (o),2014-01-01,4,4,0,3,1,2,29,0,34,9,43
PUERTO VILLARROEL,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,86,0,86,1,87
PUNA,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,2,0,3,0,3
PUNATA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,1,0,7,0,8,1,9
QUIABAYA,estado nutricional,obesidad (o),2014-01-01,2,0,0,0,0,0,7,0,9,0,9
QUILLACOLLO,estado nutricional,obesidad (o),2014-01-01,3,6,9,6,6,6,32,0,50,18,68
QUIME,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
RAVELO,estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
REYES,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,5,0,5,0,5
RIBERALTA,estado nutricional,obesidad (o),2014-01-01,1,2,0,1,0,0,11,0,12,3,15
ROBORE,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,1,3,0,4,2,6
RURRENABAQUE,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SABAYA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SACABA,estado nutricional,obesidad (o),2014-01-01,3,1,0,1,3,0,24,0,30,2,32
SACACA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
SAIPINA,estado nutricional,obesidad (o),2014-01-01,0,1,0,1,0,0,0,0,0,2,2
SALINAS DE GARCI MENDOZA,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,0,5,0,6,1,7
SAN BENITO,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,0,5,0,6,1,7
SAN BORJA,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,1,94,0,95,1,96
SAN CARLOS,estado nutricional,obesidad (o),2014-01-01,0,0,0,2,0,0,0,0,0,2,2
SAN IGNACIO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,1,1,4,0,5,1,6
SAN IGNACIO DE VELASCO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN JAVIER(BNI),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN JAVIER(STC),estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN JOAQUIN,estado nutricional,obesidad (o),2014-01-01,2,1,0,0,0,0,0,0,2,1,3
SAN JOSE DE CHIQUITOS,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,1,0,0,1,1,2
SAN JULIAN,estado nutricional,obesidad (o),2014-01-01,5,3,1,0,3,2,0,0,9,5,14
SAN LORENZO(PND),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,1,0,4,0,5,0,5
SAN LORENZO(TJA),estado nutricional,obesidad (o),2014-01-01,1,1,0,1,1,0,0,0,2,2,4
SAN LUCAS,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,1,1,0,0,2,2,4
SAN MATIAS,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,estado nutricional,obesidad (o),2014-01-01,0,2,0,0,2,0,6,0,8,2,10
SAN PABLO DE LIPEZ,estado nutricional,obesidad (o),2014-01-01,0,1,0,1,0,0,1,0,1,2,3
SAN PEDRO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,18,0,18,0,18
SAN PEDRO DE TIQUINA,estado nutricional,obesidad (o),2014-01-01,2,1,2,0,2,0,2,0,8,1,9
SANTA ANA,estado nutricional,obesidad (o),2014-01-01,4,0,0,0,2,1,0,0,6,1,7
SANTA CRUZ DE LA SIERRA,estado nutricional,obesidad (o),2014-01-01,41,35,15,14,25,20,473,0,554,69,623
SANTIAGO DE HUATA,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,2,1,2,0,5,2,7
SANTIAGO DE MACHACA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
SANTUARIO DE QUILLACAS,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SAPAHAQUI,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,1,0,0,0,2,0,2
SENA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SHINAOTA,estado nutricional,obesidad (o),2014-01-01,1,0,0,1,0,0,6,0,7,1,8
SICA SICA (VILLA AROMA),estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,4,0,5,0,5
SICAYA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,estado nutricional,obesidad (o),2014-01-01,3,1,0,1,0,0,1,0,4,2,6
SOPACHUY,estado nutricional,obesidad (o),2014-01-01,0,0,1,1,1,0,0,0,2,1,3
SORATA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,9,0,9,1,10
SUCRE,estado nutricional,obesidad (o),2014-01-01,12,17,2,6,6,2,27,0,47,25,72
TACACHI,estado nutricional,obesidad (o),2014-01-01,3,0,0,0,0,0,3,0,6,0,6
TACACOMA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,7,0,7,0,7
TACOPAYA,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,1,0,2,0,4,1,5
TAPACARI,estado nutricional,obesidad (o),2014-01-01,5,5,2,2,0,1,0,0,7,8,15
TARABUCO,estado nutricional,obesidad (o),2014-01-01,0,1,1,0,0,0,0,0,1,1,2
TARIJA,estado nutricional,obesidad (o),2014-01-01,6,3,2,1,1,4,32,0,41,8,49
TARVITA,estado nutricional,obesidad (o),2014-01-01,1,0,0,1,1,0,5,0,7,1,8
TIAWANACU,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,3,0,3,0,3
TIPUANI,estado nutricional,obesidad (o),2014-01-01,1,0,0,0,0,0,2,0,3,0,3
TIQUIPAYA,estado nutricional,obesidad (o),2014-01-01,10,5,3,1,0,1,34,0,47,7,54
TIRAQUE (CBBA),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,9,0,9,0,9
TOCO,estado nutricional,obesidad (o),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
TOLATA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,0,0,0,1,1
TOLEDO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
TOMAVE,estado nutricional,obesidad (o),2014-01-01,0,0,0,1,0,0,1,0,1,1,2
TOTORA(CBBA),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,2,0,4,0,6,0,6
TRINIDAD,estado nutricional,obesidad (o),2014-01-01,5,3,4,2,2,0,131,0,142,5,147
TUPIZA,estado nutricional,obesidad (o),2014-01-01,0,1,1,0,0,0,2,0,3,1,4
UNCIA,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
URIONDO (A. CONCEPCION),estado nutricional,obesidad (o),2014-01-01,3,2,2,0,0,1,7,0,12,3,15
VACAS,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,3,0,3,0,3
VALLEGRANDE,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,0,13,0,14,1,15
VIACHA,estado nutricional,obesidad (o),2014-01-01,0,0,2,0,1,0,7,0,10,0,10
VILA VILA,estado nutricional,obesidad (o),2014-01-01,0,2,0,0,1,0,0,0,1,2,3
VILLA CHARCAS,estado nutricional,obesidad (o),2014-01-01,3,5,0,0,1,1,0,0,4,6,10
VILLA MONTES,estado nutricional,obesidad (o),2014-01-01,0,0,0,1,1,0,4,0,5,1,6
VILLA NUEVA (LOMA ALTA),estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
VILLA RIVERO,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
VILLA TUNARI,estado nutricional,obesidad (o),2014-01-01,20,5,2,3,9,5,77,0,108,13,121
VILLAZON,estado nutricional,obesidad (o),2014-01-01,1,2,1,0,1,0,18,0,21,2,23
VINTO,estado nutricional,obesidad (o),2014-01-01,1,0,1,0,0,0,1,0,3,0,3
WARNES,estado nutricional,obesidad (o),2014-01-01,1,1,0,0,0,0,0,0,1,1,2
YACO,estado nutricional,obesidad (o),2014-01-01,0,2,0,1,2,0,0,0,2,3,5
YACUIBA,estado nutricional,obesidad (o),2014-01-01,16,10,6,5,3,4,45,0,70,19,89
YAMPARAEZ,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,1,0,0,0,1,1
YANACACHI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
YAPACANI,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
YUNCHARA,estado nutricional,obesidad (o),2014-01-01,0,1,0,0,0,0,1,0,1,1,2
ZUDAÑEZ,estado nutricional,obesidad (o),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
ACHACACHI,estado nutricional,obesidad (o),2014-02-01,0,1,0,1,0,1,1,0,1,3,4
ACHOCALLA,estado nutricional,obesidad (o),2014-02-01,2,1,0,0,1,0,0,0,3,1,4
AIQUILE,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,9,0,9,0,9
ALALAY,estado nutricional,obesidad (o),2014-02-01,1,2,0,0,0,0,1,0,2,2,4
ALTO BENI,estado nutricional,obesidad (o),2014-02-01,1,1,0,0,0,0,1,0,2,1,3
ANCORAIMES,estado nutricional,obesidad (o),2014-02-01,0,1,0,0,0,0,1,0,1,1,2
ANTEQUERA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,6,0,6,0,6
ANZALDO,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,1,0,0,0,1,1
APOLO,estado nutricional,obesidad (o),2014-02-01,1,4,0,2,0,0,9,0,10,6,16
ARAMPAMPA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,1,0,1,0,1
ARBIETO,estado nutricional,obesidad (o),2014-02-01,1,0,1,0,0,1,0,0,2,1,3
ARQUE,estado nutricional,obesidad (o),2014-02-01,1,0,0,0,0,0,1,0,2,0,2
ASCENCION DE GUARAYOS,estado nutricional,obesidad (o),2014-02-01,5,7,0,1,2,0,34,0,41,8,49
ATOCHA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,3,0,3,0,3
AYO AYO,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,obesidad (o),2014-02-01,0,0,0,1,1,1,5,0,6,2,8
AZURDUY,estado nutricional,obesidad (o),2014-02-01,0,0,1,0,1,1,0,0,2,1,3
BATALLAS,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,1,0,11,0,12,0,12
BETANZOS,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,3,0,3,0,3
BOLPEBRA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BOYUIBE,estado nutricional,obesidad (o),2014-02-01,1,0,0,0,0,0,1,0,2,0,2
CABEZAS,estado nutricional,obesidad (o),2014-02-01,0,2,0,0,0,0,25,0,25,2,27
CAIROMA,estado nutricional,obesidad (o),2014-02-01,0,1,0,1,0,0,3,0,3,2,5
"CAIZA ""D""",estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,3,0,3,0,3
CAJUATA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,3,0,3,0,3
CALAMARCA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CAMIRI,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,3,0,3,0,3
CAPINOTA,estado nutricional,obesidad (o),2014-02-01,1,0,0,1,0,0,7,0,8,1,9
CAQUIAVIRI,estado nutricional,obesidad (o),2014-02-01,1,2,0,0,2,0,1,0,4,2,6
CARACOLLO,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CARANAVI,estado nutricional,obesidad (o),2014-02-01,5,5,3,3,2,1,11,0,21,9,30
CARAPARI,estado nutricional,obesidad (o),2014-02-01,1,0,0,0,1,0,1,0,3,0,3
CHALLAPATA,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,5,0,5,0,5
CHARAGUA,estado nutricional,obesidad (o),2014-02-01,1,2,1,1,2,0,1,0,5,3,8
CHAYANTA,estado nutricional,obesidad (o),2014-02-01,1,0,0,1,1,0,0,0,2,1,3
CHIMORE,estado nutricional,obesidad (o),2014-02-01,1,1,0,0,1,0,4,0,6,1,7
CHUA COCANI,estado nutricional,obesidad (o),2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,obesidad (o),2014-02-01,0,0,1,0,0,0,7,0,8,0,8
CHUMA,estado nutricional,obesidad (o),2014-02-01,0,1,0,0,0,0,2,0,2,1,3
CLIZA,estado nutricional,obesidad (o),2014-02-01,4,3,1,2,3,3,0,0,8,8,16
COBIJA,estado nutricional,obesidad (o),2014-02-01,3,3,0,0,0,0,15,0,18,3,21
COCAPATA,estado nutricional,obesidad (o),2014-02-01,2,4,4,3,0,1,0,0,6,8,14
