,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CAPINOTA,estado nutricional,desnutricion leve (l),2014-01-01,6.0,5.0,9.0,7.0,2.0,0.0,0.0,0.0,17.0,12.0,29.0
CAQUIAVIRI,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,7.0
CARANAVI,estado nutricional,desnutricion leve (l),2014-01-01,5.0,12.0,9.0,4.0,7.0,7.0,0.0,0.0,21.0,23.0,44.0
CARAPARI,estado nutricional,desnutricion leve (l),2014-01-01,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,6.0,10.0
CARIPUYO,estado nutricional,desnutricion leve (l),2014-01-01,9.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,21.0
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
CHALLAPATA,estado nutricional,desnutricion leve (l),2014-01-01,7.0,5.0,3.0,5.0,3.0,3.0,0.0,0.0,13.0,13.0,26.0
CHAQUI,estado nutricional,desnutricion leve (l),2014-01-01,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
CHARAGUA,estado nutricional,desnutricion leve (l),2014-01-01,2.0,3.0,7.0,5.0,0.0,2.0,0.0,0.0,9.0,10.0,19.0
CHAYANTA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0
CHIMORE,estado nutricional,desnutricion leve (l),2014-01-01,6.0,5.0,10.0,10.0,20.0,5.0,0.0,0.0,36.0,20.0,56.0
CHOQUE COTA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CHUMA,estado nutricional,desnutricion leve (l),2014-01-01,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,7.0,5.0,12.0
CLIZA,estado nutricional,desnutricion leve (l),2014-01-01,21.0,5.0,3.0,7.0,3.0,3.0,0.0,0.0,27.0,15.0,42.0
COCAPATA,estado nutricional,desnutricion leve (l),2014-01-01,4.0,2.0,7.0,3.0,4.0,8.0,0.0,0.0,15.0,13.0,28.0
COCHABAMBA,estado nutricional,desnutricion leve (l),2014-01-01,127.0,130.0,110.0,118.0,53.0,70.0,0.0,0.0,290.0,318.0,608.0
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2014-01-01,2.0,3.0,10.0,8.0,11.0,5.0,0.0,0.0,23.0,16.0,39.0
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
COLOMI,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
COLPA BELGICA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COLQUECHACA,estado nutricional,desnutricion leve (l),2014-01-01,5.0,3.0,3.0,6.0,3.0,1.0,0.0,0.0,11.0,10.0,21.0
COLQUENCHA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0
COLQUIRI,estado nutricional,desnutricion leve (l),2014-01-01,2.0,4.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,10.0,15.0
COMARAPA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,6.0
CONCEPCION,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,5.0
COPACABANA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
CORIPATA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
CORO CORO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COROICO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COTAGAITA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,7.0
COTOCA,estado nutricional,desnutricion leve (l),2014-01-01,3.0,7.0,9.0,6.0,4.0,1.0,0.0,0.0,16.0,14.0,30.0
CUATRO CAÑADAS,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CUEVO,estado nutricional,desnutricion leve (l),2014-01-01,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,6.0,3.0,9.0
CULPINA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DESAGUADERO,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EL ALTO,estado nutricional,desnutricion leve (l),2014-01-01,128.0,89.0,125.0,89.0,119.0,147.0,0.0,0.0,372.0,325.0,697.0
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2014-01-01,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
EL TORNO,estado nutricional,desnutricion leve (l),2014-01-01,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,6.0
ENTRE RIOS TRJ,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0
ENTRE RIOS CBBA,estado nutricional,desnutricion leve (l),2014-01-01,3.0,2.0,7.0,2.0,2.0,2.0,0.0,0.0,12.0,6.0,18.0
ESCOMA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EXALTACION,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,6.0
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GUANAY,estado nutricional,desnutricion leve (l),2014-01-01,2.0,3.0,6.0,8.0,3.0,2.0,0.0,0.0,11.0,13.0,24.0
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2014-01-01,12.0,6.0,11.0,9.0,7.0,7.0,0.0,0.0,30.0,22.0,52.0
GUTIERREZ,estado nutricional,desnutricion leve (l),2014-01-01,6.0,2.0,9.0,4.0,9.0,5.0,0.0,0.0,24.0,11.0,35.0
HUACARETA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0
HUANUNI,estado nutricional,desnutricion leve (l),2014-01-01,2.0,5.0,3.0,2.0,11.0,2.0,0.0,0.0,16.0,9.0,25.0
HUARACAJE,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,5.0,9.0
HUARINA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HUATAJATA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ICHOCA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ICLA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,8.0,5.0,13.0
IXIAMAS,estado nutricional,desnutricion leve (l),2014-01-01,4.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,8.0,6.0,14.0
LA ASUNTA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,2.0,3.0,6.0,4.0,0.0,0.0,9.0,7.0,16.0
LA GUARDIA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0
LA PAZ,estado nutricional,desnutricion leve (l),2014-01-01,130.0,96.0,86.0,94.0,44.0,87.0,0.0,0.0,260.0,277.0,537.0
LAJA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
LICOMA PAMPA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
LLALLAGUA,estado nutricional,desnutricion leve (l),2014-01-01,7.0,9.0,10.0,6.0,4.0,3.0,0.0,0.0,21.0,18.0,39.0
LORETO,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LURIBAY,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
MACHACAMARCA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
MACHARETI,estado nutricional,desnutricion leve (l),2014-01-01,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,9.0
MAGDALENA,estado nutricional,desnutricion leve (l),2014-01-01,4.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,14.0,13.0,27.0
MAPIRI,estado nutricional,desnutricion leve (l),2014-01-01,3.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,8.0,13.0
MECAPACA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MINEROS,estado nutricional,desnutricion leve (l),2014-01-01,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
MIZQUE,estado nutricional,desnutricion leve (l),2014-01-01,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,12.0
MOCOMOCO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
MOJINETE,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
MOJOCOYA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MONTEAGUDO,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,6.0,7.0
MONTERO,estado nutricional,desnutricion leve (l),2014-01-01,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,7.0,13.0
MOROCHATA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,5.0,6.0,3.0,2.0,5.0,0.0,0.0,9.0,13.0,22.0
OCURI,estado nutricional,desnutricion leve (l),2014-01-01,5.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,8.0,5.0,13.0
OKINAWA,estado nutricional,desnutricion leve (l),2014-01-01,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,7.0,5.0,12.0
OMEREQUE,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,7.0
ORURO,estado nutricional,desnutricion leve (l),2014-01-01,27.0,21.0,19.0,18.0,9.0,5.0,0.0,0.0,55.0,44.0,99.0
PADCAYA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0
PAILON,estado nutricional,desnutricion leve (l),2014-01-01,14.0,6.0,5.0,5.0,4.0,9.0,0.0,0.0,23.0,20.0,43.0
PALCA,estado nutricional,desnutricion leve (l),2014-01-01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
PALOS BLANCOS,estado nutricional,desnutricion leve (l),2014-01-01,5.0,1.0,7.0,0.0,2.0,3.0,0.0,0.0,14.0,4.0,18.0
PAPEL PAMPA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
PASORAPA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
PAZÑA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,8.0
POCOATA,estado nutricional,desnutricion leve (l),2014-01-01,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0
POCONA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
POJO (CBBA),estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PORCO,estado nutricional,desnutricion leve (l),2014-01-01,7.0,3.0,11.0,8.0,3.0,2.0,0.0,0.0,21.0,13.0,34.0
POROMA,estado nutricional,desnutricion leve (l),2014-01-01,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0
PORONGO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0
PORTACHUELO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
POSTRER VALLE,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
POTOSI,estado nutricional,desnutricion leve (l),2014-01-01,50.0,14.0,26.0,24.0,17.0,15.0,0.0,0.0,93.0,53.0,146.0
PRESTO,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUCARANI,estado nutricional,desnutricion leve (l),2014-01-01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
PUERTO CARABUCO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
PUERTO PEREZ,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2014-01-01,8.0,7.0,9.0,13.0,14.0,7.0,0.0,0.0,31.0,27.0,58.0
PUERTO SILES,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2014-01-01,10.0,3.0,8.0,3.0,3.0,2.0,0.0,0.0,21.0,8.0,29.0
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2014-01-01,5.0,9.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,13.0,20.0
PUNA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0
PUNATA,estado nutricional,desnutricion leve (l),2014-01-01,4.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,9.0,15.0
QUIABAYA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
QUILLACOLLO,estado nutricional,desnutricion leve (l),2014-01-01,43.0,36.0,43.0,45.0,45.0,38.0,0.0,0.0,131.0,119.0,250.0
QUIME,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
QUIRUSILLAS,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
RAVELO,estado nutricional,desnutricion leve (l),2014-01-01,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0
REYES,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0
RIBERALTA,estado nutricional,desnutricion leve (l),2014-01-01,23.0,29.0,25.0,16.0,6.0,4.0,0.0,0.0,54.0,49.0,103.0
ROBORE,estado nutricional,desnutricion leve (l),2014-01-01,9.0,1.0,6.0,8.0,8.0,2.0,0.0,0.0,23.0,11.0,34.0
RURRENABAQUE,estado nutricional,desnutricion leve (l),2014-01-01,2.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,6.0,5.0,11.0
SABAYA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SACABA,estado nutricional,desnutricion leve (l),2014-01-01,17.0,12.0,7.0,12.0,7.0,4.0,0.0,0.0,31.0,28.0,59.0
SACABAMBA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0
SACACA,estado nutricional,desnutricion leve (l),2014-01-01,11.0,5.0,14.0,9.0,10.0,7.0,0.0,0.0,35.0,21.0,56.0
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2014-01-01,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,10.0
SAN ANDRES,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
SAN ANDRES DE MACHACA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0
SAN BENITO,estado nutricional,desnutricion leve (l),2014-01-01,4.0,2.0,7.0,4.0,5.0,3.0,0.0,0.0,16.0,9.0,25.0
SAN BORJA,estado nutricional,desnutricion leve (l),2014-01-01,16.0,3.0,11.0,6.0,8.0,7.0,0.0,0.0,35.0,16.0,51.0
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0
SAN CARLOS,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
SAN IGNACIO,estado nutricional,desnutricion leve (l),2014-01-01,17.0,8.0,18.0,15.0,15.0,11.0,0.0,0.0,50.0,34.0,84.0
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0
SAN JAVIER(STC),estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2014-01-01,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,5.0,6.0,11.0
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN JULIAN,estado nutricional,desnutricion leve (l),2014-01-01,8.0,7.0,24.0,30.0,13.0,14.0,0.0,0.0,45.0,51.0,96.0
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2014-01-01,2.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,9.0,5.0,14.0
SAN LUCAS,estado nutricional,desnutricion leve (l),2014-01-01,3.0,4.0,2.0,3.0,4.0,5.0,0.0,0.0,9.0,12.0,21.0
SAN MATIAS,estado nutricional,desnutricion leve (l),2014-01-01,3.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,9.0,8.0,17.0
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion leve (l),2014-01-01,9.0,8.0,5.0,5.0,6.0,3.0,0.0,0.0,20.0,16.0,36.0
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SAN PEDRO,estado nutricional,desnutricion leve (l),2014-01-01,2.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,8.0,11.0
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
SAN RAMON SCZ,estado nutricional,desnutricion leve (l),2014-01-01,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,6.0,10.0
SANTA ANA,estado nutricional,desnutricion leve (l),2014-01-01,20.0,6.0,15.0,9.0,9.0,11.0,0.0,0.0,44.0,26.0,70.0
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2014-01-01,116.0,96.0,100.0,75.0,54.0,65.0,0.0,0.0,270.0,236.0,506.0
SANTA ROSA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2014-01-01,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
SANTIAGO DE HUATA,estado nutricional,desnutricion leve (l),2014-01-01,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0
