,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARANAVI,estado nutricional,nutricion normal (n),2014-01-01,56,56,37,37,39,36,129,0,261,129,390
CARANGAS,estado nutricional,nutricion normal (n),2014-01-01,0,0,1,0,0,0,0,0,1,0,1
CARAPARI,estado nutricional,nutricion normal (n),2014-01-01,3,0,1,2,3,6,5,0,12,8,20
CARIPUYO,estado nutricional,nutricion normal (n),2014-01-01,78,74,58,65,71,79,4,0,211,218,429
CARMEN RIVERO TORREZ,estado nutricional,nutricion normal (n),2014-01-01,20,29,20,14,11,13,28,0,79,56,135
CHACARILLA,estado nutricional,nutricion normal (n),2014-01-01,0,2,0,0,6,1,0,0,6,3,9
CHALLAPATA,estado nutricional,nutricion normal (n),2014-01-01,22,26,2,3,3,4,30,0,57,33,90
CHAQUI,estado nutricional,nutricion normal (n),2014-01-01,1,5,0,1,0,0,6,0,7,6,13
CHARAGUA,estado nutricional,nutricion normal (n),2014-01-01,258,262,179,159,192,215,162,0,791,636,1427
CHARAÑA,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
CHAYANTA,estado nutricional,nutricion normal (n),2014-01-01,22,24,22,18,21,15,0,0,65,57,122
CHIMORE,estado nutricional,nutricion normal (n),2014-01-01,163,170,133,94,131,95,51,0,478,359,837
CHIPAYA,estado nutricional,nutricion normal (n),2014-01-01,2,0,0,0,1,1,1,0,4,1,5
CHOQUE COTA,estado nutricional,nutricion normal (n),2014-01-01,1,1,0,0,0,0,2,0,3,1,4
CHUA COCANI,estado nutricional,nutricion normal (n),2014-01-01,4,7,1,3,4,4,0,0,9,14,23
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,nutricion normal (n),2014-01-01,54,41,44,28,43,37,40,0,181,106,287
CHUMA,estado nutricional,nutricion normal (n),2014-01-01,10,6,2,5,4,2,12,0,28,13,41
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,nutricion normal (n),2014-01-01,58,59,57,45,49,50,0,0,164,154,318
CKOCHAS,estado nutricional,nutricion normal (n),2014-01-01,1,1,0,1,1,2,0,0,2,4,6
CLIZA,estado nutricional,nutricion normal (n),2014-01-01,233,197,110,111,121,93,4,0,468,401,869
COBIJA,estado nutricional,nutricion normal (n),2014-01-01,64,44,8,7,5,5,73,0,150,56,206
COCAPATA,estado nutricional,nutricion normal (n),2014-01-01,115,109,110,103,125,112,16,0,366,324,690
COCHABAMBA,estado nutricional,nutricion normal (n),2014-01-01,2892,2834,1605,1557,1301,1324,1198,0,6996,5715,12711
COIPASA,estado nutricional,nutricion normal (n),2014-01-01,0,2,0,0,0,0,2,0,2,2,4
COLCAPIRHUA,estado nutricional,nutricion normal (n),2014-01-01,329,276,261,193,184,167,17,0,791,636,1427
"COLCHA ""K""",estado nutricional,nutricion normal (n),2014-01-01,0,1,2,1,0,0,0,0,2,2,4
COLLANA,estado nutricional,nutricion normal (n),2014-01-01,1,1,1,0,1,2,3,0,6,3,9
COLOMI,estado nutricional,nutricion normal (n),2014-01-01,31,24,14,9,5,5,29,0,79,38,117
COLPA BELGICA,estado nutricional,nutricion normal (n),2014-01-01,6,5,0,1,0,1,22,0,28,7,35
COLQUECHACA,estado nutricional,nutricion normal (n),2014-01-01,1,2,0,0,0,0,46,0,47,2,49
COLQUENCHA,estado nutricional,nutricion normal (n),2014-01-01,3,1,1,5,1,1,7,0,12,7,19
COLQUIRI,estado nutricional,nutricion normal (n),2014-01-01,14,13,1,6,1,2,24,0,40,21,61
COMANCHE,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,0,8,0,8,0,8
COMARAPA,estado nutricional,nutricion normal (n),2014-01-01,10,14,4,1,7,4,33,0,54,19,73
COMBAYA,estado nutricional,nutricion normal (n),2014-01-01,0,1,1,0,2,0,5,0,8,1,9
CONCEPCION,estado nutricional,nutricion normal (n),2014-01-01,56,59,42,35,89,105,38,0,225,199,424
COPACABANA,estado nutricional,nutricion normal (n),2014-01-01,8,9,4,2,4,4,19,0,35,15,50
CORIPATA,estado nutricional,nutricion normal (n),2014-01-01,12,6,4,3,3,5,2,0,21,14,35
CORO CORO,estado nutricional,nutricion normal (n),2014-01-01,6,4,1,1,1,1,11,0,19,6,25
COROICO,estado nutricional,nutricion normal (n),2014-01-01,7,9,0,3,2,1,19,0,28,13,41
CORQUE,estado nutricional,nutricion normal (n),2014-01-01,6,5,3,2,1,3,8,0,18,10,28
COTAGAITA,estado nutricional,nutricion normal (n),2014-01-01,17,12,11,19,7,13,0,0,35,44,79
COTOCA,estado nutricional,nutricion normal (n),2014-01-01,85,71,72,42,62,54,121,0,340,167,507
CUATRO CAÑADAS,estado nutricional,nutricion normal (n),2014-01-01,28,22,21,9,19,13,0,0,68,44,112
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,nutricion normal (n),2014-01-01,0,2,1,3,1,1,0,0,2,6,8
CUEVO,estado nutricional,nutricion normal (n),2014-01-01,30,23,21,35,54,48,13,0,118,106,224
CULPINA,estado nutricional,nutricion normal (n),2014-01-01,19,18,18,10,24,22,36,0,97,50,147
CURAHUARA DE CARANGAS,estado nutricional,nutricion normal (n),2014-01-01,1,0,0,1,0,1,8,0,9,2,11
CURVA,estado nutricional,nutricion normal (n),2014-01-01,5,0,0,0,0,0,6,0,11,0,11
DESAGUADERO,estado nutricional,nutricion normal (n),2014-01-01,1,0,4,6,0,2,4,0,9,8,17
EL ALTO,estado nutricional,nutricion normal (n),2014-01-01,1037,940,658,588,837,706,1400,0,3932,2234,6166
EL CHORO,estado nutricional,nutricion normal (n),2014-01-01,0,2,0,1,3,2,11,0,14,5,19
EL PUENTE(STC),estado nutricional,nutricion normal (n),2014-01-01,25,20,25,20,22,21,31,0,103,61,164
EL PUENTE(TJA),estado nutricional,nutricion normal (n),2014-01-01,24,13,17,15,21,21,6,0,68,49,117
EL TORNO,estado nutricional,nutricion normal (n),2014-01-01,48,42,39,37,35,42,25,0,147,121,268
ENTRE RIOS TRJ,estado nutricional,nutricion normal (n),2014-01-01,9,21,0,2,2,1,29,0,40,24,64
ENTRE RIOS CBBA,estado nutricional,nutricion normal (n),2014-01-01,78,69,39,41,39,18,84,0,240,128,368
ESCARA,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,0,1,0,1,0,1
ESCOMA,estado nutricional,nutricion normal (n),2014-01-01,11,5,3,1,2,1,7,0,23,7,30
EUCALIPTUS,estado nutricional,nutricion normal (n),2014-01-01,1,0,0,0,0,0,4,0,5,0,5
EXALTACION,estado nutricional,nutricion normal (n),2014-01-01,6,15,7,9,7,7,0,0,20,31,51
FERNANDEZ ALONSO,estado nutricional,nutricion normal (n),2014-01-01,124,130,112,104,166,148,24,0,426,382,808
FILADELFIA,estado nutricional,nutricion normal (n),2014-01-01,3,5,2,4,0,0,5,0,10,9,19
GENERAL SAAVEDRA,estado nutricional,nutricion normal (n),2014-01-01,79,56,38,52,47,54,2,0,166,162,328
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,nutricion normal (n),2014-01-01,3,1,3,2,3,1,9,0,18,4,22
GUANAY,estado nutricional,nutricion normal (n),2014-01-01,99,84,59,87,69,72,13,0,240,243,483
GUAQUI,estado nutricional,nutricion normal (n),2014-01-01,6,7,2,4,6,1,6,0,20,12,32
GUAYARAMERIN,estado nutricional,nutricion normal (n),2014-01-01,172,142,97,97,93,75,140,0,502,314,816
GUTIERREZ,estado nutricional,nutricion normal (n),2014-01-01,79,84,75,81,95,130,15,0,264,295,559
HUACARETA,estado nutricional,nutricion normal (n),2014-01-01,11,10,10,5,19,22,2,0,42,37,79
HUACAYA (VILLA DE HUACAYA),estado nutricional,nutricion normal (n),2014-01-01,0,4,2,1,3,4,0,0,5,9,14
HUACHACALLA,estado nutricional,nutricion normal (n),2014-01-01,11,22,11,14,19,15,0,0,41,51,92
HUANUNI,estado nutricional,nutricion normal (n),2014-01-01,22,27,5,1,3,3,39,0,69,31,100
HUARACAJE,estado nutricional,nutricion normal (n),2014-01-01,35,30,17,26,34,25,0,0,86,81,167
HUARINA,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,0,4,0,4,0,4
HUATAJATA,estado nutricional,nutricion normal (n),2014-01-01,1,0,2,1,2,1,6,0,11,2,13
HUAYLLAMARCA,estado nutricional,nutricion normal (n),2014-01-01,2,2,0,0,0,0,0,0,2,2,4
HUMANATA,estado nutricional,nutricion normal (n),2014-01-01,2,1,1,0,3,2,10,0,16,3,19
ICHOCA,estado nutricional,nutricion normal (n),2014-01-01,0,0,4,5,0,0,3,0,7,5,12
ICLA,estado nutricional,nutricion normal (n),2014-01-01,12,20,8,4,15,9,11,0,46,33,79
INGAVI (HUMAITA),estado nutricional,nutricion normal (n),2014-01-01,6,1,3,1,3,6,5,0,17,8,25
INQUISIVI,estado nutricional,nutricion normal (n),2014-01-01,5,3,0,0,1,0,13,0,19,3,22
IRUPANA (VILLA DE LANZA),estado nutricional,nutricion normal (n),2014-01-01,9,9,10,9,2,5,16,0,37,23,60
IXIAMAS,estado nutricional,nutricion normal (n),2014-01-01,1,0,1,0,0,0,16,0,18,0,18
JESUS DE MACHACA,estado nutricional,nutricion normal (n),2014-01-01,8,6,1,5,3,5,6,0,18,16,34
LA ASUNTA,estado nutricional,nutricion normal (n),2014-01-01,60,69,54,66,54,55,31,0,199,190,389
LA GUARDIA,estado nutricional,nutricion normal (n),2014-01-01,78,71,68,64,42,36,162,0,350,171,521
LA PAZ,estado nutricional,nutricion normal (n),2014-01-01,996,1066,583,434,734,722,1400,0,3713,2222,5935
LAGUNILLAS,estado nutricional,nutricion normal (n),2014-01-01,10,11,14,16,20,22,1,0,45,49,94
LAJA,estado nutricional,nutricion normal (n),2014-01-01,39,32,46,38,11,26,17,0,113,96,209
LAS CARRERAS,estado nutricional,nutricion normal (n),2014-01-01,0,1,0,0,0,0,2,0,2,1,3
LICOMA PAMPA,estado nutricional,nutricion normal (n),2014-01-01,0,0,1,0,0,0,4,0,5,0,5
LLALLAGUA,estado nutricional,nutricion normal (n),2014-01-01,125,126,103,99,113,101,2,0,343,326,669
LORETO,estado nutricional,nutricion normal (n),2014-01-01,24,28,18,15,49,53,1,0,92,96,188
LURIBAY,estado nutricional,nutricion normal (n),2014-01-01,16,12,7,3,12,9,16,0,51,24,75
MACHACAMARCA,estado nutricional,nutricion normal (n),2014-01-01,1,2,0,0,0,0,1,0,2,2,4
MACHARETI,estado nutricional,nutricion normal (n),2014-01-01,1,1,4,1,1,3,3,0,9,5,14
MAGDALENA,estado nutricional,nutricion normal (n),2014-01-01,110,125,90,95,95,77,0,0,295,297,592
MAIRANA,estado nutricional,nutricion normal (n),2014-01-01,1,1,0,0,0,0,24,0,25,1,26
MALLA,estado nutricional,nutricion normal (n),2014-01-01,0,3,0,0,2,0,2,0,4,3,7
MAPIRI,estado nutricional,nutricion normal (n),2014-01-01,9,7,7,3,2,4,18,0,36,14,50
MECAPACA,estado nutricional,nutricion normal (n),2014-01-01,47,32,30,27,29,40,15,0,121,99,220
MINEROS,estado nutricional,nutricion normal (n),2014-01-01,213,221,172,161,157,157,108,0,650,539,1189
MIZQUE,estado nutricional,nutricion normal (n),2014-01-01,88,72,80,89,49,45,122,0,339,206,545
MOCOMOCO,estado nutricional,nutricion normal (n),2014-01-01,6,7,1,1,2,1,11,0,20,9,29
MOJINETE,estado nutricional,nutricion normal (n),2014-01-01,6,4,6,9,6,11,3,0,21,24,45
MOJOCOYA,estado nutricional,nutricion normal (n),2014-01-01,7,3,1,2,2,12,6,0,16,17,33
MONTEAGUDO,estado nutricional,nutricion normal (n),2014-01-01,34,18,20,19,32,30,37,0,123,67,190
MONTERO,estado nutricional,nutricion normal (n),2014-01-01,342,342,227,215,161,198,252,0,982,755,1737
MORO MORO,estado nutricional,nutricion normal (n),2014-01-01,1,1,1,2,0,0,0,0,2,3,5
MOROCHATA,estado nutricional,nutricion normal (n),2014-01-01,68,51,70,65,135,119,50,0,323,235,558
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,nutricion normal (n),2014-01-01,2,1,0,0,0,0,1,0,3,1,4
NAZACARA DE PACAJES,estado nutricional,nutricion normal (n),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,nutricion normal (n),2014-01-01,1,0,0,0,0,1,8,0,9,1,10
OCURI,estado nutricional,nutricion normal (n),2014-01-01,15,9,13,10,7,17,4,0,39,36,75
OKINAWA,estado nutricional,nutricion normal (n),2014-01-01,26,16,16,19,20,22,24,0,86,57,143
OMEREQUE,estado nutricional,nutricion normal (n),2014-01-01,28,31,25,29,34,30,0,0,87,90,177
ORURO,estado nutricional,nutricion normal (n),2014-01-01,295,276,61,82,70,72,364,0,790,430,1220
PADCAYA,estado nutricional,nutricion normal (n),2014-01-01,16,14,1,2,9,1,25,0,51,17,68
PAILON,estado nutricional,nutricion normal (n),2014-01-01,298,231,144,149,165,137,16,0,623,517,1140
PALCA,estado nutricional,nutricion normal (n),2014-01-01,51,69,42,32,42,40,26,0,161,141,302
PALOS BLANCOS,estado nutricional,nutricion normal (n),2014-01-01,61,61,50,41,70,70,43,0,224,172,396
PAMPA AULLAGAS,estado nutricional,nutricion normal (n),2014-01-01,0,0,1,0,0,0,4,0,5,0,5
PAPEL PAMPA,estado nutricional,nutricion normal (n),2014-01-01,2,5,0,0,6,2,13,0,21,7,28
PASORAPA,estado nutricional,nutricion normal (n),2014-01-01,20,12,19,7,24,19,0,0,63,38,101
PATACAMAYA,estado nutricional,nutricion normal (n),2014-01-01,23,21,5,8,2,3,31,0,61,32,93
PAZÑA,estado nutricional,nutricion normal (n),2014-01-01,3,2,6,6,7,4,3,0,19,12,31
PELECHUCO,estado nutricional,nutricion normal (n),2014-01-01,3,2,1,3,1,2,9,0,14,7,21
POCONA,estado nutricional,nutricion normal (n),2014-01-01,69,72,93,65,59,70,34,0,255,207,462
POJO (CBBA),estado nutricional,nutricion normal (n),2014-01-01,41,34,39,29,39,39,25,0,144,102,246
POOPO,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,0,15,0,15,0,15
PORCO,estado nutricional,nutricion normal (n),2014-01-01,108,107,61,72,51,52,0,0,220,231,451
POROMA,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,2,2,5,0,7,2,9
PORONGO,estado nutricional,nutricion normal (n),2014-01-01,25,18,17,17,36,34,4,0,82,69,151
PORTACHUELO,estado nutricional,nutricion normal (n),2014-01-01,31,46,18,16,11,20,12,0,72,82,154
PORVENIR,estado nutricional,nutricion normal (n),2014-01-01,7,11,0,0,0,0,14,0,21,11,32
POSTRER VALLE,estado nutricional,nutricion normal (n),2014-01-01,4,5,4,3,2,3,0,0,10,11,21
POTOSI,estado nutricional,nutricion normal (n),2014-01-01,924,878,588,549,400,357,513,0,2425,1784,4209
PRESTO,estado nutricional,nutricion normal (n),2014-01-01,7,1,1,2,0,3,10,0,18,6,24
PUCARANI,estado nutricional,nutricion normal (n),2014-01-01,16,7,15,13,6,2,38,0,75,22,97
PUERTO ACOSTA,estado nutricional,nutricion normal (n),2014-01-01,5,1,0,1,1,2,10,0,16,4,20
PUERTO CARABUCO,estado nutricional,nutricion normal (n),2014-01-01,1,4,2,1,0,0,8,0,11,5,16
PUERTO GONZALO MORENO,estado nutricional,nutricion normal (n),2014-01-01,3,2,0,0,0,2,4,0,7,4,11
PUERTO PEREZ,estado nutricional,nutricion normal (n),2014-01-01,3,4,4,7,2,1,2,0,11,12,23
PUERTO QUIJARRO,estado nutricional,nutricion normal (n),2014-01-01,81,77,49,60,34,44,2,0,166,181,347
PUERTO RICO,estado nutricional,nutricion normal (n),2014-01-01,4,0,0,0,2,0,10,0,16,0,16
PUERTO SILES,estado nutricional,nutricion normal (n),2014-01-01,11,1,13,2,5,15,0,0,29,18,47
PUERTO SUAREZ,estado nutricional,nutricion normal (n),2014-01-01,48,55,33,26,23,25,31,0,135,106,241
PUERTO VILLARROEL,estado nutricional,nutricion normal (n),2014-01-01,182,175,94,101,95,81,539,0,910,357,1267
PUNA,estado nutricional,nutricion normal (n),2014-01-01,14,25,24,24,26,24,51,0,115,73,188
PUNATA,estado nutricional,nutricion normal (n),2014-01-01,45,36,30,23,11,21,57,0,143,80,223
QUIABAYA,estado nutricional,nutricion normal (n),2014-01-01,1,1,0,0,2,1,9,0,12,2,14
QUILLACOLLO,estado nutricional,nutricion normal (n),2014-01-01,1094,954,882,753,784,613,566,0,3326,2320,5646
QUIME,estado nutricional,nutricion normal (n),2014-01-01,4,6,5,6,1,5,16,0,26,17,43
RAVELO,estado nutricional,nutricion normal (n),2014-01-01,3,2,0,2,0,0,10,0,13,4,17
REYES,estado nutricional,nutricion normal (n),2014-01-01,12,6,1,2,2,0,13,0,28,8,36
RIBERALTA,estado nutricional,nutricion normal (n),2014-01-01,21,22,10,11,6,7,77,0,114,40,154
ROBORE,estado nutricional,nutricion normal (n),2014-01-01,122,125,79,77,53,44,65,0,319,246,565
RURRENABAQUE,estado nutricional,nutricion normal (n),2014-01-01,7,16,15,12,25,25,15,0,62,53,115
SABAYA,estado nutricional,nutricion normal (n),2014-01-01,0,1,1,2,1,2,5,0,7,5,12
SACABA,estado nutricional,nutricion normal (n),2014-01-01,182,183,143,128,117,116,338,0,780,427,1207
SACABAMBA,estado nutricional,nutricion normal (n),2014-01-01,19,17,14,12,2,7,0,0,35,36,71
SACACA,estado nutricional,nutricion normal (n),2014-01-01,19,16,27,13,9,6,72,0,127,35,162
SAIPINA,estado nutricional,nutricion normal (n),2014-01-01,9,3,0,1,0,2,0,0,9,6,15
SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2014-01-01,19,19,4,4,10,2,15,0,48,25,73
SAN AGUSTIN,estado nutricional,nutricion normal (n),2014-01-01,8,11,9,9,19,11,0,0,36,31,67
SAN ANDRES,estado nutricional,nutricion normal (n),2014-01-01,61,69,48,60,47,69,1,0,157,198,355
SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2014-01-01,1,1,0,0,0,0,4,0,5,1,6
SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2014-01-01,11,9,7,6,3,6,5,0,26,21,47
SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2014-01-01,55,74,59,70,147,168,13,0,274,312,586
SAN BENITO,estado nutricional,nutricion normal (n),2014-01-01,125,101,63,79,60,68,103,0,351,248,599
SAN BORJA,estado nutricional,nutricion normal (n),2014-01-01,21,21,17,15,29,11,128,0,195,47,242
SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2014-01-01,1,6,0,1,0,2,30,0,31,9,40
SAN CARLOS,estado nutricional,nutricion normal (n),2014-01-01,20,28,13,17,18,22,5,0,56,67,123
SAN IGNACIO,estado nutricional,nutricion normal (n),2014-01-01,71,72,79,64,105,121,59,0,314,257,571
SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2014-01-01,75,67,79,63,65,62,133,0,352,192,544
SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2014-01-01,7,6,18,20,25,35,0,0,50,61,111
SAN JAVIER(STC),estado nutricional,nutricion normal (n),2014-01-01,120,139,74,67,84,96,0,0,278,302,580
SAN JOAQUIN,estado nutricional,nutricion normal (n),2014-01-01,54,31,30,34,34,21,0,0,118,86,204
SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2014-01-01,99,97,55,59,65,53,1,0,220,209,429
SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2014-01-01,28,24,21,8,22,15,0,0,71,47,118
SAN JULIAN,estado nutricional,nutricion normal (n),2014-01-01,446,414,363,356,280,271,41,0,1130,1041,2171
SAN LORENZO(PND),estado nutricional,nutricion normal (n),2014-01-01,7,7,2,0,5,4,2,0,16,11,27
SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2014-01-01,26,24,19,18,22,29,19,0,86,71,157
SAN LUCAS,estado nutricional,nutricion normal (n),2014-01-01,66,51,87,70,150,181,3,0,306,302,608
SAN MATIAS,estado nutricional,nutricion normal (n),2014-01-01,95,90,75,64,80,73,14,0,264,227,491
SAN MIGUEL DE VELASCO,estado nutricional,nutricion normal (n),2014-01-01,28,14,17,10,7,5,18,0,70,29,99
SAN PABLO DE LIPEZ,estado nutricional,nutricion normal (n),2014-01-01,9,16,7,9,4,5,8,0,28,30,58
SAN PEDRO,estado nutricional,nutricion normal (n),2014-01-01,129,149,125,109,142,112,63,0,459,370,829
SAN PEDRO DE BUENA VISTA,estado nutricional,nutricion normal (n),2014-01-01,2,3,1,3,0,1,0,0,3,7,10
SAN PEDRO DE CURAHUARA,estado nutricional,nutricion normal (n),2014-01-01,1,0,1,1,0,1,7,0,9,2,11
SAN PEDRO DE TIQUINA,estado nutricional,nutricion normal (n),2014-01-01,5,1,4,2,3,2,2,0,14,5,19
SAN PEDRO(PND),estado nutricional,nutricion normal (n),2014-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN RAFAEL,estado nutricional,nutricion normal (n),2014-01-01,3,2,11,10,15,10,16,0,45,22,67
SAN RAMON BENI,estado nutricional,nutricion normal (n),2014-01-01,17,14,9,15,12,15,0,0,38,44,82
SAN RAMON SCZ,estado nutricional,nutricion normal (n),2014-01-01,86,88,62,59,65,45,0,0,213,192,405
SANTA ANA,estado nutricional,nutricion normal (n),2014-01-01,163,124,95,92,74,87,0,0,332,303,635
SANTA CRUZ DE LA SIERRA,estado nutricional,nutricion normal (n),2014-01-01,5527,5150,2733,2543,2265,2200,1567,0,12092,9893,21985
SANTA ROSA,estado nutricional,nutricion normal (n),2014-01-01,7,7,1,0,0,0,9,0,17,7,24
SANTA ROSA DEL SARA,estado nutricional,nutricion normal (n),2014-01-01,15,11,4,7,9,6,41,0,69,24,93
SANTIAGO DE CALLAPA,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,1,3,0,3,1,4
SANTIAGO DE HUARI,estado nutricional,nutricion normal (n),2014-01-01,1,0,5,1,1,2,1,0,8,3,11
SANTIAGO DE HUATA,estado nutricional,nutricion normal (n),2014-01-01,3,5,1,2,2,3,4,0,10,10,20
SANTIAGO DE MACHACA,estado nutricional,nutricion normal (n),2014-01-01,0,0,0,0,0,0,4,0,4,0,4
SANTIVAÑES,estado nutricional,nutricion normal (n),2014-01-01,6,3,3,1,6,8,0,0,15,12,27
SANTUARIO DE QUILLACAS,estado nutricional,nutricion normal (n),2014-01-01,0,2,1,0,1,0,11,0,13,2,15
SAPAHAQUI,estado nutricional,nutricion normal (n),2014-01-01,9,3,2,3,1,1,5,0,17,7,24
SENA,estado nutricional,nutricion normal (n),2014-01-01,15,8,1,0,0,0,10,0,26,8,34
