,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CULPINA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
CURVA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
DESAGUADERO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,116,0,116,0,116
EL TORNO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS TRJ,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
ENTRE RIOS CBBA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
EUCALIPTUS,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
FERNANDEZ ALONSO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
FILADELFIA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
GUANAY,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
GUAQUI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,46,0,46,0,46
HUANUNI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
ICHOCA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
ICLA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
INGAVI (HUMAITA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
JESUS DE MACHACA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
LA ASUNTA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,8,0,8,0,8
LA GUARDIA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
LA PAZ,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,105,0,105,0,105
LAJA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
LICOMA PAMPA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
LLALLAGUA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
MACHACAMARCA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
MAPIRI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
MINEROS,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
MIZQUE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,14,0,14,0,14
MOJINETE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
MOJOCOYA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
MONTERO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,11,0,11,0,11
MORO MORO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
MOROCHATA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
OKINAWA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
ORURO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,83,0,83,0,83
PADCAYA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PALCA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
PALOS BLANCOS,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
POCOATA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
POCONA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,12,0,12,0,12
POOPO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
PORONGO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PORTACHUELO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
PORVENIR,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
POTOSI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,28,0,28,0,28
PUCARA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
PUCARANI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
PUERTO GONZALO MORENO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
PUERTO RICO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
PUERTO SUAREZ,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
PUERTO VILLARROEL,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,11,0,11,0,11
PUNA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,8,0,8,0,8
PUNATA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
QUIABAYA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
QUILLACOLLO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,16,0,16,0,16
RAVELO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
REYES,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
RIBERALTA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,14,0,14,0,14
ROBORE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
RURRENABAQUE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
SACABA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
SACACA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,19,0,19,0,19
SALINAS DE GARCI MENDOZA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN BENITO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN BORJA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,15,0,15,0,15
SAN BUENA VENTURA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
SAN IGNACIO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,5,0,5,0,5
SAN IGNACIO DE VELASCO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SAN LUCAS,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
SAN PEDRO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,70,0,70,0,70
SANTIAGO DE HUARI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SANTUARIO DE QUILLACAS,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SAPAHAQUI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SENA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SHINAOTA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
SORACACHI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
SORATA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
SUCRE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,31,0,31,0,31
TACOPAYA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
TAPACARI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,7,0,7,0,7
TARIJA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,20,0,20,0,20
TIAWANACU,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
TINGUIPAYA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
TIPUANI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
TIQUIPAYA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,6,0,6,0,6
TIRAQUE (CBBA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
TOMAVE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
TORO TORO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,11,0,11,0,11
TOTORA(CBBA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
TRINIDAD,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,20,0,20,0,20
TUPIZA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,13,0,13,0,13
UNCIA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
URIONDO (A. CONCEPCION),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,7,0,7,0,7
VALLEGRANDE,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
VILLA MONTES,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,35,0,35,0,35
VILLA NUEVA (LOMA ALTA),estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
VILLA TUNARI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,22,0,22,0,22
VILLAZON,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,7,0,7,0,7
WARNES,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,3,0,3,0,3
YACO,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,2,0,2,0,2
YACUIBA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,21,0,21,0,21
YANACACHI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
YAPACANI,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,1,0,1,0,1
YUNCHARA,estado nutricional,embarazada desnutrida,2014-01-01,0,0,0,0,0,0,4,0,4,0,4
ACHACACHI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
ALALAY,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
ANCORAIMES,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
ANDAMARCA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
APOLO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,8,0,8,0,8
ARAMPAMPA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
ARQUE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
ASCENCION DE GUARAYOS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,17,0,17,0,17
ATOCHA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,3,0,3,0,3
AYATA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
AYO AYO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BATALLAS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,4,0,4,0,4
BELEN DE ANDAMARCA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BELLA FLOR,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BETANZOS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BOLIVAR,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BOLPEBRA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BOYUIBE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
BUENA VISTA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CABEZAS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,7,0,7,0,7
"CAIZA ""D""",estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,3,0,3,0,3
CAJUATA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,4,0,4,0,4
CAMIRI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CAPINOTA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,9,0,9,0,9
CAQUIAVIRI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CARACOLLO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CARANAVI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
CARAPARI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CARIPUYO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
CHAQUI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CHARAGUA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
CHIMORE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,5,0,5,0,5
CHUMA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
COBIJA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,7,0,7,0,7
COCAPATA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
COCHABAMBA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,32,0,32,0,32
COLOMI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
COLQUECHACA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
COLQUENCHA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CONCEPCION,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,4,0,4,0,4
CORO CORO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
CORQUE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
COTOCA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
CULPINA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,10,0,10,0,10
CURAHUARA DE CARANGAS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,76,0,76,0,76
EL CHORO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
ENTRE RIOS TRJ,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
ENTRE RIOS CBBA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,3,0,3,0,3
ESCOMA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
FERNANDEZ ALONSO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,5,0,5,0,5
FILADELFIA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
GENERAL SAAVEDRA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
GUANAY,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,6,0,6,0,6
GUAYARAMERIN,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,40,0,40,0,40
HUANUNI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
HUAYLLAMARCA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
ICHOCA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,4,0,4,0,4
ICLA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
INQUISIVI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
IRUPANA (VILLA DE LANZA),estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
IXIAMAS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
JESUS DE MACHACA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
LA GUARDIA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
LA PAZ,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,74,0,74,0,74
LAJA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,4,0,4,0,4
LLALLAGUA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
LLICA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
LURIBAY,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
MAPIRI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,3,0,3,0,3
MECAPACA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
MINEROS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,3,0,3,0,3
MIZQUE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,9,0,9,0,9
MOJINETE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
MOJOCOYA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
MONTERO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,21,0,21,0,21
MORO MORO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
MOROCHATA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
OCURI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
OKINAWA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
OMEREQUE,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
ORURO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,66,0,66,0,66
PADCAYA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
PALCA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,3,0,3,0,3
PALOS BLANCOS,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,6,0,6,0,6
POCONA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,12,0,12,0,12
POOPO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
PORTACHUELO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
POTOSI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,34,0,34,0,34
PRESTO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
PUCARA,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
PUCARANI,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO GONZALO MORENO,estado nutricional,embarazada desnutrida,2014-02-01,0,0,0,0,0,0,2,0,2,0,2
