municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
RURRENABAQUE,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
SAIPINA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
SAMAIPATA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
SAN BORJA,otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,0,0.0,4,0.0,0,0.0,5,,
SAN BUENA VENTURA,otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,0,0.0,3,0.0,0,0.0,4,,
SAN IGNACIO DE VELASCO,otras infecciones,malaria,2005-01-01,1,0.0,0,0.0,9,0.0,19,0.0,0,0.0,29,,
SAN JOAQUIN,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
SAN JULIAN,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
SAN LORENZO(PND),otras infecciones,malaria,2005-01-01,5,0.0,21,0.0,26,0.0,69,0.0,3,0.0,124,,
SAN LORENZO(TJA),otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
SAN LUCAS,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,2,0.0,4,0.0,0,0.0,6,,
SAN RAFAEL,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTA CRUZ DE LA SIERRA,otras infecciones,malaria,2005-01-01,2,0.0,0,0.0,0,0.0,2,0.0,0,0.0,4,,
SANTA ROSA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTIAGO DE HUARI,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
SENA,otras infecciones,malaria,2005-01-01,5,0.0,23,0.0,84,0.0,147,0.0,2,0.0,261,,
SOPACHUY,otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,1,0.0,3,0.0,0,0.0,5,,
SUCRE,otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,1,0.0,6,0.0,0,0.0,8,,
TARABUCO,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TARIJA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
TARVITA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TEOPONTE,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,25,0.0,26,0.0,0,0.0,51,,
TINGUIPAYA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
TIRAQUE (CBBA),otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,5,0.0,3,0.0,0,0.0,9,,
TOMINA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,4,,
TORO TORO,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,7,0.0,1,0.0,8,,
VALLEGRANDE,otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,3,0.0,3,0.0,0,0.0,7,,
VILA VILA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
VILLA MONTES,otras infecciones,malaria,2005-01-01,6,0.0,59,0.0,141,0.0,210,0.0,29,0.0,445,,
VILLA NUEVA (LOMA ALTA),otras infecciones,malaria,2005-01-01,0,0.0,1,0.0,10,0.0,14,0.0,0,0.0,25,,
VILLA SERRANO,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
VILLA TUNARI,otras infecciones,malaria,2005-01-01,0,0.0,4,0.0,2,0.0,9,0.0,2,0.0,17,,
VILLA VACA GUZMAN (MUYUPAMPA),otras infecciones,malaria,2005-01-01,3,0.0,8,0.0,17,0.0,24,0.0,3,0.0,55,,
YACUIBA,otras infecciones,malaria,2005-01-01,0,0.0,6,0.0,20,0.0,68,0.0,3,0.0,97,,
YAPACANI,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
YOTALA,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
ZUDAÑEZ,otras infecciones,malaria,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
AIQUILE,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,2,0.0,4,0.0,0,0.0,7,,
ANZALDO,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ARAMPAMPA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
AZURDUY,otras infecciones,malaria,2005-02-01,0,0.0,5,0.0,8,0.0,12,0.0,3,0.0,28,,
BAURES,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,6,0.0,0,0.0,7,,
BERMEJO,otras infecciones,malaria,2005-02-01,3,0.0,32,0.0,63,0.0,124,0.0,11,0.0,233,,
BUENA VISTA,otras infecciones,malaria,2005-02-01,0,0.0,3,0.0,5,0.0,13,0.0,4,0.0,25,,
CABEZAS,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMARGO,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CAMIRI,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,2,0.0,4,0.0,0,0.0,6,,
CARANAVI,otras infecciones,malaria,2005-02-01,0,0.0,3,0.0,22,0.0,86,0.0,4,0.0,115,,
CARAPARI,otras infecciones,malaria,2005-02-01,0,0.0,22,0.0,31,0.0,48,0.0,5,0.0,106,,
COBIJA,otras infecciones,malaria,2005-02-01,0,0.0,2,0.0,2,0.0,12,0.0,0,0.0,16,,
COLOMI,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,6,0.0,0,0.0,7,,
CUEVO,otras infecciones,malaria,2005-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CULPINA,otras infecciones,malaria,2005-02-01,0,0.0,3,0.0,2,0.0,10,0.0,3,0.0,18,,
EL PUENTE(TJA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
EL TORNO,otras infecciones,malaria,2005-02-01,0,0.0,2,0.0,1,0.0,5,0.0,0,0.0,8,,
EL VILLAR,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
ENTRE RIOS,otras infecciones,malaria,2005-02-01,1,0.0,1,0.0,3,0.0,5,0.0,0,0.0,10,,
ENTRE RIOS,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,3,0.0,9,0.0,0,0.0,12,,
EUREKA (SANTOS MERCADO),otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,1,0.0,2,0.0,0,0.0,4,,
GUANAY,otras infecciones,malaria,2005-02-01,1,0.0,3,0.0,86,0.0,64,0.0,55,0.0,209,,
GUAYARAMERIN,otras infecciones,malaria,2005-02-01,19,0.0,158,0.0,533,0.0,743,0.0,73,0.0,1526,,
HUACARETA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,2,0.0,4,,
HUACAYA (VILLA DE HUACAYA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
ICLA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
INCAHUASI,otras infecciones,malaria,2005-02-01,0,0.0,2,0.0,4,0.0,6,0.0,2,0.0,14,,
INGAVI (HUMAITA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
IXIAMAS,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
LA ASUNTA,otras infecciones,malaria,2005-02-01,1,0.0,4,0.0,37,0.0,140,0.0,5,0.0,187,,
LA GUARDIA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
LA PAZ,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,1,0.0,74,0.0,0,0.0,76,,
LAGUNILLAS,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
MACHARETI,otras infecciones,malaria,2005-02-01,1,0.0,4,0.0,6,0.0,17,0.0,3,0.0,31,,
MAGDALENA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,4,,
MAIRANA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
MAPIRI,otras infecciones,malaria,2005-02-01,0,0.0,10,0.0,96,0.0,101,0.0,2,0.0,209,,
MIZQUE,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,6,0.0,6,0.0,1,0.0,13,,
MOJOCOYA,otras infecciones,malaria,2005-02-01,1,0.0,0,0.0,2,0.0,1,0.0,0,0.0,4,,
MONTEAGUDO,otras infecciones,malaria,2005-02-01,9,0.0,14,0.0,30,0.0,51,0.0,9,0.0,113,,
MONTERO,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,3,,0,0.0,0,0.0,3,,
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,9,0.0,12,0.0,2,0.0,23,,
OMEREQUE,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,3,,
PADCAYA,otras infecciones,malaria,2005-02-01,0,0.0,3,0.0,7,0.0,16,0.0,1,0.0,27,,
PADILLA,otras infecciones,malaria,2005-02-01,4,0.0,8,0.0,4,0.0,8,0.0,0,0.0,24,,
PALOS BLANCOS,otras infecciones,malaria,2005-02-01,3,0.0,3,0.0,13,0.0,74,0.0,3,0.0,96,,
PAMPA GRANDE,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
POROMA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PORONGO,otras infecciones,malaria,2005-02-01,1,0.0,1,0.0,2,0.0,4,0.0,0,0.0,8,,
PORVENIR,otras infecciones,malaria,2005-02-01,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,2,,
POTOSI,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PRESTO,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
PUERTO GONZALO MORENO,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
PUERTO RICO,otras infecciones,malaria,2005-02-01,5,0.0,32,0.0,40,0.0,133,0.0,2,0.0,212,,
PUERTO VILLARROEL,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
PUNA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
RIBERALTA,otras infecciones,malaria,2005-02-01,38,0.0,100,0.0,171,0.0,1789,0.0,22,0.0,2120,,
SAIPINA,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,0,0.0,3,0.0,3,0.0,7,,
SAMAIPATA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN BORJA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,6,0.0,0,0.0,7,,
SAN BUENA VENTURA,otras infecciones,malaria,2005-02-01,2,0.0,1,0.0,2,0.0,4,0.0,0,0.0,9,,
SAN IGNACIO DE VELASCO,otras infecciones,malaria,2005-02-01,3,0.0,1,0.0,11,0.0,20,0.0,1,0.0,36,,
SAN LORENZO(PND),otras infecciones,malaria,2005-02-01,0,0.0,2,0.0,9,0.0,12,0.0,2,0.0,25,,
SAN LORENZO(TJA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SAN LUCAS,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,2,0.0,7,0.0,0,0.0,9,,
SAN PEDRO DE BUENA VISTA,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,0,0.0,10,0.0,0,0.0,11,,
SAN PEDRO(PND),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SANTA ROSA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
SENA,otras infecciones,malaria,2005-02-01,1,0.0,7,0.0,17,0.0,28,0.0,1,0.0,54,,
SOPACHUY,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
SUCRE,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
TARIJA,otras infecciones,malaria,2005-02-01,1,0.0,2,0.0,1,0.0,12,0.0,1,0.0,17,,
TEOPONTE,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,19,0.0,25,0.0,1,0.0,45,,
TIRAQUE (CBBA),otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,6,0.0,0,0.0,7,,
TOMINA,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
TORO TORO,otras infecciones,malaria,2005-02-01,0,0.0,5,0.0,2,0.0,9,0.0,0,0.0,16,,
VALLEGRANDE,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
VILA VILA,otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,3,,
VILLA MONTES,otras infecciones,malaria,2005-02-01,7,0.0,32,0.0,73,0.0,111,0.0,6,0.0,229,,
VILLA NUEVA (LOMA ALTA),otras infecciones,malaria,2005-02-01,0,0.0,1,0.0,1,0.0,6,0.0,0,0.0,8,,
VILLA SERRANO,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,3,,
VILLA TUNARI,otras infecciones,malaria,2005-02-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
VILLA VACA GUZMAN (MUYUPAMPA),otras infecciones,malaria,2005-02-01,0,0.0,11,0.0,21,0.0,32,0.0,6,0.0,70,,
YACUIBA,otras infecciones,malaria,2005-02-01,5,0.0,38,0.0,45,0.0,80,0.0,6,0.0,174,,
ACACIO,otras infecciones,malaria,2005-03-01,0,0.0,4,,0,0.0,0,0.0,0,0.0,4,,
AIQUILE,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,4,0.0,1,0.0,6,,
ARAMPAMPA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
AZURDUY,otras infecciones,malaria,2005-03-01,1,0.0,2,0.0,4,0.0,15,0.0,1,0.0,23,,
BAURES,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,5,0.0,6,0.0,1,0.0,12,,
BELLA FLOR,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
BERMEJO,otras infecciones,malaria,2005-03-01,3,0.0,53,0.0,104,0.0,199,0.0,40,0.0,399,,
BUENA VISTA,otras infecciones,malaria,2005-03-01,0,0.0,2,0.0,2,0.0,19,0.0,4,0.0,27,,
CABEZAS,otras infecciones,malaria,2005-03-01,2,0.0,2,0.0,3,0.0,19,0.0,1,0.0,27,,
CAMARGO,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,4,,
CAMIRI,otras infecciones,malaria,2005-03-01,1,0.0,0,0.0,5,0.0,7,0.0,2,0.0,15,,
CARANAVI,otras infecciones,malaria,2005-03-01,2,0.0,1,0.0,14,0.0,89,0.0,6,0.0,112,,
CARAPARI,otras infecciones,malaria,2005-03-01,1,0.0,14,0.0,34,0.0,58,0.0,7,0.0,114,,
CHIMORE,otras infecciones,malaria,2005-03-01,0,0.0,1,0.0,0,0.0,7,0.0,0,0.0,8,,
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COBIJA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,4,0.0,26,0.0,0,0.0,30,,
COMARAPA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CUEVO,otras infecciones,malaria,2005-03-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CULPINA,otras infecciones,malaria,2005-03-01,1,0.0,3,0.0,6,0.0,26,0.0,1,0.0,37,,
EL TORNO,otras infecciones,malaria,2005-03-01,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,3,,
EL VILLAR,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,2,,
ENTRE RIOS,otras infecciones,malaria,2005-03-01,1,0.0,3,0.0,7,0.0,7,0.0,0,0.0,18,,
ENTRE RIOS,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,8,0.0,0,0.0,9,,
EUREKA (SANTOS MERCADO),otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
FILADELFIA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
GENERAL SAAVEDRA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUANAY,otras infecciones,malaria,2005-03-01,11,0.0,14,0.0,75,0.0,239,0.0,34,0.0,373,,
GUAYARAMERIN,otras infecciones,malaria,2005-03-01,40,0.0,303,0.0,1009,0.0,1311,0.0,124,0.0,2787,,
HUACARETA,otras infecciones,malaria,2005-03-01,1,0.0,0,0.0,6,0.0,6,0.0,0,0.0,13,,
HUACAYA (VILLA DE HUACAYA),otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
ICLA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
INCAHUASI,otras infecciones,malaria,2005-03-01,0,0.0,1,0.0,1,0.0,2,0.0,0,0.0,4,,
INGAVI (HUMAITA),otras infecciones,malaria,2005-03-01,0,0.0,1,0.0,1,0.0,2,0.0,0,0.0,4,,
IXIAMAS,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,4,,
LA ASUNTA,otras infecciones,malaria,2005-03-01,0,0.0,6,0.0,24,0.0,93,0.0,2,0.0,125,,
LA GUARDIA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
LA PAZ,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,42,0.0,10,0.0,52,,
LAGUNILLAS,otras infecciones,malaria,2005-03-01,1,0.0,2,0.0,2,0.0,0,0.0,1,0.0,6,,
MACHARETI,otras infecciones,malaria,2005-03-01,0,0.0,2,0.0,3,0.0,5,0.0,1,0.0,11,,
MAIRANA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
MALLA,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
MAPIRI,otras infecciones,malaria,2005-03-01,0,0.0,0,0.0,3,0.0,7,0.0,0,0.0,10,,
MIZQUE,otras infecciones,malaria,2005-03-01,0,0.0,1,0.0,1,0.0,9,0.0,0,0.0,11,,
