municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
CARANGAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,0,0.0,2,0.0,0,0.0,2,0.0,1,0,5,,
CARAPARI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,22,0.0,58,0.0,14,0.0,21,0.0,5,0,120,,
CARIPUYO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,13,0.0,77,0.0,3,0.0,6,0.0,1,0,100,,
CATACORA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,2,0.0,0,0.0,3,0.0,0,0,7,,
CHACARILLA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,0,0.0,3,,0,0.0,0,0.0,0,0,3,,
CHALLAPATA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,53,0.0,133,0.0,13,0.0,49,0.0,23,0,271,,
CHAQUI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,46,0.0,2,0.0,17,0.0,6,0,77,,
CHARAGUA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,98,0.0,248,0.0,40,0.0,44,0.0,4,0,434,,
CHARAÑA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,1,0.0,4,0.0,0,0.0,4,0.0,4,0,13,,
CHAYANTA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,83,0.0,148,0.0,17,0.0,15,0.0,6,0,269,,
CHIMORE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,48,0.0,108,0.0,4,0.0,13,0.0,1,0,174,,
CHIPAYA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,17,0.0,0,0.0,1,0.0,0,0,20,,
CHOQUE COTA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,1,0.0,6,0.0,0,0.0,5,0.0,2,0,14,,
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,enfermedad  diarreica aguda,2005-01-01,25,0.0,34,0.0,8,0.0,5,0.0,2,0,74,,
CHUMA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,15,0.0,37,0.0,3,0.0,10,0.0,5,0,70,,
CLIZA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,42,0.0,81,0.0,11,0.0,14,0.0,3,0,151,,
COBIJA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,71,0.0,119,0.0,9,0.0,21,0.0,17,0,237,,
COCHABAMBA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,920,0.0,1495,0.0,413,0.0,661,0.0,165,0,3654,,
COIPASA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,2,0.0,4,0.0,3,0.0,1,0,12,,
COLCAPIRHUA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,37,0.0,78,0.0,14,0.0,10,0.0,5,0,144,,
"COLCHA ""K""",otras infecciones,enfermedad  diarreica aguda,2005-01-01,10,0.0,48,0.0,5,0.0,16,0.0,16,0,95,,
COLLANA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,1,0.0,6,0.0,0,0.0,1,0.0,0,0,8,,
COLOMI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,60,0.0,86,0.0,7,0.0,20,0.0,2,0,175,,
COLPA BELGICA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,16,0.0,15,0.0,6,0.0,2,0.0,4,0,43,,
COLQUECHACA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,94,0.0,215,0.0,17,0.0,36,0.0,11,0,373,,
COLQUENCHA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,23,0.0,4,0.0,4,0.0,2,0,39,,
COLQUIRI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,17,0.0,62,0.0,2,0.0,14,0.0,3,0,98,,
COMANCHE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,1,0.0,1,0.0,3,0.0,2,0,9,,
COMARAPA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,57,0.0,118,0.0,12,0.0,44,0.0,12,0,243,,
COMBAYA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,0,0.0,2,0.0,1,0.0,1,0.0,1,0,5,,
CONCEPCION,otras infecciones,enfermedad  diarreica aguda,2005-01-01,77,0.0,47,0.0,5,0.0,5,0.0,0,0,134,,
COPACABANA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,23,0.0,2,0.0,13,0.0,1,0,45,,
CORIPATA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,15,0.0,31,0.0,4,0.0,9,0.0,0,0,59,,
CORO CORO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,5,0.0,12,0.0,3,0.0,5,0.0,2,0,27,,
COROICO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,10,0.0,54,0.0,1,0.0,6,0.0,9,0,80,,
CORQUE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,11,0.0,16,0.0,6,0.0,19,0.0,10,0,62,,
COTAGAITA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,82,0.0,230,0.0,51,0.0,131,0.0,47,0,541,,
COTOCA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,89,0.0,137,0.0,2,0.0,6,0.0,8,0,242,,
CUATRO CAÑADAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,77,0.0,112,0.0,8,0.0,9,0.0,3,0,209,,
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,enfermedad  diarreica aguda,2005-01-01,9,0.0,9,0.0,0,0.0,7,0.0,2,0,27,,
CUEVO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,18,0.0,39,0.0,6,0.0,20,0.0,2,0,85,,
CULPINA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,91,0.0,241,0.0,15,0.0,45,0.0,11,0,403,,
CURAHUARA DE CARANGAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,8,0.0,14,0.0,3,0.0,4,0.0,2,0,31,,
CURVA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,4,0.0,9,0.0,1,0.0,3,0.0,0,0,17,,
DESAGUADERO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,7,0.0,1,0.0,4,0.0,2,0,16,,
EL ALTO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,715,0.0,1252,0.0,300,0.0,317,0.0,57,0,2641,,
EL CHORO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,10,0.0,1,0.0,4,0.0,7,0,24,,
EL PUENTE(STC),otras infecciones,enfermedad  diarreica aguda,2005-01-01,21,0.0,47,0.0,1,0.0,4,0.0,2,0,75,,
EL PUENTE(TJA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,21,0.0,55,0.0,7,0.0,13,0.0,2,0,98,,
EL TORNO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,64,0.0,92,0.0,14,0.0,18,0.0,8,0,196,,
EL VILLAR,otras infecciones,enfermedad  diarreica aguda,2005-01-01,28,0.0,41,0.0,4,0.0,9,0.0,2,0,84,,
ENTRE RIOS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,90,0.0,93,0.0,19,0.0,38,0.0,11,0,251,,
ENTRE RIOS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,71,0.0,145,0.0,14,0.0,22,0.0,2,0,254,,
ESCARA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,0,0.0,2,,0,0.0,0,0.0,0,0,2,,
EUCALIPTUS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,19,0.0,37,0.0,4,0.0,3,0.0,1,0,64,,
EUREKA (SANTOS MERCADO),otras infecciones,enfermedad  diarreica aguda,2005-01-01,1,0.0,6,0.0,1,0.0,3,0.0,0,0,11,,
EXALTACION,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,8,0.0,0,0.0,2,0.0,0,0,16,,
FERNANDEZ ALONSO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,35,0.0,67,0.0,2,0.0,11,0.0,0,0,115,,
FILADELFIA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,21,0.0,6,0.0,4,0.0,0,0,33,,
GENERAL SAAVEDRA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,51,0.0,102,0.0,1,0.0,4,0.0,1,0,159,,
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,enfermedad  diarreica aguda,2005-01-01,7,0.0,38,0.0,0,0.0,5,0.0,2,0,52,,
GUANAY,otras infecciones,enfermedad  diarreica aguda,2005-01-01,34,0.0,73,0.0,4,0.0,5,0.0,4,0,120,,
GUAQUI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,4,0.0,11,0.0,0,0.0,6,0.0,2,0,23,,
GUAYARAMERIN,otras infecciones,enfermedad  diarreica aguda,2005-01-01,92,0.0,169,0.0,20,0.0,25,0.0,8,0,314,,
GUTIERREZ,otras infecciones,enfermedad  diarreica aguda,2005-01-01,89,0.0,269,0.0,33,0.0,56,0.0,10,0,457,,
HUACARETA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,33,0.0,75,0.0,11,0.0,31,0.0,14,0,164,,
HUACAYA (VILLA DE HUACAYA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,12,0.0,38,0.0,3,0.0,13,0.0,4,0,70,,
HUACHACALLA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,3,0.0,1,0.0,2,0.0,1,0.0,1,0,8,,
HUANUNI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,51,0.0,149,0.0,35,0.0,102,0.0,23,0,360,,
HUARACAJE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,11,0.0,4,0.0,3,0.0,1,0,25,,
HUAYLLAMARCA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,13,0.0,14,0.0,2,0.0,4,0.0,2,0,35,,
ICHOCA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,22,0.0,3,0.0,4,0.0,1,0,32,,
ICLA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,35,0.0,94,0.0,4,0.0,8,0.0,3,0,144,,
INCAHUASI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,79,0.0,188,0.0,5,0.0,14,0.0,1,0,287,,
INGAVI (HUMAITA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,10,0.0,7,0.0,7,0.0,0,0,26,,
INQUISIVI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,21,0.0,35,0.0,1,0.0,6,0.0,3,0,66,,
IRUPANA (VILLA DE LANZA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,18,0.0,60,0.0,2,0.0,24,0.0,2,0,106,,
IXIAMAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,23,0.0,54,0.0,3,0.0,16,0.0,3,0,99,,
JESUS DE MACHACA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,4,0.0,13,0.0,1,0.0,2,0.0,2,0,22,,
LA ASUNTA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,40,0.0,95,0.0,3,0.0,9,0.0,1,0,148,,
LA GUARDIA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,716,0.0,141,0.0,9,0.0,9,0.0,0,0,875,,
LA PAZ,otras infecciones,enfermedad  diarreica aguda,2005-01-01,678,0.0,1317,0.0,341,0.0,832,0.0,242,0,3410,,
LA RIVERA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,6,0.0,0,0.0,3,0.0,1,0,12,,
LAGUNILLAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,35,0.0,69,0.0,9,0.0,23,0.0,4,0,140,,
LAJA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,12,0.0,21,0.0,1,0.0,2,0.0,2,0,38,,
LAS CARRERAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,10,0.0,29,0.0,2,0.0,21,0.0,4,0,66,,
LICOMA PAMPA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,1,0.0,4,0.0,0,0.0,0,0.0,0,0,5,,
LLALLAGUA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,61,0.0,126,0.0,27,0.0,41,0.0,21,0,276,,
LLICA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,5,0.0,23,0.0,6,0.0,18,0.0,6,0,58,,
LORETO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,3,0.0,14,0.0,0,0.0,0,0.0,1,0,18,,
LURIBAY,otras infecciones,enfermedad  diarreica aguda,2005-01-01,14,0.0,65,0.0,7,0.0,17,0.0,6,0,109,,
MACHACAMARCA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,9,0.0,17,0.0,5,0.0,10,0.0,34,0,75,,
MACHARETI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,38,0.0,98,0.0,15,0.0,40,0.0,9,0,200,,
MAGDALENA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,32,0.0,41,0.0,13,0.0,18,0.0,3,0,107,,
MAIRANA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,16,0.0,33,0.0,2,0.0,11,0.0,5,0,67,,
MALLA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,8,0.0,14,0.0,5,0.0,2,0.0,0,0,29,,
MAPIRI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,24,0.0,56,0.0,3,0.0,17,0.0,5,0,105,,
MECAPACA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,33,0.0,37,0.0,8,0.0,13,0.0,3,0,94,,
MINEROS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,63,0.0,81,0.0,2,0.0,2,0.0,0,0,148,,
MIZQUE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,46,0.0,84,0.0,7,0.0,14,0.0,1,0,152,,
MOCOMOCO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,8,0.0,16,0.0,4,0.0,12,0.0,2,0,42,,
MOJINETE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,5,0.0,9,0.0,0,0.0,3,0.0,6,0,23,,
MOJOCOYA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,18,0.0,37,0.0,4,0.0,10,0.0,2,0,71,,
MONTEAGUDO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,95,0.0,201,0.0,24,0.0,85,0.0,25,0,430,,
MONTERO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,338,0.0,436,0.0,232,0.0,41,0.0,24,0,1071,,
MORO MORO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,0,0.0,3,0.0,1,0.0,0,0.0,4,0,8,,
MOROCHATA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,24,0.0,46,0.0,1,0.0,10,0.0,4,0,85,,
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,5,0.0,12,0.0,0,0.0,0,0.0,0,0,17,,
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,0,0.0,4,0.0,2,0.0,4,0.0,0,0,10,,
OCURI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,64,0.0,144,0.0,5,0.0,7,0.0,4,0,224,,
OKINAWA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,38,0.0,42,0.0,3,0.0,2,0.0,1,0,86,,
OMEREQUE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,13,0.0,19,0.0,0,0.0,2,0.0,0,0,34,,
ORURO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,562,0.0,1056,0.0,326,0.0,642,0.0,289,0,2875,,
PADCAYA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,40,0.0,113,0.0,8,0.0,35,0.0,9,0,205,,
PADILLA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,65,0.0,111,0.0,14,0.0,43,0.0,20,0,253,,
PAILON,otras infecciones,enfermedad  diarreica aguda,2005-01-01,34,0.0,49,0.0,2,0.0,5,0.0,0,0,90,,
PALCA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,17,0.0,31,0.0,5,0.0,6,0.0,2,0,61,,
PALOS BLANCOS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,72,0.0,133,0.0,18,0.0,25,0.0,3,0,251,,
PAMPA AULLAGAS,otras infecciones,enfermedad  diarreica aguda,2005-01-01,3,0.0,9,0.0,0,0.0,3,0.0,2,0,17,,
PAMPA GRANDE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,23,0.0,46,0.0,8,0.0,12,0.0,2,0,91,,
PAPEL PAMPA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,8,0.0,11,0.0,1,0.0,6,0.0,4,0,30,,
PASORAPA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,1,0.0,1,0.0,2,0.0,0,0,6,,
PATACAMAYA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,37,0.0,128,0.0,0,0.0,1,0.0,0,0,166,,
PAZÑA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,19,0.0,6,0.0,8,0.0,6,0,45,,
PELECHUCO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,7,0.0,24,0.0,3,0.0,7,0.0,1,0,42,,
POCOATA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,55,0.0,216,0.0,5,0.0,41,0.0,12,0,329,,
POCONA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,23,0.0,86,0.0,7,0.0,18,0.0,6,0,140,,
POJO (CBBA),otras infecciones,enfermedad  diarreica aguda,2005-01-01,32,0.0,45,0.0,1,0.0,15,0.0,1,0,94,,
POOPO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,11,0.0,19,0.0,4,0.0,19,0.0,20,0,73,,
PORCO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,20,0.0,27,0.0,4,0.0,12,0.0,1,0,64,,
POROMA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,51,0.0,165,0.0,8,0.0,25,0.0,3,0,252,,
PORONGO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,29,0.0,36,0.0,14,0.0,5,0.0,1,0,85,,
PORTACHUELO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,39,0.0,62,0.0,1,0.0,2,0.0,2,0,106,,
PORVENIR,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,19,0.0,4,0.0,2,0.0,0,0,31,,
POSTRER VALLE,otras infecciones,enfermedad  diarreica aguda,2005-01-01,3,0.0,2,0.0,0,0.0,5,0.0,1,0,11,,
POTOSI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,402,0.0,689,0.0,130,0.0,379,0.0,124,0,1724,,
PRESTO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,49,0.0,135,0.0,3,0.0,7,0.0,4,0,198,,
PUCARA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,3,0.0,4,0.0,0,0.0,2,0.0,4,0,13,,
PUCARANI,otras infecciones,enfermedad  diarreica aguda,2005-01-01,6,0.0,21,0.0,0,0.0,4,0.0,0,0,31,,
PUERTO ACOSTA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,10,0.0,32,0.0,1,0.0,6,0.0,4,0,53,,
PUERTO CARABUCO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,8,0.0,28,0.0,4,0.0,17,0.0,7,0,64,,
PUERTO GONZALO MORENO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,14,0.0,25,0.0,5,0.0,2,0.0,0,0,46,,
PUERTO PEREZ,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,2,0.0,1,0.0,8,0.0,2,0,15,,
PUERTO QUIJARRO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,39,0.0,65,0.0,14,0.0,19,0.0,3,0,140,,
PUERTO RICO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,23,0.0,44,0.0,8,0.0,6,0.0,0,0,81,,
PUERTO SILES,otras infecciones,enfermedad  diarreica aguda,2005-01-01,2,0.0,7,0.0,0,0.0,1,0.0,0,0,10,,
PUERTO SUAREZ,otras infecciones,enfermedad  diarreica aguda,2005-01-01,40,0.0,85,0.0,12,0.0,21,0.0,6,0,164,,
PUERTO VILLARROEL,otras infecciones,enfermedad  diarreica aguda,2005-01-01,191,0.0,272,0.0,20,0.0,27,0.0,1,0,511,,
PUNA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,71,0.0,149,0.0,13,0.0,51,0.0,19,0,303,,
PUNATA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,32,0.0,80,0.0,8,0.0,4,0.0,2,0,126,,
QUIABAYA,otras infecciones,enfermedad  diarreica aguda,2005-01-01,5,0.0,6,0.0,1,0.0,2,0.0,0,0,14,,
QUILLACOLLO,otras infecciones,enfermedad  diarreica aguda,2005-01-01,172,0.0,256,0.0,9,0.0,15,0.0,8,0,460,,
QUIME,otras infecciones,enfermedad  diarreica aguda,2005-01-01,21,0.0,44,0.0,7,0.0,6,0.0,2,0,80,,
