municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-01-01,0,0,0,1,2,1,4
TIRAQUE (CBBA),sospecha diagnostica,mordedura de serpiente,2010-01-01,0,0,0,0,0,1,1
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2010-01-01,0,0,0,1,0,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-01-01,0,1,1,3,2,1,8
YANACACHI,sospecha diagnostica,mordedura de serpiente,2010-01-01,0,0,0,0,1,0,1
AIQUILE,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,2,3
BERMEJO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,1,0,1,0,2
CARANAVI,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,1,0,0,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,2,0,3
COMARAPA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,2,2,0,4
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,1,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,1,0,2,0,3
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,0,0,1
FILADELFIA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,2,0,2
HUACARETA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,0,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,1,0,2
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,3,1,4
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,2,0,3
PAILON,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,0,0,1
PRESTO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,1,0,0,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,1,0,0,4,0,5
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,2,0,0,2
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,2,0,2
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,2,0,0,2
SAN JAVIER(STC),sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,1,1,0,1,3
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
SANTA ANA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,1,1,0,0,0,2
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,1,0,2
SUCRE,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
TIRAQUE (CBBA),sospecha diagnostica,mordedura de serpiente,2010-02-01,0,1,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,1,2,0,3
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2010-02-01,0,0,0,0,0,1,1
AIQUILE,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,1,0,2
ASCENCION DE GUARAYOS,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
BELLA FLOR,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,5,0,5
BERMEJO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
CABEZAS,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,2,1,0,3
CAMIRI,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,0,1,1
CARAPARI,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,2,0,3
CHARAGUA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,1,1,0,0,2
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,6,0,6
COMARAPA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
COROICO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,2,0,2
ENTRE RIOS TRJ,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,2,0,3
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
FILADELFIA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
IXIAMAS,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
LA ASUNTA,sospecha diagnostica,mordedura de serpiente,2010-03-01,1,0,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
PORVENIR,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,2,0,2
PUERTO SUAREZ,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,1,0,1,2,1,5
REYES,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,1,0,2
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,4,1,0,5
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,3,0,3
TARABUCO,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,1,2,0,3
TARVITA,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-03-01,0,0,0,3,10,0,13
AIQUILE,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
APOLO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,2,0,2
BAURES,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
CABEZAS,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,2,0,0,2
CAMIRI,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,0,1,1
CARAPARI,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
CHARAGUA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,2,0,0,2
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,2,0,3
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,1,0,0,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,1,0,1,0,2
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,3,0,3
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,1,1,1,0,3
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,1,0,2
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,1,0,2
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,2,1,1,4
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,2,0,2
PORONGO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,2,0,3
PUERTO SUAREZ,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,1,0,2
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,3,0,3
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,1,0,0,2,0,3
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,1,2,3,0,6
SAN LORENZO(PND),sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,1,0,0,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,3,2,4,9
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,0,1,1
TARVITA,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,2,1,12,3,18
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2010-04-01,0,0,0,1,0,0,1
ALCALA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
COROICO,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,0,2
ENTRE RIOS TRJ,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,0,2
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
IXIAMAS,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,1,0,0,0,1
LA GUARDIA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,1,1,0,2
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,1,3
PORONGO,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,1,1,0,2
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
SAN JAVIER(STC),sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,1,0,0,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,1,0,0,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-05-01,1,0,0,0,0,0,1
SAN RAMON SCZ,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,1,2,15,1,19
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,0,2
SUCRE,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-05-01,1,0,0,0,1,0,2
TIQUIPAYA,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,2,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,1,0,0,5,0,6
YAPACANI,sospecha diagnostica,mordedura de serpiente,2010-05-01,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,0,0,1,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,1,0,0,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,3,4,0,7
IXIAMAS,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,1,0,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,1,0,0,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,1,0,0,5,2,8
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,1,1,3,0,5
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,1,0,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,1,0,1,0,0,2
SAN JAVIER(BNI),sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,2,0,3,1,6
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,1,1,1,1,4
TIQUIPAYA,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,1,0,3,0,0,4
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,1,1,16,0,18
YAPACANI,sospecha diagnostica,mordedura de serpiente,2010-06-01,0,0,0,1,0,0,1
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,1,0,0,1
COROICO,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,1,1,0,2
EL PUENTE(TJA),sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,1,0,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,2,1,0,3
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,2,0,0,2
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,1,0,2,0,3
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,1,4,0,5
SACABA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,0,0,1,1
SAN BORJA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,0,0,1,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,2,0,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,0,1,1,0,2
TIQUIPAYA,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,1,1,1,0,0,3
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-07-01,0,0,1,0,3,0,4
CHIMORE,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,2,1,1,0,4
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,1,0,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,3,1,1,5
SAN CARLOS,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,0,1,1,0,2
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,3,0,1,0,4
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-08-01,0,0,1,0,8,1,10
CABEZAS,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,1,0,2
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,1,0,2
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,2,0,3
LICOMA PAMPA,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,0,1,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,0,1,2
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,1,1,3,4,0,9
ROBORE,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,0,1,1
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,1,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,2,1,1,4
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,0,0,1
SAN RAMON SCZ,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,0,1,0,1
TIQUIPAYA,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,1,0,0,0,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-09-01,0,0,0,1,3,0,4
CABEZAS,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,1,0,0,1
CUATRO CAÑADAS,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,2,0,1,3
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,1,1,0,2
MAIRANA,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,1,1,0,0,2
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,4,0,4
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,1,0,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,2,1,0,3
SAN RAMON SCZ,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,2,0,2
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,1,1,2
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,2,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,1,6,1,8
YAPACANI,sospecha diagnostica,mordedura de serpiente,2010-10-01,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
CHARAGUA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,1,0,0,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,1,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,1,0,0,1
MAIRANA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
PAMPA GRANDE,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,1,0,0,1
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,4,8,0,12
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,1,0,0,1
SAN BORJA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,1,1,1,0,3
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,1,2,0,3
SORACACHI,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,2,0,2
TIQUIPAYA,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,1,1,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-11-01,0,0,0,0,6,0,6
APOLO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,0,1
ARANI,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,2,2,0,4
BERMEJO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,2,0,2
CARAPARI,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,1,0,0,0,1
CHARAGUA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,2,3
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
COLOMI,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
COMARAPA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,1,0,2,0,3
EL PUENTE(STC),sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
