municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2010-10-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2010-10-01,1,0,0,0,0,0,1
TIQUIPAYA,sospecha diagnostica,sarampion / rubeola,2010-10-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2010-11-01,0,1,2,0,0,0,3
MONTERO,sospecha diagnostica,sarampion / rubeola,2010-11-01,0,1,0,0,0,0,1
PORONGO,sospecha diagnostica,sarampion / rubeola,2010-11-01,1,0,0,0,0,0,1
PUERTO SUAREZ,sospecha diagnostica,sarampion / rubeola,2010-11-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2010-11-01,1,0,0,0,0,0,1
CALAMARCA,sospecha diagnostica,sarampion / rubeola,2010-12-01,6,0,0,0,0,0,6
EL ALTO,sospecha diagnostica,sarampion / rubeola,2010-12-01,0,0,1,0,0,0,1
ENTRE RIOS TRJ,sospecha diagnostica,sarampion / rubeola,2010-12-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2010-12-01,0,0,0,0,1,0,1
