municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
ORURO,sospecha diagnostica,influenza / pandemica,2010-10-01,1,4,5,16,20,3,49
POTOSI,sospecha diagnostica,influenza / pandemica,2010-10-01,0,0,1,0,10,0,11
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2010-10-01,2,5,5,20,24,0,56
VIACHA,sospecha diagnostica,influenza / pandemica,2010-10-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2010-11-01,0,0,5,0,5,1,11
EL ALTO,sospecha diagnostica,influenza / pandemica,2010-11-01,5,5,0,0,0,0,10
LA PAZ,sospecha diagnostica,influenza / pandemica,2010-11-01,1,1,0,1,5,3,11
ORURO,sospecha diagnostica,influenza / pandemica,2010-11-01,0,0,1,1,1,0,3
POTOSI,sospecha diagnostica,influenza / pandemica,2010-11-01,0,1,0,1,4,0,6
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2010-11-01,3,5,2,7,24,4,45
EL ALTO,sospecha diagnostica,influenza / pandemica,2010-12-01,4,3,0,1,0,0,8
LA PAZ,sospecha diagnostica,influenza / pandemica,2010-12-01,2,1,0,0,8,2,13
ORURO,sospecha diagnostica,influenza / pandemica,2010-12-01,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,influenza / pandemica,2010-12-01,0,0,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2010-12-01,5,6,4,10,13,1,39
