municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
PATACAMAYA,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
PUERTO GONZALO MORENO,sospecha diagnostica,rabia canina,2010-09-01,0,0,0,1,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
TARATA,sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
TARIJA,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
URIONDO (A. CONCEPCION),sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2010-10-01,1,2,0,0,0,0,3
POTOSI,sospecha diagnostica,rabia canina,2010-10-01,0,3,0,0,0,0,3
SUCRE,sospecha diagnostica,rabia canina,2010-10-01,2,0,0,0,0,0,2
VILLA TUNARI,sospecha diagnostica,rabia canina,2010-10-01,0,0,1,0,1,0,2
COCHABAMBA,sospecha diagnostica,rabia canina,2010-11-01,2,0,0,0,0,0,2
PORTACHUELO,sospecha diagnostica,rabia canina,2010-11-01,1,0,0,0,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,rabia canina,2010-11-01,0,0,0,1,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2010-11-01,3,0,0,0,0,0,3
VILLA TUNARI,sospecha diagnostica,rabia canina,2010-11-01,0,0,1,0,2,0,3
COCHABAMBA,sospecha diagnostica,rabia canina,2010-12-01,0,5,0,0,0,0,5
COLCAPIRHUA,sospecha diagnostica,rabia canina,2010-12-01,0,0,1,0,0,0,1
ICLA,sospecha diagnostica,rabia canina,2010-12-01,0,0,0,0,0,1,1
MONTERO,sospecha diagnostica,rabia canina,2010-12-01,0,0,0,0,2,0,2
OCURI,sospecha diagnostica,rabia canina,2010-12-01,0,1,0,0,0,0,1
PORONGO,sospecha diagnostica,rabia canina,2010-12-01,0,0,1,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2010-12-01,0,1,0,0,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,rabia canina,2010-12-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-12-01,0,3,2,2,2,0,9
SORACACHI,sospecha diagnostica,rabia canina,2010-12-01,0,0,0,1,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2010-12-01,5,0,0,0,0,0,5
