,group,variable,month,TOTALES,TOTALES,TOTALES
AZURDUY,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2019-04-01,0,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,19,1,20
COROICO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,7,0,7
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-04-01,2,0,2
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-04-01,21,0,21
MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,11,0,11
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,11,0,11
PASORAPA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
POSTRER VALLE,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2019-04-01,3,0,3
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
ROBORE,salud sexual y reproductiva,preeclampsia severa,2019-04-01,4,0,4
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,2,1,3
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,3,0,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,75,12,87
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-04-01,8,0,8
TACACOMA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
TARATA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,4,0,4
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2019-04-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-04-01,18,0,18
UMALA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa,2019-04-01,0,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
YACO,salud sexual y reproductiva,preeclampsia severa,2019-04-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2019-04-01,2,0,2
APOLO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,0,2
AYATA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,0,2
CHUMA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,20,0,20
COLOMI,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,28,3,31
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
GUAQUI,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,0,2
HUATAJATA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-05-01,31,3,34
LAJA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,16,0,16
MORO MORO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
OCURI,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,27,0,27
POTOSI,salud sexual y reproductiva,preeclampsia severa,2019-05-01,3,0,3
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,0,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,4,0,4
ROBORE,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,1,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,3,0,3
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,0,2
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,60,26,86
SANTIVAÑES,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
SENA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-05-01,20,0,20
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,8,0,8
TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,0,1,1
TOLEDO,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-05-01,21,0,21
VIACHA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,1,3
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2019-05-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2019-05-01,2,0,2
ALCALA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,0,1,1
BELLA FLOR,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
BERMEJO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,40,0,40
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,13,3,16
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
IXIAMAS,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-06-01,8,0,8
MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,6,0,6
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,12,1,13
POTOSI,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,0,1,1
SAN BENITO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,89,6,95
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-06-01,18,0,18
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2019-06-01,2,0,2
TARATA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,4,0,4
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,12,0,12
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
TOLATA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,3,0,3
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-06-01,11,0,11
UYUNI,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2019-06-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,2,0,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2019-07-01,2,0,2
AYO AYO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,17,0,17
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,1,2
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2019-07-01,6,0,6
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,4,1,5
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,2,0,2
HUARINA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-07-01,15,1,16
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,4,0,4
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,15,0,15
POJO (CBBA),salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,1,2
POTOSI,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2019-07-01,3,0,3
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,2,0,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2019-07-01,5,0,5
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,4,0,4
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2019-07-01,0,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2019-07-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,76,11,87
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-07-01,19,0,19
TARATA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,5,0,5
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-07-01,29,0,29
UMALA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,1,2
VIACHA,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2019-07-01,2,0,2
WALDO BALLIVIAN,salud sexual y reproductiva,preeclampsia severa,2019-07-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
ARQUE,salud sexual y reproductiva,preeclampsia severa,2019-08-01,0,1,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2019-08-01,3,0,3
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,3,1,4
COCAPATA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,10,1,11
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2019-08-01,2,0,2
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-08-01,17,0,17
MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,0,2,2
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,5,0,5
ORURO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,24,0,24
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-08-01,4,0,4
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,2,1,3
ROBORE,salud sexual y reproductiva,preeclampsia severa,2019-08-01,2,0,2
SACABA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,4,1,5
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,0,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,4,0,4
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,1,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,59,3,62
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
SOPACHUY,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2019-08-01,23,2,25
TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,3,8,11
TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,0,2,2
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-08-01,18,0,18
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2019-08-01,1,0,1
